Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
3,85,0.2036,2.723,0.5788,27,0.3178,1.6129,"[0.0003, 0.0458, 0.0861]","[0.1964, 0.832, 1.3463]"
3,83,0.1499,2.9514,2.6436,32,3.5246,1.6634,"[0.0003, 0.0382, 0.0942]","[0.5142, 0.1214, 1.3463]"
3,85,0.1645,2.9208,0.3633,27,0.3178,1.488,"[0.0003, 0.0254, 0.0604]","[0.1214, 2.1783, 0.832]"
3,93,0.207,9.891,0.4553,26,0.1964,1.5341,"[0.0002, 0.0444, 0.136]","[2.1783, 1.3463, 3.5246]"
3,84,0.1153,12.7538,12.3954,34,9.2275,1.5526,"[0.0003, 0.0364, 0.0674]","[0.1214, 0.1214, 9.2275]"
3,89,0.4134,5.611,0.3426,26,0.1964,1.5232,"[0.0004, 0.0272, 0.1341]","[3.5246, 1.3463, 0.3178]"
3,95,0.1959,40.4621,21.7273,35,14.9304,1.5134,"[0.0004, 0.0335, 0.1302]","[9.2275, 9.2275, 0.3178]"
3,92,0.168,9.4634,3.2658,30,1.3463,1.6084,"[0.0004, 0.0462, 0.1023]","[9.2275, 1.3463, 0.5142]"
3,90,0.2249,5.3242,0.1831,25,0.1214,1.6888,"[0.0002, 0.0432, 0.1332]","[0.3178, 14.9304, 0.5142]"
3,92,0.2158,17.1028,10.2764,33,5.7029,1.6201,"[0.0002, 0.0279, 0.1447]","[2.1783, 0.1964, 14.9304]"
3,97,0.2772,30.0911,17.2014,34,9.2275,1.5846,"[0.0003, 0.0434, 0.1198]","[14.9304, 3.5246, 1.3463]"
3,96,0.0975,21.8403,10.5131,33,5.7029,1.5669,"[0.0003, 0.0214, 0.0419]","[1.3463, 14.9304, 2.1783]"
3,104,0.3066,87.6208,29.5925,34,9.2275,1.5689,"[0.0003, 0.0423, 0.1186]","[14.9304, 9.2275, 14.9304]"
3,94,0.1074,20.0126,0.4642,26,0.1964,1.5694,"[0.0006, 0.0385, 0.0845]","[14.9304, 5.7029, 0.1964]"
3,79,0.1666,0.4764,0.3847,28,0.5142,1.5972,"[0.0003, 0.039, 0.108]","[0.1214, 0.3178, 0.3178]"
3,81,0.1705,1.7701,4.6485,35,14.9304,1.6417,"[0.0003, 0.0238, 0.0849]","[0.3178, 0.1214, 0.832]"
3,102,0.1989,47.0417,0.3929,26,0.1964,1.6792,"[0.0002, 0.0178, 0.082]","[9.2275, 5.7029, 14.9304]"
3,87,0.2273,5.6036,2.6469,31,2.1783,1.5268,"[0.0003, 0.0293, 0.1005]","[0.5142, 0.832, 1.3463]"
3,79,0.2322,1.0617,0.1645,25,0.1214,1.6356,"[0.0002, 0.0287, 0.1102]","[0.3178, 0.1964, 0.1964]"
3,91,0.2744,11.2771,0.1851,25,0.1214,1.4725,"[0.0003, 0.0237, 0.0746]","[0.1964, 5.7029, 3.5246]"
3,96,0.1172,30.5698,1.5824,29,0.832,1.5842,"[0.0003, 0.0257, 0.0716]","[9.2275, 9.2275, 0.5142]"
3,91,0.26,6.249,0.0951,25,0.1214,1.4981,"[0.0003, 0.0264, 0.1231]","[1.3463, 9.2275, 0.3178]"
3,90,0.1391,5.1824,0.2165,25,0.1214,1.5624,"[0.0003, 0.0327, 0.0888]","[0.832, 0.3178, 9.2275]"
3,87,0.2373,4.776,0.7014,28,0.5142,1.5926,"[0.0003, 0.0302, 0.0855]","[0.1964, 0.1964, 14.9304]"
3,86,0.1747,4.7321,0.7834,28,0.5142,1.7047,"[0.0003, 0.022, 0.0781]","[1.3463, 0.1964, 1.3463]"
3,93,0.1354,22.1765,9.1888,32,3.5246,1.5246,"[0.0003, 0.0269, 0.0829]","[0.1964, 9.2275, 5.7029]"
3,84,0.1098,3.2419,2.541,33,5.7029,1.7753,"[0.0004, 0.023, 0.079]","[0.5142, 0.5142, 0.5142]"
3,95,0.3352,18.3471,8.8203,33,5.7029,1.5765,"[0.0003, 0.0461, 0.1675]","[2.1783, 1.3463, 9.2275]"
3,87,0.1597,5.3087,2.4839,30,1.3463,1.5522,"[0.0003, 0.0463, 0.1184]","[0.1964, 3.5246, 0.832]"
3,93,0.2127,11.3634,1.0668,27,0.3178,1.4799,"[0.0003, 0.0451, 0.1264]","[2.1783, 1.3463, 3.5246]"
3,87,0.1402,8.584,8.7493,35,14.9304,1.5419,"[0.0004, 0.0302, 0.0889]","[0.1214, 3.5246, 1.3463]"
3,88,0.316,9.5105,7.9017,33,5.7029,1.5,"[0.0003, 0.0348, 0.1031]","[0.5142, 0.3178, 5.7029]"
3,94,0.1624,12.4256,0.954,27,0.3178,1.6161,"[0.0004, 0.0355, 0.0662]","[1.3463, 2.1783, 5.7029]"
3,85,0.1237,4.6101,1.9273,30,1.3463,1.5731,"[0.0003, 0.0442, 0.0986]","[9.2275, 0.1964, 0.1214]"
3,94,0.2357,20.9416,3.0674,30,1.3463,1.4466,"[0.0003, 0.0171, 0.0832]","[14.9304, 5.7029, 0.1964]"
3,95,0.1152,30.6942,23.3607,35,14.9304,1.5897,"[0.0003, 0.0374, 0.0984]","[0.5142, 3.5246, 14.9304]"
3,96,0.1968,20.7247,8.2819,32,3.5246,1.475,"[0.0003, 0.0371, 0.1135]","[2.1783, 9.2275, 2.1783]"
3,95,0.1925,15.2988,0.4135,25,0.1214,1.4622,"[0.0003, 0.0251, 0.1218]","[0.5142, 14.9304, 3.5246]"
3,90,0.1894,7.6956,0.7113,26,0.1964,1.4493,"[0.0004, 0.0458, 0.1004]","[2.1783, 0.5142, 2.1783]"
3,92,0.1553,21.6559,14.6674,34,9.2275,1.4966,"[0.0003, 0.0285, 0.1046]","[3.5246, 0.1964, 9.2275]"
3,95,0.2184,14.1006,2.6463,29,0.832,1.5982,"[0.0002, 0.0455, 0.1117]","[0.832, 14.9304, 2.1783]"
3,77,0.1461,0.2469,0.142,28,0.5142,1.4115,"[0.0004, 0.0303, 0.1087]","[0.1964, 0.1964, 0.1214]"
3,87,0.1622,3.4745,0.6234,27,0.3178,1.4542,"[0.0003, 0.0503, 0.1318]","[0.832, 0.1964, 3.5246]"
3,84,0.1143,4.3707,2.652,32,3.5246,1.582,"[0.0003, 0.0331, 0.0586]","[1.3463, 0.1214, 0.832]"
3,91,0.3481,12.1629,6.2479,32,3.5246,1.5234,"[0.0002, 0.0449, 0.0835]","[2.1783, 0.3178, 5.7029]"
3,97,0.1772,16.5489,0.6984,27,0.3178,1.5972,"[0.0003, 0.0401, 0.0911]","[14.9304, 2.1783, 2.1783]"
3,95,0.1886,22.464,14.9758,34,9.2275,1.4599,"[0.0003, 0.0463, 0.1025]","[0.832, 2.1783, 14.9304]"
3,97,0.2042,18.9655,2.1744,29,0.832,1.4449,"[0.0004, 0.0417, 0.0976]","[2.1783, 3.5246, 9.2275]"
3,96,0.1356,13.0871,0.4644,26,0.1964,1.5124,"[0.0003, 0.0392, 0.0851]","[2.1783, 1.3463, 14.9304]"
3,82,0.2396,1.3649,0.4115,28,0.5142,1.5692,"[0.0004, 0.0339, 0.0732]","[0.1214, 2.1783, 0.1964]"
3,94,0.2388,20.3483,9.5899,34,9.2275,1.5747,"[0.0003, 0.0456, 0.0813]","[3.5246, 1.3463, 3.5246]"
3,88,0.2544,10.6022,8.5639,33,5.7029,1.6073,"[0.0003, 0.0351, 0.1047]","[0.1964, 9.2275, 0.5142]"
3,85,0.1324,6.1191,5.2914,32,3.5246,1.5013,"[0.0003, 0.0412, 0.0914]","[0.1964, 0.1964, 5.7029]"
3,89,0.3513,10.4775,8.0044,33,5.7029,1.525,"[0.0003, 0.0242, 0.1284]","[0.1964, 1.3463, 5.7029]"
3,95,0.0758,27.6875,16.171,34,9.2275,1.4523,"[0.0002, 0.0347, 0.0619]","[14.9304, 3.5246, 0.5142]"
3,94,0.1897,17.0601,6.9855,32,3.5246,1.5394,"[0.0004, 0.0455, 0.1421]","[0.3178, 14.9304, 3.5246]"
3,90,0.1298,7.2362,3.3501,31,2.1783,1.4937,"[0.0004, 0.0431, 0.0941]","[0.5142, 9.2275, 0.5142]"
3,95,0.1521,22.7176,11.3456,33,5.7029,1.6012,"[0.0004, 0.0198, 0.0406]","[9.2275, 3.5246, 0.832]"
3,97,0.1866,19.4808,0.3387,26,0.1964,1.4559,"[0.0003, 0.0235, 0.0699]","[14.9304, 1.3463, 3.5246]"
3,90,0.2154,9.9248,3.2432,30,1.3463,1.5617,"[0.0004, 0.0275, 0.0835]","[3.5246, 2.1783, 0.3178]"
3,84,0.2487,3.7141,1.4203,29,0.832,1.5011,"[0.0004, 0.0211, 0.1031]","[1.3463, 0.1214, 0.832]"
3,82,0.2387,2.1176,2.9574,34,9.2275,1.5705,"[0.0002, 0.0404, 0.1269]","[0.5142, 0.5142, 0.1964]"
3,97,0.1481,24.3192,4.1463,31,2.1783,1.5031,"[0.0004, 0.0415, 0.0977]","[0.832, 5.7029, 14.9304]"
3,94,0.1684,16.463,6.6112,32,3.5246,1.4981,"[0.0002, 0.021, 0.1024]","[0.5142, 14.9304, 2.1783]"
3,99,0.2798,31.9183,0.0984,25,0.1214,1.3794,"[0.0004, 0.0363, 0.1479]","[9.2275, 1.3463, 14.9304]"
3,82,0.1121,5.3729,6.3633,34,9.2275,1.4795,"[0.0005, 0.0411, 0.0667]","[3.5246, 0.1214, 0.1214]"
3,90,0.1233,6.3802,0.1158,25,0.1214,1.4487,"[0.0003, 0.0216, 0.0675]","[14.9304, 0.5142, 0.3178]"
3,92,0.1319,14.6851,8.95,33,5.7029,1.5889,"[0.0003, 0.0354, 0.066]","[1.3463, 14.9304, 0.3178]"
3,84,0.2357,3.4896,3.2387,32,3.5246,1.4955,"[0.0003, 0.0334, 0.1237]","[0.5142, 0.1214, 2.1783]"
3,101,0.1624,42.123,0.6425,26,0.1964,1.5531,"[0.0003, 0.0354, 0.0864]","[3.5246, 9.2275, 14.9304]"
3,91,0.3501,11.513,1.8751,29,0.832,1.5916,"[0.0003, 0.0366, 0.0957]","[0.1964, 3.5246, 5.7029]"
3,88,0.2654,6.8029,4.0054,32,3.5246,1.5338,"[0.0003, 0.0366, 0.0673]","[0.5142, 0.832, 2.1783]"
3,92,0.1399,16.5432,6.6826,32,3.5246,1.4263,"[0.0004, 0.0282, 0.0843]","[0.3178, 5.7029, 3.5246]"
3,84,0.1419,2.593,0.787,28,0.5142,1.3895,"[0.0002, 0.0303, 0.0912]","[0.5142, 0.832, 0.3178]"
3,101,0.4311,39.0717,1.9463,29,0.832,1.4045,"[0.0002, 0.0397, 0.131]","[5.7029, 14.9304, 5.7029]"
3,92,0.1513,9.4737,0.3698,26,0.1964,1.5459,"[0.0003, 0.0295, 0.0855]","[2.1783, 0.832, 3.5246]"
3,88,0.2601,6.7928,4.9413,33,5.7029,1.4799,"[0.0003, 0.0239, 0.1328]","[0.3178, 1.3463, 2.1783]"
3,91,0.2312,10.7516,1.7163,29,0.832,1.4735,"[0.0002, 0.0484, 0.0994]","[2.1783, 1.3463, 1.3463]"
3,96,0.133,25.7726,17.1798,35,14.9304,1.6111,"[0.0002, 0.0417, 0.0875]","[5.7029, 9.2275, 0.832]"
3,85,0.259,2.9436,2.5663,33,5.7029,1.5834,"[0.0003, 0.0437, 0.1372]","[0.5142, 0.832, 0.5142]"
3,96,0.2485,20.2945,0.8398,27,0.3178,1.4959,"[0.0004, 0.0354, 0.1216]","[5.7029, 0.5142, 14.9304]"
3,89,0.1854,10.247,5.7617,32,3.5246,1.5158,"[0.0003, 0.0331, 0.1347]","[3.5246, 0.1964, 2.1783]"
3,90,0.1034,10.7693,6.7242,34,9.2275,1.5477,"[0.0004, 0.0467, 0.0825]","[2.1783, 0.5142, 2.1783]"
3,88,0.1477,7.9399,5.2197,32,3.5246,1.5772,"[0.0004, 0.031, 0.087]","[5.7029, 0.5142, 0.3178]"
3,85,0.2939,4.6101,0.8825,28,0.5142,1.5925,"[0.0004, 0.0455, 0.0864]","[1.3463, 1.3463, 0.1214]"
3,100,0.1734,33.8548,4.4819,30,1.3463,1.4856,"[0.0003, 0.0361, 0.0719]","[3.5246, 5.7029, 14.9304]"
3,90,0.2548,5.9757,0.7148,26,0.1964,1.5042,"[0.0004, 0.0311, 0.1075]","[5.7029, 1.3463, 0.3178]"
3,89,0.2496,5.5408,0.4886,26,0.1964,1.567,"[0.0003, 0.0381, 0.1275]","[1.3463, 0.1214, 9.2275]"
3,90,0.2537,7.0797,0.569,27,0.3178,1.5095,"[0.0002, 0.0431, 0.1609]","[1.3463, 0.1214, 14.9304]"
3,90,0.1792,13.9446,9.0815,33,5.7029,1.55,"[0.0003, 0.0317, 0.103]","[1.3463, 14.9304, 0.1214]"
3,87,0.2151,3.6862,0.7571,27,0.3178,1.57,"[0.0003, 0.0471, 0.1235]","[0.832, 0.1214, 5.7029]"
3,85,0.169,3.061,1.3261,29,0.832,1.5117,"[0.0004, 0.0421, 0.1133]","[0.5142, 2.1783, 0.1964]"
3,91,0.1315,16.4986,0.0895,25,0.1214,1.5038,"[0.0004, 0.0387, 0.0708]","[5.7029, 5.7029, 0.1214]"
3,82,0.2195,1.9696,4.4333,35,14.9304,1.58,"[0.0003, 0.0479, 0.123]","[0.832, 0.1214, 0.5142]"
3,96,0.2523,30.9819,2.7949,30,1.3463,1.4741,"[0.0003, 0.0209, 0.1101]","[14.9304, 9.2275, 0.3178]"
3,94,0.2176,20.0461,0.5382,27,0.3178,1.5887,"[0.0004, 0.0491, 0.1966]","[14.9304, 5.7029, 0.1964]"
3,91,0.1742,7.9789,1.2006,28,0.5142,1.5364,"[0.0002, 0.027, 0.1236]","[5.7029, 0.832, 0.832]"
3,97,0.1514,23.9186,1.1984,28,0.5142,1.4994,"[0.0003, 0.0347, 0.1009]","[9.2275, 5.7029, 1.3463]"
3,93,0.1427,21.0052,15.0337,34,9.2275,1.4756,"[0.0003, 0.0361, 0.0972]","[0.5142, 2.1783, 9.2275]"
3,88,0.1954,6.3849,1.966,30,1.3463,1.424,"[0.0004, 0.0377, 0.1141]","[0.5142, 0.1214, 14.9304]"
3,79,0.1477,0.5125,1.7072,33,5.7029,1.5833,"[0.0003, 0.0371, 0.1272]","[0.3178, 0.1214, 0.3178]"
3,93,0.173,11.8005,0.9634,27,0.3178,1.5609,"[0.0002, 0.046, 0.1071]","[2.1783, 1.3463, 3.5246]"
3,88,0.3149,8.9418,7.7012,33,5.7029,1.4729,"[0.0002, 0.0436, 0.1351]","[5.7029, 0.3178, 0.5142]"
3,97,0.2018,42.8548,0.5695,27,0.3178,1.4793,"[0.0003, 0.0393, 0.1461]","[0.3178, 14.9304, 14.9304]"
3,84,0.145,3.677,4.7455,34,9.2275,1.4506,"[0.0004, 0.044, 0.0835]","[0.1964, 2.1783, 0.3178]"
3,92,0.2769,12.7625,6.8085,32,3.5246,1.5764,"[0.0003, 0.0483, 0.084]","[2.1783, 0.5142, 5.7029]"
3,94,0.2163,26.9059,11.8611,33,5.7029,1.4488,"[0.0003, 0.0486, 0.0895]","[9.2275, 0.3178, 5.7029]"
3,88,0.1561,15.0657,13.5368,34,9.2275,1.5175,"[0.0004, 0.0245, 0.0642]","[0.1214, 9.2275, 0.832]"
3,89,0.1601,9.3694,5.3244,33,5.7029,1.5856,"[0.0004, 0.023, 0.0993]","[1.3463, 2.1783, 0.5142]"
3,85,0.1757,8.9949,8.2128,33,5.7029,1.5192,"[0.0003, 0.0386, 0.0794]","[5.7029, 0.3178, 0.1214]"
3,92,0.18,8.6479,0.3785,26,0.1964,1.5637,"[0.0004, 0.0432, 0.1396]","[2.1783, 5.7029, 0.5142]"
3,81,0.1434,1.8224,2.133,33,5.7029,1.5031,"[0.0002, 0.0265, 0.0723]","[0.5142, 0.1964, 0.3178]"
3,88,0.1663,8.8449,2.6112,30,1.3463,1.6068,"[0.0002, 0.0364, 0.0726]","[0.1214, 3.5246, 2.1783]"
3,95,0.1885,13.6933,0.8824,28,0.5142,1.554,"[0.0003, 0.0311, 0.0922]","[1.3463, 9.2275, 2.1783]"
3,96,0.4244,15.1869,0.3504,27,0.3178,1.555,"[0.0004, 0.0381, 0.1752]","[3.5246, 9.2275, 1.3463]"
3,95,0.3058,13.8805,1.9379,29,0.832,1.5084,"[0.0003, 0.0313, 0.1483]","[14.9304, 2.1783, 0.832]"
3,81,0.1139,1.1631,0.1237,25,0.1214,1.494,"[0.0004, 0.0478, 0.0639]","[0.1964, 0.3178, 0.5142]"
3,86,0.2979,3.1271,0.0853,25,0.1214,1.4959,"[0.0002, 0.0327, 0.17]","[0.5142, 0.832, 0.832]"
3,96,0.1643,26.8185,14.8053,35,14.9304,1.5605,"[0.0003, 0.0332, 0.1146]","[2.1783, 3.5246, 5.7029]"
3,94,0.2233,20.9852,5.4532,31,2.1783,1.4834,"[0.0004, 0.0454, 0.132]","[9.2275, 0.3178, 5.7029]"
3,97,0.114,28.115,11.9925,33,5.7029,1.4687,"[0.0004, 0.0214, 0.0788]","[14.9304, 5.7029, 0.832]"
3,87,0.1687,5.3678,3.5779,32,3.5246,1.3696,"[0.0003, 0.0366, 0.1028]","[2.1783, 0.3178, 0.832]"
3,91,0.1174,8.0945,0.198,25,0.1214,1.4394,"[0.0003, 0.0424, 0.0985]","[2.1783, 5.7029, 0.3178]"
3,86,0.3518,4.0166,4.7343,34,9.2275,1.4633,"[0.0004, 0.0376, 0.2074]","[0.3178, 0.5142, 2.1783]"
3,80,0.1715,1.5246,1.162,30,1.3463,1.5132,"[0.0003, 0.0451, 0.1113]","[0.832, 0.1214, 0.1964]"
3,90,0.2044,14.8991,6.0403,32,3.5246,1.4305,"[0.0003, 0.0271, 0.1033]","[5.7029, 3.5246, 0.1214]"
3,90,0.1561,8.4412,2.3595,29,0.832,1.4761,"[0.0003, 0.0241, 0.1005]","[1.3463, 2.1783, 0.832]"
3,83,0.1882,1.5041,0.4954,27,0.3178,1.5742,"[0.0003, 0.0246, 0.1111]","[0.3178, 0.1214, 2.1783]"
3,94,0.1288,12.1164,3.4973,30,1.3463,1.497,"[0.0003, 0.0229, 0.0686]","[0.832, 14.9304, 1.3463]"
3,88,0.1833,4.3455,1.0211,28,0.5142,1.3668,"[0.0003, 0.0261, 0.0923]","[0.3178, 3.5246, 0.832]"
3,87,0.1254,7.8025,5.4397,32,3.5246,1.5375,"[0.0003, 0.0268, 0.0828]","[9.2275, 0.1964, 0.3178]"
3,101,0.1256,49.7503,1.3097,28,0.5142,1.4518,"[0.0003, 0.0241, 0.0903]","[14.9304, 2.1783, 14.9304]"
3,91,0.2314,6.1041,0.4944,26,0.1964,1.4063,"[0.0003, 0.0258, 0.0716]","[0.832, 9.2275, 0.5142]"
3,84,0.2948,2.3909,0.3212,27,0.3178,1.4446,"[0.0003, 0.0293, 0.1004]","[5.7029, 0.1964, 0.1214]"
3,90,0.1979,6.168,0.4938,25,0.1214,1.461,"[0.0003, 0.0302, 0.1014]","[0.5142, 3.5246, 1.3463]"
3,94,0.4249,21.6791,11.8231,34,9.2275,1.4949,"[0.0003, 0.0235, 0.3385]","[3.5246, 5.7029, 0.832]"
3,94,0.2063,12.2868,2.2794,29,0.832,1.4252,"[0.0004, 0.0234, 0.115]","[5.7029, 1.3463, 2.1783]"
3,87,0.158,5.041,0.4946,27,0.3178,1.4805,"[0.0003, 0.031, 0.0921]","[14.9304, 0.3178, 0.1214]"
3,90,0.1919,4.9877,0.2497,25,0.1214,1.5052,"[0.0003, 0.0242, 0.065]","[0.5142, 9.2275, 0.5142]"
3,89,0.1678,6.0035,2.4756,30,1.3463,1.5122,"[0.0003, 0.0256, 0.1121]","[0.832, 0.1964, 9.2275]"
3,82,0.2026,2.248,1.0607,30,1.3463,1.5828,"[0.0004, 0.0299, 0.1113]","[0.5142, 0.1964, 0.5142]"
3,91,0.1391,12.782,7.7375,35,14.9304,1.4824,"[0.0006, 0.0479, 0.109]","[1.3463, 1.3463, 2.1783]"
3,90,0.1594,8.2266,0.4958,26,0.1964,1.4555,"[0.0003, 0.0325, 0.1139]","[1.3463, 1.3463, 1.3463]"
3,84,0.191,3.0921,0.6965,27,0.3178,1.4115,"[0.0003, 0.0437, 0.0743]","[0.832, 0.1964, 0.832]"
3,91,0.1344,7.2527,0.5617,27,0.3178,1.4865,"[0.0002, 0.0369, 0.0724]","[0.5142, 1.3463, 5.7029]"
3,93,0.3363,12.3201,6.4821,32,3.5246,1.5858,"[0.0002, 0.0463, 0.26]","[0.832, 2.1783, 5.7029]"
3,102,0.1574,49.2874,1.1891,28,0.5142,1.4634,"[0.0003, 0.0225, 0.0659]","[14.9304, 5.7029, 9.2275]"
3,95,0.1559,20.5055,0.3303,26,0.1964,1.5382,"[0.0003, 0.0495, 0.0953]","[14.9304, 5.7029, 0.3178]"
3,93,0.1845,9.0293,1.0537,28,0.5142,1.434,"[0.0003, 0.046, 0.0766]","[1.3463, 0.5142, 14.9304]"
3,96,0.1529,14.7188,1.3713,28,0.5142,1.4899,"[0.0004, 0.0285, 0.0813]","[1.3463, 2.1783, 14.9304]"
3,94,0.287,26.188,15.4839,34,9.2275,1.6117,"[0.0003, 0.0275, 0.1242]","[9.2275, 3.5246, 0.5142]"
3,90,0.1748,10.2927,0.5313,26,0.1964,1.479,"[0.0004, 0.0348, 0.103]","[0.1964, 3.5246, 3.5246]"
3,98,0.1012,22.8193,1.0798,28,0.5142,1.5187,"[0.0002, 0.029, 0.0607]","[1.3463, 5.7029, 14.9304]"
3,95,0.2113,21.1337,5.3277,31,2.1783,1.545,"[0.0003, 0.0285, 0.0845]","[3.5246, 2.1783, 3.5246]"
3,95,0.0962,13.3361,1.0232,26,0.1964,1.5262,"[0.0003, 0.0169, 0.0576]","[2.1783, 2.1783, 5.7029]"
3,99,0.2723,34.6445,2.0967,28,0.5142,1.6686,"[0.0002, 0.0438, 0.1607]","[5.7029, 5.7029, 5.7029]"
3,82,0.1454,1.802,0.7904,28,0.5142,1.5791,"[0.0003, 0.0233, 0.0947]","[0.3178, 0.1964, 0.832]"
3,94,0.241,20.2334,16.0772,35,14.9304,1.5656,"[0.0002, 0.0429, 0.1344]","[1.3463, 9.2275, 1.3463]"
3,95,0.3003,14.7811,0.6031,27,0.3178,1.4583,"[0.0004, 0.0361, 0.1429]","[0.832, 9.2275, 3.5246]"
3,91,0.1733,11.6011,5.5093,31,2.1783,1.6167,"[0.0004, 0.0464, 0.0974]","[0.5142, 3.5246, 2.1783]"
3,88,0.1388,7.5833,2.5496,30,1.3463,1.4989,"[0.0004, 0.0324, 0.0665]","[0.1964, 2.1783, 2.1783]"
3,91,0.16,20.7605,15.9546,35,14.9304,1.5627,"[0.0003, 0.0365, 0.0621]","[9.2275, 0.1214, 3.5246]"
3,86,0.2028,5.0395,3.0458,32,3.5246,1.3352,"[0.0004, 0.0402, 0.0912]","[0.3178, 1.3463, 0.832]"
3,90,0.2548,5.8466,1.2519,28,0.5142,1.3349,"[0.0003, 0.0465, 0.1026]","[0.832, 9.2275, 0.3178]"
3,92,0.203,12.1258,0.8249,28,0.5142,1.3882,"[0.0003, 0.0391, 0.0943]","[0.1964, 3.5246, 9.2275]"
3,83,0.1588,4.1858,3.0924,31,2.1783,1.4559,"[0.0004, 0.0368, 0.0881]","[0.1214, 5.7029, 0.1214]"
3,86,0.1871,2.8622,0.064,25,0.1214,1.4638,"[0.0004, 0.0244, 0.0958]","[0.832, 0.1964, 2.1783]"
3,94,0.1579,19.5298,0.5221,27,0.3178,1.4399,"[0.0002, 0.0463, 0.0717]","[14.9304, 0.1964, 5.7029]"
3,90,0.2392,7.6954,0.3028,26,0.1964,1.4533,"[0.0004, 0.0325, 0.0916]","[0.1214, 2.1783, 9.2275]"
3,89,0.1227,7.3969,2.176,29,0.832,1.3976,"[0.0003, 0.0314, 0.0822]","[0.832, 1.3463, 1.3463]"
3,100,0.1877,40.0343,1.2258,28,0.5142,1.5156,"[0.0003, 0.03, 0.1064]","[9.2275, 9.2275, 3.5246]"
3,81,0.2288,0.9822,0.2884,26,0.1964,1.4898,"[0.0003, 0.0509, 0.1439]","[1.3463, 0.1964, 0.1214]"
3,96,0.1546,25.9721,15.4371,34,9.2275,1.5412,"[0.0003, 0.0487, 0.1148]","[3.5246, 14.9304, 0.832]"
3,90,0.2704,11.7911,1.1686,28,0.5142,1.4347,"[0.0003, 0.0343, 0.2021]","[3.5246, 5.7029, 0.1214]"
3,99,0.1641,35.5335,4.9807,31,2.1783,1.5061,"[0.0003, 0.0371, 0.1032]","[1.3463, 14.9304, 9.2275]"
3,96,0.2101,17.6723,0.9517,27,0.3178,1.5731,"[0.0003, 0.042, 0.0931]","[2.1783, 3.5246, 5.7029]"
3,95,0.1775,14.3578,0.511,27,0.3178,1.5169,"[0.0005, 0.0506, 0.1168]","[3.5246, 0.5142, 14.9304]"
3,91,0.1405,8.2158,3.0679,30,1.3463,1.523,"[0.0004, 0.0317, 0.0951]","[9.2275, 0.3178, 1.3463]"
3,95,0.1401,15.1596,5.0887,31,2.1783,1.4628,"[0.0004, 0.0223, 0.0488]","[2.1783, 1.3463, 9.2275]"
3,85,0.179,1.8774,0.0649,25,0.1214,1.5417,"[0.0004, 0.0493, 0.0807]","[0.1964, 2.1783, 0.5142]"
3,102,0.1902,51.7873,6.5381,30,1.3463,1.3175,"[0.0002, 0.0225, 0.1598]","[5.7029, 9.2275, 14.9304]"
3,91,0.1957,7.8472,1.8093,29,0.832,1.4114,"[0.0003, 0.0332, 0.1604]","[14.9304, 0.832, 0.3178]"
3,91,0.2168,11.6613,1.1822,28,0.5142,1.5403,"[0.0003, 0.0417, 0.1187]","[0.1964, 5.7029, 3.5246]"
3,90,0.4224,18.0409,13.6328,34,9.2275,1.4756,"[0.0003, 0.0293, 0.0865]","[0.1214, 1.3463, 14.9304]"
3,92,0.1829,14.8865,9.6089,33,5.7029,1.4618,"[0.0003, 0.0356, 0.112]","[0.3178, 1.3463, 14.9304]"
3,99,0.2075,55.1855,28.3389,35,14.9304,1.6048,"[0.0004, 0.0402, 0.1467]","[14.9304, 1.3463, 9.2275]"
3,85,0.1264,3.9842,5.1676,35,14.9304,1.5584,"[0.0004, 0.0401, 0.0657]","[0.832, 0.832, 0.3178]"
3,95,0.124,14.3531,0.4962,26,0.1964,1.4386,"[0.0003, 0.0224, 0.0733]","[1.3463, 3.5246, 5.7029]"
3,83,0.1395,2.6251,1.3733,29,0.832,1.4619,"[0.0003, 0.0238, 0.0595]","[0.1964, 0.832, 0.5142]"
3,94,0.1484,26.251,15.6409,34,9.2275,1.4941,"[0.0002, 0.0417, 0.0926]","[3.5246, 0.3178, 14.9304]"
3,83,0.2106,2.4425,3.0653,34,9.2275,1.4426,"[0.0003, 0.0215, 0.1295]","[0.5142, 0.5142, 0.3178]"
3,86,0.1108,5.0338,3.1455,32,3.5246,1.4247,"[0.0003, 0.0253, 0.0602]","[0.5142, 1.3463, 0.5142]"
3,91,0.1835,8.6273,3.9787,31,2.1783,1.4953,"[0.0003, 0.0464, 0.1024]","[0.832, 5.7029, 0.832]"
3,82,0.1904,3.4393,6.1114,35,14.9304,1.5678,"[0.0003, 0.042, 0.1144]","[2.1783, 0.1964, 0.1214]"
3,81,0.1262,1.8894,2.8343,33,5.7029,1.4476,"[0.0004, 0.0447, 0.0804]","[0.1964, 1.3463, 0.1214]"
3,102,0.2218,65.886,22.5589,34,9.2275,1.5176,"[0.0004, 0.0234, 0.0896]","[5.7029, 9.2275, 14.9304]"
3,86,0.1789,3.1286,1.2758,29,0.832,1.6219,"[0.0002, 0.0305, 0.0815]","[0.1964, 3.5246, 0.5142]"
3,92,0.3185,17.6591,2.9222,30,1.3463,1.5178,"[0.0004, 0.0468, 0.1841]","[5.7029, 9.2275, 0.1214]"
