Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
9,252,0.9455,25.4672,10.4798,33,5.7029,1.3547,"[0.0003, 0.0361, 0.056, 0.2697, 0.316, 0.4292, 0.5794, 0.6863, 0.7771]","[0.1214, 0.832, 2.1783, 9.2275, 0.1214, 0.1964, 0.832, 0.1214, 0.5142]"
9,264,1.1539,55.356,13.9781,33,5.7029,1.2646,"[0.0003, 0.0421, 0.1336, 0.2049, 0.3504, 0.4014, 0.6657, 0.8381, 1.0919]","[0.832, 0.832, 0.832, 1.3463, 0.1214, 2.1783, 0.1964, 3.5246, 5.7029]"
9,282,1.325,142.1224,12.5427,31,2.1783,1.2875,"[0.0003, 0.0464, 0.0793, 0.3386, 0.4404, 0.5473, 0.6906, 0.8482, 0.9699]","[0.832, 14.9304, 14.9304, 1.3463, 0.5142, 0.5142, 5.7029, 3.5246, 3.5246]"
9,273,1.3102,69.9999,0.5715,26,0.1964,1.301,"[0.0003, 0.0392, 0.085, 0.1461, 0.258, 0.4256, 0.4667, 0.7871, 1.0609]","[5.7029, 2.1783, 1.3463, 0.3178, 1.3463, 0.1964, 9.2275, 2.1783, 2.1783]"
9,261,0.9857,39.4301,10.4342,33,5.7029,1.3177,"[0.0003, 0.0317, 0.0665, 0.1296, 0.239, 0.2956, 0.3672, 0.5138, 0.7231]","[0.1964, 0.3178, 1.3463, 1.3463, 3.5246, 0.5142, 0.5142, 0.5142, 3.5246]"
9,278,2.931,120.1341,16.0403,32,3.5246,1.2594,"[0.0003, 0.0467, 0.0926, 0.184, 0.2859, 0.5999, 1.4586, 1.7668, 1.9146]","[1.3463, 9.2275, 2.1783, 5.7029, 5.7029, 5.7029, 0.3178, 0.1964, 2.1783]"
9,265,0.9547,60.0448,7.533,31,2.1783,1.2781,"[0.0004, 0.0323, 0.1086, 0.1849, 0.3117, 0.3511, 0.4542, 0.5164, 0.6602]","[0.3178, 0.1964, 9.2275, 0.1214, 3.5246, 1.3463, 0.3178, 0.832, 14.9304]"
9,266,1.6076,83.6624,13.1146,34,9.2275,1.2625,"[0.0003, 0.0313, 0.0771, 0.1942, 0.23, 0.2912, 0.3725, 0.738, 1.316]","[9.2275, 0.1964, 0.3178, 5.7029, 0.3178, 0.5142, 9.2275, 0.1214, 3.5246]"
9,272,1.845,85.6776,9.3212,31,2.1783,1.2625,"[0.0003, 0.0237, 0.0797, 0.1307, 0.2223, 0.3391, 0.455, 0.5368, 1.0868]","[2.1783, 2.1783, 0.1214, 2.1783, 1.3463, 14.9304, 9.2275, 0.5142, 0.3178]"
9,276,0.9424,117.9333,5.3434,29,0.832,1.2573,"[0.0003, 0.0361, 0.0921, 0.1888, 0.2652, 0.4583, 0.6366, 0.7332, 0.7994]","[5.7029, 0.832, 0.1964, 9.2275, 5.7029, 14.9304, 3.5246, 0.1964, 0.5142]"
9,272,1.112,110.6113,34.9105,35,14.9304,1.2552,"[0.0002, 0.0399, 0.0858, 0.1823, 0.2993, 0.4061, 0.5431, 0.7057, 0.9954]","[14.9304, 9.2275, 3.5246, 0.3178, 0.5142, 5.7029, 0.3178, 0.5142, 0.5142]"
9,266,1.5842,107.2772,1.3749,26,0.1964,1.2011,"[0.0003, 0.0355, 0.1524, 0.2288, 0.3863, 0.5284, 1.0723, 1.1587, 1.5062]","[14.9304, 14.9304, 0.1964, 0.1964, 0.5142, 0.1214, 14.9304, 0.5142, 0.5142]"
9,273,1.1559,105.1963,32.4875,35,14.9304,1.2552,"[0.0002, 0.038, 0.0888, 0.1651, 0.3672, 0.4541, 0.5056, 0.5565, 0.8876]","[2.1783, 3.5246, 0.1214, 0.5142, 3.5246, 1.3463, 0.3178, 14.9304, 5.7029]"
9,278,0.9405,144.1491,18.4439,32,3.5246,1.2302,"[0.0003, 0.0292, 0.0627, 0.1187, 0.1427, 0.3361, 0.7744, 0.8264, 0.8949]","[14.9304, 9.2275, 0.832, 0.1214, 5.7029, 0.1964, 1.3463, 14.9304, 2.1783]"
9,264,0.8825,52.8512,4.8017,29,0.832,1.2594,"[0.0002, 0.0369, 0.0678, 0.1297, 0.1958, 0.2469, 0.2927, 0.354, 0.4658]","[0.1214, 0.832, 14.9304, 1.3463, 0.1964, 0.1964, 3.5246, 0.5142, 5.7029]"
9,261,0.9357,52.0393,10.7696,31,2.1783,1.2302,"[0.0002, 0.0263, 0.067, 0.1381, 0.1891, 0.4513, 0.465, 0.4806, 0.8679]","[3.5246, 0.1964, 5.7029, 0.832, 0.1214, 0.1214, 5.7029, 0.5142, 1.3463]"
9,287,0.8124,184.306,25.3442,33,5.7029,1.2583,"[0.0003, 0.0295, 0.0651, 0.0909, 0.1673, 0.2183, 0.4571, 0.5233, 0.6503]","[2.1783, 2.1783, 0.1964, 9.2275, 14.9304, 5.7029, 14.9304, 3.5246, 1.3463]"
9,267,1.908,53.9992,7.9918,31,2.1783,1.2313,"[0.0003, 0.0419, 0.0851, 0.1161, 0.3028, 0.3955, 0.5291, 1.525, 1.8672]","[0.1964, 14.9304, 5.7029, 0.832, 0.832, 0.3178, 1.3463, 1.3463, 0.5142]"
9,279,1.5723,181.6309,43.4999,35,14.9304,1.3635,"[0.0003, 0.0391, 0.09, 0.1612, 0.2426, 0.3489, 0.6177, 0.7927, 1.5049]","[0.3178, 0.5142, 14.9304, 5.7029, 9.2275, 0.832, 3.5246, 14.9304, 0.1964]"
9,288,0.859,184.7552,3.7508,27,0.3178,1.2448,"[0.0002, 0.0315, 0.0672, 0.1586, 0.2045, 0.2654, 0.4128, 0.56, 0.7225]","[5.7029, 0.832, 14.9304, 9.2275, 9.2275, 0.832, 9.2275, 0.832, 2.1783]"
9,281,1.6698,185.0466,15.773,32,3.5246,1.2506,"[0.0003, 0.0211, 0.072, 0.128, 0.2043, 0.4209, 0.8166, 0.8675, 1.5534]","[14.9304, 0.1964, 0.5142, 5.7029, 9.2275, 14.9304, 5.7029, 1.3463, 0.3178]"
9,276,1.7191,110.7166,19.5688,33,5.7029,1.2302,"[0.0003, 0.0395, 0.0772, 0.2046, 0.393, 0.5766, 0.5896, 1.2259, 1.2601]","[5.7029, 0.5142, 0.1214, 2.1783, 3.5246, 14.9304, 3.5246, 0.832, 2.1783]"
9,259,1.3075,54.3287,13.8097,33,5.7029,1.251,"[0.0003, 0.0249, 0.1925, 0.2383, 0.3655, 0.8154, 0.8714, 0.9054, 1.2681]","[1.3463, 5.7029, 0.832, 0.1214, 0.3178, 1.3463, 5.7029, 0.1214, 0.3178]"
9,263,0.9407,36.734,5.496,30,1.3463,1.3021,"[0.0003, 0.0336, 0.0794, 0.1119, 0.1379, 0.1741, 0.4232, 0.5183, 0.7431]","[0.1964, 0.5142, 0.1964, 14.9304, 0.5142, 3.5246, 0.3178, 2.1783, 1.3463]"
9,276,2.1287,127.6226,10.8125,32,3.5246,1.2667,"[0.0004, 0.0284, 0.0997, 0.278, 0.6748, 1.2961, 1.6739, 1.828, 2.0517]","[9.2275, 14.9304, 0.832, 3.5246, 0.1214, 14.9304, 2.1783, 1.3463, 0.1214]"
9,283,1.5229,150.9272,13.6705,31,2.1783,1.2333,"[0.0003, 0.0477, 0.1544, 0.19, 0.2817, 0.3038, 0.4358, 1.2998, 1.3305]","[3.5246, 9.2275, 2.1783, 9.2275, 0.5142, 3.5246, 2.1783, 0.3178, 9.2275]"
9,285,1.8605,161.4936,1.6665,25,0.1214,1.2323,"[0.0003, 0.0246, 0.0794, 0.2119, 0.3187, 0.4017, 0.6155, 0.7222, 1.0783]","[0.832, 3.5246, 3.5246, 9.2275, 9.2275, 14.9304, 5.7029, 0.5142, 0.5142]"
9,267,1.3414,66.9693,13.4478,32,3.5246,1.2302,"[0.0003, 0.0417, 0.1079, 0.1689, 0.23, 0.5859, 1.1824, 1.2779, 1.3194]","[5.7029, 0.3178, 0.3178, 5.7029, 9.2275, 0.832, 0.3178, 1.3463, 0.3178]"
9,270,1.6113,55.9541,1.8263,27,0.3178,1.2302,"[0.0003, 0.0316, 0.1739, 0.2401, 0.4716, 1.001, 1.0583, 1.2776, 1.3087]","[1.3463, 0.5142, 9.2275, 0.5142, 0.3178, 1.3463, 0.5142, 3.5246, 5.7029]"
9,271,1.0036,74.7749,11.6846,32,3.5246,1.201,"[0.0003, 0.0401, 0.0961, 0.1674, 0.2286, 0.2688, 0.5572, 0.7652, 0.8313]","[0.5142, 5.7029, 0.1214, 2.1783, 0.832, 2.1783, 14.9304, 0.3178, 3.5246]"
9,282,2.2287,193.0868,26.2246,33,5.7029,1.2594,"[0.0003, 0.028, 0.0535, 0.201, 0.3029, 0.3893, 0.4197, 0.6, 1.2987]","[14.9304, 9.2275, 9.2275, 0.1214, 0.832, 14.9304, 0.3178, 5.7029, 1.3463]"
9,291,2.1426,244.6103,0.4183,25,0.1214,1.2312,"[0.0002, 0.0498, 0.1057, 0.2205, 0.3557, 0.4179, 1.0696, 1.5224, 1.9241]","[3.5246, 3.5246, 0.1214, 9.2275, 9.2275, 3.5246, 3.5246, 14.9304, 14.9304]"
9,263,0.9065,43.7081,6.1901,33,5.7029,1.2302,"[0.0003, 0.0323, 0.0882, 0.1645, 0.2154, 0.4342, 0.4798, 0.551, 0.7535]","[0.5142, 14.9304, 0.1964, 1.3463, 0.1964, 0.1964, 2.1783, 0.832, 3.5246]"
9,269,1.4266,77.9402,1.9418,28,0.5142,1.2156,"[0.0002, 0.0329, 0.0947, 0.1862, 0.207, 0.3186, 0.8067, 1.181, 1.3961]","[0.5142, 9.2275, 0.3178, 9.2275, 3.5246, 0.832, 0.1214, 5.7029, 0.3178]"
9,267,1.497,71.439,7.6785,31,2.1783,1.2167,"[0.0003, 0.0256, 0.0771, 0.2928, 0.35, 0.4333, 0.8562, 1.0192, 1.1527]","[0.1214, 0.3178, 1.3463, 2.1783, 3.5246, 9.2275, 14.9304, 0.5142, 0.1214]"
9,276,1.1164,135.3015,32.5435,34,9.2275,1.2135,"[0.0003, 0.031, 0.0869, 0.2039, 0.2448, 0.4403, 0.6549, 0.7399, 0.877]","[0.3178, 9.2275, 9.2275, 0.3178, 3.5246, 1.3463, 0.1214, 3.5246, 14.9304]"
9,283,1.1321,169.2252,1.4935,25,0.1214,1.2302,"[0.0003, 0.0287, 0.0746, 0.1204, 0.2606, 0.2971, 0.3694, 0.5782, 1.0369]","[0.1964, 0.1214, 5.7029, 14.9304, 2.1783, 3.5246, 9.2275, 3.5246, 14.9304]"
9,255,0.8547,25.6623,5.6449,32,3.5246,1.226,"[0.0003, 0.0416, 0.0823, 0.1392, 0.2424, 0.3198, 0.4467, 0.6027, 0.6394]","[0.1964, 2.1783, 0.832, 0.1964, 0.5142, 0.832, 0.832, 0.832, 0.5142]"
9,279,1.1348,146.2419,28.8899,34,9.2275,1.2302,"[0.0003, 0.0247, 0.0959, 0.1518, 0.2078, 0.5911, 0.6767, 0.9571, 1.0743]","[14.9304, 3.5246, 0.5142, 2.1783, 0.1214, 14.9304, 2.1783, 5.7029, 0.832]"
9,270,1.7052,82.2496,3.129,29,0.832,1.2375,"[0.0003, 0.029, 0.1053, 0.1512, 0.2491, 0.2812, 0.7953, 1.537, 1.6032]","[0.832, 2.1783, 14.9304, 0.3178, 14.9304, 0.5142, 0.1214, 3.5246, 0.5142]"
9,277,1.03,120.0526,15.2177,32,3.5246,1.2312,"[0.0003, 0.0496, 0.0954, 0.1514, 0.2833, 0.3546, 0.4308, 0.8174, 0.9137]","[3.5246, 0.5142, 14.9304, 9.2275, 9.2275, 0.1964, 1.3463, 0.5142, 1.3463]"
9,280,1.9362,120.995,1.4677,26,0.1964,1.2375,"[0.0003, 0.0384, 0.074, 0.1553, 0.3843, 0.5826, 0.7045, 1.0856, 1.784]","[2.1783, 5.7029, 14.9304, 2.1783, 0.3178, 0.1964, 2.1783, 14.9304, 2.1783]"
9,266,0.8584,50.5942,3.3054,29,0.832,1.2302,"[0.0003, 0.0503, 0.0961, 0.1673, 0.2583, 0.2749, 0.4059, 0.5481, 0.8398]","[5.7029, 1.3463, 0.1214, 0.5142, 0.832, 9.2275, 0.832, 1.3463, 0.5142]"
9,269,2.4129,92.3743,18.0962,33,5.7029,1.201,"[0.0003, 0.0215, 0.1028, 0.1511, 0.2743, 0.4177, 0.5247, 0.8907, 1.18]","[0.832, 0.1214, 3.5246, 14.9304, 2.1783, 0.3178, 14.9304, 0.5142, 0.3178]"
9,264,1.2007,36.8217,2.2732,27,0.3178,1.2021,"[0.0003, 0.0301, 0.0708, 0.139, 0.2379, 0.2894, 0.308, 0.5231, 0.574]","[0.5142, 0.1214, 0.5142, 1.3463, 9.2275, 1.3463, 3.5246, 0.5142, 0.832]"
9,274,0.7497,70.7363,0.5945,25,0.1214,1.2146,"[0.0003, 0.0381, 0.1296, 0.1905, 0.4144, 0.5671, 0.5849, 0.6567, 0.6989]","[0.5142, 3.5246, 2.1783, 3.5246, 0.5142, 9.2275, 0.5142, 0.5142, 5.7029]"
9,257,1.5919,30.0496,0.4347,25,0.1214,1.2427,"[0.0003, 0.0244, 0.0803, 0.1413, 0.2787, 0.3143, 1.0764, 1.1943, 1.3718]","[0.832, 3.5246, 0.5142, 0.3178, 2.1783, 0.832, 2.1783, 0.1214, 0.1214]"
9,275,1.1513,118.5688,1.3621,27,0.3178,1.2302,"[0.0003, 0.0376, 0.0833, 0.1291, 0.2054, 0.5767, 0.9453, 1.0484, 1.0955]","[5.7029, 0.1964, 14.9304, 0.3178, 5.7029, 5.7029, 0.3178, 9.2275, 0.3178]"
9,273,1.5043,155.1661,33.3276,34,9.2275,1.2448,"[0.0003, 0.042, 0.0979, 0.1488, 0.3726, 0.5594, 0.6829, 1.2744, 1.3837]","[5.7029, 9.2275, 14.9304, 0.1964, 0.3178, 14.9304, 0.1964, 0.1214, 3.5246]"
9,268,0.8281,59.4192,0.4994,25,0.1214,1.2396,"[0.0003, 0.0253, 0.1407, 0.2868, 0.3954, 0.5333, 0.6299, 0.7125, 0.7507]","[0.1964, 0.3178, 2.1783, 9.2275, 2.1783, 9.2275, 0.1964, 0.832, 1.3463]"
9,254,0.7748,23.5096,7.3876,34,9.2275,1.2885,"[0.0003, 0.0331, 0.089, 0.1856, 0.216, 0.2821, 0.3983, 0.5994, 0.6786]","[0.3178, 0.1964, 0.832, 1.3463, 3.5246, 0.1964, 0.3178, 0.1964, 2.1783]"
9,264,1.6675,46.4679,9.4854,32,3.5246,1.2677,"[0.0002, 0.031, 0.0869, 0.1056, 0.365, 0.5431, 0.994, 1.3862, 1.4646]","[3.5246, 0.832, 2.1783, 0.1964, 0.3178, 14.9304, 0.5142, 0.5142, 0.5142]"
9,277,2.9702,88.1992,12.2475,31,2.1783,1.2521,"[0.0002, 0.0262, 0.0974, 0.1737, 0.4027, 0.6419, 0.7029, 1.074, 2.2829]","[0.832, 0.832, 0.832, 3.5246, 9.2275, 1.3463, 1.3463, 2.1783, 5.7029]"
9,268,1.2942,85.4181,6.1113,30,1.3463,1.2438,"[0.0003, 0.0282, 0.1909, 0.308, 0.481, 0.5151, 0.5862, 0.8257, 1.2283]","[14.9304, 3.5246, 14.9304, 0.1214, 1.3463, 1.3463, 0.1964, 0.5142, 0.3178]"
9,277,1.6001,111.1203,0.9482,26,0.1964,1.2531,"[0.0003, 0.0367, 0.0727, 0.2497, 0.353, 0.3939, 0.6644, 1.1842, 1.2859]","[0.1214, 0.832, 3.5246, 0.1964, 5.7029, 14.9304, 3.5246, 9.2275, 2.1783]"
9,278,2.4323,143.2663,19.9407,32,3.5246,1.2823,"[0.0003, 0.024, 0.1003, 0.1816, 0.203, 0.2882, 1.2276, 1.5454, 2.1074]","[3.5246, 14.9304, 9.2275, 3.5246, 0.1964, 0.5142, 14.9304, 0.832, 0.3178]"
9,275,2.0408,75.6334,3.5769,28,0.5142,1.2333,"[0.0003, 0.0428, 0.0937, 0.1649, 0.226, 0.2608, 0.2871, 1.0648, 1.1816]","[3.5246, 2.1783, 1.3463, 14.9304, 1.3463, 0.832, 3.5246, 0.1964, 1.3463]"
9,271,1.0204,75.4618,5.9985,30,1.3463,1.249,"[0.0003, 0.0448, 0.0957, 0.1719, 0.2432, 0.5382, 0.6081, 0.8075, 0.8787]","[0.832, 0.3178, 5.7029, 1.3463, 0.5142, 3.5246, 9.2275, 5.7029, 0.1214]"
9,278,1.831,91.6607,4.0298,28,0.5142,1.2417,"[0.0003, 0.0403, 0.0861, 0.1421, 0.3016, 0.7239, 1.2782, 1.4608, 1.6231]","[1.3463, 3.5246, 2.1783, 9.2275, 1.3463, 9.2275, 1.3463, 0.3178, 1.3463]"
9,276,1.0561,116.3986,4.0217,30,1.3463,1.2583,"[0.0002, 0.021, 0.0566, 0.0973, 0.2548, 0.2906, 0.4471, 0.8041, 0.9398]","[9.2275, 0.832, 0.3178, 0.5142, 1.3463, 14.9304, 2.1783, 14.9304, 0.3178]"
9,272,0.8836,74.8717,3.3083,28,0.5142,1.2302,"[0.0003, 0.0386, 0.0812, 0.1625, 0.4016, 0.5032, 0.7222, 0.7796, 0.811]","[0.5142, 0.832, 14.9304, 0.1214, 1.3463, 3.5246, 9.2275, 1.3463, 0.832]"
9,279,1.9431,116.391,0.7883,27,0.3178,1.2583,"[0.0003, 0.0506, 0.0962, 0.2996, 0.7888, 1.0692, 1.0883, 1.5225, 1.7607]","[5.7029, 5.7029, 0.1964, 9.2275, 0.832, 0.1964, 5.7029, 9.2275, 2.1783]"
9,276,2.7393,126.4136,9.0613,30,1.3463,1.2438,"[0.0003, 0.0305, 0.0643, 0.1557, 0.8423, 1.258, 1.9871, 2.2872, 2.3446]","[3.5246, 2.1783, 9.2275, 3.5246, 0.1214, 14.9304, 0.5142, 9.2275, 0.1214]"
9,245,1.102,10.4878,0.7585,25,0.1214,1.2438,"[0.0003, 0.0424, 0.1085, 0.2101, 0.2966, 0.346, 0.856, 0.9159, 1.0275]","[0.832, 0.1964, 0.3178, 0.5142, 0.5142, 0.1214, 0.1964, 0.1964, 1.3463]"
9,251,0.545,26.8611,9.6968,34,9.2275,1.2552,"[0.0002, 0.025, 0.049, 0.0853, 0.1985, 0.2653, 0.3431, 0.3796, 0.4719]","[0.1214, 3.5246, 0.1214, 3.5246, 0.1214, 0.5142, 0.832, 0.5142, 0.3178]"
9,254,1.4999,22.8183,3.6303,30,1.3463,1.209,"[0.0003, 0.0479, 0.1191, 0.1802, 0.2565, 0.5615, 1.001, 1.0823, 1.4132]","[0.5142, 3.5246, 0.832, 0.5142, 0.1964, 0.3178, 0.832, 0.5142, 0.3178]"
9,261,1.3585,36.533,1.0224,26,0.1964,1.2156,"[0.0003, 0.0236, 0.0999, 0.2168, 0.4254, 0.5855, 0.6573, 0.7342, 1.0769]","[0.832, 0.3178, 2.1783, 0.1964, 0.3178, 0.3178, 5.7029, 9.2275, 0.3178]"
9,279,0.8794,100.823,2.9084,28,0.5142,1.2156,"[0.0003, 0.0476, 0.128, 0.1789, 0.2451, 0.3417, 0.545, 0.6364, 0.6805]","[14.9304, 3.5246, 0.1214, 1.3463, 5.7029, 1.3463, 9.2275, 0.5142, 3.5246]"
9,277,2.0447,77.6388,1.0144,25,0.1214,1.2552,"[0.0002, 0.0467, 0.0824, 0.1383, 0.1791, 1.2061, 1.3825, 1.8215, 1.979]","[0.832, 1.3463, 5.7029, 1.3463, 5.7029, 2.1783, 2.1783, 9.2275, 0.1964]"
9,268,1.0241,66.46,9.8696,31,2.1783,1.2594,"[0.0003, 0.0339, 0.1051, 0.1612, 0.2071, 0.2884, 0.39, 0.4715, 0.6491]","[9.2275, 0.832, 5.7029, 2.1783, 2.1783, 0.3178, 0.832, 0.1214, 0.832]"
9,275,1.812,84.7049,4.2233,28,0.5142,1.2438,"[0.0003, 0.047, 0.0826, 0.1285, 0.1896, 0.3064, 0.5655, 0.5867, 0.658]","[1.3463, 5.7029, 3.5246, 0.5142, 9.2275, 1.3463, 0.1964, 2.1783, 2.1783]"
9,284,2.2575,158.1293,1.7152,27,0.3178,1.2594,"[0.0003, 0.021, 0.0427, 0.0987, 0.1598, 0.541, 0.6375, 1.3238, 1.7038]","[0.832, 1.3463, 5.7029, 9.2275, 9.2275, 0.832, 14.9304, 0.1964, 9.2275]"
9,265,0.8758,73.9086,23.8819,34,9.2275,1.2555,"[0.0003, 0.0362, 0.0731, 0.1392, 0.2012, 0.242, 0.5357, 0.6987, 0.7821]","[0.1214, 0.3178, 0.832, 5.7029, 0.5142, 0.1214, 9.2275, 0.832, 14.9304]"
9,251,1.0682,17.4341,0.5673,28,0.5142,1.2573,"[0.0003, 0.0314, 0.1378, 0.2314, 0.3034, 0.391, 0.6506, 0.8281, 0.9719]","[3.5246, 0.1214, 0.832, 0.5142, 0.3178, 0.1964, 0.832, 0.1214, 1.3463]"
9,276,0.8681,142.1129,41.3099,35,14.9304,1.2344,"[0.0002, 0.0508, 0.1372, 0.1728, 0.2592, 0.4472, 0.5789, 0.6907, 0.7716]","[2.1783, 14.9304, 0.1964, 9.2275, 14.9304, 0.1964, 0.832, 0.832, 2.1783]"
9,263,1.1482,57.1668,1.6408,25,0.1214,1.2396,"[0.0002, 0.0243, 0.0752, 0.1769, 0.2329, 0.37, 0.721, 0.9416, 1.1141]","[1.3463, 0.1964, 9.2275, 0.832, 5.7029, 0.5142, 5.7029, 0.1214, 0.1214]"
9,260,0.8821,53.8943,21.0737,34,9.2275,1.299,"[0.0003, 0.0331, 0.1094, 0.1857, 0.3602, 0.5183, 0.5601, 0.6328, 0.7403]","[0.3178, 0.3178, 0.5142, 0.1214, 0.1964, 1.3463, 9.2275, 0.5142, 14.9304]"
9,275,3.1755,97.1939,5.7889,30,1.3463,1.2854,"[0.0003, 0.0347, 0.1362, 0.2074, 0.2637, 0.6097, 1.0647, 1.924, 2.5293]","[1.3463, 14.9304, 0.1214, 1.3463, 9.2275, 14.9304, 1.3463, 0.3178, 0.832]"
9,269,0.8979,80.0931,3.0418,28,0.5142,1.2427,"[0.0003, 0.029, 0.0591, 0.0797, 0.1824, 0.3462, 0.5423, 0.6588, 0.6984]","[0.1214, 2.1783, 2.1783, 14.9304, 0.832, 14.9304, 0.1964, 0.832, 0.5142]"
9,269,1.7402,58.7526,6.8867,30,1.3463,1.324,"[0.0003, 0.0435, 0.1299, 0.2214, 0.4706, 0.5318, 0.8324, 0.9443, 1.6831]","[1.3463, 0.5142, 0.832, 0.1964, 0.1214, 3.5246, 5.7029, 14.9304, 2.1783]"
9,276,1.1741,92.6294,3.9897,28,0.5142,1.251,"[0.0002, 0.0258, 0.0817, 0.1478, 0.2738, 0.4014, 0.7091, 0.8984, 0.9544]","[3.5246, 0.1964, 0.3178, 0.832, 9.2275, 3.5246, 3.5246, 0.832, 14.9304]"
9,273,1.3207,69.2567,0.7472,26,0.1964,1.2292,"[0.0002, 0.0235, 0.0897, 0.1086, 0.2511, 0.3071, 0.5971, 0.6781, 1.0749]","[0.3178, 1.3463, 9.2275, 1.3463, 9.2275, 1.3463, 2.1783, 0.832, 0.5142]"
9,272,1.8505,53.7264,2.5407,26,0.1964,1.2534,"[0.0002, 0.0367, 0.057, 0.1333, 0.2199, 0.9622, 1.3271, 1.3577, 1.5045]","[0.5142, 0.832, 1.3463, 1.3463, 3.5246, 14.9304, 2.1783, 2.1783, 0.1964]"
9,268,1.3275,72.9985,1.577,29,0.832,1.2187,"[0.0003, 0.0316, 0.1383, 0.3287, 0.3854, 0.4889, 0.5463, 0.6427, 0.8622]","[3.5246, 0.1214, 0.1964, 1.3463, 3.5246, 0.1964, 5.7029, 2.1783, 5.7029]"
9,266,1.7927,40.9843,3.2345,27,0.3178,1.3365,"[0.0003, 0.0446, 0.2073, 0.3192, 0.5074, 0.7365, 1.0957, 1.5694, 1.6502]","[14.9304, 0.832, 1.3463, 0.1964, 1.3463, 0.3178, 0.3178, 2.1783, 2.1783]"
9,277,1.1431,125.7035,7.2259,30,1.3463,1.2943,"[0.0003, 0.029, 0.0798, 0.1205, 0.1919, 0.2249, 0.3472, 0.7209, 1.0442]","[9.2275, 14.9304, 2.1783, 0.1964, 0.1964, 5.7029, 0.1214, 9.2275, 5.7029]"
9,276,1.1694,110.2832,20.014,33,5.7029,1.2854,"[0.0003, 0.0404, 0.0861, 0.1319, 0.2084, 0.4627, 0.6662, 0.9613, 1.0835]","[3.5246, 14.9304, 0.3178, 1.3463, 2.1783, 0.1964, 0.5142, 14.9304, 3.5246]"
9,265,1.6282,95.8284,15.5643,33,5.7029,1.2958,"[0.0003, 0.0426, 0.074, 0.1451, 0.5548, 0.8943, 1.281, 1.3731, 1.5774]","[0.5142, 14.9304, 14.9304, 0.3178, 0.3178, 0.5142, 0.1964, 9.2275, 0.1214]"
9,291,0.7139,190.1885,3.6966,29,0.832,1.301,"[0.0003, 0.0395, 0.1412, 0.1748, 0.2716, 0.4443, 0.5257, 0.5817, 0.6836]","[1.3463, 3.5246, 2.1783, 0.5142, 5.7029, 14.9304, 3.5246, 14.9304, 14.9304]"
9,276,0.4434,136.2322,30.3288,34,9.2275,1.2594,"[0.0003, 0.048, 0.1344, 0.1992, 0.2452, 0.2911, 0.3316, 0.3879, 0.4127]","[0.3178, 5.7029, 2.1783, 9.2275, 0.1964, 0.1964, 2.1783, 14.9304, 5.7029]"
9,288,1.3827,318.0497,41.3147,34,9.2275,1.2594,"[0.0003, 0.0307, 0.0765, 0.1528, 0.5386, 0.6048, 0.6609, 0.9812, 1.1182]","[0.1964, 1.3463, 14.9304, 9.2275, 14.9304, 0.1214, 5.7029, 14.9304, 14.9304]"
9,265,1.0602,61.5321,10.6016,32,3.5246,1.2302,"[0.0003, 0.0393, 0.1055, 0.1716, 0.2582, 0.2784, 0.3244, 0.3704, 0.6496]","[9.2275, 9.2275, 0.832, 0.832, 0.3178, 0.5142, 0.5142, 1.3463, 0.1964]"
9,285,2.125,168.1085,4.5788,29,0.832,1.2438,"[0.0003, 0.0188, 0.0647, 0.1307, 0.5819, 0.7088, 1.3067, 1.708, 1.9262]","[14.9304, 14.9304, 0.832, 0.5142, 0.832, 9.2275, 0.832, 2.1783, 14.9304]"
9,254,0.6204,32.3809,8.6004,32,3.5246,1.2177,"[0.0003, 0.0284, 0.0895, 0.2116, 0.2481, 0.3571, 0.3983, 0.4558, 0.5393]","[0.1964, 0.1964, 5.7029, 0.832, 0.1214, 0.1214, 14.9304, 0.832, 0.1964]"
9,274,0.7415,96.6037,19.7701,33,5.7029,1.2438,"[0.0003, 0.034, 0.0799, 0.1409, 0.242, 0.4066, 0.4744, 0.5152, 0.6113]","[0.5142, 2.1783, 5.7029, 0.1214, 14.9304, 1.3463, 5.7029, 0.832, 1.3463]"
9,269,2.5824,84.3667,27.7767,35,14.9304,1.2823,"[0.0002, 0.0377, 0.1039, 0.1751, 0.399, 1.1006, 1.4416, 2.0767, 2.168]","[2.1783, 14.9304, 3.5246, 0.832, 3.5246, 1.3463, 0.1214, 0.1214, 1.3463]"
9,265,0.9738,99.4054,1.2956,26,0.1964,1.2146,"[0.0003, 0.0305, 0.0793, 0.1903, 0.2315, 0.3039, 0.3498, 0.5233, 0.6754]","[0.1214, 5.7029, 0.1214, 5.7029, 14.9304, 14.9304, 0.1214, 0.832, 0.1214]"
9,266,1.924,46.9866,1.576,26,0.1964,1.2021,"[0.0002, 0.0494, 0.1054, 0.1795, 0.4446, 0.6542, 0.8842, 1.2147, 1.5374]","[5.7029, 0.1214, 1.3463, 0.3178, 0.832, 3.5246, 0.832, 1.3463, 2.1783]"
