Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
6,176,0.5178,16.5866,0.3541,25,0.1214,1.4885,"[0.0003, 0.0354, 0.1117, 0.1929, 0.2364, 0.2998]","[0.3178, 0.3178, 0.832, 14.9304, 0.3178, 2.1783]"
6,190,0.3841,76.8501,4.6915,30,1.3463,1.4022,"[0.0003, 0.0351, 0.0809, 0.1419, 0.269, 0.354]","[14.9304, 9.2275, 0.3178, 0.832, 3.5246, 5.7029]"
6,184,0.7199,52.6828,15.7509,33,5.7029,1.3889,"[0.0003, 0.0359, 0.1018, 0.1831, 0.2682, 0.3953]","[9.2275, 0.832, 9.2275, 2.1783, 0.3178, 0.832]"
6,162,0.4269,5.2205,2.1367,31,2.1783,1.4669,"[0.0003, 0.0235, 0.0516, 0.1366, 0.1777, 0.3343]","[0.1214, 0.3178, 0.832, 0.1214, 0.832, 0.3178]"
6,172,0.3286,16.271,1.4908,28,0.5142,1.4031,"[0.0002, 0.0355, 0.0663, 0.1437, 0.2049, 0.2931]","[0.1214, 0.832, 0.1964, 3.5246, 0.1214, 14.9304]"
6,184,0.5223,52.9353,8.8558,31,2.1783,1.3892,"[0.0003, 0.0449, 0.1262, 0.238, 0.4043, 0.4564]","[5.7029, 0.5142, 3.5246, 9.2275, 3.5246, 0.1214]"
6,169,0.2445,9.9133,1.0389,27,0.3178,1.5634,"[0.0003, 0.0273, 0.0662, 0.1148, 0.1564, 0.203]","[0.1214, 0.1214, 1.3463, 0.832, 0.5142, 3.5246]"
6,171,0.4402,11.7855,0.5524,25,0.1214,1.3836,"[0.0003, 0.0505, 0.1167, 0.1778, 0.2795, 0.3004]","[0.832, 1.3463, 3.5246, 0.832, 0.1964, 0.1214]"
6,167,0.5278,5.3717,0.6071,27,0.3178,1.4403,"[0.0002, 0.0418, 0.0854, 0.1776, 0.2697, 0.4862]","[0.1964, 5.7029, 0.832, 0.1214, 0.1964, 0.5142]"
6,191,0.2153,63.865,5.8083,30,1.3463,1.465,"[0.0003, 0.0228, 0.0432, 0.0855, 0.1416, 0.1875]","[5.7029, 14.9304, 3.5246, 5.7029, 2.1783, 0.3178]"
6,193,0.4006,98.9352,27.9191,34,9.2275,1.4187,"[0.0002, 0.0455, 0.0914, 0.1575, 0.1926, 0.3045]","[3.5246, 5.7029, 2.1783, 9.2275, 14.9304, 0.5142]"
6,183,0.474,33.623,2.1776,29,0.832,1.3886,"[0.0003, 0.0384, 0.0778, 0.149, 0.2862, 0.3727]","[14.9304, 0.5142, 1.3463, 3.5246, 1.3463, 0.5142]"
6,187,0.5421,70.9743,7.4742,31,2.1783,1.4082,"[0.0003, 0.0333, 0.1653, 0.206, 0.3086, 0.4715]","[0.3178, 3.5246, 14.9304, 0.1214, 14.9304, 5.7029]"
6,166,0.3559,4.2377,0.2685,25,0.1214,1.6939,"[0.0003, 0.0214, 0.0707, 0.122, 0.2089, 0.2996]","[0.1214, 0.5142, 0.3178, 0.5142, 0.1214, 5.7029]"
6,183,0.5043,57.6104,13.8059,35,14.9304,1.4513,"[0.0003, 0.0448, 0.1058, 0.1819, 0.2533, 0.484]","[0.832, 0.3178, 14.9304, 0.1964, 2.1783, 14.9304]"
6,176,0.7884,18.5714,2.7924,30,1.3463,1.4612,"[0.0003, 0.0449, 0.1467, 0.2027, 0.2992, 0.3955]","[9.2275, 1.3463, 1.3463, 0.5142, 0.5142, 0.1964]"
6,170,0.3643,8.0863,1.2587,27,0.3178,1.3463,"[0.0002, 0.042, 0.1334, 0.1837, 0.2094, 0.3074]","[0.3178, 0.1214, 0.832, 0.5142, 5.7029, 0.5142]"
6,190,0.3735,149.971,8.8568,31,2.1783,1.537,"[0.0003, 0.0265, 0.0672, 0.1689, 0.1929, 0.2742]","[14.9304, 9.2275, 14.9304, 0.1964, 0.1214, 14.9304]"
6,184,0.5908,46.3651,2.0462,28,0.5142,1.4765,"[0.0002, 0.0173, 0.0832, 0.1239, 0.2988, 0.4942]","[9.2275, 14.9304, 5.7029, 2.1783, 0.1214, 0.1964]"
6,180,0.6086,28.39,0.3062,25,0.1214,1.4146,"[0.0003, 0.0241, 0.0954, 0.1615, 0.2074, 0.3752]","[0.5142, 3.5246, 3.5246, 0.832, 0.5142, 2.1783]"
6,175,0.6113,23.5829,11.5915,34,9.2275,1.5342,"[0.0003, 0.0401, 0.0809, 0.1571, 0.2791, 0.3501]","[0.5142, 0.3178, 9.2275, 0.1214, 2.1783, 1.3463]"
6,189,0.771,56.4835,8.4972,31,2.1783,1.4742,"[0.0002, 0.0228, 0.0686, 0.3278, 0.3686, 0.4142]","[2.1783, 1.3463, 9.2275, 3.5246, 9.2275, 0.5142]"
6,182,0.7901,42.9356,17.6348,34,9.2275,1.5455,"[0.0003, 0.0272, 0.078, 0.2, 0.2663, 0.6172]","[0.3178, 2.1783, 0.5142, 14.9304, 0.832, 3.5246]"
6,173,0.3142,13.8234,0.7607,26,0.1964,1.5529,"[0.0004, 0.0196, 0.0482, 0.089, 0.1197, 0.2677]","[0.1964, 0.1964, 0.5142, 9.2275, 2.1783, 0.5142]"
6,173,0.4768,18.9527,8.7953,35,14.9304,1.4395,"[0.0003, 0.0344, 0.0903, 0.1463, 0.3291, 0.3851]","[0.832, 3.5246, 0.3178, 1.3463, 0.1214, 1.3463]"
6,184,0.7952,39.958,6.0235,31,2.1783,1.4389,"[0.0003, 0.0226, 0.0685, 0.1498, 0.2007, 0.5668]","[0.5142, 0.3178, 3.5246, 14.9304, 1.3463, 3.5246]"
6,176,0.6663,20.8605,1.9328,28,0.5142,1.453,"[0.0003, 0.0322, 0.0882, 0.1644, 0.2962, 0.3875]","[3.5246, 3.5246, 0.1214, 0.832, 5.7029, 0.1214]"
6,194,0.4245,71.2245,0.4625,26,0.1964,1.5597,"[0.0003, 0.0302, 0.0626, 0.1236, 0.2356, 0.318]","[0.5142, 5.7029, 14.9304, 9.2275, 2.1783, 5.7029]"
6,181,0.5331,48.4038,1.326,28,0.5142,1.5634,"[0.0003, 0.032, 0.0937, 0.1405, 0.1862, 0.3699]","[3.5246, 0.1214, 9.2275, 14.9304, 1.3463, 0.1214]"
6,180,0.5334,23.4653,2.7447,30,1.3463,1.5144,"[0.0002, 0.0373, 0.0578, 0.1876, 0.259, 0.4623]","[0.1214, 5.7029, 0.832, 5.7029, 2.1783, 0.832]"
6,172,0.526,21.4485,3.6448,30,1.3463,1.4773,"[0.0003, 0.0457, 0.1617, 0.2918, 0.3844, 0.4613]","[5.7029, 0.1214, 0.3178, 0.1214, 9.2275, 0.5142]"
6,188,0.8487,64.8761,3.0901,31,2.1783,1.5558,"[0.0003, 0.0259, 0.1277, 0.1836, 0.3209, 0.6869]","[14.9304, 5.7029, 14.9304, 1.3463, 0.3178, 0.5142]"
6,177,0.586,15.1703,0.5807,25,0.1214,1.6106,"[0.0003, 0.0257, 0.0835, 0.2358, 0.3171, 0.3932]","[3.5246, 0.3178, 14.9304, 0.1214, 1.3463, 0.5142]"
6,179,0.3399,28.2565,12.0863,35,14.9304,1.6782,"[0.0002, 0.0465, 0.0974, 0.1508, 0.2377, 0.289]","[0.3178, 1.3463, 0.1964, 9.2275, 2.1783, 2.1783]"
6,174,0.4612,15.5249,0.65,26,0.1964,1.5078,"[0.0002, 0.0384, 0.0588, 0.0945, 0.3631, 0.3996]","[0.1214, 3.5246, 0.832, 0.1964, 0.5142, 9.2275]"
6,183,0.6095,32.9464,14.3511,35,14.9304,1.5765,"[0.0002, 0.0453, 0.091, 0.1672, 0.2333, 0.5536]","[1.3463, 5.7029, 5.7029, 0.5142, 5.7029, 0.1964]"
6,176,0.6806,23.9485,6.6977,31,2.1783,1.6672,"[0.0002, 0.0238, 0.0595, 0.0796, 0.1381, 0.3598]","[0.1214, 3.5246, 1.3463, 2.1783, 5.7029, 0.1214]"
6,186,0.3011,49.8734,5.3323,30,1.3463,1.5885,"[0.0003, 0.0417, 0.0875, 0.1132, 0.1389, 0.2049]","[14.9304, 0.5142, 0.5142, 0.832, 9.2275, 3.5246]"
6,182,0.4043,53.8195,25.7008,35,14.9304,1.5313,"[0.0003, 0.0305, 0.0538, 0.14, 0.252, 0.2979]","[3.5246, 2.1783, 2.1783, 0.1964, 14.9304, 0.3178]"
6,163,0.4789,5.9831,1.5417,29,0.832,1.4563,"[0.0003, 0.0468, 0.1027, 0.1688, 0.2174, 0.4087]","[0.3178, 0.5142, 0.1214, 0.832, 0.3178, 0.3178]"
6,163,0.3246,6.3756,1.092,27,0.3178,1.4832,"[0.0002, 0.0481, 0.0837, 0.1448, 0.2007, 0.2838]","[0.832, 0.1964, 0.1214, 0.1214, 1.3463, 0.5142]"
6,175,0.7995,25.6921,16.2267,35,14.9304,1.5978,"[0.0002, 0.0254, 0.0473, 0.149, 0.195, 0.4084]","[2.1783, 0.5142, 0.5142, 0.3178, 9.2275, 0.3178]"
6,168,0.4287,8.3623,4.4675,33,5.7029,1.632,"[0.0003, 0.0505, 0.1135, 0.144, 0.1999, 0.3615]","[0.832, 2.1783, 0.1214, 0.3178, 0.5142, 0.5142]"
6,178,0.5915,27.8896,1.4486,26,0.1964,1.3844,"[0.0003, 0.0323, 0.0881, 0.1287, 0.2089, 0.2596]","[3.5246, 3.5246, 1.3463, 5.7029, 0.1964, 0.1214]"
6,175,0.5642,15.4435,3.7381,32,3.5246,1.5672,"[0.0003, 0.0244, 0.0956, 0.1725, 0.239, 0.5332]","[0.1964, 0.3178, 1.3463, 14.9304, 0.1964, 2.1783]"
6,183,0.4706,66.6402,14.8472,33,5.7029,1.4595,"[0.0003, 0.0311, 0.0533, 0.098, 0.1362, 0.358]","[0.1964, 14.9304, 0.1964, 2.1783, 14.9304, 1.3463]"
6,179,0.4062,37.7987,20.6692,35,14.9304,1.5554,"[0.0003, 0.0428, 0.1088, 0.2264, 0.2622, 0.3491]","[2.1783, 3.5246, 0.1214, 1.3463, 14.9304, 0.1964]"
6,170,0.4129,9.0316,1.0085,29,0.832,1.515,"[0.0003, 0.0319, 0.1083, 0.1642, 0.2861, 0.3676]","[2.1783, 5.7029, 0.5142, 0.1964, 0.3178, 0.1214]"
6,178,0.5736,36.4866,1.8544,28,0.5142,1.4834,"[0.0002, 0.0376, 0.0784, 0.1115, 0.1674, 0.4467]","[9.2275, 0.5142, 9.2275, 0.1214, 2.1783, 0.1964]"
6,173,0.6919,30.1967,0.4884,26,0.1964,1.4198,"[0.0003, 0.035, 0.0607, 0.2999, 0.382, 0.5296]","[0.1214, 9.2275, 9.2275, 0.1964, 0.832, 0.1214]"
6,185,0.9166,35.5478,4.1932,32,3.5246,1.4224,"[0.0005, 0.0232, 0.196, 0.2622, 0.3233, 0.8156]","[3.5246, 0.832, 1.3463, 5.7029, 9.2275, 0.3178]"
6,185,0.5914,61.6553,0.3649,26,0.1964,1.5074,"[0.0003, 0.0482, 0.1549, 0.2464, 0.3582, 0.4698]","[5.7029, 14.9304, 0.5142, 0.1964, 0.5142, 14.9304]"
6,179,0.6886,27.4945,0.3608,25,0.1214,1.4521,"[0.0003, 0.0327, 0.0785, 0.1192, 0.1802, 0.6075]","[3.5246, 1.3463, 2.1783, 3.5246, 0.3178, 0.3178]"
6,185,0.5365,55.1315,10.6995,32,3.5246,1.5211,"[0.0003, 0.0232, 0.0792, 0.1505, 0.2674, 0.3287]","[3.5246, 14.9304, 0.1964, 9.2275, 0.1964, 3.5246]"
6,180,0.2137,39.9108,1.2219,27,0.3178,1.4252,"[0.0002, 0.0307, 0.0817, 0.1061, 0.126, 0.1724]","[2.1783, 0.3178, 9.2275, 0.1964, 0.3178, 14.9304]"
6,183,0.4695,41.3223,4.5718,30,1.3463,1.4794,"[0.0003, 0.0283, 0.0488, 0.125, 0.186, 0.2504]","[0.1964, 0.3178, 3.5246, 9.2275, 0.832, 14.9304]"
6,193,0.5626,81.612,7.7139,31,2.1783,1.4396,"[0.0002, 0.0239, 0.0697, 0.1103, 0.2221, 0.334]","[2.1783, 14.9304, 14.9304, 0.832, 9.2275, 0.832]"
6,182,0.3765,35.4891,7.7162,31,2.1783,1.4985,"[0.0003, 0.0344, 0.0701, 0.1209, 0.2224, 0.3594]","[5.7029, 5.7029, 3.5246, 0.3178, 0.1964, 2.1783]"
6,176,0.5367,22.8443,9.3578,33,5.7029,1.4776,"[0.0003, 0.0331, 0.1042, 0.1499, 0.2133, 0.3911]","[2.1783, 0.3178, 14.9304, 1.3463, 0.3178, 0.1964]"
6,172,0.363,10.6217,0.6499,25,0.1214,1.4753,"[0.0002, 0.039, 0.0848, 0.1357, 0.2204, 0.2715]","[0.1214, 14.9304, 0.1214, 0.5142, 0.5142, 2.1783]"
6,192,0.7212,70.1181,0.1913,25,0.1214,1.4129,"[0.0003, 0.0419, 0.0658, 0.1573, 0.2185, 0.6043]","[5.7029, 0.832, 3.5246, 1.3463, 9.2275, 9.2275]"
6,185,0.4972,54.8592,19.1121,34,9.2275,1.4709,"[0.0003, 0.0351, 0.0809, 0.1318, 0.2335, 0.3655]","[0.5142, 9.2275, 3.5246, 0.1964, 3.5246, 5.7029]"
6,176,0.5222,26.2197,0.7228,27,0.3178,1.5425,"[0.0003, 0.0265, 0.0977, 0.1486, 0.1945, 0.4615]","[5.7029, 1.3463, 0.1964, 0.1214, 14.9304, 0.3178]"
6,196,0.5201,102.1013,3.0585,28,0.5142,1.3663,"[0.0003, 0.023, 0.0689, 0.2064, 0.3183, 0.4897]","[9.2275, 3.5246, 0.832, 9.2275, 14.9304, 3.5246]"
6,175,0.3087,30.1258,8.7109,32,3.5246,1.5061,"[0.0003, 0.0366, 0.0621, 0.1079, 0.1691, 0.2803]","[0.832, 0.1214, 5.7029, 0.1214, 14.9304, 0.5142]"
6,194,0.4138,81.3991,1.8029,29,0.832,1.6141,"[0.0004, 0.0391, 0.1357, 0.1487, 0.2455, 0.3881]","[14.9304, 2.1783, 5.7029, 1.3463, 9.2275, 2.1783]"
6,195,0.5607,80.616,1.2904,27,0.3178,1.5635,"[0.0003, 0.0475, 0.0781, 0.2052, 0.3984, 0.4771]","[9.2275, 2.1783, 3.5246, 0.5142, 14.9304, 14.9304]"
6,185,0.363,45.2353,5.9238,31,2.1783,1.5001,"[0.0003, 0.0259, 0.0819, 0.1226, 0.1621, 0.2544]","[0.1964, 9.2275, 5.7029, 9.2275, 0.5142, 1.3463]"
6,196,0.4592,104.3788,20.9907,34,9.2275,1.4536,"[0.0003, 0.0244, 0.0431, 0.1195, 0.1804, 0.287]","[14.9304, 0.832, 9.2275, 2.1783, 5.7029, 9.2275]"
6,179,0.5673,28.3627,7.559,33,5.7029,1.5703,"[0.0003, 0.0429, 0.0785, 0.165, 0.3177, 0.3834]","[2.1783, 2.1783, 1.3463, 0.1964, 0.3178, 9.2275]"
6,162,0.3816,4.1379,1.835,31,2.1783,1.6276,"[0.0003, 0.0501, 0.101, 0.1518, 0.1799, 0.2398]","[0.3178, 0.5142, 0.3178, 0.1214, 0.1964, 0.832]"
6,184,0.4506,41.8542,13.7595,35,14.9304,1.4746,"[0.0002, 0.0463, 0.1176, 0.1511, 0.1969, 0.2933]","[0.832, 5.7029, 2.1783, 2.1783, 1.3463, 1.3463]"
6,172,0.4683,14.8515,2.8766,31,2.1783,1.5724,"[0.0003, 0.0277, 0.0941, 0.177, 0.2481, 0.3598]","[0.1214, 1.3463, 0.5142, 3.5246, 2.1783, 0.1964]"
6,171,0.4485,20.3152,7.5488,33,5.7029,1.5007,"[0.0003, 0.0173, 0.0631, 0.1289, 0.2615, 0.316]","[9.2275, 0.1214, 3.5246, 0.1214, 1.3463, 0.1214]"
6,187,0.5027,34.4587,6.2282,32,3.5246,1.4259,"[0.0003, 0.0363, 0.077, 0.1076, 0.2039, 0.3154]","[1.3463, 14.9304, 14.9304, 0.5142, 0.5142, 2.1783]"
6,182,0.618,33.447,13.4449,35,14.9304,1.4502,"[0.0003, 0.0312, 0.077, 0.1196, 0.2925, 0.3792]","[1.3463, 3.5246, 5.7029, 0.5142, 0.832, 1.3463]"
6,180,0.4931,42.4847,18.2346,34,9.2275,1.4153,"[0.0003, 0.04, 0.0859, 0.1876, 0.2488, 0.3224]","[0.3178, 9.2275, 2.1783, 0.1214, 2.1783, 3.5246]"
6,192,0.4647,80.5536,5.4666,31,2.1783,1.4421,"[0.0003, 0.0231, 0.0842, 0.2264, 0.2723, 0.394]","[14.9304, 5.7029, 5.7029, 14.9304, 0.1214, 2.1783]"
6,185,0.6074,29.0512,0.907,25,0.1214,1.4845,"[0.0004, 0.0491, 0.095, 0.1814, 0.2728, 0.5012]","[9.2275, 0.5142, 1.3463, 2.1783, 1.3463, 3.5246]"
6,181,0.7914,41.1066,15.8012,35,14.9304,1.3375,"[0.0003, 0.0452, 0.1012, 0.1826, 0.3663, 0.4629]","[9.2275, 0.832, 0.1214, 5.7029, 3.5246, 0.5142]"
6,181,0.3468,29.8647,7.18,33,5.7029,1.5527,"[0.0003, 0.0264, 0.0722, 0.1791, 0.2504, 0.2719]","[9.2275, 0.5142, 0.832, 2.1783, 0.5142, 2.1783]"
6,181,0.3758,20.4018,4.1463,31,2.1783,1.5161,"[0.0002, 0.0314, 0.062, 0.1534, 0.1881, 0.2238]","[2.1783, 1.3463, 0.832, 14.9304, 0.5142, 0.5142]"
6,196,0.3624,60.8194,0.9506,25,0.1214,1.6301,"[0.0002, 0.0375, 0.0833, 0.1138, 0.1444, 0.2306]","[9.2275, 5.7029, 2.1783, 2.1783, 5.7029, 9.2275]"
6,173,0.4305,11.8437,1.3299,27,0.3178,1.4985,"[0.0003, 0.028, 0.0498, 0.1107, 0.1364, 0.3038]","[2.1783, 0.5142, 2.1783, 1.3463, 0.3178, 0.1964]"
6,181,0.5982,25.9484,0.3833,26,0.1964,1.5836,"[0.0003, 0.0364, 0.0771, 0.0991, 0.3991, 0.4559]","[1.3463, 2.1783, 2.1783, 0.1964, 2.1783, 3.5246]"
6,176,0.3015,25.1309,6.1316,31,2.1783,1.4812,"[0.0002, 0.0213, 0.046, 0.0715, 0.1226, 0.2294]","[0.1214, 0.1214, 14.9304, 3.5246, 0.3178, 3.5246]"
6,186,0.7452,41.0548,13.0076,33,5.7029,1.7304,"[0.0003, 0.0185, 0.0643, 0.1253, 0.2423, 0.3135]","[0.5142, 9.2275, 0.832, 2.1783, 14.9304, 0.832]"
6,180,0.5355,31.5969,11.7366,34,9.2275,1.4902,"[0.0003, 0.0301, 0.0658, 0.1749, 0.3828, 0.4494]","[9.2275, 2.1783, 0.1214, 2.1783, 0.832, 1.3463]"
6,167,0.3889,7.3137,2.9069,31,2.1783,1.4981,"[0.0003, 0.046, 0.0735, 0.1508, 0.2134, 0.3065]","[0.1964, 0.832, 0.1964, 5.7029, 0.1214, 0.5142]"
6,187,0.4428,40.442,5.4975,30,1.3463,1.5592,"[0.0003, 0.04, 0.106, 0.1544, 0.334, 0.3653]","[5.7029, 0.1214, 3.5246, 14.9304, 1.3463, 3.5246]"
6,191,0.4369,67.6333,8.9694,32,3.5246,1.4657,"[0.0003, 0.0343, 0.0598, 0.0863, 0.1729, 0.2167]","[5.7029, 2.1783, 2.1783, 5.7029, 9.2275, 0.832]"
6,182,0.4929,31.9389,6.8834,31,2.1783,1.5713,"[0.0002, 0.0453, 0.0961, 0.1673, 0.2081, 0.3456]","[0.5142, 2.1783, 1.3463, 0.1214, 14.9304, 5.7029]"
6,170,0.4785,11.0679,0.3121,25,0.1214,1.5719,"[0.0003, 0.0414, 0.0771, 0.2272, 0.2637, 0.4479]","[0.1964, 2.1783, 0.3178, 1.3463, 0.1214, 2.1783]"
6,185,0.4749,44.1162,0.7564,26,0.1964,1.4959,"[0.0003, 0.0398, 0.0653, 0.1212, 0.2146, 0.3579]","[5.7029, 3.5246, 0.1964, 2.1783, 9.2275, 0.832]"
6,180,0.4506,37.3914,0.5144,25,0.1214,1.4021,"[0.0003, 0.0354, 0.0761, 0.1255, 0.1816, 0.3797]","[3.5246, 0.1964, 5.7029, 5.7029, 1.3463, 0.1964]"
6,189,0.3791,68.0468,1.5658,26,0.1964,1.3626,"[0.0003, 0.0213, 0.0405, 0.0913, 0.1154, 0.2525]","[5.7029, 0.1964, 9.2275, 5.7029, 5.7029, 1.3463]"
6,189,0.7075,65.9027,22.5204,35,14.9304,1.5378,"[0.0003, 0.0496, 0.1411, 0.1971, 0.2244, 0.5454]","[5.7029, 3.5246, 0.3178, 9.2275, 0.5142, 14.9304]"
6,172,0.5682,19.2025,14.2805,35,14.9304,1.5924,"[0.0003, 0.0278, 0.0735, 0.1755, 0.287, 0.313]","[0.1214, 0.832, 14.9304, 0.1964, 0.832, 0.5142]"
6,159,0.3666,2.3696,0.3878,27,0.3178,1.6105,"[0.0003, 0.0358, 0.0719, 0.1477, 0.2472, 0.2763]","[0.1214, 0.3178, 0.3178, 0.832, 0.1214, 0.1964]"
6,180,0.5374,47.1826,10.0441,32,3.5246,1.4975,"[0.0002, 0.0335, 0.0696, 0.2255, 0.2827, 0.3651]","[0.1214, 5.7029, 9.2275, 9.2275, 0.3178, 0.3178]"
6,173,0.7571,29.3176,6.5194,32,3.5246,1.5706,"[0.0002, 0.0216, 0.0572, 0.1262, 0.1926, 0.4521]","[0.3178, 0.1214, 9.2275, 9.2275, 0.3178, 0.1964]"
6,171,0.3073,14.9875,7.362,33,5.7029,1.5328,"[0.0002, 0.0383, 0.0688, 0.0943, 0.1249, 0.2111]","[3.5246, 3.5246, 0.5142, 0.1214, 0.1214, 0.832]"
6,169,0.8109,11.0687,3.4008,32,3.5246,1.4655,"[0.0002, 0.0292, 0.0902, 0.1374, 0.1783, 0.3119]","[0.1964, 1.3463, 0.832, 1.3463, 0.3178, 0.3178]"
6,182,0.7165,35.8397,0.718,27,0.3178,1.6176,"[0.0002, 0.0408, 0.1678, 0.2135, 0.4372, 0.6399]","[14.9304, 5.7029, 0.1964, 0.1964, 0.5142, 9.2275]"
6,180,0.7088,29.9076,1.7812,28,0.5142,1.4946,"[0.0003, 0.0277, 0.0938, 0.257, 0.3654, 0.5752]","[2.1783, 0.1964, 2.1783, 9.2275, 0.1964, 3.5246]"
6,189,0.4001,70.2365,13.3628,33,5.7029,1.5785,"[0.0003, 0.0293, 0.0643, 0.1101, 0.1662, 0.2122]","[5.7029, 5.7029, 1.3463, 14.9304, 2.1783, 0.3178]"
6,186,0.3316,71.45,3.2524,31,2.1783,1.5005,"[0.0003, 0.0481, 0.0805, 0.1531, 0.1819, 0.2444]","[0.1964, 3.5246, 0.1964, 3.5246, 14.9304, 14.9304]"
6,177,0.3325,22.5419,1.2349,27,0.3178,1.45,"[0.0003, 0.0234, 0.0781, 0.1442, 0.1953, 0.2922]","[1.3463, 0.1214, 3.5246, 1.3463, 14.9304, 0.1214]"
6,175,0.7488,18.9735,2.3461,29,0.832,1.5784,"[0.0003, 0.0235, 0.0591, 0.2726, 0.3236, 0.4202]","[0.5142, 5.7029, 0.1964, 2.1783, 0.3178, 1.3463]"
6,186,0.7224,74.4716,30.1851,35,14.9304,1.6115,"[0.0004, 0.0205, 0.1069, 0.1739, 0.4279, 0.5956]","[14.9304, 1.3463, 0.3178, 5.7029, 0.3178, 9.2275]"
6,185,0.6604,39.0348,8.9058,32,3.5246,1.534,"[0.0003, 0.0305, 0.1016, 0.1878, 0.4219, 0.4779]","[0.832, 2.1783, 14.9304, 0.1964, 2.1783, 5.7029]"
6,193,0.2662,66.0125,18.787,35,14.9304,1.5844,"[0.0003, 0.0225, 0.0683, 0.1191, 0.1953, 0.2279]","[0.5142, 5.7029, 3.5246, 5.7029, 9.2275, 5.7029]"
6,174,0.6906,18.5587,8.7412,35,14.9304,1.6001,"[0.0002, 0.0386, 0.0695, 0.1994, 0.4005, 0.4769]","[0.1214, 0.5142, 0.3178, 1.3463, 14.9304, 0.832]"
6,184,0.6173,39.8183,9.7335,32,3.5246,1.5588,"[0.0002, 0.0334, 0.064, 0.1758, 0.3231, 0.4554]","[2.1783, 5.7029, 0.832, 1.3463, 5.7029, 0.5142]"
6,180,0.7061,36.3954,16.354,34,9.2275,1.6477,"[0.0003, 0.0508, 0.0966, 0.1576, 0.3356, 0.6702]","[0.5142, 2.1783, 9.2275, 0.1964, 1.3463, 2.1783]"
6,174,0.384,12.0304,1.6972,28,0.5142,1.5281,"[0.0002, 0.0384, 0.0842, 0.2011, 0.2367, 0.2877]","[0.5142, 1.3463, 0.5142, 0.5142, 5.7029, 0.3178]"
6,182,0.5173,48.8175,14.6185,34,9.2275,1.548,"[0.0003, 0.0345, 0.0753, 0.1516, 0.2025, 0.3194]","[3.5246, 5.7029, 0.832, 0.1964, 1.3463, 3.5246]"
6,178,0.6058,30.1841,8.7998,32,3.5246,2.1588,"[0.0003, 0.0255, 0.0835, 0.2059, 0.2417, 0.5025]","[0.1214, 3.5246, 5.7029, 0.5142, 2.1783, 0.832]"
6,172,0.393,15.9215,0.6972,27,0.3178,1.4295,"[0.0002, 0.0176, 0.0635, 0.1144, 0.1753, 0.3151]","[0.1964, 1.3463, 1.3463, 1.3463, 0.1964, 1.3463]"
6,170,0.5475,8.1933,3.0997,31,2.1783,1.5993,"[0.0002, 0.0353, 0.0607, 0.1166, 0.2324, 0.4]","[0.832, 2.1783, 0.1214, 0.832, 0.1964, 1.3463]"
6,177,0.4321,25.231,1.1064,27,0.3178,1.47,"[0.0003, 0.0273, 0.0739, 0.1739, 0.2715, 0.415]","[0.1214, 0.1964, 0.5142, 3.5246, 3.5246, 9.2275]"
6,174,0.432,25.3851,9.5978,33,5.7029,1.3375,"[0.0003, 0.0252, 0.0962, 0.1471, 0.1829, 0.3556]","[5.7029, 2.1783, 0.1214, 1.3463, 0.1214, 1.3463]"
6,194,0.3701,74.9152,0.951,29,0.832,1.2733,"[0.0003, 0.0248, 0.0503, 0.0809, 0.1266, 0.1978]","[1.3463, 0.832, 5.7029, 5.7029, 9.2275, 14.9304]"
6,180,0.4753,43.0541,6.4241,31,2.1783,1.3588,"[0.0004, 0.0495, 0.0956, 0.1457, 0.2828, 0.4098]","[0.832, 9.2275, 1.3463, 0.5142, 0.1214, 9.2275]"
6,170,0.6039,16.9453,6.7809,32,3.5246,1.3521,"[0.0003, 0.0399, 0.0908, 0.1366, 0.167, 0.3804]","[0.3178, 2.1783, 1.3463, 0.1214, 3.5246, 0.1214]"
6,185,0.5056,62.1746,6.271,31,2.1783,1.469,"[0.0003, 0.0223, 0.0782, 0.1343, 0.236, 0.4296]","[1.3463, 14.9304, 14.9304, 0.3178, 1.3463, 0.5142]"
6,187,0.8554,47.8493,2.8342,29,0.832,1.5602,"[0.0004, 0.0323, 0.0984, 0.1695, 0.3322, 0.7389]","[0.832, 0.832, 9.2275, 0.5142, 14.9304, 3.5246]"
6,169,0.3409,10.3499,0.8737,29,0.832,1.5321,"[0.0003, 0.034, 0.0602, 0.1156, 0.2231, 0.2639]","[0.1964, 0.832, 9.2275, 0.1214, 0.832, 0.1964]"
6,183,0.5352,29.8005,14.5767,35,14.9304,1.6299,"[0.0003, 0.0262, 0.0923, 0.2599, 0.3614, 0.424]","[0.5142, 3.5246, 1.3463, 0.1964, 14.9304, 3.5246]"
6,174,1.0385,27.9242,13.7406,34,9.2275,1.6928,"[0.0002, 0.0485, 0.1044, 0.4015, 0.4578, 0.6458]","[0.832, 0.1214, 9.2275, 0.1214, 5.7029, 0.5142]"
6,170,0.5119,11.0573,3.9946,33,5.7029,1.5246,"[0.0004, 0.0452, 0.1165, 0.1425, 0.2645, 0.4242]","[0.1964, 14.9304, 0.1964, 0.5142, 0.1964, 0.832]"
