Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
10,299,1.1617,92.2315,14.8577,32,3.5246,1.3479,"[0.0003, 0.0309, 0.1376, 0.1936, 0.3284, 0.3963, 0.4641, 0.5761, 0.7746, 1.0392]","[0.3178, 0.1964, 3.5246, 5.7029, 2.1783, 0.832, 5.7029, 0.5142, 9.2275, 0.1964]"
10,309,2.0869,126.7453,4.2282,29,0.832,1.2542,"[0.0003, 0.0386, 0.125, 0.2367, 0.3588, 0.6887, 0.7652, 1.3176, 1.6738, 1.7953]","[9.2275, 14.9304, 2.1783, 1.3463, 3.5246, 0.1964, 0.5142, 5.7029, 0.5142, 3.5246]"
10,278,1.1405,30.4748,2.5904,29,0.832,1.251,"[0.0003, 0.05, 0.0667, 0.1175, 0.1782, 0.3057, 0.3964, 0.7723, 0.889, 1.0134]","[5.7029, 0.1964, 0.3178, 14.9304, 0.1214, 0.1214, 0.1214, 0.1964, 0.3178, 0.832]"
10,300,1.9993,85.7187,6.7817,31,2.1783,1.2802,"[0.0002, 0.0312, 0.0771, 0.1685, 0.2786, 0.4105, 0.6945, 1.0797, 1.2724, 1.8027]","[0.5142, 0.832, 3.5246, 0.832, 0.5142, 1.3463, 14.9304, 1.3463, 0.1214, 9.2275]"
10,289,1.7233,51.0575,0.9925,26,0.1964,1.2823,"[0.0004, 0.0395, 0.0853, 0.1616, 0.5023, 0.5483, 0.6954, 0.8679, 1.0963, 1.304]","[3.5246, 3.5246, 0.5142, 3.5246, 1.3463, 0.5142, 0.5142, 0.1214, 0.1214, 0.832]"
10,307,2.0689,170.9963,41.5311,35,14.9304,1.2938,"[0.0003, 0.0299, 0.2027, 0.3096, 0.696, 0.8741, 1.2349, 1.5501, 1.7091, 1.8764]","[0.832, 14.9304, 3.5246, 0.5142, 9.2275, 0.1214, 9.2275, 3.5246, 0.1964, 3.5246]"
10,273,0.8332,22.3455,12.5918,35,14.9304,1.3375,"[0.0003, 0.0368, 0.076, 0.0916, 0.1588, 0.1901, 0.2474, 0.447, 0.7331, 0.7859]","[0.1214, 0.1214, 0.3178, 1.3463, 0.1214, 0.1214, 2.1783, 0.1214, 0.3178, 5.7029]"
10,296,1.6569,63.9745,2.5955,28,0.5142,1.2594,"[0.0003, 0.0488, 0.0886, 0.1445, 0.2309, 0.5065, 1.0519, 1.2552, 1.4106, 1.4682]","[1.3463, 0.5142, 2.1783, 0.1214, 0.5142, 0.832, 0.1214, 5.7029, 14.9304, 3.5246]"
10,280,1.496,19.4697,1.5619,28,0.5142,1.2594,"[0.0004, 0.0401, 0.0975, 0.1424, 0.1883, 0.6496, 0.9558, 1.0459, 1.1375, 1.1986]","[0.1214, 0.1214, 0.5142, 0.5142, 0.5142, 0.3178, 5.7029, 1.3463, 2.1783, 0.1214]"
10,309,1.5766,120.085,1.1057,25,0.1214,1.2885,"[0.0003, 0.0404, 0.1065, 0.1574, 0.2642, 0.3355, 0.6047, 0.74, 0.8927, 1.2766]","[0.5142, 5.7029, 1.3463, 2.1783, 2.1783, 0.1964, 5.7029, 3.5246, 9.2275, 2.1783]"
10,288,1.0098,44.4674,5.8652,30,1.3463,1.2604,"[0.0003, 0.0471, 0.0818, 0.2042, 0.301, 0.3721, 0.4229, 0.4515, 0.4891, 0.8028]","[0.1964, 0.832, 0.832, 5.7029, 0.1964, 0.3178, 0.1964, 2.1783, 0.1964, 14.9304]"
10,298,2.7196,68.1702,10.0622,31,2.1783,1.2844,"[0.0004, 0.0414, 0.1631, 0.4022, 0.8316, 0.8782, 0.9548, 1.2289, 1.3699, 2.2357]","[1.3463, 0.5142, 2.1783, 1.3463, 2.1783, 2.1783, 9.2275, 0.1964, 0.1964, 2.1783]"
10,301,1.9652,84.1756,5.5556,30,1.3463,1.2917,"[0.0004, 0.0382, 0.0892, 0.5378, 0.8369, 1.0654, 1.3176, 1.4496, 1.5679, 1.827]","[2.1783, 2.1783, 0.5142, 5.7029, 5.7029, 0.1964, 0.1964, 9.2275, 1.3463, 0.832]"
10,288,0.9271,49.9493,0.7603,25,0.1214,1.3323,"[0.0003, 0.0363, 0.0724, 0.1154, 0.1414, 0.2493, 0.3375, 0.3784, 0.533, 0.7313]","[0.1214, 0.1964, 3.5246, 9.2275, 0.3178, 0.3178, 0.3178, 0.5142, 0.5142, 9.2275]"
10,299,1.0911,77.5314,21.2315,34,9.2275,1.2604,"[0.0003, 0.0301, 0.081, 0.1424, 0.2747, 0.3831, 0.5376, 0.6495, 0.8526, 0.9038]","[1.3463, 0.832, 0.3178, 0.832, 0.5142, 14.9304, 1.3463, 0.832, 0.832, 5.7029]"
10,306,1.72,139.9322,31.6485,34,9.2275,1.3656,"[0.0003, 0.0362, 0.0922, 0.2243, 0.3312, 0.448, 0.6023, 0.7814, 1.3233, 1.6083]","[5.7029, 5.7029, 14.9304, 2.1783, 0.1214, 1.3463, 9.2275, 0.5142, 1.3463, 0.3178]"
10,285,1.3853,46.4091,1.6072,27,0.3178,1.2719,"[0.0003, 0.0232, 0.0828, 0.1811, 0.4152, 0.6583, 0.6754, 0.8434, 0.9765, 1.2434]","[0.1214, 2.1783, 9.2275, 0.5142, 0.3178, 0.3178, 0.1214, 0.1964, 9.2275, 0.5142]"
10,294,1.3866,65.9322,1.4106,26,0.1964,1.2594,"[0.0003, 0.0457, 0.1117, 0.4011, 0.4876, 0.7552, 0.8463, 0.9352, 1.0291, 1.2158]","[9.2275, 3.5246, 0.5142, 0.1214, 0.1964, 0.5142, 1.3463, 9.2275, 1.3463, 0.3178]"
10,298,1.2388,127.8604,36.0881,35,14.9304,1.3271,"[0.0004, 0.0367, 0.0778, 0.124, 0.1852, 0.2769, 0.4092, 0.5318, 0.6998, 0.7559]","[0.1214, 0.1214, 0.3178, 5.7029, 2.1783, 14.9304, 9.2275, 0.5142, 5.7029, 0.3178]"
10,311,1.7348,116.1242,9.3145,30,1.3463,1.2865,"[0.0003, 0.0509, 0.1373, 0.244, 0.4625, 0.925, 1.0543, 1.3772, 1.5445, 1.5886]","[0.832, 14.9304, 0.832, 3.5246, 3.5246, 3.5246, 0.3178, 5.7029, 5.7029, 0.832]"
10,290,1.0459,57.229,3.9526,29,0.832,1.301,"[0.0003, 0.0341, 0.1366, 0.1935, 0.24, 0.4212, 0.5823, 0.6487, 0.7352, 0.7766]","[0.1964, 3.5246, 2.1783, 0.832, 0.1214, 0.1964, 0.5142, 14.9304, 5.7029, 0.1214]"
10,289,0.9274,73.718,3.6131,29,0.832,1.2875,"[0.0004, 0.0301, 0.0912, 0.1696, 0.2223, 0.3344, 0.4218, 0.4898, 0.5712, 0.8261]","[0.5142, 0.1214, 0.1214, 0.3178, 3.5246, 14.9304, 1.3463, 14.9304, 0.3178, 0.1214]"
10,303,1.1566,197.0124,11.6993,31,2.1783,1.2865,"[0.0004, 0.0226, 0.0673, 0.1537, 0.2046, 0.2353, 0.4357, 0.474, 0.505, 0.7236]","[2.1783, 14.9304, 14.9304, 0.1214, 9.2275, 3.5246, 14.9304, 0.1964, 0.1214, 0.1214]"
10,304,0.8543,147.4626,7.3731,30,1.3463,1.3198,"[0.0003, 0.0395, 0.1766, 0.3728, 0.4193, 0.5406, 0.6017, 0.6426, 0.6833, 0.8064]","[5.7029, 0.1964, 0.3178, 0.1964, 14.9304, 0.5142, 9.2275, 14.9304, 0.3178, 5.7029]"
10,300,1.1357,95.1222,0.851,27,0.3178,1.2687,"[0.0003, 0.0215, 0.0717, 0.0975, 0.1544, 0.2063, 0.2944, 0.4929, 0.5485, 0.9601]","[0.1214, 0.1214, 5.7029, 0.832, 0.3178, 1.3463, 3.5246, 3.5246, 9.2275, 5.7029]"
10,294,1.2354,87.6996,10.9847,31,2.1783,1.2594,"[0.0003, 0.0254, 0.0915, 0.1323, 0.2191, 0.324, 0.416, 0.7255, 0.809, 0.9667]","[0.1964, 9.2275, 0.3178, 1.3463, 14.9304, 0.1964, 9.2275, 0.1214, 0.5142, 0.832]"
10,317,1.8575,306.3427,36.8508,34,9.2275,1.2375,"[0.0004, 0.0248, 0.1113, 0.1724, 0.2587, 0.3951, 0.9044, 0.9898, 1.1134, 1.3387]","[0.832, 14.9304, 14.9304, 0.1214, 5.7029, 0.1964, 5.7029, 14.9304, 9.2275, 3.5246]"
10,281,1.2124,26.4786,5.2703,31,2.1783,1.2352,"[0.0002, 0.0402, 0.1164, 0.1774, 0.2741, 0.5638, 0.6538, 0.7373, 0.7896, 0.9216]","[1.3463, 0.5142, 0.3178, 2.1783, 0.1214, 0.3178, 0.1964, 0.3178, 9.2275, 0.1964]"
10,285,0.9137,54.2935,2.789,29,0.832,1.2729,"[0.0003, 0.0232, 0.064, 0.1352, 0.3801, 0.5227, 0.5635, 0.6146, 0.7701, 0.8328]","[0.5142, 9.2275, 0.3178, 0.1214, 0.1214, 0.1214, 2.1783, 9.2275, 2.1783, 0.1214]"
10,290,0.9916,76.4166,1.057,26,0.1964,1.2564,"[0.0003, 0.0416, 0.0875, 0.1497, 0.2312, 0.307, 0.4441, 0.6216, 0.7014, 0.7982]","[9.2275, 0.1964, 5.7029, 5.7029, 0.3178, 0.1964, 0.1214, 5.7029, 0.1964, 0.3178]"
10,301,1.6845,94.6847,0.6213,25,0.1214,1.446,"[0.0003, 0.045, 0.0857, 0.1925, 0.2636, 0.4615, 0.8934, 1.2013, 1.6041, 1.6432]","[3.5246, 0.5142, 14.9304, 0.1214, 1.3463, 1.3463, 0.1964, 0.5142, 3.5246, 14.9304]"
10,303,1.6601,98.0565,4.8755,29,0.832,1.4641,"[0.0003, 0.0406, 0.0966, 0.1628, 0.2353, 0.3228, 0.6287, 0.7959, 1.1773, 1.361]","[5.7029, 0.1214, 5.7029, 3.5246, 5.7029, 1.3463, 0.5142, 0.5142, 1.3463, 2.1783]"
10,285,1.2906,57.1762,19.0408,34,9.2275,1.4252,"[0.0003, 0.0348, 0.0907, 0.1263, 0.1824, 0.215, 0.2435, 0.6086, 0.9056, 0.9875]","[3.5246, 5.7029, 1.3463, 0.1964, 9.2275, 0.3178, 0.1964, 0.1964, 0.1964, 0.1214]"
10,291,1.2786,65.6147,22.8063,35,14.9304,1.4402,"[0.0003, 0.0247, 0.07, 0.1634, 0.23, 0.2809, 0.8838, 0.9205, 1.1038, 1.1965]","[0.1214, 0.3178, 3.5246, 0.5142, 0.3178, 0.3178, 9.2275, 5.7029, 2.1783, 0.3178]"
10,293,1.0736,71.5931,17.2489,33,5.7029,1.5724,"[0.0003, 0.038, 0.1273, 0.1478, 0.2545, 0.331, 0.5137, 0.8225, 0.9407, 1.0425]","[0.832, 0.832, 0.1964, 5.7029, 2.1783, 0.1964, 3.5246, 0.1214, 0.832, 5.7029]"
10,297,0.7187,83.9898,18.7399,33,5.7029,1.4016,"[0.0002, 0.0438, 0.0793, 0.1504, 0.1912, 0.2571, 0.3298, 0.4361, 0.5129, 0.5782]","[1.3463, 0.832, 0.1214, 9.2275, 0.1214, 0.5142, 5.7029, 0.3178, 3.5246, 9.2275]"
10,315,2.5558,187.7412,45.254,35,14.9304,1.5663,"[0.0002, 0.0447, 0.1057, 0.1667, 0.3042, 0.3755, 0.5588, 1.088, 1.9489, 2.4521]","[3.5246, 0.832, 0.5142, 0.832, 3.5246, 2.1783, 14.9304, 0.832, 14.9304, 14.9304]"
10,305,1.9272,76.0612,0.6643,25,0.1214,1.3622,"[0.0003, 0.0464, 0.0922, 0.2041, 0.4616, 0.5712, 0.6584, 0.9487, 1.0252, 1.1027]","[2.1783, 0.1964, 0.832, 0.5142, 5.7029, 3.5246, 9.2275, 1.3463, 3.5246, 1.3463]"
10,309,1.2739,116.4705,1.1529,25,0.1214,1.4725,"[0.0003, 0.0212, 0.0721, 0.2044, 0.2168, 0.3285, 0.3869, 0.6387, 1.0252, 1.0474]","[2.1783, 0.832, 14.9304, 5.7029, 0.5142, 3.5246, 5.7029, 2.1783, 0.832, 0.5142]"
10,301,0.9727,94.7602,19.2757,33,5.7029,1.4678,"[0.0004, 0.0402, 0.0962, 0.1277, 0.1888, 0.2249, 0.2958, 0.448, 0.7025, 0.9259]","[0.832, 5.7029, 2.1783, 3.5246, 14.9304, 0.1214, 0.1214, 0.3178, 5.7029, 2.1783]"
10,292,1.3693,51.1694,9.5494,33,5.7029,1.5562,"[0.0003, 0.0239, 0.0469, 0.1231, 0.291, 0.4336, 0.6794, 0.7606, 0.9814, 1.028]","[0.832, 0.1964, 3.5246, 0.1964, 5.7029, 14.9304, 3.5246, 0.1214, 0.3178, 0.3178]"
10,304,2.3369,87.056,7.0858,30,1.3463,1.3828,"[0.0003, 0.0489, 0.0948, 0.1405, 0.2268, 0.4538, 0.6367, 0.7636, 1.6783, 2.0685]","[3.5246, 1.3463, 9.2275, 2.1783, 0.5142, 9.2275, 1.3463, 1.3463, 0.832, 0.1964]"
10,288,1.3466,36.4887,6.3578,31,2.1783,1.4785,"[0.0003, 0.0258, 0.0919, 0.1378, 0.196, 0.2876, 0.5468, 0.5976, 0.7867, 1.3161]","[0.832, 0.5142, 0.1214, 2.1783, 0.3178, 3.5246, 0.5142, 0.3178, 0.832, 3.5246]"
10,286,1.0915,48.7789,13.326,34,9.2275,1.4093,"[0.0003, 0.0361, 0.0793, 0.2514, 0.3083, 0.3655, 0.5246, 0.7598, 0.8106, 0.9793]","[0.1964, 0.1964, 5.7029, 0.1964, 3.5246, 3.5246, 0.5142, 0.3178, 2.1783, 0.1214]"
10,304,1.5801,114.2024,26.9689,34,9.2275,1.5223,"[0.0003, 0.0376, 0.0582, 0.1093, 0.1556, 0.2577, 0.6689, 0.8476, 1.2245, 1.2958]","[0.1214, 5.7029, 9.2275, 2.1783, 0.832, 0.5142, 0.5142, 3.5246, 14.9304, 0.832]"
10,297,1.4672,65.7843,11.4152,32,3.5246,1.54,"[0.0003, 0.0473, 0.0981, 0.1541, 0.2492, 0.3285, 0.3541, 0.4456, 0.9598, 1.3343]","[0.3178, 5.7029, 2.1783, 2.1783, 0.3178, 2.1783, 0.3178, 0.5142, 0.5142, 9.2275]"
10,322,2.3181,248.4587,0.8617,26,0.1964,1.5365,"[0.0003, 0.0288, 0.056, 0.1019, 0.2136, 0.4372, 0.4639, 0.7323, 1.2023, 2.0899]","[5.7029, 5.7029, 9.2275, 14.9304, 14.9304, 0.5142, 5.7029, 0.3178, 14.9304, 0.832]"
10,307,1.7207,91.4432,0.4624,26,0.1964,1.5204,"[0.0002, 0.0481, 0.1547, 0.2461, 0.3725, 0.434, 0.653, 0.9445, 1.0797, 1.1459]","[3.5246, 1.3463, 0.5142, 0.1214, 1.3463, 3.5246, 14.9304, 9.2275, 1.3463, 2.1783]"
10,298,0.8289,120.9319,32.1156,35,14.9304,1.5334,"[0.0003, 0.0249, 0.0961, 0.116, 0.1567, 0.2432, 0.3511, 0.4731, 0.5237, 0.6406]","[1.3463, 0.3178, 14.9304, 5.7029, 0.1964, 9.2275, 1.3463, 5.7029, 0.1214, 0.1214]"
10,313,1.3402,122.5605,5.7682,30,1.3463,1.5596,"[0.0002, 0.0461, 0.0765, 0.1578, 0.2291, 0.561, 0.5967, 0.6635, 0.7145, 1.1159]","[2.1783, 3.5246, 9.2275, 3.5246, 0.1214, 2.1783, 1.3463, 14.9304, 9.2275, 0.832]"
10,303,0.985,128.5138,27.8627,35,14.9304,1.4099,"[0.0003, 0.0248, 0.0944, 0.2505, 0.3232, 0.3898, 0.4307, 0.4971, 0.5732, 0.914]","[0.1214, 5.7029, 0.5142, 3.5246, 2.1783, 0.1214, 9.2275, 3.5246, 3.5246, 2.1783]"
10,281,0.8227,17.9241,0.6124,26,0.1964,1.4208,"[0.0003, 0.0253, 0.1371, 0.2304, 0.3282, 0.4219, 0.4703, 0.5574, 0.5982, 0.6339]","[0.3178, 0.1964, 0.832, 0.5142, 0.832, 0.1964, 0.1964, 9.2275, 0.3178, 0.832]"
10,303,1.8877,114.6159,24.3676,34,9.2275,1.4575,"[0.0003, 0.0296, 0.079, 0.1655, 0.2573, 0.7145, 0.811, 0.877, 1.5692, 1.853]","[3.5246, 14.9304, 1.3463, 0.3178, 0.832, 0.832, 0.1964, 14.9304, 1.3463, 1.3463]"
10,295,1.2161,52.1577,0.9036,25,0.1214,1.4258,"[0.0003, 0.0504, 0.086, 0.1267, 0.2181, 0.452, 0.554, 0.5796, 0.9316, 0.9875]","[5.7029, 0.1214, 0.5142, 5.7029, 0.5142, 0.5142, 0.1964, 0.5142, 14.9304, 2.1783]"
10,287,0.9598,40.4202,0.7084,25,0.1214,1.4758,"[0.0002, 0.0363, 0.0774, 0.1435, 0.1792, 0.2454, 0.5177, 0.5437, 0.716, 0.7916]","[0.1214, 2.1783, 2.1783, 9.2275, 0.1964, 0.1214, 0.5142, 1.3463, 0.1214, 3.5246]"
10,317,2.0847,239.1664,2.1776,27,0.3178,1.2865,"[0.0003, 0.0374, 0.0832, 0.1018, 0.168, 0.6202, 0.6603, 0.8081, 0.9971, 1.9351]","[14.9304, 0.5142, 0.1964, 5.7029, 0.1964, 14.9304, 14.9304, 5.7029, 2.1783, 14.9304]"
10,299,1.9439,66.35,1.218,27,0.3178,1.4343,"[0.0002, 0.0348, 0.076, 0.1223, 0.2343, 0.372, 0.8372, 1.0772, 1.3423, 1.3986]","[0.1214, 0.5142, 0.832, 14.9304, 2.1783, 0.832, 9.2275, 3.5246, 0.5142, 0.5142]"
10,298,1.4236,66.3049,6.2935,30,1.3463,1.3426,"[0.0003, 0.0432, 0.0843, 0.1196, 0.1488, 0.4793, 0.7893, 1.0584, 1.2971, 1.3251]","[0.832, 2.1783, 14.9304, 0.5142, 1.3463, 3.5246, 2.1783, 0.1214, 0.3178, 1.3463]"
10,284,1.326,36.6553,14.7127,34,9.2275,1.5645,"[0.0003, 0.0363, 0.0672, 0.131, 0.1726, 0.2141, 0.2553, 0.4858, 0.6339, 1.1177]","[0.1214, 0.1964, 9.2275, 1.3463, 0.5142, 2.1783, 0.3178, 0.5142, 0.832, 0.1964]"
10,291,0.8145,74.6323,8.1514,31,2.1783,1.4835,"[0.0003, 0.0354, 0.0606, 0.1268, 0.1941, 0.4009, 0.412, 0.4692, 0.6011, 0.7735]","[0.1964, 0.1964, 0.1214, 0.832, 14.9304, 9.2275, 0.1964, 5.7029, 0.1964, 2.1783]"
10,299,1.6753,74.5265,9.2013,31,2.1783,1.3283,"[0.0003, 0.0412, 0.1022, 0.1421, 0.2031, 0.3758, 0.8947, 1.0063, 1.113, 1.2096]","[0.832, 3.5246, 5.7029, 0.1964, 0.5142, 9.2275, 0.5142, 2.1783, 0.5142, 1.3463]"
10,306,0.916,228.8967,12.4539,32,3.5246,1.5667,"[0.0003, 0.0436, 0.0995, 0.1707, 0.2573, 0.3714, 0.5471, 0.615, 0.635, 0.7236]","[14.9304, 0.1964, 14.9304, 0.5142, 0.1214, 0.3178, 14.9304, 0.1964, 14.9304, 9.2275]"
10,303,1.2769,94.3588,2.9305,30,1.3463,1.4976,"[0.0003, 0.0227, 0.0939, 0.1462, 0.1921, 0.3556, 0.4424, 0.5793, 0.905, 1.1336]","[0.1964, 0.3178, 2.1783, 9.2275, 0.5142, 14.9304, 0.3178, 0.3178, 9.2275, 9.2275]"
10,280,0.8658,37.8795,13.1692,35,14.9304,1.4712,"[0.0002, 0.0453, 0.1225, 0.1733, 0.2497, 0.2779, 0.6745, 0.7283, 0.744, 0.8001]","[1.3463, 0.1964, 2.1783, 0.3178, 3.5246, 0.1214, 3.5246, 0.1214, 0.1214, 0.3178]"
10,297,1.8659,80.9452,4.7018,28,0.5142,1.3239,"[0.0003, 0.0237, 0.0594, 0.1153, 0.146, 0.2884, 0.4304, 1.2875, 1.5714, 1.6174]","[9.2275, 2.1783, 2.1783, 0.832, 5.7029, 0.5142, 1.3463, 0.3178, 0.1964, 0.5142]"
10,302,1.3416,114.3345,33.6344,35,14.9304,1.4465,"[0.0002, 0.0267, 0.0752, 0.1319, 0.1633, 0.2711, 0.388, 0.4556, 0.7001, 0.7504]","[0.1214, 0.1214, 0.3178, 9.2275, 2.1783, 1.3463, 5.7029, 9.2275, 14.9304, 0.5142]"
10,306,1.3575,93.4373,5.526,29,0.832,1.4603,"[0.0004, 0.0319, 0.0626, 0.1084, 0.2915, 0.3324, 0.6273, 0.8759, 1.1244, 1.2126]","[1.3463, 0.3178, 1.3463, 2.1783, 2.1783, 5.7029, 2.1783, 2.1783, 0.5142, 9.2275]"
10,296,1.6052,80.8773,0.2083,26,0.1964,1.497,"[0.0003, 0.036, 0.0559, 0.1627, 0.2799, 0.3076, 0.6054, 0.6351, 0.7274, 1.2908]","[14.9304, 14.9304, 0.832, 0.832, 0.832, 5.7029, 0.1964, 0.5142, 0.3178, 0.1214]"
10,302,2.0889,95.6804,12.5161,31,2.1783,1.4203,"[0.0002, 0.0339, 0.0797, 0.1661, 0.7919, 0.8277, 1.1067, 1.1576, 1.3002, 1.8506]","[14.9304, 0.5142, 1.3463, 5.7029, 0.832, 5.7029, 0.1964, 0.832, 9.2275, 0.1214]"
10,280,1.2227,19.4525,1.856,29,0.832,1.3593,"[0.0003, 0.0267, 0.0725, 0.1132, 0.2837, 0.3355, 0.4526, 0.5086, 0.8244, 0.9178]","[0.832, 0.1964, 0.1214, 0.3178, 9.2275, 0.1964, 0.3178, 0.832, 0.5142, 0.832]"
10,295,1.6214,54.2954,4.1301,29,0.832,1.4283,"[0.0003, 0.0225, 0.0481, 0.0938, 0.2618, 0.5933, 0.6696, 1.214, 1.5251, 1.5786]","[2.1783, 14.9304, 0.5142, 1.3463, 0.832, 5.7029, 0.1964, 0.3178, 0.832, 0.3178]"
10,289,1.364,45.1862,8.9119,32,3.5246,1.3465,"[0.0003, 0.0365, 0.0675, 0.2755, 0.3267, 0.3632, 0.48, 1.1187, 1.2471, 1.3133]","[0.1214, 1.3463, 0.5142, 2.1783, 5.7029, 2.1783, 0.832, 0.3178, 0.1214, 1.3463]"
10,301,1.1422,56.8384,1.7844,27,0.3178,1.5045,"[0.0002, 0.0354, 0.0913, 0.1371, 0.1937, 0.5134, 0.6201, 0.774, 0.9524, 0.9786]","[2.1783, 0.3178, 0.5142, 0.832, 5.7029, 0.832, 0.1214, 2.1783, 9.2275, 9.2275]"
10,298,1.2469,80.5661,1.076,25,0.1214,1.3584,"[0.0003, 0.0261, 0.148, 0.2803, 0.3312, 0.4329, 0.9092, 0.9609, 1.0177, 1.1571]","[0.832, 2.1783, 14.9304, 0.3178, 0.1214, 3.5246, 0.1214, 3.5246, 14.9304, 0.3178]"
10,293,0.9847,38.1284,1.1329,25,0.1214,1.4072,"[0.0003, 0.0468, 0.123, 0.283, 0.3441, 0.4639, 0.4953, 0.7497, 0.8808, 0.9231]","[0.3178, 0.5142, 0.1964, 2.1783, 2.1783, 5.7029, 0.832, 5.7029, 0.832, 0.1964]"
10,301,1.5644,79.7013,2.5743,30,1.3463,1.5025,"[0.0004, 0.0316, 0.0624, 0.1183, 0.2809, 0.4537, 0.6567, 0.6922, 0.8551, 1.1897]","[14.9304, 5.7029, 0.5142, 0.1964, 0.3178, 3.5246, 1.3463, 9.2275, 0.1964, 1.3463]"
10,293,1.0048,50.4911,7.3218,31,2.1783,1.5224,"[0.0003, 0.0422, 0.1387, 0.2354, 0.2915, 0.378, 0.4543, 0.657, 0.8606, 0.9376]","[0.832, 14.9304, 0.1964, 0.832, 0.1214, 0.1214, 9.2275, 2.1783, 0.5142, 2.1783]"
10,285,1.2349,38.3442,9.7634,33,5.7029,1.3751,"[0.0003, 0.0283, 0.054, 0.12, 0.2216, 0.5425, 0.6797, 0.8238, 0.8798, 0.9408]","[1.3463, 0.832, 3.5246, 0.832, 3.5246, 0.1214, 0.1214, 0.1214, 0.3178, 2.1783]"
10,282,0.903,22.7593,3.6603,31,2.1783,1.4802,"[0.0003, 0.0282, 0.145, 0.2366, 0.3656, 0.5795, 0.6602, 0.7849, 0.826, 0.8719]","[0.3178, 0.3178, 0.3178, 0.5142, 0.832, 0.1964, 0.5142, 2.1783, 9.2275, 0.1214]"
10,310,1.6072,162.9656,30.0434,34,9.2275,1.4197,"[0.0003, 0.0311, 0.0668, 0.2145, 0.2655, 0.2946, 0.3316, 0.789, 1.236, 1.3076]","[0.5142, 3.5246, 3.5246, 0.5142, 14.9304, 0.1214, 5.7029, 14.9304, 1.3463, 3.5246]"
10,301,2.3769,84.4864,13.6235,32,3.5246,1.4766,"[0.0002, 0.0465, 0.1074, 0.2129, 0.5079, 0.7111, 0.8739, 1.1228, 1.514, 1.8789]","[3.5246, 9.2275, 5.7029, 2.1783, 3.5246, 0.832, 2.1783, 0.1214, 0.832, 0.1214]"
10,291,0.6908,38.4977,3.8228,29,0.832,1.5014,"[0.0003, 0.0506, 0.1471, 0.2033, 0.234, 0.3263, 0.404, 0.4759, 0.5768, 0.6426]","[0.3178, 0.832, 0.5142, 0.832, 2.1783, 0.1214, 1.3463, 0.1964, 14.9304, 2.1783]"
10,292,0.9185,54.4547,6.5326,31,2.1783,1.5004,"[0.0003, 0.0364, 0.0829, 0.1693, 0.2934, 0.3456, 0.521, 0.5962, 0.6435, 0.8141]","[0.1214, 0.5142, 0.1214, 3.5246, 14.9304, 0.1214, 1.3463, 3.5246, 1.3463, 1.3463]"
10,306,1.2987,254.3676,55.5047,35,14.9304,1.5978,"[0.0004, 0.0411, 0.1479, 0.1938, 0.311, 0.5856, 0.7011, 0.7825, 0.9201, 1.0783]","[9.2275, 0.3178, 14.9304, 14.9304, 0.5142, 9.2275, 0.3178, 14.9304, 0.1214, 0.1964]"
10,302,1.7408,78.8944,1.1894,27,0.3178,1.4092,"[0.0004, 0.0349, 0.096, 0.2594, 0.3, 0.4374, 0.5641, 0.9921, 1.2052, 1.405]","[0.5142, 0.832, 3.5246, 0.832, 3.5246, 0.5142, 0.3178, 9.2275, 14.9304, 0.5142]"
10,302,1.0388,116.7798,19.8939,33,5.7029,1.5224,"[0.0004, 0.0321, 0.0679, 0.0856, 0.1441, 0.447, 0.4783, 0.7183, 0.7894, 0.8604]","[0.1964, 2.1783, 0.1214, 0.3178, 3.5246, 9.2275, 2.1783, 0.832, 3.5246, 14.9304]"
10,291,1.0878,49.4878,7.4845,31,2.1783,1.4641,"[0.0003, 0.0389, 0.1203, 0.2017, 0.2578, 0.4715, 0.5982, 0.6374, 0.7204, 0.924]","[2.1783, 0.5142, 0.3178, 0.1214, 0.3178, 9.2275, 5.7029, 0.5142, 1.3463, 0.5142]"
10,302,1.3609,117.7059,3.6451,28,0.5142,1.408,"[0.0003, 0.0371, 0.0956, 0.1248, 0.1911, 0.3185, 0.4408, 0.6594, 0.7833, 0.9799]","[14.9304, 14.9304, 9.2275, 0.832, 0.832, 2.1783, 0.5142, 0.1214, 0.3178, 0.832]"
10,302,1.1088,89.7516,1.3295,27,0.3178,1.4374,"[0.0003, 0.025, 0.0976, 0.2105, 0.2772, 0.3429, 0.3953, 0.575, 0.744, 0.9497]","[0.3178, 0.3178, 0.832, 14.9304, 5.7029, 2.1783, 0.1964, 3.5246, 0.832, 5.7029]"
10,300,2.1551,80.0753,12.4982,32,3.5246,1.4966,"[0.0003, 0.0476, 0.0758, 0.2607, 0.3626, 0.5936, 0.7412, 1.1124, 1.4023, 1.9625]","[5.7029, 2.1783, 0.5142, 3.5246, 0.1964, 2.1783, 0.5142, 14.9304, 0.5142, 0.5142]"
10,306,1.6025,118.5008,2.0772,28,0.5142,1.5632,"[0.0004, 0.0294, 0.1059, 0.1516, 0.274, 0.5129, 0.5891, 0.9156, 1.1194, 1.349]","[0.5142, 0.5142, 0.832, 9.2275, 1.3463, 5.7029, 9.2275, 0.832, 0.1964, 14.9304]"
