Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
5,157,0.5224,38.6761,0.4823,26,0.1964,1.2458,"[0.0003, 0.0229, 0.0705, 0.1518, 0.4211]","[9.2275, 1.3463, 1.3463, 0.832, 9.2275]"
5,150,0.191,32.9067,3.6545,30,1.3463,1.2302,"[0.0003, 0.0445, 0.079, 0.1098, 0.1312]","[0.3178, 9.2275, 14.9304, 0.3178, 0.3178]"
5,161,1.144,60.8027,4.4676,30,1.3463,1.2635,"[0.0003, 0.0458, 0.1069, 0.3104, 0.5088]","[14.9304, 3.5246, 2.1783, 0.832, 9.2275]"
5,155,0.8404,26.357,0.7257,26,0.1964,1.2302,"[0.0004, 0.0419, 0.1132, 0.2965, 0.7137]","[2.1783, 2.1783, 0.832, 14.9304, 0.832]"
5,153,0.5256,41.3745,13.0796,33,5.7029,1.2583,"[0.0003, 0.0389, 0.0949, 0.1866, 0.4735]","[0.3178, 9.2275, 3.5246, 0.3178, 5.7029]"
5,159,0.5033,68.281,23.2713,34,9.2275,1.2719,"[0.0003, 0.0367, 0.113, 0.1864, 0.3509]","[9.2275, 3.5246, 14.9304, 2.1783, 0.3178]"
5,151,0.3248,22.0907,0.8831,27,0.3178,1.299,"[0.0003, 0.0271, 0.0881, 0.134, 0.2104]","[14.9304, 1.3463, 0.1214, 0.832, 3.5246]"
5,158,0.7637,51.1661,9.9184,32,3.5246,1.3,"[0.0003, 0.0225, 0.0784, 0.1029, 0.4079]","[9.2275, 1.3463, 9.2275, 1.3463, 1.3463]"
5,165,0.7566,108.4532,30.8818,34,9.2275,1.325,"[0.0003, 0.028, 0.0754, 0.228, 0.4823]","[2.1783, 9.2275, 9.2275, 2.1783, 14.9304]"
5,162,0.5895,65.2409,1.0036,27,0.3178,1.3292,"[0.0003, 0.0274, 0.0935, 0.3925, 0.4807]","[14.9304, 0.3178, 2.1783, 14.9304, 9.2275]"
5,151,0.3408,22.3501,1.1984,27,0.3178,1.2969,"[0.0003, 0.0216, 0.1334, 0.1631, 0.2096]","[9.2275, 0.832, 3.5246, 1.3463, 0.1964]"
5,152,0.3137,22.5777,0.3674,25,0.1214,1.3271,"[0.0002, 0.0491, 0.1406, 0.1865, 0.2425]","[0.832, 3.5246, 0.3178, 5.7029, 2.1783]"
5,148,0.5317,21.9269,8.0698,32,3.5246,1.3177,"[0.0003, 0.0365, 0.0823, 0.1077, 0.1303]","[0.832, 0.1964, 3.5246, 0.832, 3.5246]"
5,156,0.3776,37.4727,2.99,29,0.832,1.2854,"[0.0003, 0.0404, 0.0742, 0.0978, 0.2658]","[2.1783, 14.9304, 3.5246, 2.1783, 0.3178]"
5,160,0.2545,72.4344,6.1572,31,2.1783,1.3146,"[0.0003, 0.0414, 0.0872, 0.1121, 0.1783]","[14.9304, 1.3463, 0.3178, 9.2275, 9.2275]"
5,149,0.5176,25.6626,11.0048,33,5.7029,1.2938,"[0.0003, 0.045, 0.0959, 0.345, 0.4062]","[0.5142, 14.9304, 0.832, 3.5246, 0.1214]"
5,138,0.7047,4.4496,1.545,30,1.3463,1.3313,"[0.0002, 0.0358, 0.0989, 0.281, 0.3533]","[0.1964, 0.5142, 0.5142, 0.832, 0.3178]"
5,147,0.4649,12.8417,0.8955,27,0.3178,1.2729,"[0.0003, 0.037, 0.103, 0.2556, 0.3012]","[0.3178, 0.5142, 0.1964, 14.9304, 2.1783]"
5,138,0.2482,9.003,5.8708,32,3.5246,1.2552,"[0.0002, 0.0315, 0.1004, 0.1393, 0.1859]","[0.1214, 0.1964, 1.3463, 3.5246, 0.1214]"
5,152,0.5796,53.3541,5.5794,31,2.1783,1.2771,"[0.0003, 0.0305, 0.056, 0.112, 0.3392]","[14.9304, 0.3178, 14.9304, 0.1214, 1.3463]"
5,144,0.2098,8.117,0.5853,25,0.1214,1.2896,"[0.0003, 0.0386, 0.0946, 0.1557, 0.1798]","[0.5142, 0.1964, 0.832, 9.2275, 0.3178]"
5,154,0.6911,34.393,8.675,32,3.5246,1.2853,"[0.0003, 0.0455, 0.0913, 0.1371, 0.4371]","[1.3463, 0.3178, 1.3463, 9.2275, 5.7029]"
5,161,0.9117,86.2232,26.1004,34,9.2275,1.3236,"[0.0003, 0.0269, 0.1997, 0.3219, 0.8459]","[5.7029, 3.5246, 9.2275, 14.9304, 0.3178]"
5,142,0.3134,10.3666,4.9988,34,9.2275,1.3042,"[0.0003, 0.0288, 0.0949, 0.1152, 0.1916]","[0.832, 0.832, 0.1964, 0.5142, 1.3463]"
5,147,0.5483,10.8705,0.4126,25,0.1214,1.2635,"[0.0003, 0.0467, 0.0809, 0.1775, 0.2894]","[0.832, 9.2275, 0.3178, 0.3178, 1.3463]"
5,134,0.5273,2.0516,0.2933,26,0.1964,1.375,"[0.0003, 0.0327, 0.1394, 0.2816, 0.435]","[0.5142, 0.1214, 0.1964, 0.1964, 0.832]"
5,144,0.2211,20.0074,0.2482,25,0.1214,1.3187,"[0.0002, 0.0363, 0.0671, 0.1415, 0.1897]","[0.1214, 0.1964, 0.1214, 14.9304, 5.7029]"
5,153,0.524,44.0411,0.7174,27,0.3178,1.2594,"[0.0003, 0.036, 0.0767, 0.1531, 0.1801]","[14.9304, 9.2275, 3.5246, 0.1964, 0.1964]"
5,144,0.3856,15.677,6.0885,33,5.7029,1.2875,"[0.0003, 0.0449, 0.1414, 0.228, 0.2587]","[2.1783, 2.1783, 1.3463, 0.1964, 0.1964]"
5,145,0.3327,14.6122,4.1855,30,1.3463,1.2594,"[0.0002, 0.0275, 0.0632, 0.1903, 0.2362]","[0.3178, 1.3463, 2.1783, 3.5246, 0.1214]"
5,166,0.5104,97.2071,8.1976,30,1.3463,1.2594,"[0.0003, 0.0473, 0.0932, 0.2405, 0.3073]","[1.3463, 5.7029, 9.2275, 9.2275, 14.9304]"
5,158,1.2242,52.156,17.723,35,14.9304,1.2938,"[0.0003, 0.05, 0.172, 0.4617, 0.6398]","[2.1783, 3.5246, 0.832, 5.7029, 5.7029]"
5,148,0.4366,33.2034,9.2029,32,3.5246,1.2624,"[0.0003, 0.0425, 0.1035, 0.2174, 0.375]","[0.3178, 0.3178, 9.2275, 0.1964, 9.2275]"
5,146,0.4829,15.9816,6.1358,34,9.2275,1.3135,"[0.0002, 0.032, 0.0676, 0.1287, 0.173]","[1.3463, 1.3463, 0.832, 1.3463, 0.3178]"
5,144,0.6373,11.2362,1.3251,28,0.5142,1.3021,"[0.0003, 0.0165, 0.0665, 0.1594, 0.2612]","[0.1214, 2.1783, 0.5142, 0.1964, 9.2275]"
5,143,0.8232,9.6229,3.53,31,2.1783,1.3135,"[0.0003, 0.0267, 0.2097, 0.3928, 0.4372]","[0.5142, 0.5142, 0.5142, 0.3178, 3.5246]"
5,134,0.3399,3.6267,3.4669,34,9.2275,1.2844,"[0.0002, 0.0435, 0.079, 0.1093, 0.2132]","[0.3178, 0.1964, 0.3178, 0.832, 0.1214]"
5,140,0.4228,6.9857,2.6853,30,1.3463,1.3115,"[0.0003, 0.0388, 0.0796, 0.1558, 0.3493]","[0.1214, 0.5142, 0.5142, 0.832, 1.3463]"
5,159,0.6797,53.0337,4.1332,30,1.3463,1.2594,"[0.0003, 0.0185, 0.1964, 0.344, 0.507]","[5.7029, 3.5246, 0.3178, 14.9304, 3.5246]"
5,152,0.3873,34.6882,10.8575,33,5.7029,1.2865,"[0.0003, 0.0379, 0.1498, 0.2261, 0.3093]","[0.3178, 0.832, 0.3178, 9.2275, 14.9304]"
5,164,0.2839,75.362,2.4811,27,0.3178,1.2583,"[0.0003, 0.0446, 0.1006, 0.1668, 0.2026]","[9.2275, 1.3463, 3.5246, 14.9304, 5.7029]"
5,153,0.5195,69.2593,31.9406,35,14.9304,1.2729,"[0.0003, 0.0256, 0.0664, 0.2651, 0.4534]","[9.2275, 0.1214, 14.9304, 5.7029, 0.1964]"
5,145,0.6261,11.4025,1.222,27,0.3178,1.287,"[0.0003, 0.0336, 0.2622, 0.2917, 0.3172]","[9.2275, 0.832, 0.3178, 0.1214, 1.3463]"
5,151,0.7511,27.0592,16.6285,35,14.9304,1.2917,"[0.0001, 0.0345, 0.1716, 0.2378, 0.4515]","[2.1783, 9.2275, 0.832, 0.3178, 1.3463]"
5,147,0.2487,18.2057,2.8609,29,0.832,1.2146,"[0.0003, 0.0364, 0.0622, 0.1398, 0.2071]","[0.1214, 3.5246, 0.832, 1.3463, 2.1783]"
5,147,0.3733,20.5416,9.9252,33,5.7029,1.2808,"[0.0002, 0.0219, 0.093, 0.1643, 0.2593]","[0.5142, 1.3463, 0.1214, 9.2275, 1.3463]"
5,161,0.8651,98.1548,16.3835,33,5.7029,1.2885,"[0.0003, 0.0261, 0.1734, 0.3564, 0.7077]","[5.7029, 14.9304, 14.9304, 3.5246, 0.1964]"
5,157,0.554,74.7842,10.0938,32,3.5246,1.2583,"[0.0003, 0.0307, 0.1628, 0.3054, 0.3868]","[14.9304, 9.2275, 0.832, 0.1214, 9.2275]"
5,138,0.3642,6.0155,2.1359,31,2.1783,1.225,"[0.0002, 0.0237, 0.0695, 0.1508, 0.2629]","[0.832, 0.832, 0.1964, 0.3178, 0.3178]"
5,146,0.2296,20.2272,8.1004,32,3.5246,1.274,"[0.0002, 0.0236, 0.1059, 0.1416, 0.1638]","[0.1214, 14.9304, 1.3463, 0.1214, 2.1783]"
5,145,0.3843,17.7301,10.7062,34,9.2275,1.3115,"[0.0003, 0.028, 0.1144, 0.1754, 0.3586]","[0.3178, 1.3463, 0.832, 0.1964, 5.7029]"
5,154,0.6977,56.4097,16.9979,33,5.7029,1.2677,"[0.0003, 0.0357, 0.0816, 0.158, 0.3618]","[9.2275, 0.3178, 0.1214, 14.9304, 5.7029]"
5,157,0.7185,49.0021,8.9303,32,3.5246,1.2573,"[0.0003, 0.0221, 0.0679, 0.1086, 0.302]","[0.5142, 9.2275, 2.1783, 9.2275, 1.3463]"
5,145,0.378,9.6883,4.1624,31,2.1783,1.3115,"[0.0002, 0.0464, 0.0831, 0.2392, 0.3469]","[0.1964, 0.3178, 0.832, 2.1783, 3.5246]"
5,141,0.5337,9.8084,5.5424,32,3.5246,1.2614,"[0.0003, 0.0408, 0.1576, 0.1972, 0.3959]","[1.3463, 0.1964, 0.1964, 0.1964, 5.7029]"
5,148,0.2985,18.917,1.1731,26,0.1964,1.3167,"[0.0003, 0.0292, 0.0548, 0.1513, 0.1971]","[2.1783, 0.1214, 1.3463, 2.1783, 2.1783]"
5,159,0.6462,60.1724,3.3384,29,0.832,1.3177,"[0.0003, 0.0409, 0.0867, 0.1405, 0.4101]","[5.7029, 0.1964, 2.1783, 9.2275, 14.9304]"
5,140,0.7693,9.1609,5.2695,32,3.5246,1.3052,"[0.0002, 0.0469, 0.0674, 0.1386, 0.6817]","[0.5142, 0.3178, 5.7029, 0.3178, 0.1214]"
5,138,0.3127,7.3239,3.6822,33,5.7029,1.3385,"[0.0002, 0.0436, 0.0659, 0.0967, 0.1678]","[0.832, 0.3178, 1.3463, 0.3178, 0.1214]"
5,157,0.233,64.5422,1.3466,27,0.3178,1.2885,"[0.0003, 0.0229, 0.0991, 0.1755, 0.2112]","[0.3178, 0.3178, 14.9304, 5.7029, 14.9304]"
5,156,0.3238,40.7256,1.8524,27,0.3178,1.2677,"[0.0003, 0.0289, 0.0595, 0.1205, 0.1715]","[0.5142, 9.2275, 1.3463, 9.2275, 1.3463]"
5,148,0.3311,18.7438,4.9726,31,2.1783,1.2302,"[0.0003, 0.0312, 0.1075, 0.1787, 0.2348]","[0.832, 14.9304, 0.832, 0.1214, 1.3463]"
5,155,0.3599,56.139,22.3375,35,14.9304,1.2844,"[0.0003, 0.0308, 0.0827, 0.1438, 0.2405]","[2.1783, 5.7029, 3.5246, 9.2275, 0.1214]"
5,137,0.3829,4.6668,1.2611,28,0.5142,1.2604,"[0.0003, 0.0224, 0.0835, 0.1699, 0.2997]","[0.1964, 3.5246, 0.1964, 0.5142, 0.1214]"
5,154,0.3894,44.474,14.3983,34,9.2275,1.3313,"[0.0001, 0.0253, 0.105, 0.2162, 0.317]","[0.3178, 0.5142, 0.832, 14.9304, 14.9304]"
5,144,0.2976,11.182,3.0355,30,1.3463,1.3125,"[0.0003, 0.0286, 0.0796, 0.1405, 0.1915]","[9.2275, 0.1964, 2.1783, 0.1964, 0.3178]"
5,150,0.5045,28.7789,15.4509,34,9.2275,1.2563,"[0.0002, 0.0238, 0.0798, 0.1053, 0.3344]","[9.2275, 0.5142, 0.5142, 2.1783, 0.832]"
5,141,0.4478,7.3272,0.3982,25,0.1214,1.2542,"[0.0003, 0.0349, 0.0808, 0.1825, 0.3607]","[0.832, 1.3463, 0.1964, 0.832, 0.3178]"
5,161,0.8313,63.0187,2.5896,29,0.832,1.2844,"[0.0002, 0.0328, 0.1193, 0.1855, 0.4653]","[9.2275, 0.5142, 3.5246, 14.9304, 3.5246]"
5,152,0.7257,31.2342,4.3426,30,1.3463,1.3125,"[0.0002, 0.0478, 0.0695, 0.1814, 0.675]","[14.9304, 5.7029, 2.1783, 0.5142, 0.1214]"
5,151,0.5262,24.1263,4.3264,30,1.3463,1.2833,"[0.0003, 0.033, 0.2109, 0.3332, 0.4198]","[3.5246, 3.5246, 2.1783, 0.3178, 0.832]"
5,156,0.3857,32.608,5.505,30,1.3463,1.2844,"[0.0002, 0.0296, 0.0653, 0.1264, 0.3095]","[2.1783, 2.1783, 0.832, 14.9304, 1.3463]"
5,162,0.3907,122.5125,39.9146,35,14.9304,1.3692,"[0.0003, 0.0439, 0.0906, 0.2883, 0.3349]","[0.1964, 5.7029, 14.9304, 5.7029, 14.9304]"
5,152,0.7223,33.1174,14.3339,35,14.9304,1.2844,"[0.0003, 0.0253, 0.0611, 0.1424, 0.4933]","[0.5142, 0.5142, 5.7029, 2.1783, 3.5246]"
5,152,0.5872,37.3719,1.0113,27,0.3178,1.3,"[0.0002, 0.0371, 0.0578, 0.198, 0.3064]","[0.1214, 9.2275, 14.9304, 0.3178, 2.1783]"
5,155,0.7193,46.9692,18.6377,34,9.2275,1.3031,"[0.0003, 0.0436, 0.0995, 0.1504, 0.2267]","[1.3463, 3.5246, 0.3178, 3.5246, 9.2275]"
5,153,0.557,35.2804,8.1004,31,2.1783,1.2594,"[0.0003, 0.0388, 0.0641, 0.3232, 0.5046]","[0.3178, 0.3178, 9.2275, 5.7029, 3.5246]"
5,145,0.5945,11.0887,0.51,26,0.1964,1.2598,"[0.0003, 0.0354, 0.0863, 0.1221, 0.3407]","[0.5142, 2.1783, 3.5246, 0.832, 0.1214]"
5,152,0.3507,42.6834,15.314,33,5.7029,1.2594,"[0.0002, 0.0299, 0.0554, 0.1011, 0.3198]","[0.1964, 0.1964, 14.9304, 2.1783, 9.2275]"
5,145,0.563,12.5635,2.9601,30,1.3463,1.2698,"[0.0003, 0.024, 0.1358, 0.197, 0.2328]","[0.832, 0.5142, 0.5142, 14.9304, 0.1214]"
5,152,0.2799,36.2586,7.7088,32,3.5246,1.2844,"[0.0003, 0.0297, 0.0793, 0.2079, 0.234]","[0.1214, 5.7029, 9.2275, 0.832, 2.1783]"
5,136,0.3187,4.6573,1.4477,30,1.3463,1.3021,"[0.0003, 0.029, 0.0951, 0.1613, 0.197]","[0.5142, 0.1964, 0.3178, 0.5142, 0.3178]"
5,151,0.3906,30.8751,0.7913,27,0.3178,1.2958,"[0.0002, 0.0451, 0.0909, 0.1875, 0.2436]","[5.7029, 5.7029, 3.5246, 0.3178, 0.1964]"
5,156,0.3925,51.0974,7.0284,31,2.1783,1.2552,"[0.0003, 0.0243, 0.0724, 0.1895, 0.2557]","[0.832, 14.9304, 9.2275, 3.5246, 0.1964]"
5,140,0.7291,6.8098,0.9076,28,0.5142,1.2302,"[0.0002, 0.0445, 0.1209, 0.1769, 0.4835]","[3.5246, 0.1214, 0.832, 0.1964, 0.5142]"
5,147,0.7225,17.6672,2.4338,29,0.832,1.2583,"[0.0002, 0.0462, 0.1275, 0.1987, 0.4733]","[2.1783, 0.832, 1.3463, 0.832, 0.5142]"
5,170,0.4868,142.8932,0.7264,26,0.1964,1.2833,"[0.0002, 0.0446, 0.131, 0.1971, 0.2685]","[5.7029, 14.9304, 9.2275, 5.7029, 14.9304]"
5,144,1.1019,10.3626,0.6892,25,0.1214,1.2729,"[0.0004, 0.0339, 0.0999, 0.1561, 0.3446]","[2.1783, 0.832, 0.3178, 0.832, 0.5142]"
5,139,0.2319,6.9328,0.8817,28,0.5142,1.275,"[0.0002, 0.0315, 0.0627, 0.1228, 0.1801]","[0.1214, 0.1214, 14.9304, 0.1214, 0.832]"
5,150,0.2366,14.4615,0.436,25,0.1214,1.275,"[0.0003, 0.0182, 0.0488, 0.1149, 0.1728]","[9.2275, 1.3463, 0.832, 0.5142, 0.832]"
5,150,0.3727,29.0079,0.8972,28,0.5142,1.2198,"[0.0003, 0.0358, 0.0613, 0.1121, 0.1631]","[2.1783, 5.7029, 0.1214, 9.2275, 0.3178]"
5,143,0.5443,11.3904,6.5258,33,5.7029,1.2833,"[0.0003, 0.0345, 0.141, 0.2174, 0.2979]","[0.3178, 0.1964, 3.5246, 1.3463, 0.5142]"
5,151,0.4484,32.8034,12.3775,33,5.7029,1.244,"[0.0003, 0.0217, 0.1385, 0.2049, 0.3862]","[0.3178, 1.3463, 5.7029, 3.5246, 0.832]"
5,147,0.6293,21.7057,1.8614,29,0.832,1.2604,"[0.0003, 0.0291, 0.0547, 0.136, 0.2683]","[5.7029, 0.3178, 0.3178, 0.1214, 14.9304]"
5,157,1.2814,52.7834,21.2618,35,14.9304,1.2833,"[0.0003, 0.0433, 0.1146, 0.1528, 0.9054]","[0.832, 0.832, 3.5246, 5.7029, 9.2275]"
5,146,0.6001,15.9059,6.6749,32,3.5246,1.251,"[0.0003, 0.0461, 0.0817, 0.163, 0.2953]","[0.832, 0.3178, 0.3178, 3.5246, 2.1783]"
5,154,0.3766,34.719,12.8515,33,5.7029,1.2448,"[0.0002, 0.0414, 0.0872, 0.1736, 0.2601]","[0.832, 0.5142, 5.7029, 14.9304, 0.832]"
5,134,0.3761,3.5342,1.3216,29,0.832,1.224,"[0.0003, 0.0426, 0.0783, 0.1189, 0.1598]","[0.5142, 0.1214, 2.1783, 0.1214, 0.1214]"
5,150,0.4615,33.4341,9.0135,32,3.5246,1.201,"[0.0003, 0.0387, 0.1005, 0.1361, 0.3001]","[9.2275, 2.1783, 0.1214, 5.7029, 0.3178]"
5,154,0.3496,30.183,4.7731,30,1.3463,1.2302,"[0.0002, 0.0346, 0.099, 0.2008, 0.3255]","[0.1964, 2.1783, 3.5246, 14.9304, 1.3463]"
5,146,0.2769,19.5342,4.68,31,2.1783,1.2083,"[0.0003, 0.0443, 0.1611, 0.212, 0.2535]","[2.1783, 0.1214, 1.3463, 5.7029, 0.3178]"
5,139,0.2707,7.4072,0.5274,26,0.1964,1.2438,"[0.0002, 0.0397, 0.0956, 0.1567, 0.23]","[1.3463, 0.1214, 0.1214, 0.832, 1.3463]"
5,154,0.6458,56.1824,20.4673,34,9.2275,1.2573,"[0.0003, 0.0346, 0.0797, 0.4876, 0.5793]","[0.5142, 0.1214, 14.9304, 9.2275, 3.5246]"
5,150,0.5707,21.0383,0.6677,25,0.1214,1.2011,"[0.0003, 0.0439, 0.0636, 0.2262, 0.2642]","[3.5246, 2.1783, 9.2275, 0.1964, 0.3178]"
5,161,0.4173,86.3347,26.0353,34,9.2275,1.2302,"[0.0002, 0.0476, 0.1035, 0.2405, 0.3412]","[14.9304, 0.3178, 9.2275, 5.7029, 3.5246]"
5,148,0.3193,35.0762,18.3878,34,9.2275,1.3677,"[0.0003, 0.0262, 0.07, 0.1007, 0.1974]","[0.1214, 0.3178, 14.9304, 5.7029, 0.5142]"
5,158,0.422,51.0077,8.5687,31,2.1783,1.2604,"[0.0003, 0.0358, 0.1121, 0.1578, 0.2088]","[3.5246, 3.5246, 0.5142, 3.5246, 9.2275]"
5,150,0.6357,21.6049,4.2222,30,1.3463,1.2896,"[0.0003, 0.0361, 0.087, 0.1531, 0.2396]","[3.5246, 3.5246, 0.3178, 1.3463, 0.832]"
5,159,0.5258,46.3284,3.8134,28,0.5142,1.2031,"[0.0003, 0.043, 0.0888, 0.1396, 0.2312]","[2.1783, 14.9304, 5.7029, 0.832, 2.1783]"
5,141,0.3934,7.2289,0.7428,25,0.1214,1.2302,"[0.0003, 0.0223, 0.058, 0.1241, 0.236]","[0.832, 0.5142, 0.1964, 1.3463, 0.5142]"
5,147,0.9849,14.8938,8.8448,35,14.9304,1.2865,"[0.0002, 0.0346, 0.0905, 0.1358, 0.3545]","[0.832, 3.5246, 1.3463, 0.832, 0.3178]"
5,156,0.4954,65.0943,0.9489,27,0.3178,1.2458,"[0.0003, 0.0432, 0.1342, 0.17, 0.2719]","[9.2275, 14.9304, 0.1214, 9.2275, 0.5142]"
5,155,0.2474,54.0707,2.1528,29,0.832,1.2302,"[0.0003, 0.0493, 0.1256, 0.1489, 0.2254]","[14.9304, 9.2275, 0.5142, 5.7029, 0.1214]"
5,150,0.3857,29.2486,9.3315,33,5.7029,1.2979,"[0.0003, 0.0251, 0.1217, 0.1827, 0.2743]","[2.1783, 3.5246, 2.1783, 0.1964, 1.3463]"
5,148,0.3967,24.6523,15.1589,34,9.2275,1.3018,"[0.0002, 0.0475, 0.0832, 0.1137, 0.3553]","[1.3463, 0.1964, 0.5142, 9.2275, 1.3463]"
5,141,0.5133,9.773,5.4576,34,9.2275,1.2417,"[0.0003, 0.0177, 0.0737, 0.1018, 0.163]","[2.1783, 0.832, 0.3178, 0.5142, 0.1964]"
5,147,0.2933,15.7203,5.8615,31,2.1783,1.2979,"[0.0003, 0.0467, 0.1026, 0.1484, 0.2274]","[0.3178, 0.3178, 2.1783, 0.832, 5.7029]"
5,170,0.5384,160.6,10.3131,31,2.1783,1.2323,"[0.0002, 0.0446, 0.1478, 0.1823, 0.3604]","[2.1783, 14.9304, 9.2275, 14.9304, 14.9304]"
5,151,0.3411,29.8996,14.3857,35,14.9304,1.2708,"[0.0003, 0.0466, 0.1025, 0.1737, 0.2247]","[0.5142, 3.5246, 0.5142, 1.3463, 5.7029]"
5,147,0.3532,16.9587,3.3158,30,1.3463,1.2458,"[0.0003, 0.0396, 0.0651, 0.0906, 0.1201]","[0.5142, 5.7029, 0.1214, 0.832, 3.5246]"
5,148,0.4813,24.5558,16.7597,35,14.9304,1.2354,"[0.0003, 0.0354, 0.1066, 0.1625, 0.3424]","[2.1783, 9.2275, 0.1964, 1.3463, 0.3178]"
5,146,0.6816,15.0726,1.9853,29,0.832,1.2594,"[0.0003, 0.026, 0.1022, 0.1785, 0.3057]","[0.3178, 1.3463, 3.5246, 0.1964, 2.1783]"
5,155,0.5334,36.7546,14.862,35,14.9304,1.2555,"[0.0003, 0.0352, 0.1116, 0.1676, 0.3763]","[1.3463, 2.1783, 2.1783, 5.7029, 1.3463]"
5,147,0.3917,16.1436,0.6193,26,0.1964,1.201,"[0.0003, 0.0213, 0.0724, 0.1536, 0.2897]","[2.1783, 0.1214, 5.7029, 1.3463, 0.5142]"
5,145,0.4049,15.7266,6.6502,32,3.5246,1.249,"[0.0003, 0.0311, 0.0617, 0.138, 0.1737]","[1.3463, 0.5142, 0.832, 0.1214, 5.7029]"
5,155,0.2244,56.7855,5.8797,30,1.3463,1.2334,"[0.0003, 0.0272, 0.1136, 0.1492, 0.19]","[2.1783, 14.9304, 0.1214, 14.9304, 0.832]"
5,160,0.337,82.6063,0.5679,27,0.3178,1.2594,"[0.0003, 0.0351, 0.0874, 0.1484, 0.1791]","[0.3178, 0.832, 14.9304, 9.2275, 14.9304]"
5,147,0.7866,23.4568,9.3611,34,9.2275,1.3938,"[0.0003, 0.0197, 0.0874, 0.1105, 0.1664]","[3.5246, 1.3463, 0.5142, 3.5246, 0.1214]"
5,147,0.5438,23.6178,0.4051,25,0.1214,1.3083,"[0.0003, 0.0203, 0.1168, 0.1779, 0.2694]","[9.2275, 14.9304, 0.1964, 0.1214, 0.3178]"
5,146,0.4596,30.9907,23.2056,35,14.9304,1.2841,"[0.0003, 0.0469, 0.1128, 0.138, 0.2042]","[14.9304, 2.1783, 0.1964, 0.832, 0.1214]"
5,169,0.5099,122.5897,10.0425,31,2.1783,1.2594,"[0.0002, 0.0373, 0.1135, 0.2609, 0.3068]","[5.7029, 5.7029, 5.7029, 14.9304, 14.9304]"
5,151,0.3597,49.2512,1.0498,27,0.3178,1.2031,"[0.0002, 0.0262, 0.072, 0.2245, 0.2481]","[14.9304, 1.3463, 0.1964, 14.9304, 0.1214]"
5,161,0.2601,61.0185,8.4787,31,2.1783,1.2323,"[0.0003, 0.0316, 0.0673, 0.1232, 0.1691]","[5.7029, 1.3463, 5.7029, 9.2275, 2.1783]"
5,157,1.2369,32.6822,1.7337,27,0.3178,1.2604,"[0.0003, 0.0212, 0.0974, 0.1231, 0.2962]","[9.2275, 2.1783, 2.1783, 0.5142, 5.7029]"
5,148,0.6838,19.5591,4.39,31,2.1783,1.2198,"[0.0002, 0.0305, 0.0865, 0.1627, 0.2163]","[1.3463, 0.5142, 5.7029, 0.1214, 3.5246]"
5,160,0.2555,75.9002,13.3389,32,3.5246,1.2302,"[0.0002, 0.0473, 0.1031, 0.1692, 0.215]","[9.2275, 9.2275, 5.7029, 3.5246, 0.3178]"
5,135,0.253,6.535,7.9634,35,14.9304,1.2552,"[0.0003, 0.0262, 0.0822, 0.1613, 0.2125]","[0.3178, 0.1214, 3.5246, 0.1214, 0.1964]"
5,144,0.7562,12.0242,5.6427,32,3.5246,1.226,"[0.0004, 0.0416, 0.0934, 0.2707, 0.4805]","[0.1964, 0.5142, 14.9304, 0.3178, 0.5142]"
5,146,0.2978,13.3669,4.2876,31,2.1783,1.2739,"[0.0003, 0.0365, 0.0879, 0.1338, 0.2108]","[0.1214, 0.3178, 14.9304, 2.1783, 0.5142]"
5,152,0.4682,28.1569,1.2884,28,0.5142,1.2302,"[0.0004, 0.0561, 0.1222, 0.1835, 0.2651]","[2.1783, 5.7029, 0.5142, 0.3178, 5.7029]"
5,145,0.2209,14.3569,0.796,26,0.1964,1.201,"[0.0003, 0.0319, 0.0777, 0.1489, 0.1947]","[0.5142, 9.2275, 3.5246, 0.1214, 0.1964]"
5,151,0.4495,41.27,3.4988,30,1.3463,1.2917,"[0.0003, 0.0494, 0.0952, 0.1664, 0.3715]","[5.7029, 0.1214, 14.9304, 5.7029, 0.1214]"
5,162,0.3933,70.054,2.1488,28,0.5142,1.2604,"[0.0003, 0.0224, 0.043, 0.2005, 0.2769]","[9.2275, 1.3463, 14.9304, 0.832, 9.2275]"
5,146,0.2954,22.0804,2.8071,30,1.3463,1.2875,"[0.0004, 0.0377, 0.084, 0.1659, 0.2182]","[0.1214, 0.832, 9.2275, 5.7029, 0.1214]"
5,158,1.9789,48.662,9.8974,32,3.5246,1.2604,"[0.0004, 0.0292, 0.0698, 0.268, 1.7664]","[5.7029, 14.9304, 0.832, 0.5142, 5.7029]"
5,139,0.2527,5.1577,0.9654,27,0.3178,1.2302,"[0.0003, 0.0423, 0.1128, 0.1593, 0.2062]","[0.1964, 3.5246, 0.1214, 0.5142, 0.5142]"
5,151,0.4528,18.7709,0.8293,25,0.1214,1.2021,"[0.0003, 0.0258, 0.0817, 0.158, 0.3412]","[0.832, 5.7029, 0.5142, 0.832, 3.5246]"
5,146,0.3561,9.8108,0.7059,26,0.1964,1.2312,"[0.0003, 0.0422, 0.0852, 0.1411, 0.2735]","[0.3178, 9.2275, 0.5142, 0.3178, 1.3463]"
