Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Task start times,Task operations (FLOPs)
2,65,0.0866,5.6046,0.5004,27,0.3178,1.4813,"[0.0001, 0.0259]","[9.2275, 2.1783]"
2,55,0.108,1.3269,1.1587,31,2.1783,1.439,"[0.0003, 0.0219]","[0.5142, 0.3178]"
2,59,0.1206,2.654,0.2334,26,0.1964,1.4477,"[0.0002, 0.0497]","[9.2275, 0.1214]"
2,60,0.1048,4.9549,5.2416,34,9.2275,1.3064,"[0.0003, 0.0289]","[0.832, 2.1783]"
2,53,0.0793,0.6368,3.9614,35,14.9304,1.5043,"[0.0003, 0.0236]","[0.1964, 0.3178]"
2,53,0.1306,0.4153,3.8417,35,14.9304,1.4077,"[0.0003, 0.03]","[0.5142, 0.1214]"
2,53,0.0763,0.5864,1.7533,33,5.7029,1.4855,"[0.0003, 0.0257]","[0.1964, 0.3178]"
2,61,0.0838,3.965,0.2188,27,0.3178,1.4451,"[0.0003, 0.0394]","[0.1964, 14.9304]"
2,66,0.1291,7.4545,2.4192,30,1.3463,1.6319,"[0.0003, 0.048]","[2.1783, 14.9304]"
2,58,0.111,1.9363,1.1259,29,0.832,1.5846,"[0.0003, 0.0281]","[0.1964, 3.5246]"
2,57,0.1179,2.9558,3.0995,32,3.5246,1.426,"[0.0002, 0.0254]","[2.1783, 0.1964]"
2,54,0.0811,0.6661,0.6052,30,1.3463,1.4736,"[0.0003, 0.0399]","[0.1964, 0.5142]"
2,66,0.0669,10.9285,0.4652,27,0.3178,1.5286,"[0.0002, 0.0387]","[3.5246, 9.2275]"
2,59,0.0958,3.8591,2.709,32,3.5246,1.4784,"[0.0003, 0.037]","[0.1964, 5.7029]"
2,55,0.0546,1.2693,2.6917,34,9.2275,1.4938,"[0.0002, 0.0212]","[0.3178, 0.5142]"
2,60,0.0707,8.8906,5.8582,33,5.7029,1.447,"[0.0003, 0.0441]","[14.9304, 0.1214]"
2,67,0.0744,18.2015,14.3516,35,14.9304,1.4059,"[0.0002, 0.0375]","[14.9304, 3.5246]"
2,64,0.1017,8.7565,3.2869,30,1.3463,1.4215,"[0.0003, 0.0461]","[5.7029, 2.1783]"
2,62,0.0455,5.1152,1.0262,28,0.5142,1.6546,"[0.0003, 0.0251]","[14.9304, 0.3178]"
2,62,0.132,3.6532,0.1779,25,0.1214,1.5481,"[0.0004, 0.0459]","[5.7029, 0.832]"
2,57,0.0807,1.0911,0.1974,26,0.1964,1.6337,"[0.0004, 0.0251]","[0.1964, 2.1783]"
2,59,0.1396,1.9048,0.136,25,0.1214,1.5549,"[0.0002, 0.0381]","[5.7029, 0.1964]"
2,62,0.1598,8.4072,4.9698,32,3.5246,1.641,"[0.0003, 0.0281]","[14.9304, 0.3178]"
2,54,0.0533,1.2579,1.7506,32,3.5246,1.5453,"[0.0004, 0.0312]","[0.832, 0.1214]"
2,63,0.09,6.6067,0.4084,26,0.1964,1.5385,"[0.0003, 0.0241]","[2.1783, 3.5246]"
2,56,0.0836,2.9267,3.8341,33,5.7029,1.6261,"[0.0003, 0.0286]","[0.1214, 2.1783]"
2,58,0.0886,3.516,3.1222,31,2.1783,1.5569,"[0.0004, 0.0402]","[2.1783, 0.3178]"
2,68,0.1875,22.8977,0.4085,25,0.1214,1.4696,"[0.0004, 0.0301]","[9.2275, 9.2275]"
2,61,0.0723,6.6742,5.0971,32,3.5246,1.4891,"[0.0004, 0.0472]","[3.5246, 0.832]"
2,54,0.0572,1.0732,4.5803,35,14.9304,1.6248,"[0.0003, 0.0317]","[0.1214, 0.832]"
2,53,0.0546,0.4857,0.5381,28,0.5142,1.3981,"[0.0003, 0.0392]","[0.1214, 0.5142]"
2,53,0.0894,0.6315,1.8071,33,5.7029,1.4775,"[0.0003, 0.0336]","[0.5142, 0.1214]"
2,53,0.0796,0.5295,0.3327,27,0.3178,1.4501,"[0.0003, 0.0341]","[0.3178, 0.1964]"
2,59,0.0827,1.8371,0.3451,25,0.1214,1.4456,"[0.0003, 0.0268]","[0.5142, 2.1783]"
2,60,0.0569,6.085,4.9977,32,3.5246,1.5207,"[0.0003, 0.0164]","[0.5142, 3.5246]"
2,59,0.0885,12.2531,13.8521,35,14.9304,1.4228,"[0.0004, 0.0355]","[0.1214, 9.2275]"
2,65,0.1698,7.0564,0.4445,26,0.1964,1.4889,"[0.0005, 0.043]","[1.3463, 14.9304]"
2,61,0.0876,4.7907,0.8557,28,0.5142,1.5459,"[0.0003, 0.0372]","[14.9304, 0.1964]"
2,56,0.066,2.9459,2.6863,31,2.1783,1.4318,"[0.0003, 0.0439]","[2.1783, 0.1214]"
2,61,0.0363,8.8731,10.3386,35,14.9304,1.5154,"[0.0003, 0.0211]","[5.7029, 0.5142]"
2,59,0.1158,5.3536,5.3973,33,5.7029,1.559,"[0.0004, 0.0347]","[3.5246, 0.3178]"
2,58,0.0605,8.2331,9.0555,34,9.2275,1.5407,"[0.0003, 0.03]","[0.1214, 5.7029]"
2,50,0.0686,0.0741,0.3463,30,1.3463,1.4982,"[0.0003, 0.0382]","[0.1214, 0.1214]"
2,58,0.0957,1.6866,0.2593,26,0.1964,1.5526,"[0.0003, 0.0398]","[0.1214, 5.7029]"
2,67,0.1347,23.1955,15.3149,34,9.2275,1.4803,"[0.0003, 0.018]","[3.5246, 14.9304]"
2,56,0.0851,3.3075,3.4154,32,3.5246,1.4532,"[0.0004, 0.0394]","[2.1783, 0.1214]"
2,56,0.1153,1.4796,4.3385,35,14.9304,1.5942,"[0.0003, 0.024]","[0.5142, 0.5142]"
2,59,0.1183,2.4927,0.181,25,0.1214,1.542,"[0.0004, 0.0172]","[0.832, 1.3463]"
2,59,0.105,3.702,3.3842,33,5.7029,1.4425,"[0.0003, 0.029]","[1.3463, 0.832]"
2,57,0.1066,3.1211,4.65,34,9.2275,1.6116,"[0.0004, 0.0409]","[2.1783, 0.1964]"
2,67,0.0788,17.9021,1.5625,29,0.832,1.5393,"[0.0003, 0.0415]","[5.7029, 9.2275]"
2,62,0.1534,4.5617,1.7062,30,1.3463,1.489,"[0.0004, 0.042]","[0.5142, 9.2275]"
2,55,0.072,0.5399,0.1497,27,0.3178,1.5136,"[0.0004, 0.0365]","[0.1214, 1.3463]"
2,60,0.1056,3.4627,1.1693,29,0.832,1.5344,"[0.0002, 0.0269]","[0.1964, 9.2275]"
2,64,0.0937,6.7467,0.5796,27,0.3178,1.4418,"[0.0003, 0.038]","[2.1783, 5.7029]"
2,62,0.0944,5.7243,1.0276,27,0.3178,1.5573,"[0.0003, 0.0438]","[2.1783, 2.1783]"
2,56,0.1247,2.1144,1.8762,31,2.1783,1.5158,"[0.0003, 0.0485]","[1.3463, 0.1964]"
2,64,0.2506,13.4601,11.859,35,14.9304,1.5021,"[0.0002, 0.0372]","[5.7029, 2.1783]"
2,53,0.0914,0.618,0.2173,25,0.1214,1.5546,"[0.0004, 0.0256]","[0.3178, 0.1964]"
2,58,0.1649,3.5301,3.8452,33,5.7029,1.565,"[0.0003, 0.0431]","[2.1783, 0.3178]"
2,58,0.1165,2.7271,3.0929,33,5.7029,1.6575,"[0.0003, 0.0456]","[0.5142, 1.3463]"
2,66,0.1257,11.1611,3.7159,31,2.1783,1.5195,"[0.0003, 0.034]","[14.9304, 2.1783]"
2,60,0.1198,4.5523,5.0787,34,9.2275,1.5766,"[0.0004, 0.0371]","[2.1783, 0.832]"
2,66,0.141,10.6145,0.7613,28,0.5142,1.5188,"[0.0004, 0.0449]","[3.5246, 9.2275]"
2,56,0.0977,1.8572,1.3881,31,2.1783,1.4572,"[0.0002, 0.0217]","[0.5142, 0.5142]"
2,57,0.0836,2.0757,1.8967,30,1.3463,1.5519,"[0.0003, 0.0376]","[0.3178, 1.3463]"
2,58,0.1188,1.577,0.5694,27,0.3178,1.4435,"[0.0003, 0.0326]","[0.5142, 1.3463]"
2,58,0.0976,2.7135,2.7551,33,5.7029,1.7448,"[0.0003, 0.0319]","[0.832, 0.832]"
2,66,0.1332,11.7818,2.9099,30,1.3463,1.4925,"[0.0004, 0.037]","[14.9304, 2.1783]"
2,64,0.1336,6.1497,0.2172,26,0.1964,1.534,"[0.0004, 0.0374]","[9.2275, 1.3463]"
2,61,0.131,4.127,0.1762,25,0.1214,1.5018,"[0.0003, 0.0245]","[2.1783, 1.3463]"
2,60,0.0878,2.2635,0.6917,27,0.3178,1.5068,"[0.0004, 0.0321]","[0.5142, 3.5246]"
2,61,0.0969,7.6686,8.4597,35,14.9304,1.325,"[0.0003, 0.036]","[0.832, 3.5246]"
2,53,0.1121,0.4167,3.9078,35,14.9304,1.425,"[0.0003, 0.0462]","[0.3178, 0.1964]"
2,55,0.1613,1.0121,4.0936,35,14.9304,1.5084,"[0.0003, 0.0396]","[0.5142, 0.3178]"
2,59,0.114,3.2269,1.9428,30,1.3463,1.5046,"[0.0004, 0.0222]","[0.1964, 5.7029]"
2,52,0.1165,0.1642,3.6604,35,14.9304,1.5681,"[0.0004, 0.0439]","[0.1964, 0.1964]"
2,55,0.0509,1.7921,1.8074,30,1.3463,1.5449,"[0.0003, 0.0305]","[0.1214, 1.3463]"
2,69,0.0671,28.7188,0.198,25,0.1214,1.3701,"[0.0003, 0.0215]","[9.2275, 14.9304]"
2,59,0.1031,13.3266,14.6961,35,14.9304,1.5375,"[0.0002, 0.037]","[9.2275, 0.1214]"
2,56,0.1442,1.6979,3.0662,34,9.2275,1.6812,"[0.0003, 0.0329]","[0.832, 0.3178]"
2,57,0.0961,2.2022,1.611,31,2.1783,1.6568,"[0.0004, 0.0354]","[0.832, 0.5142]"
2,59,0.1497,1.3455,0.1727,26,0.1964,1.4923,"[0.0003, 0.0431]","[0.3178, 3.5246]"
2,65,0.0536,7.3996,0.6642,27,0.3178,1.4625,"[0.0003, 0.0305]","[14.9304, 1.3463]"
2,64,0.1011,15.1308,6.965,32,3.5246,1.4301,"[0.0004, 0.0304]","[3.5246, 3.5246]"
2,55,0.1245,1.2397,1.4559,31,2.1783,1.6574,"[0.0004, 0.0272]","[0.1964, 0.832]"
2,56,0.1382,1.7185,1.2748,29,0.832,1.6193,"[0.0002, 0.0507]","[1.3463, 0.1964]"
2,62,0.2271,4.2334,1.0319,28,0.5142,1.5992,"[0.0003, 0.0227]","[0.832, 5.7029]"
2,61,0.0811,3.3111,0.621,27,0.3178,1.5825,"[0.0003, 0.0203]","[5.7029, 0.5142]"
2,55,0.0769,2.5839,3.7607,34,9.2275,1.5173,"[0.0003, 0.0312]","[1.3463, 0.1214]"
2,56,0.1376,1.1179,0.4285,27,0.3178,1.5292,"[0.0004, 0.0362]","[1.3463, 0.1964]"
2,52,0.1068,0.2944,0.0814,25,0.1214,1.5514,"[0.0003, 0.0461]","[0.3178, 0.1214]"
2,68,0.0749,26.0795,11.6315,33,5.7029,1.5106,"[0.0002, 0.0242]","[5.7029, 14.9304]"
2,56,0.1053,1.6815,0.836,28,0.5142,1.5146,"[0.0003, 0.0292]","[0.5142, 0.5142]"
2,58,0.103,1.7572,0.165,25,0.1214,1.4516,"[0.0003, 0.0422]","[1.3463, 0.5142]"
2,56,0.129,1.3867,0.5651,28,0.5142,1.564,"[0.0002, 0.0275]","[0.3178, 0.832]"
2,60,0.1502,4.6903,2.2717,30,1.3463,1.473,"[0.0002, 0.0385]","[1.3463, 1.3463]"
2,55,0.092,1.3532,1.6553,32,3.5246,1.5293,"[0.0003, 0.026]","[0.832, 0.1964]"
2,51,0.0669,0.1354,0.1589,27,0.3178,1.58,"[0.0002, 0.0362]","[0.1214, 0.1964]"
2,63,0.0718,5.475,0.6079,27,0.3178,1.4595,"[0.0003, 0.0211]","[14.9304, 0.5142]"
2,63,0.1067,4.3111,0.0881,25,0.1214,1.3918,"[0.0004, 0.0345]","[0.832, 9.2275]"
2,61,0.071,13.9183,13.5621,34,9.2275,1.6394,"[0.0002, 0.0297]","[0.3178, 9.2275]"
2,63,0.0781,7.5913,4.0942,31,2.1783,1.6589,"[0.0002, 0.0274]","[5.7029, 1.3463]"
2,62,0.2146,8.577,7.4582,35,14.9304,1.5839,"[0.0004, 0.0498]","[2.1783, 2.1783]"
2,67,0.1153,13.9723,2.6966,30,1.3463,1.5132,"[0.0002, 0.0443]","[3.5246, 14.9304]"
2,56,0.0708,1.0322,0.1909,25,0.1214,1.5254,"[0.0004, 0.0304]","[0.3178, 0.832]"
2,54,0.107,0.551,1.2825,32,3.5246,1.4385,"[0.0003, 0.0431]","[0.1964, 0.5142]"
2,52,0.0625,0.3211,0.3051,27,0.3178,1.463,"[0.0004, 0.037]","[0.1214, 0.3178]"
2,64,0.145,11.0858,2.521,30,1.3463,1.6115,"[0.0003, 0.0283]","[3.5246, 3.5246]"
2,64,0.1674,12.7214,9.2985,33,5.7029,1.6366,"[0.0004, 0.0508]","[1.3463, 9.2275]"
2,59,0.1271,4.1395,3.4431,31,2.1783,1.5731,"[0.0003, 0.0307]","[0.3178, 3.5246]"
2,60,0.0456,3.857,0.3535,26,0.1964,1.555,"[0.0003, 0.0234]","[1.3463, 1.3463]"
2,58,0.069,4.0638,3.1003,31,2.1783,1.5367,"[0.0003, 0.024]","[0.1214, 5.7029]"
2,65,0.1322,11.4721,1.7179,29,0.832,1.4719,"[0.0004, 0.0258]","[5.7029, 3.5246]"
2,63,0.0664,7.7363,1.062,28,0.5142,1.5589,"[0.0002, 0.0484]","[3.5246, 2.1783]"
2,60,0.1565,1.8039,0.4351,27,0.3178,1.6041,"[0.0003, 0.0501]","[0.5142, 3.5246]"
2,62,0.0989,5.5157,1.9559,29,0.832,1.5216,"[0.0003, 0.0329]","[1.3463, 3.5246]"
2,54,0.102,0.4638,0.1124,25,0.1214,1.5379,"[0.0004, 0.0312]","[0.1964, 0.5142]"
2,53,0.087,0.3145,0.1308,26,0.1964,1.5604,"[0.0002, 0.0339]","[0.1214, 0.5142]"
2,64,0.1521,6.9393,0.609,26,0.1964,1.473,"[0.0002, 0.0454]","[2.1783, 5.7029]"
2,62,0.0989,3.4313,0.2865,26,0.1964,1.4596,"[0.0003, 0.023]","[0.832, 5.7029]"
2,59,0.0799,5.0514,3.2057,31,2.1783,1.4996,"[0.0003, 0.0274]","[0.1214, 9.2275]"
2,52,0.0832,0.2225,0.1963,27,0.3178,1.5859,"[0.0003, 0.0249]","[0.1214, 0.3178]"
2,68,0.2514,20.0966,1.0345,28,0.5142,1.5168,"[0.0003, 0.0279]","[5.7029, 14.9304]"
2,70,0.1708,61.7345,32.2372,35,14.9304,1.6302,"[0.0003, 0.0494]","[14.9304, 14.9304]"
2,62,0.1467,14.8612,13.1183,34,9.2275,1.5369,"[0.0004, 0.0468]","[0.3178, 14.9304]"
2,62,0.1262,3.3668,0.4908,26,0.1964,1.5727,"[0.0004, 0.04]","[0.5142, 9.2275]"
2,59,0.1266,4.3781,3.0828,31,2.1783,1.5239,"[0.0003, 0.0404]","[5.7029, 0.1964]"
2,61,0.1117,2.9309,0.3347,26,0.1964,1.6344,"[0.0003, 0.0255]","[0.832, 3.5246]"
2,67,0.1395,19.4878,10.096,33,5.7029,1.6543,"[0.0003, 0.0433]","[3.5246, 14.9304]"
2,58,0.0812,5.2806,4.5465,32,3.5246,1.5429,"[0.0003, 0.0347]","[0.1214, 5.7029]"
2,59,0.1145,3.6825,3.2267,33,5.7029,1.5636,"[0.0003, 0.0283]","[1.3463, 0.832]"
2,56,0.1772,0.9752,0.204,26,0.1964,1.5878,"[0.0002, 0.0376]","[2.1783, 0.1214]"
2,66,0.294,15.3967,9.1457,33,5.7029,1.5977,"[0.0002, 0.0454]","[14.9304, 2.1783]"
2,66,0.0818,14.1057,5.9389,32,3.5246,1.5278,"[0.0003, 0.016]","[14.9304, 2.1783]"
2,68,0.1872,22.1026,10.7353,32,3.5246,1.458,"[0.0002, 0.0384]","[5.7029, 14.9304]"
2,58,0.0824,1.7936,0.7753,28,0.5142,1.4982,"[0.0003, 0.0266]","[0.3178, 2.1783]"
2,59,0.0902,4.0332,2.9009,32,3.5246,1.5456,"[0.0002, 0.0292]","[0.832, 1.3463]"
2,61,0.1352,5.7678,3.1721,31,2.1783,1.4754,"[0.0003, 0.0286]","[9.2275, 0.3178]"
2,51,0.0681,0.1237,0.3935,30,1.3463,1.6059,"[0.0003, 0.0452]","[0.1964, 0.1214]"
2,56,0.1199,1.8004,2.2401,33,5.7029,1.6,"[0.0003, 0.0235]","[0.5142, 0.5142]"
2,65,0.0675,25.9338,22.0751,35,14.9304,1.7469,"[0.0003, 0.032]","[14.9304, 1.3463]"
2,62,0.1818,4.8206,1.8337,29,0.832,1.5757,"[0.0003, 0.05]","[3.5246, 1.3463]"
2,61,0.144,4.728,2.2173,30,1.3463,1.5751,"[0.0003, 0.0477]","[5.7029, 0.5142]"
2,58,0.0471,7.5429,7.6673,33,5.7029,1.6007,"[0.0004, 0.0169]","[5.7029, 0.1214]"
2,59,0.1128,4.1238,3.5647,32,3.5246,1.5209,"[0.0003, 0.0368]","[2.1783, 0.5142]"
2,60,0.0741,3.5391,2.1912,30,1.3463,1.569,"[0.0003, 0.0386]","[0.5142, 3.5246]"
2,51,0.0821,0.1695,1.4627,33,5.7029,1.5512,"[0.0003, 0.0359]","[0.1964, 0.1214]"
2,64,0.1989,5.9507,0.3444,26,0.1964,1.5656,"[0.0002, 0.0431]","[9.2275, 1.3463]"
2,63,0.192,7.0267,0.4598,26,0.1964,1.5883,"[0.0003, 0.0449]","[3.5246, 2.1783]"
2,55,0.1454,0.5607,0.1854,26,0.1964,1.5247,"[0.0004, 0.0404]","[0.3178, 0.5142]"
2,56,0.0942,1.0057,0.3915,27,0.3178,1.5282,"[0.0003, 0.0278]","[0.1214, 2.1783]"
2,69,0.1077,27.9117,0.261,25,0.1214,1.5593,"[0.0002, 0.0316]","[14.9304, 9.2275]"
2,63,0.059,5.0599,0.4589,27,0.3178,1.4892,"[0.0002, 0.0283]","[9.2275, 0.832]"
2,69,0.1288,47.8453,28.0408,35,14.9304,1.6442,"[0.0004, 0.0323]","[14.9304, 9.2275]"
2,66,0.0635,16.4242,0.2209,26,0.1964,1.6304,"[0.0003, 0.0404]","[5.7029, 5.7029]"
2,58,0.101,3.2859,6.164,35,14.9304,1.5848,"[0.0004, 0.0365]","[0.3178, 2.1783]"
2,64,0.1434,7.1382,1.0072,28,0.5142,1.5354,"[0.0004, 0.0369]","[2.1783, 5.7029]"
2,59,0.1193,3.6482,2.1048,30,1.3463,1.6011,"[0.0004, 0.0433]","[1.3463, 0.832]"
2,64,0.0874,6.3168,1.157,28,0.5142,1.6298,"[0.0003, 0.0374]","[9.2275, 1.3463]"
2,66,0.0851,15.7563,7.3401,32,3.5246,1.5539,"[0.0003, 0.0242]","[9.2275, 3.5246]"
2,62,0.0994,6.4615,0.7213,27,0.3178,1.6281,"[0.0003, 0.0284]","[2.1783, 2.1783]"
2,69,0.112,27.657,0.3443,27,0.3178,1.5318,"[0.0004, 0.0309]","[14.9304, 9.2275]"
2,63,0.2233,10.364,6.4729,33,5.7029,1.5262,"[0.0003, 0.0457]","[2.1783, 3.5246]"
2,58,0.1801,5.1525,4.8482,32,3.5246,1.566,"[0.0002, 0.0482]","[3.5246, 0.1964]"
2,63,0.0997,4.9253,1.4396,28,0.5142,1.5374,"[0.0002, 0.0433]","[1.3463, 5.7029]"
2,54,0.1401,0.5597,0.5358,29,0.832,1.5751,"[0.0003, 0.0451]","[0.3178, 0.3178]"
2,63,0.0766,10.772,9.1302,35,14.9304,1.5371,"[0.0004, 0.0402]","[3.5246, 2.1783]"
2,68,0.106,38.0755,19.4624,34,9.2275,1.6242,"[0.0004, 0.025]","[9.2275, 9.2275]"
2,56,0.0956,1.457,0.729,28,0.5142,1.5179,"[0.0003, 0.0297]","[2.1783, 0.1214]"
2,59,0.2551,3.6452,2.3267,30,1.3463,1.5094,"[0.0003, 0.0368]","[2.1783, 0.5142]"
2,53,0.0653,0.6562,2.5208,34,9.2275,1.3722,"[0.0002, 0.0248]","[0.1964, 0.3178]"
2,59,0.1006,3.0613,1.9701,30,1.3463,1.4507,"[0.0003, 0.0248]","[1.3463, 0.832]"
2,65,0.0527,14.6219,8.0077,32,3.5246,1.4896,"[0.0002, 0.0358]","[5.7029, 3.5246]"
2,56,0.0774,1.0057,0.5315,28,0.5142,1.3683,"[0.0003, 0.0421]","[0.5142, 0.5142]"
2,63,0.0576,6.4076,1.2607,29,0.832,1.5132,"[0.0002, 0.0316]","[3.5246, 2.1783]"
2,66,0.0782,9.0367,0.4158,27,0.3178,1.479,"[0.0003, 0.0327]","[5.7029, 5.7029]"
2,69,0.0769,17.6314,1.1338,29,0.832,1.4959,"[0.0002, 0.0211]","[9.2275, 14.9304]"
2,68,0.0932,35.2562,18.1586,34,9.2275,1.5542,"[0.0003, 0.0477]","[9.2275, 9.2275]"
2,60,0.1174,4.0353,1.2289,29,0.832,1.4532,"[0.0003, 0.0413]","[1.3463, 1.3463]"
2,65,0.0722,7.929,0.7585,26,0.1964,1.5576,"[0.0002, 0.0367]","[9.2275, 2.1783]"
2,57,0.103,1.746,1.7565,31,2.1783,1.5813,"[0.0002, 0.0472]","[2.1783, 0.1964]"
2,57,0.0888,1.3581,0.3142,26,0.1964,1.3917,"[0.0003, 0.0332]","[0.5142, 0.832]"
2,59,0.0681,3.8467,4.13,33,5.7029,1.5782,"[0.0002, 0.035]","[0.5142, 2.1783]"
2,51,0.0744,0.1808,0.9619,32,3.5246,1.5034,"[0.0003, 0.0337]","[0.1214, 0.1964]"
2,53,0.0541,0.6563,1.9394,33,5.7029,1.6442,"[0.0002, 0.0387]","[0.1214, 0.5142]"
2,59,0.0693,5.5681,4.5581,34,9.2275,1.5654,"[0.0002, 0.0288]","[0.1964, 5.7029]"
2,62,0.1766,6.1679,3.4142,31,2.1783,1.5208,"[0.0003, 0.05]","[2.1783, 2.1783]"
2,64,0.1056,11.542,8.8504,35,14.9304,1.5306,"[0.0003, 0.0447]","[3.5246, 3.5246]"
2,52,0.0383,0.3903,0.1314,25,0.1214,1.4815,"[0.0003, 0.0159]","[0.3178, 0.1214]"
2,58,0.0545,2.6671,3.6036,34,9.2275,1.5272,"[0.0002, 0.0331]","[1.3463, 0.5142]"
2,64,0.0813,5.8228,0.4111,27,0.3178,1.4501,"[0.0002, 0.0459]","[3.5246, 3.5246]"
2,57,0.0822,1.8802,1.098,29,0.832,1.5278,"[0.0003, 0.0361]","[0.1214, 3.5246]"
2,58,0.0443,3.0444,1.9807,31,2.1783,1.4125,"[0.0002, 0.019]","[0.832, 0.832]"
2,60,0.1039,3.8016,3.4587,33,5.7029,1.5741,"[0.0002, 0.0379]","[2.1783, 0.832]"
2,58,0.0942,1.8673,0.4565,27,0.3178,1.4297,"[0.0002, 0.0233]","[1.3463, 0.5142]"
2,55,0.0547,1.4686,1.5378,30,1.3463,1.4779,"[0.0001, 0.0313]","[0.1214, 1.3463]"
2,65,0.0993,16.3683,12.7469,35,14.9304,1.4021,"[0.0002, 0.0233]","[1.3463, 14.9304]"
2,64,0.1158,16.7968,13.8147,34,9.2275,1.4008,"[0.0003, 0.0499]","[1.3463, 9.2275]"
2,54,0.0832,0.8284,0.6589,28,0.5142,1.4009,"[0.0003, 0.0371]","[0.1214, 0.832]"
2,66,0.0569,12.7247,5.3483,32,3.5246,1.4812,"[0.0002, 0.0164]","[14.9304, 2.1783]"
2,63,0.0855,12.3001,10.5284,34,9.2275,1.4468,"[0.0003, 0.0298]","[5.7029, 1.3463]"
2,54,0.0876,0.6736,0.4795,28,0.5142,1.5709,"[0.0003, 0.037]","[0.3178, 0.3178]"
2,55,0.0562,0.7209,0.1944,26,0.1964,1.501,"[0.0002, 0.0156]","[1.3463, 0.1214]"
2,61,0.0522,2.9132,0.2798,26,0.1964,1.4844,"[0.0001, 0.032]","[5.7029, 0.5142]"
2,58,0.1377,3.1684,2.2527,31,2.1783,1.597,"[0.0002, 0.021]","[1.3463, 0.5142]"
2,60,0.0815,2.8885,0.9041,28,0.5142,1.4758,"[0.0002, 0.0257]","[5.7029, 0.3178]"
2,52,0.0806,0.1622,0.2888,29,0.832,1.4775,"[0.0003, 0.0296]","[0.1214, 0.3178]"
2,68,0.0742,23.3307,13.9316,33,5.7029,1.5618,"[0.0001, 0.0358]","[14.9304, 5.7029]"
2,66,0.0823,12.2328,1.1909,28,0.5142,1.5645,"[0.0003, 0.0266]","[3.5246, 9.2275]"
2,61,0.1424,4.3412,1.1109,27,0.3178,1.5329,"[0.0003, 0.0309]","[1.3463, 2.1783]"
2,64,0.0783,6.8555,2.055,29,0.832,1.5927,"[0.0003, 0.0327]","[14.9304, 0.832]"
2,54,0.0834,1.0188,1.6346,32,3.5246,1.4855,"[0.0003, 0.0449]","[0.832, 0.1214]"
2,54,0.0856,1.037,0.68,29,0.832,1.5479,"[0.0002, 0.0299]","[0.5142, 0.1964]"
2,61,0.1162,6.8197,6.6136,35,14.9304,1.5181,"[0.0002, 0.0349]","[2.1783, 1.3463]"
2,56,0.0587,1.7278,1.454,31,2.1783,1.4917,"[0.0002, 0.0183]","[0.5142, 0.5142]"
2,60,0.0796,5.8388,5.032,32,3.5246,1.6172,"[0.0003, 0.0442]","[0.3178, 5.7029]"
2,52,0.0701,0.4505,3.8837,35,14.9304,1.662,"[0.0003, 0.0347]","[0.3178, 0.1214]"
2,59,0.0564,11.7911,11.9512,34,9.2275,1.5113,"[0.0002, 0.0339]","[0.1214, 9.2275]"
2,63,0.0775,5.1833,0.6867,27,0.3178,1.5122,"[0.0003, 0.0319]","[5.7029, 1.3463]"
2,63,0.0839,9.0116,5.302,32,3.5246,1.4618,"[0.0002, 0.0324]","[14.9304, 0.5142]"
2,60,0.0668,3.7876,3.2264,31,2.1783,1.4396,"[0.0003, 0.0345]","[0.3178, 5.7029]"
2,59,0.1059,5.3014,5.6151,33,5.7029,1.5185,"[0.0003, 0.0401]","[0.3178, 3.5246]"
2,62,0.0929,4.5145,1.5054,29,0.832,1.4848,"[0.0002, 0.027]","[0.5142, 9.2275]"
2,61,0.1107,4.261,2.4317,30,1.3463,1.4341,"[0.0003, 0.0499]","[0.832, 3.5246]"
2,66,0.0581,13.819,2.7972,30,1.3463,1.3319,"[0.0002, 0.0261]","[9.2275, 3.5246]"
2,57,0.0607,0.9998,0.1615,25,0.1214,1.5166,"[0.0003, 0.0354]","[2.1783, 0.1964]"
2,61,0.0471,6.7784,6.0754,33,5.7029,1.424,"[0.0001, 0.0253]","[0.832, 3.5246]"
2,61,0.0856,3.2811,1.2103,29,0.832,1.4609,"[0.0003, 0.0452]","[0.5142, 5.7029]"
2,56,0.1101,0.6558,0.1174,25,0.1214,1.4297,"[0.0003, 0.0392]","[0.3178, 0.832]"
2,69,0.0978,32.7706,5.5409,32,3.5246,1.3747,"[0.0002, 0.042]","[14.9304, 9.2275]"
2,59,0.0548,8.2384,8.6398,34,9.2275,1.4926,"[0.0003, 0.0287]","[5.7029, 0.1964]"
2,56,0.0689,1.1632,1.5793,32,3.5246,1.6523,"[0.0003, 0.0284]","[0.3178, 0.832]"
2,60,0.064,5.376,3.8597,33,5.7029,1.5937,"[0.0003, 0.0318]","[1.3463, 1.3463]"
2,69,0.0774,28.807,2.9808,29,0.832,1.6184,"[0.0003, 0.0217]","[9.2275, 14.9304]"
2,63,0.049,4.7602,0.1467,25,0.1214,1.4315,"[0.0003, 0.0273]","[1.3463, 5.7029]"
2,52,0.0861,0.2318,0.1427,26,0.1964,1.515,"[0.0002, 0.0276]","[0.1964, 0.1964]"
2,54,0.107,1.0875,1.6801,32,3.5246,1.4549,"[0.0002, 0.0242]","[0.832, 0.1214]"
2,64,0.085,6.7589,1.18,28,0.5142,1.5282,"[0.0002, 0.0292]","[2.1783, 5.7029]"
