Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
8,289.8407,1.2048,40.4092,4.4598,16.2015,41.1,1.5986,"[0.0849, 0.2322, 0.3424, 0.4835, 0.678, 0.8659, 1.0288, 1.0492]","[131.52, 106.86, 106.86, 41.1, 106.86, 106.86, 82.2, 106.86]"
8,220.5529,1.2617,48.0511,7.6137,62.6262,131.52,1.611,"[0.0834, 0.2553, 0.4051, 0.5325, 0.5549, 0.7522, 0.9219, 1.1552]","[312.36, 106.86, 73.98, 123.3, 106.86, 82.2, 82.2, 106.86]"
8,298.6574,1.3934,38.6188,6.8852,60.5415,123.3,1.6626,"[0.0469, 0.1959, 0.3947, 0.5245, 0.6634, 0.8183, 0.9883, 1.2167]","[73.98, 82.2, 106.86, 106.86, 106.86, 106.86, 106.86, 106.86]"
8,282.6859,0.9211,48.2414,5.45,11.7294,106.86,1.553,"[0.1102, 0.237, 0.3424, 0.5289, 0.6579, 0.6749, 0.6978, 0.8558]","[106.86, 82.2, 123.3, 82.2, 41.1, 82.2, 106.86, 131.52]"
8,304.5248,1.1662,55.4493,8.5826,35.3044,312.36,1.5762,"[0.0567, 0.1843, 0.2883, 0.4168, 0.6089, 0.7629, 0.8448, 1.0137]","[106.86, 106.86, 73.98, 73.98, 312.36, 73.98, 123.3, 123.3]"
8,335.2188,1.2554,57.0987,4.6319,6.8019,82.2,1.5615,"[0.175, 0.3689, 0.4918, 0.5267, 0.642, 0.8163, 0.966, 1.2402]","[123.3, 106.86, 106.86, 312.36, 312.36, 82.2, 131.52, 106.86]"
8,318.1685,1.1791,60.6223,8.7752,61.4555,106.86,1.5454,"[0.0754, 0.2052, 0.3097, 0.4742, 0.6203, 0.8158, 0.9826, 1.0185]","[123.3, 73.98, 106.86, 106.86, 312.36, 106.86, 312.36, 73.98]"
8,396.6078,1.3571,61.5769,8.5705,60.5415,123.3,1.5001,"[0.1171, 0.3124, 0.4901, 0.6175, 0.7632, 0.9081, 1.115, 1.3583]","[41.1, 106.86, 106.86, 123.3, 106.86, 41.1, 106.86, 106.86]"
8,372.4993,1.2136,57.4307,4.2206,11.7294,106.86,1.424,"[0.1, 0.2497, 0.3765, 0.5086, 0.6527, 0.8532, 0.8836, 1.0902]","[106.86, 131.52, 123.3, 106.86, 73.98, 41.1, 106.86, 73.98]"
8,106.9285,1.0252,36.897,4.7196,16.2015,41.1,1.5353,"[0.0819, 0.2187, 0.3715, 0.5318, 0.7109, 0.8004, 0.8145, 0.9856]","[82.2, 41.1, 82.2, 82.2, 106.86, 41.1, 73.98, 41.1]"
8,268.451,1.3927,48.1756,5.1396,11.7294,106.86,1.4579,"[0.1954, 0.3981, 0.5527, 0.7247, 0.8578, 0.9885, 1.183, 1.3848]","[123.3, 312.36, 73.98, 82.2, 123.3, 123.3, 106.86, 82.2]"
8,320.542,1.4076,56.9487,8.7643,35.3044,312.36,1.4996,"[0.1339, 0.327, 0.4582, 0.601, 0.6453, 0.7791, 1.0407, 1.2304]","[106.86, 131.52, 131.52, 131.52, 82.2, 131.52, 41.1, 312.36]"
8,316.0321,1.4077,59.8291,8.9546,35.3044,312.36,1.4292,"[0.0652, 0.201, 0.3575, 0.3655, 0.6955, 0.9111, 1.13, 1.2408]","[131.52, 82.2, 312.36, 106.86, 82.2, 73.98, 131.52, 106.86]"
8,399.3394,1.5508,73.7364,9.9773,35.3044,312.36,1.4807,"[0.0218, 0.1585, 0.3161, 0.4799, 0.6737, 0.8711, 1.08, 1.1513]","[131.52, 106.86, 312.36, 106.86, 106.86, 123.3, 82.2, 123.3]"
8,248.7887,1.4557,50.969,8.2519,35.3044,312.36,1.5083,"[0.0781, 0.2269, 0.2441, 0.4106, 0.4304, 0.5896, 0.782, 1.2256]","[131.52, 106.86, 106.86, 82.2, 106.86, 106.86, 73.98, 82.2]"
8,338.7583,1.471,60.3027,6.3953,26.1889,73.98,1.4267,"[0.038, 0.1742, 0.3628, 0.5108, 0.6789, 0.8601, 1.0687, 1.3103]","[106.86, 131.52, 41.1, 312.36, 131.52, 131.52, 73.98, 106.86]"
8,227.8261,1.2835,46.6748,7.584,62.6262,131.52,1.4294,"[0.1668, 0.368, 0.3846, 0.506, 0.656, 0.8667, 0.8826, 1.054]","[82.2, 312.36, 312.36, 41.1, 82.2, 106.86, 106.86, 106.86]"
8,289.9648,1.3008,62.9078,9.5797,62.6262,131.52,1.476,"[0.0743, 0.21, 0.3207, 0.4823, 0.6587, 0.8511, 0.9058, 1.101]","[106.86, 312.36, 41.1, 106.86, 123.3, 82.2, 131.52, 312.36]"
8,317.5533,1.48,62.7087,5.9879,26.1889,73.98,1.4338,"[0.0854, 0.2278, 0.3429, 0.5147, 0.6811, 0.8998, 1.1053, 1.3241]","[312.36, 123.3, 106.86, 312.36, 131.52, 123.3, 41.1, 312.36]"
8,352.1809,1.507,73.604,9.7971,61.4555,106.86,1.3962,"[0.0897, 0.2324, 0.3471, 0.5141, 0.7076, 0.8915, 1.2759, 1.3101]","[123.3, 312.36, 123.3, 82.2, 312.36, 123.3, 106.86, 312.36]"
8,306.0504,1.4732,63.438,8.4246,61.4555,106.86,1.4699,"[0.1591, 0.29, 0.4034, 0.5671, 0.7437, 0.7608, 1.0078, 1.3451]","[106.86, 312.36, 123.3, 73.98, 312.36, 131.52, 131.52, 106.86]"
8,300.2684,1.2891,50.0044,7.9664,60.5415,123.3,1.5603,"[0.0363, 0.1646, 0.3003, 0.4399, 0.6194, 0.7854, 0.8469, 0.9819]","[131.52, 82.2, 131.52, 41.1, 41.1, 106.86, 131.52, 106.86]"
8,346.6931,1.219,62.8809,5.9486,26.1889,73.98,1.4061,"[0.2012, 0.3332, 0.4879, 0.6536, 0.8075, 0.9816, 1.1851, 1.2366]","[82.2, 41.1, 131.52, 131.52, 106.86, 106.86, 131.52, 131.52]"
8,237.8226,1.4046,40.8406,6.8605,35.3044,312.36,1.5713,"[0.0324, 0.191, 0.3125, 0.4855, 0.7983, 0.8591, 0.997, 1.1664]","[131.52, 312.36, 106.86, 106.86, 106.86, 41.1, 41.1, 73.98]"
8,173.9209,1.4618,32.5603,5.1748,61.4555,106.86,1.5329,"[0.045, 0.1707, 0.1882, 0.2942, 0.489, 0.6487, 0.9741, 1.1337]","[312.36, 106.86, 41.1, 312.36, 41.1, 73.98, 73.98, 82.2]"
8,280.7078,1.2948,42.3713,4.2071,16.2015,41.1,1.4692,"[0.1842, 0.3626, 0.4838, 0.6256, 0.7769, 1.1007, 1.108, 1.3284]","[106.86, 106.86, 123.3, 106.86, 82.2, 106.86, 312.36, 312.36]"
8,407.2656,1.0597,67.2691,10.0363,62.6262,131.52,1.6605,"[0.0342, 0.0499, 0.1703, 0.3245, 0.4783, 0.5258, 0.7074, 1.0162]","[106.86, 131.52, 106.86, 106.86, 131.52, 106.86, 106.86, 312.36]"
8,320.5133,1.3015,51.295,5.5761,11.7294,106.86,1.4392,"[0.1699, 0.2998, 0.4558, 0.6148, 0.7839, 0.9553, 1.1066, 1.2981]","[73.98, 131.52, 131.52, 41.1, 41.1, 106.86, 131.52, 41.1]"
8,362.3847,1.4382,59.7905,5.2223,16.2015,41.1,1.3762,"[0.1419, 0.2715, 0.3841, 0.5691, 0.71, 0.897, 1.1213, 1.3724]","[312.36, 106.86, 106.86, 123.3, 123.3, 106.86, 123.3, 123.3]"
8,300.2223,1.2996,50.9129,6.8202,62.6262,131.52,1.4812,"[0.1708, 0.3016, 0.4797, 0.6289, 0.7874, 0.9463, 1.1093, 1.1296]","[131.52, 312.36, 312.36, 123.3, 41.1, 106.86, 41.1, 41.1]"
8,305.1581,1.3903,47.7028,4.2995,16.2015,41.1,1.5326,"[0.0538, 0.1836, 0.2914, 0.4083, 0.4434, 0.8285, 1.0393, 1.2459]","[106.86, 106.86, 41.1, 106.86, 41.1, 82.2, 73.98, 131.52]"
8,336.0623,1.4752,57.7252,9.1048,62.6262,131.52,1.4488,"[0.0446, 0.1706, 0.2798, 0.4639, 0.4982, 0.6283, 0.9309, 1.1094]","[41.1, 312.36, 123.3, 123.3, 123.3, 41.1, 123.3, 73.98]"
8,382.644,1.3384,65.354,4.9546,16.2015,41.1,1.5477,"[0.0459, 0.1787, 0.3245, 0.4724, 0.6246, 0.6403, 0.8235, 1.0011]","[106.86, 106.86, 312.36, 123.3, 106.86, 312.36, 106.86, 131.52]"
8,260.6721,1.3482,50.0239,8.0899,61.4555,106.86,1.5294,"[0.0393, 0.2266, 0.3691, 0.5649, 0.7645, 0.9454, 1.1492, 1.2051]","[131.52, 106.86, 82.2, 73.98, 312.36, 82.2, 312.36, 73.98]"
8,236.5004,1.1883,42.5981,5.0959,11.7294,106.86,1.561,"[0.1002, 0.2316, 0.2525, 0.3567, 0.5328, 0.7385, 0.9056, 0.9706]","[106.86, 106.86, 106.86, 82.2, 131.52, 41.1, 106.86, 106.86]"
8,255.7634,1.5153,47.7349,8.1373,61.4555,106.86,1.3988,"[0.1037, 0.2367, 0.3488, 0.5499, 0.695, 0.8578, 1.0306, 1.2277]","[123.3, 312.36, 82.2, 82.2, 123.3, 106.86, 106.86, 41.1]"
8,285.5875,1.5325,53.5943,8.5825,60.5415,123.3,1.5192,"[0.1741, 0.3052, 0.4137, 0.5966, 0.7491, 0.9218, 1.1001, 1.3231]","[82.2, 82.2, 106.86, 106.86, 123.3, 73.98, 106.86, 106.86]"
8,126.2027,1.3648,39.3297,5.1697,26.1889,73.98,1.5608,"[0.1009, 0.2757, 0.4044, 0.5715, 0.732, 0.9062, 1.092, 1.2874]","[106.86, 82.2, 106.86, 312.36, 82.2, 82.2, 106.86, 312.36]"
8,326.9612,1.5309,50.6743,5.115,11.7294,106.86,1.456,"[0.1824, 0.3135, 0.5052, 0.6375, 0.8279, 1.1417, 1.2987, 1.4877]","[41.1, 82.2, 106.86, 131.52, 73.98, 123.3, 106.86, 312.36]"
8,323.4308,1.2455,63.1692,7.9047,61.4555,106.86,1.3739,"[0.0485, 0.2286, 0.3668, 0.5051, 0.6676, 0.8551, 1.0186, 1.0681]","[123.3, 106.86, 312.36, 41.1, 123.3, 106.86, 41.1, 106.86]"
8,382.634,1.3657,66.3232,5.6695,11.7294,106.86,1.4157,"[0.0269, 0.2136, 0.3449, 0.4775, 0.6419, 0.8337, 1.0098, 1.0713]","[82.2, 131.52, 131.52, 131.52, 106.86, 106.86, 123.3, 106.86]"
8,358.2965,1.5136,57.9176,8.5536,35.3044,312.36,1.3834,"[0.1765, 0.306, 0.46, 0.7658, 0.9196, 1.0609, 1.2404, 1.4374]","[123.3, 131.52, 41.1, 123.3, 73.98, 131.52, 106.86, 106.86]"
8,364.0414,1.5295,66.2469,10.0291,57.8413,106.86,1.4576,"[0.0178, 0.1583, 0.2666, 0.4125, 0.5997, 0.7991, 0.936, 1.1961]","[106.86, 106.86, 73.98, 123.3, 41.1, 41.1, 106.86, 123.3]"
8,235.8703,1.3289,46.161,4.6676,16.2015,41.1,1.2743,"[0.1885, 0.322, 0.3411, 0.583, 0.7545, 0.947, 1.2752, 1.2881]","[82.2, 82.2, 123.3, 106.86, 73.98, 41.1, 73.98, 312.36]"
8,277.2351,1.478,45.8419,7.1174,35.3044,312.36,1.4928,"[0.0922, 0.2232, 0.5127, 0.6704, 0.8192, 1.0017, 1.1858, 1.3682]","[73.98, 131.52, 123.3, 82.2, 312.36, 106.86, 106.86, 41.1]"
8,230.8244,1.2538,39.3366,4.3063,16.2015,41.1,1.4385,"[0.0545, 0.1818, 0.3756, 0.5082, 0.696, 0.9026, 1.0769, 1.1475]","[73.98, 73.98, 106.86, 106.86, 73.98, 82.2, 123.3, 106.86]"
8,315.761,1.1072,47.861,3.6842,16.2015,41.1,1.3926,"[0.032, 0.162, 0.2673, 0.3816, 0.5429, 0.7264, 0.8816, 0.9245]","[106.86, 73.98, 73.98, 41.1, 82.2, 106.86, 123.3, 123.3]"
8,244.5867,1.3589,43.9921,4.9635,16.2015,41.1,1.374,"[0.0273, 0.157, 0.3069, 0.4444, 0.6201, 0.7598, 0.956, 1.1301]","[82.2, 131.52, 106.86, 106.86, 106.86, 41.1, 106.86, 41.1]"
8,301.3015,1.4461,52.0218,5.3521,16.2015,41.1,1.3223,"[0.1588, 0.3203, 0.5046, 0.6666, 0.8511, 1.0184, 1.1734, 1.2445]","[106.86, 106.86, 106.86, 73.98, 82.2, 123.3, 123.3, 41.1]"
8,273.8185,1.1668,48.3405,7.3338,35.3044,312.36,1.6739,"[0.1823, 0.3141, 0.4229, 0.5377, 0.7031, 0.7255, 0.9374, 1.1122]","[131.52, 106.86, 73.98, 82.2, 41.1, 73.98, 131.52, 106.86]"
8,221.8662,1.1614,41.6309,4.0561,16.2015,41.1,1.4385,"[0.0705, 0.2023, 0.2198, 0.3182, 0.6363, 0.6484, 0.8123, 1.1193]","[82.2, 106.86, 123.3, 106.86, 106.86, 73.98, 106.86, 312.36]"
8,238.4104,1.3705,46.4265,7.6593,57.8413,106.86,1.4427,"[0.0599, 0.1899, 0.2966, 0.4433, 0.5747, 0.7788, 0.9699, 1.1964]","[106.86, 312.36, 131.52, 73.98, 106.86, 82.2, 73.98, 106.86]"
8,289.9548,1.0854,54.5573,7.1486,62.6262,131.52,1.5879,"[0.03, 0.1937, 0.3195, 0.3369, 0.4686, 0.5916, 0.7968, 0.9314]","[41.1, 131.52, 131.52, 82.2, 123.3, 82.2, 106.86, 131.52]"
8,300.2363,1.3441,53.4996,6.3348,26.1889,73.98,1.5802,"[0.0758, 0.2284, 0.3559, 0.4679, 0.6131, 0.6606, 0.9508, 1.1659]","[131.52, 106.86, 41.1, 73.98, 106.86, 73.98, 123.3, 312.36]"
8,355.3122,1.2217,59.9146,6.3948,26.1889,73.98,1.4883,"[0.1374, 0.3065, 0.4471, 0.5799, 0.7497, 0.9427, 1.1243, 1.1562]","[131.52, 312.36, 106.86, 106.86, 131.52, 106.86, 123.3, 82.2]"
8,224.7409,1.3881,35.5078,3.9743,6.8019,82.2,1.5813,"[0.0565, 0.1883, 0.3468, 0.4871, 0.6861, 0.8454, 1.0378, 1.2151]","[312.36, 123.3, 82.2, 106.86, 106.86, 312.36, 82.2, 82.2]"
8,280.5005,1.2128,49.7306,4.8971,6.8019,82.2,1.5186,"[0.1177, 0.3027, 0.4573, 0.5919, 0.6137, 0.8004, 0.9738, 1.117]","[41.1, 106.86, 312.36, 312.36, 106.86, 73.98, 312.36, 131.52]"
8,240.9814,1.3555,44.5386,5.6674,26.1889,73.98,1.4869,"[0.1858, 0.3275, 0.5042, 0.6471, 0.8132, 0.8276, 1.01, 1.1942]","[73.98, 82.2, 41.1, 312.36, 41.1, 131.52, 106.86, 41.1]"
8,336.6736,1.0141,56.5825,5.505,11.7294,106.86,1.4629,"[0.0938, 0.2582, 0.3846, 0.5354, 0.6953, 0.7542, 0.9114, 1.0747]","[106.86, 131.52, 106.86, 131.52, 312.36, 41.1, 123.3, 73.98]"
8,224.9603,1.319,41.3792,6.7946,60.5415,123.3,1.6969,"[0.128, 0.2601, 0.3696, 0.5404, 0.6765, 0.8595, 1.0189, 1.2138]","[312.36, 106.86, 41.1, 73.98, 106.86, 312.36, 73.98, 41.1]"
8,307.5095,1.3738,44.9507,7.3028,62.6262,131.52,1.5676,"[0.0399, 0.1658, 0.2725, 0.3875, 0.5618, 0.7416, 0.9917, 1.1849]","[312.36, 131.52, 106.86, 41.1, 41.1, 106.86, 73.98, 312.36]"
8,265.8663,1.1269,52.5298,7.6609,35.3044,312.36,1.7402,"[0.0261, 0.1577, 0.2672, 0.3887, 0.5402, 0.7101, 0.7316, 0.9484]","[106.86, 312.36, 312.36, 73.98, 312.36, 123.3, 73.98, 312.36]"
8,334.2484,1.4731,44.0121,6.9608,35.3044,312.36,1.5797,"[0.1058, 0.2867, 0.409, 0.5446, 0.7176, 0.9035, 1.1047, 1.3274]","[73.98, 106.86, 73.98, 106.86, 131.52, 82.2, 106.86, 312.36]"
8,279.007,1.0285,51.014,7.9555,35.3044,312.36,1.5291,"[0.0271, 0.1599, 0.2684, 0.3859, 0.5818, 0.7321, 0.8852, 0.919]","[73.98, 312.36, 106.86, 41.1, 82.2, 41.1, 131.52, 106.86]"
8,350.2145,1.2055,56.6141,8.3128,60.5415,123.3,1.4354,"[0.0749, 0.2066, 0.347, 0.4814, 0.6541, 0.8513, 0.8926, 1.0721]","[106.86, 41.1, 106.86, 123.3, 82.2, 106.86, 312.36, 106.86]"
8,186.7832,1.3259,36.9386,4.5567,11.7294,106.86,1.4966,"[0.0241, 0.1555, 0.2634, 0.3833, 0.5542, 0.7441, 0.9375, 1.1431]","[82.2, 312.36, 73.98, 106.86, 131.52, 41.1, 106.86, 41.1]"
8,232.3213,1.4549,42.0299,7.227,60.5415,123.3,1.4428,"[0.1129, 0.1287, 0.3779, 0.4009, 0.5351, 0.7353, 0.8772, 1.2947]","[73.98, 131.52, 41.1, 106.86, 41.1, 106.86, 73.98, 106.86]"
8,370.8283,1.438,63.9668,8.7017,62.6262,131.52,1.4918,"[0.1928, 0.383, 0.5108, 0.6427, 0.796, 0.9593, 1.1359, 1.3737]","[106.86, 73.98, 106.86, 106.86, 106.86, 106.86, 131.52, 312.36]"
8,351.0837,1.3786,58.4008,5.191,11.7294,106.86,1.4519,"[0.0912, 0.2042, 0.3439, 0.528, 0.6989, 0.823, 1.0274, 1.1995]","[123.3, 82.2, 73.98, 106.86, 106.86, 106.86, 106.86, 106.86]"
8,258.1231,1.2274,40.1352,7.0909,61.4555,106.86,1.4277,"[0.1858, 0.294, 0.476, 0.5969, 0.7909, 0.9285, 1.0679, 1.223]","[73.98, 82.2, 82.2, 123.3, 106.86, 106.86, 312.36, 82.2]"
8,354.008,1.1393,57.1469,8.8503,57.8413,106.86,1.5362,"[0.1028, 0.2113, 0.3068, 0.4954, 0.6324, 0.8011, 0.995, 1.019]","[106.86, 123.3, 106.86, 131.52, 131.52, 131.52, 41.1, 41.1]"
8,357.3094,1.2739,49.1704,3.5322,6.8019,82.2,1.4586,"[0.0694, 0.2429, 0.39, 0.4986, 0.6027, 0.7593, 0.9597, 1.1446]","[41.1, 106.86, 41.1, 131.52, 131.52, 41.1, 123.3, 106.86]"
8,347.7262,1.0556,50.9418,3.0876,6.8019,82.2,1.6713,"[0.1334, 0.3238, 0.4723, 0.4915, 0.5955, 0.608, 0.8109, 0.9477]","[73.98, 106.86, 131.52, 82.2, 123.3, 106.86, 123.3, 106.86]"
8,357.1258,1.2457,60.2015,9.9313,57.8413,106.86,1.5402,"[0.144, 0.3231, 0.5145, 0.7143, 0.7328, 0.8331, 1.024, 1.1646]","[41.1, 73.98, 106.86, 106.86, 106.86, 123.3, 123.3, 131.52]"
8,299.5153,0.9992,54.9431,9.1582,61.4555,106.86,1.391,"[0.1239, 0.2337, 0.3291, 0.3556, 0.443, 0.6179, 0.7909, 0.9699]","[82.2, 106.86, 73.98, 41.1, 106.86, 106.86, 106.86, 106.86]"
8,282.1626,1.293,50.7967,7.7846,57.8413,106.86,1.4224,"[0.1312, 0.243, 0.403, 0.5938, 0.7055, 0.7393, 0.9174, 1.053]","[106.86, 131.52, 312.36, 123.3, 106.86, 41.1, 73.98, 106.86]"
8,131.8308,1.289,35.5029,5.6822,35.3044,312.36,1.4021,"[0.0598, 0.1676, 0.2973, 0.4264, 0.5577, 0.7231, 0.9128, 1.1176]","[73.98, 106.86, 82.2, 73.98, 41.1, 82.2, 73.98, 106.86]"
8,305.1968,1.3468,51.6469,7.5672,35.3044,312.36,1.6413,"[0.1095, 0.2167, 0.31, 0.4537, 0.4578, 0.6236, 0.8236, 0.9766]","[312.36, 106.86, 106.86, 312.36, 106.86, 82.2, 312.36, 106.86]"
8,230.2596,1.3002,42.795,5.3815,26.1889,73.98,1.4687,"[0.1004, 0.2223, 0.3294, 0.4733, 0.4919, 0.7755, 0.8322, 1.0502]","[106.86, 41.1, 131.52, 82.2, 106.86, 82.2, 106.86, 82.2]"
8,355.1649,1.1932,63.6638,5.7221,16.2015,41.1,1.5063,"[0.1897, 0.3716, 0.5082, 0.6454, 0.845, 0.9771, 1.008, 1.1391]","[73.98, 106.86, 123.3, 73.98, 106.86, 312.36, 106.86, 73.98]"
8,277.901,1.1772,40.0847,3.9118,16.2015,41.1,1.4504,"[0.1067, 0.2177, 0.3103, 0.471, 0.6241, 0.8111, 1.0016, 1.1015]","[82.2, 82.2, 123.3, 41.1, 106.86, 82.2, 106.86, 106.86]"
8,377.2568,1.2514,48.4725,7.586,60.5415,123.3,1.548,"[0.0652, 0.1678, 0.2631, 0.4126, 0.5565, 0.7008, 0.8636, 1.0379]","[123.3, 131.52, 131.52, 131.52, 73.98, 82.2, 123.3, 312.36]"
8,289.9548,1.2697,42.3524,6.2755,35.3044,312.36,1.4515,"[0.1256, 0.2325, 0.3244, 0.4499, 0.4867, 0.5993, 0.6719, 0.9959]","[131.52, 131.52, 123.3, 82.2, 131.52, 41.1, 82.2, 106.86]"
8,324.2753,1.1843,61.2699,8.928,60.5415,123.3,1.4253,"[0.0577, 0.1678, 0.2622, 0.4167, 0.5858, 0.7132, 0.7765, 0.9046]","[73.98, 106.86, 123.3, 123.3, 131.52, 312.36, 123.3, 82.2]"
8,271.4771,1.363,46.5159,7.7644,61.4555,106.86,1.5854,"[0.0556, 0.2274, 0.3539, 0.4723, 0.6191, 0.7857, 0.9758, 1.1431]","[106.86, 73.98, 41.1, 82.2, 106.86, 73.98, 106.86, 106.86]"
8,328.1419,1.3063,52.9993,6.1911,61.4555,106.86,1.4941,"[0.0624, 0.1739, 0.271, 0.4454, 0.5741, 0.7427, 0.907, 1.0802]","[73.98, 312.36, 123.3, 312.36, 41.1, 312.36, 106.86, 106.86]"
8,286.3506,1.0697,54.9667,6.0415,26.1889,73.98,1.4139,"[0.0472, 0.1594, 0.2618, 0.3954, 0.5497, 0.7432, 0.761, 0.9273]","[106.86, 106.86, 312.36, 41.1, 312.36, 82.2, 131.52, 123.3]"
8,349.214,1.3204,63.1401,8.3714,57.8413,106.86,1.5612,"[0.1221, 0.3058, 0.4059, 0.4207, 0.4465, 0.6851, 0.8989, 1.0743]","[312.36, 131.52, 82.2, 106.86, 106.86, 123.3, 82.2, 106.86]"
8,166.1834,1.1528,39.2682,6.6672,61.4555,106.86,1.5803,"[0.0826, 0.2339, 0.3349, 0.5143, 0.641, 0.8103, 0.9952, 1.1134]","[73.98, 41.1, 106.86, 82.2, 106.86, 73.98, 82.2, 123.3]"
8,297.013,1.4377,50.3771,8.683,60.5415,123.3,1.51,"[0.143, 0.3143, 0.4606, 0.7562, 0.9157, 1.0523, 1.1078, 1.1317]","[131.52, 106.86, 123.3, 106.86, 82.2, 41.1, 106.86, 41.1]"
8,329.0459,1.229,49.7851,4.5588,6.8019,82.2,1.5613,"[0.0177, 0.1258, 0.2225, 0.3711, 0.5301, 0.6695, 0.8619, 1.0072]","[73.98, 131.52, 106.86, 312.36, 131.52, 106.86, 82.2, 41.1]"
8,208.1494,0.8934,44.5666,7.2554,60.5415,123.3,1.4859,"[0.0403, 0.1665, 0.272, 0.3874, 0.4183, 0.5697, 0.7355, 0.7801]","[41.1, 106.86, 106.86, 41.1, 106.86, 106.86, 73.98, 82.2]"
8,340.5628,1.2492,55.8893,5.4655,11.7294,106.86,1.6135,"[0.094, 0.2818, 0.4282, 0.5483, 0.6956, 0.8528, 0.9715, 1.1347]","[106.86, 82.2, 73.98, 123.3, 73.98, 131.52, 312.36, 106.86]"
8,312.1529,1.3483,51.7648,4.3701,6.8019,82.2,1.4537,"[0.0622, 0.1731, 0.266, 0.4198, 0.5496, 0.8234, 1.0033, 1.0174]","[106.86, 312.36, 41.1, 106.86, 312.36, 106.86, 312.36, 131.52]"
8,131.4143,1.3417,24.7134,3.1788,11.7294,106.86,1.4936,"[0.0367, 0.2227, 0.3828, 0.5689, 0.717, 0.8403, 1.0039, 1.1879]","[82.2, 73.98, 106.86, 106.86, 106.86, 106.86, 312.36, 41.1]"
8,359.1931,1.3229,54.4887,6.6506,60.5415,123.3,1.4942,"[0.1366, 0.2968, 0.4484, 0.5985, 0.7137, 0.859, 0.8921, 1.187]","[106.86, 123.3, 123.3, 312.36, 106.86, 312.36, 131.52, 312.36]"
8,303.0877,1.3026,47.3805,7.9468,62.6262,131.52,1.4074,"[0.0868, 0.234, 0.3398, 0.4817, 0.6492, 0.8031, 0.9634, 1.1799]","[41.1, 123.3, 123.3, 73.98, 123.3, 106.86, 123.3, 82.2]"
8,301.9405,1.3111,44.0854,7.3018,35.3044,312.36,1.5263,"[0.0875, 0.1944, 0.289, 0.4275, 0.6187, 0.7853, 0.9695, 1.1856]","[106.86, 41.1, 106.86, 106.86, 131.52, 41.1, 123.3, 106.86]"
8,400.451,0.9962,62.0794,5.7859,26.1889,73.98,1.4475,"[0.1155, 0.2256, 0.3198, 0.426, 0.5898, 0.74, 0.8895, 0.9201]","[106.86, 131.52, 106.86, 106.86, 82.2, 73.98, 106.86, 131.52]"
8,254.7256,1.0205,46.3526,4.8717,16.2015,41.1,1.3833,"[0.0301, 0.1988, 0.3055, 0.4427, 0.599, 0.6202, 0.8632, 0.867]","[106.86, 312.36, 41.1, 106.86, 73.98, 73.98, 106.86, 41.1]"
8,312.9099,0.9193,49.3798,4.9376,11.7294,106.86,1.3365,"[0.1773, 0.2843, 0.3972, 0.5683, 0.7384, 0.7521, 0.8791, 1.0488]","[312.36, 123.3, 123.3, 41.1, 312.36, 73.98, 41.1, 131.52]"
8,274.5626,1.2596,52.693,8.4252,57.8413,106.86,1.4938,"[0.1531, 0.2626, 0.4129, 0.6129, 0.7748, 0.9148, 0.9515, 1.0829]","[106.86, 312.36, 123.3, 123.3, 106.86, 41.1, 41.1, 41.1]"
8,359.4855,1.2274,55.8808,8.665,60.5415,123.3,1.449,"[0.1291, 0.2404, 0.2617, 0.4872, 0.6465, 0.7849, 0.8139, 1.0175]","[106.86, 73.98, 131.52, 106.86, 106.86, 73.98, 123.3, 82.2]"
8,395.2585,1.1825,60.0832,4.0699,6.8019,82.2,1.3256,"[0.0312, 0.1381, 0.274, 0.4177, 0.5392, 0.684, 0.8483, 1.0379]","[131.52, 106.86, 106.86, 106.86, 41.1, 312.36, 106.86, 312.36]"
8,97.9843,1.0304,25.266,3.0989,16.2015,41.1,1.5662,"[0.1696, 0.281, 0.4776, 0.618, 0.7546, 0.7739, 1.0127, 1.0664]","[106.86, 82.2, 41.1, 106.86, 106.86, 73.98, 82.2, 82.2]"
8,299.5153,1.2081,42.5642,5.8035,35.3044,312.36,1.6156,"[0.1232, 0.2792, 0.3857, 0.5473, 0.738, 0.8474, 1.0106, 1.0254]","[106.86, 73.98, 106.86, 82.2, 106.86, 41.1, 106.86, 106.86]"
8,320.6885,0.9525,52.1665,4.5171,16.2015,41.1,1.3702,"[0.1729, 0.3686, 0.4917, 0.6171, 0.7628, 0.7946, 0.9217, 0.974]","[123.3, 41.1, 106.86, 73.98, 123.3, 106.86, 106.86, 73.98]"
8,358.6553,1.1919,58.761,5.5926,11.7294,106.86,1.5049,"[0.1734, 0.2851, 0.3801, 0.5403, 0.6815, 0.8509, 0.916, 1.035]","[123.3, 123.3, 106.86, 41.1, 123.3, 73.98, 106.86, 106.86]"
8,387.4289,1.0511,68.9205,6.5662,26.1889,73.98,1.4589,"[0.1521, 0.2636, 0.4002, 0.527, 0.6791, 0.7224, 0.8612, 0.9004]","[312.36, 131.52, 312.36, 123.3, 106.86, 106.86, 131.52, 106.86]"
