Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
8,407.123,1.2524,58.0321,8.3326,60.5415,123.3,1.4349,0.5924,138.7125
8,161.5821,1.3495,34.994,4.9854,11.7294,106.86,1.571,0.7063,71.925
8,248.4576,1.2539,51.5047,7.8497,61.4555,106.86,1.5281,0.663,95.5575
8,341.0125,1.0931,60.1667,4.8771,6.8019,82.2,1.4066,0.518,99.6675
8,437.6464,1.2574,68.6336,4.8452,6.8019,82.2,1.4906,0.5592,114.0525
8,250.8173,1.7043,43.425,4.4865,6.8019,82.2,1.3885,0.6212,94.53
8,312.2029,1.2885,59.1632,6.0833,26.1889,73.98,1.3448,0.6002,97.6125
8,417.7536,1.1297,82.2155,11.3324,60.5415,123.3,1.2797,0.5164,135.63
8,263.785,1.5431,53.1087,8.2631,60.5415,123.3,1.4865,0.6019,131.52
8,250.6847,1.402,50.4949,7.806,35.3044,312.36,1.5133,0.5359,142.8225
8,316.3162,1.6949,61.9652,9.7009,60.5415,123.3,1.4573,0.8035,93.5025
8,245.6248,1.3663,47.333,4.9565,6.8019,82.2,1.3315,0.5595,141.795
8,313.5398,1.4036,60.4111,5.3758,16.2015,41.1,1.3469,0.7517,177.7575
8,234.2224,1.0758,55.964,8.7247,60.5415,123.3,1.4018,0.562,97.6125
8,375.058,1.2815,69.135,9.8771,57.8413,106.86,1.3926,0.4429,132.5475
8,261.3976,1.4679,53.9467,7.9718,61.4555,106.86,1.4844,0.6066,140.7675
8,242.5581,1.526,45.8394,4.9709,16.2015,41.1,1.4531,0.7663,95.5575
8,276.5198,1.2656,58.4535,8.697,60.5415,123.3,1.4352,0.5019,130.4925
8,340.889,1.4625,53.4881,8.0162,35.3044,312.36,1.6529,0.709,115.08
8,356.2262,1.1779,58.6511,4.493,6.8019,82.2,1.4986,0.5544,135.63
8,291.3141,1.1689,53.2913,5.4955,16.2015,41.1,1.4751,0.6182,91.4475
8,293.3988,1.3929,51.3373,6.0457,26.1889,73.98,1.3864,0.6906,92.475
8,233.966,1.4855,46.8594,7.4353,57.8413,106.86,1.57,0.7445,124.3275
8,327.8752,0.9489,61.0828,9.2264,60.5415,123.3,1.4745,0.493,120.2175
8,235.5099,1.3045,49.6043,7.7776,35.3044,312.36,1.4874,0.6843,155.1525
8,345.2096,1.1522,55.9023,4.5548,6.8019,82.2,1.4013,0.4852,93.5025
8,369.322,1.1358,71.0296,9.4636,57.8413,106.86,1.3265,0.4835,160.29
8,260.975,1.3869,47.9364,7.3306,62.6262,131.52,1.4209,0.6427,90.42
8,314.0312,1.5242,48.5623,4.0045,6.8019,82.2,1.5372,0.602,125.355
8,263.5235,1.4049,51.1051,7.2657,61.4555,106.86,1.4079,0.6739,125.355
8,253.9772,1.2256,54.7079,8.6589,62.6262,131.52,1.4803,0.6151,118.1625
8,308.0296,1.2383,58.6521,8.9147,60.5415,123.3,1.4525,0.7236,134.6025
8,354.1415,1.4356,65.9071,7.1784,26.1889,73.98,1.3708,0.6288,134.6025
8,324.2887,1.3112,61.5095,9.232,62.6262,131.52,1.4134,0.6047,111.9975
8,236.7843,1.2279,49.6284,7.8437,35.3044,312.36,1.4826,0.6698,109.9425
8,293.807,1.289,55.5279,8.6488,35.3044,312.36,1.4047,0.551,110.97
8,236.2252,1.43,49.2152,7.5924,61.4555,106.86,1.5113,0.7168,146.9325
8,336.3608,1.2329,62.7538,5.7365,16.2015,41.1,1.3772,0.5147,117.135
8,247.5112,1.0839,56.3113,8.9791,62.6262,131.52,1.401,0.4716,90.42
8,305.1868,1.5217,54.2715,8.431,57.8413,106.86,1.3975,0.7524,132.5475
8,247.4193,1.4556,45.2383,5.7372,26.1889,73.98,1.3818,0.7028,90.42
8,267.8355,1.4183,50.9526,8.1662,57.8413,106.86,1.3182,0.5497,127.41
8,373.1109,1.445,66.7108,5.9093,11.7294,106.86,1.4624,0.6562,135.63
8,229.4611,1.3138,48.67,4.8268,6.8019,82.2,1.5509,0.676,171.5925
8,279.5271,1.3653,53.9476,6.4635,26.1889,73.98,1.4301,0.6739,105.8325
8,333.8408,1.3523,66.1628,5.1256,6.8019,82.2,1.3667,0.6927,174.675
8,290.4202,1.2277,59.4058,8.7744,35.3044,312.36,1.5025,0.6334,163.3725
8,270.8619,1.5803,50.5781,5.4636,16.2015,41.1,1.3753,0.7379,118.1625
8,285.1699,1.3631,54.816,9.0823,60.5415,123.3,1.4094,0.648,100.695
8,285.464,1.4774,56.6852,8.5572,35.3044,312.36,1.4175,0.5903,114.0525
8,355.7665,1.2738,64.7027,9.612,62.6262,131.52,1.5219,0.6873,114.0525
8,358.6136,1.3271,64.2757,9.493,35.3044,312.36,1.4226,0.6434,126.3825
8,420.7523,1.4338,76.8028,5.8423,11.7294,106.86,1.4511,0.6288,134.6025
8,266.0349,1.2784,54.283,8.7201,61.4555,106.86,1.4001,0.6236,91.4475
8,265.5032,1.2152,51.8805,5.1938,6.8019,82.2,1.326,0.5172,88.365
8,253.5186,1.0754,55.0976,8.5197,57.8413,106.86,1.4901,0.5481,131.52
8,285.1799,1.471,54.5179,8.5404,62.6262,131.52,1.6214,0.743,148.9875
8,307.1156,1.4849,55.8443,6.4233,26.1889,73.98,1.3605,0.6258,136.6575
8,406.2364,1.321,69.5752,6.4648,11.7294,106.86,1.3965,0.6872,100.695
8,311.4365,1.3385,51.3888,5.1521,11.7294,106.86,1.3417,0.6138,152.07
8,307.368,1.3097,56.1525,8.2119,61.4555,106.86,1.3716,0.6793,175.7025
8,189.4743,1.3977,37.5655,4.3488,11.7294,106.86,1.4687,0.5586,146.9325
8,232.0372,1.0899,43.378,4.611,16.2015,41.1,1.4057,0.4663,120.2175
8,354.7384,1.3859,55.3747,4.4889,6.8019,82.2,1.4197,0.5557,110.97
8,373.5285,1.4643,71.4789,5.3659,6.8019,82.2,1.2854,0.586,133.575
8,271.8764,1.1726,53.3528,6.41,26.1889,73.98,1.5992,0.5222,92.475
8,284.1507,1.4131,48.4818,4.6228,16.2015,41.1,1.3809,0.6499,110.97
8,352.0568,1.3883,66.3271,6.2319,26.1889,73.98,1.45,0.602,133.575
8,272.4502,1.3948,58.1929,9.0076,62.6262,131.52,1.5599,0.6506,119.19
8,239.4198,1.2481,55.6708,8.509,62.6262,131.52,1.5316,0.5383,129.465
8,365.1844,1.5608,69.9148,10.4901,57.8413,106.86,1.4521,0.7008,101.7225
8,266.3898,1.5487,48.3129,7.7808,35.3044,312.36,1.3477,0.7669,126.3825
8,286.6487,1.1337,60.805,8.8446,35.3044,312.36,1.4032,0.4945,99.6675
8,238.4104,0.9608,54.5917,8.4261,61.4555,106.86,1.4962,0.4576,124.3275
8,273.402,1.4913,50.8016,4.9107,16.2015,41.1,1.3613,0.6731,130.4925
8,290.8412,1.3454,58.3528,9.1545,60.5415,123.3,1.5166,0.7159,90.42
8,93.5122,1.4585,37.8326,5.212,26.1889,73.98,1.4624,0.6332,93.5025
8,316.2585,1.4922,53.3989,6.079,26.1889,73.98,1.3654,0.671,126.3825
8,235.1871,1.341,47.9358,5.0055,16.2015,41.1,1.418,0.6508,95.5575
8,225.939,1.1363,51.5996,8.4641,61.4555,106.86,1.4561,0.5602,114.0525
8,320.7306,1.3431,62.548,5.7015,16.2015,41.1,1.3422,0.7806,118.1625
8,317.4292,1.4527,54.9907,5.6302,11.7294,106.86,1.2976,0.6888,129.465
8,213.0769,1.0108,40.8551,5.0371,16.2015,41.1,1.4264,0.5107,86.31
8,338.7583,1.1688,56.9992,5.3367,11.7294,106.86,1.546,0.5761,129.465
8,374.144,1.1286,63.2735,9.5014,62.6262,131.52,1.4065,0.6142,134.6025
8,185.3184,1.3899,39.7539,4.4592,16.2015,41.1,1.5031,0.735,95.5575
8,266.077,1.3295,46.8048,7.7856,57.8413,106.86,1.5394,0.7445,115.08
8,312.5291,1.0793,58.9218,5.7789,16.2015,41.1,1.3997,0.5219,86.31
8,340.6914,1.0235,58.9202,8.4189,57.8413,106.86,1.4302,0.5029,143.85
8,321.7587,1.2981,47.7433,7.7431,62.6262,131.52,1.4698,0.4994,121.245
8,376.5358,1.5025,66.2225,9.6243,61.4555,106.86,1.5208,0.6104,108.915
8,292.6835,1.2912,47.4616,7.826,61.4555,106.86,1.5252,0.6077,100.695
8,341.4118,1.1766,54.883,8.8777,57.8413,106.86,1.4293,0.6438,104.805
8,359.983,1.4006,51.2287,7.8228,60.5415,123.3,1.5721,0.7363,135.63
8,294.8923,1.4983,47.9689,7.417,35.3044,312.36,1.6401,0.722,155.1525
8,310.2558,1.0997,47.2543,7.8732,61.4555,106.86,1.5521,0.586,100.695
8,283.7598,1.0934,47.3081,5.9503,26.1889,73.98,1.517,0.3932,139.74
8,293.7793,1.4547,52.9428,6.3599,26.1889,73.98,1.5932,0.7397,119.19
8,332.4899,1.2217,44.1044,3.5132,6.8019,82.2,1.3359,0.5379,111.9975
