Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
5,191.4629,0.773,22.4278,5.4917,60.5415,123.3,1.4181,"[0.1292, 0.2986, 0.4236, 0.5558, 0.6964]","[131.52, 82.2, 312.36, 73.98, 123.3]"
5,196.7075,0.9067,19.0475,2.9861,26.1889,73.98,1.4824,"[0.1945, 0.3393, 0.6228, 0.7623, 0.8952]","[106.86, 312.36, 82.2, 312.36, 106.86]"
5,204.3252,0.8787,22.3189,5.6032,62.6262,131.52,1.4817,"[0.169, 0.3611, 0.5617, 0.582, 0.7584]","[123.3, 106.86, 131.52, 131.52, 82.2]"
5,212.2974,0.7441,22.2608,3.4215,16.2015,41.1,1.503,"[0.0147, 0.1426, 0.2481, 0.3594, 0.5201]","[41.1, 106.86, 106.86, 106.86, 106.86]"
5,148.1881,0.9807,21.9359,6.0003,61.4555,106.86,1.4577,"[0.1735, 0.3216, 0.612, 0.7581, 0.9015]","[41.1, 82.2, 82.2, 106.86, 123.3]"
5,245.6522,0.8703,31.0024,7.3368,57.8413,106.86,1.6312,"[0.1763, 0.3067, 0.4932, 0.654, 0.82]","[123.3, 106.86, 106.86, 131.52, 82.2]"
5,62.6637,0.8625,8.8666,2.6056,35.3044,312.36,1.6858,"[0.1742, 0.3059, 0.4789, 0.649, 0.7729]","[106.86, 41.1, 82.2, 106.86, 41.1]"
5,233.4289,0.8179,26.8876,6.6429,62.6262,131.52,1.4474,"[0.0723, 0.1951, 0.3017, 0.4813, 0.6644]","[106.86, 106.86, 41.1, 312.36, 131.52]"
5,160.1278,0.748,20.1423,3.6548,11.7294,106.86,1.5834,"[0.0515, 0.2141, 0.3358, 0.4597, 0.4774]","[106.86, 106.86, 106.86, 41.1, 131.52]"
5,145.9522,0.7445,20.1228,5.4483,61.4555,106.86,1.6501,"[0.1659, 0.2933, 0.3113, 0.5692, 0.7288]","[312.36, 73.98, 82.2, 41.1, 106.86]"
5,252.5318,0.7712,33.1863,6.8075,60.5415,123.3,1.4348,"[0.0918, 0.24, 0.3504, 0.5427, 0.5681]","[312.36, 106.86, 131.52, 106.86, 312.36]"
5,146.9814,0.6662,16.0623,2.2411,11.7294,106.86,1.5365,"[0.019, 0.1474, 0.2537, 0.3648, 0.4963]","[312.36, 82.2, 106.86, 312.36, 106.86]"
5,62.6637,0.8629,14.4253,2.7904,16.2015,41.1,1.5261,"[0.1589, 0.3409, 0.4752, 0.6255, 0.7655]","[41.1, 41.1, 106.86, 82.2, 106.86]"
5,87.1106,0.8867,13.1915,2.8521,16.2015,41.1,1.4323,"[0.0304, 0.1526, 0.261, 0.3793, 0.6816]","[73.98, 41.1, 82.2, 106.86, 73.98]"
5,157.9005,0.6939,22.5957,6.107,57.8413,106.86,1.5289,"[0.0858, 0.2147, 0.3196, 0.4319, 0.5949]","[123.3, 131.52, 82.2, 106.86, 41.1]"
5,212.5541,0.8785,22.1302,5.842,35.3044,312.36,1.4816,"[0.1359, 0.311, 0.4319, 0.5728, 0.722]","[106.86, 41.1, 106.86, 123.3, 131.52]"
5,123.5479,0.9434,20.4152,5.6143,60.5415,123.3,1.5934,"[0.1559, 0.3401, 0.4621, 0.7509, 0.9342]","[73.98, 82.2, 131.52, 106.86, 41.1]"
5,243.4163,0.7277,29.0402,5.7084,35.3044,312.36,1.4996,"[0.1537, 0.2826, 0.391, 0.3947, 0.7165]","[106.86, 131.52, 312.36, 73.98, 106.86]"
5,262.2802,0.779,27.88,6.3329,35.3044,312.36,1.5501,"[0.0554, 0.071, 0.202, 0.3316, 0.5018]","[106.86, 106.86, 123.3, 41.1, 131.52]"
5,179.956,0.8644,24.4891,5.6097,57.8413,106.86,1.47,"[0.1719, 0.2986, 0.419, 0.5969, 0.7624]","[312.36, 312.36, 312.36, 41.1, 106.86]"
5,118.6204,0.7721,15.2775,4.4827,35.3044,312.36,1.545,"[0.0834, 0.2111, 0.3892, 0.5697, 0.6898]","[73.98, 82.2, 82.2, 131.52, 41.1]"
5,48.3366,1.0259,13.5841,3.9886,60.5415,123.3,1.5248,"[0.1078, 0.3031, 0.4461, 0.593, 0.8358]","[106.86, 82.2, 41.1, 82.2, 82.2]"
5,173.4166,0.7735,20.052,5.3607,35.3044,312.36,1.4218,"[0.1239, 0.2515, 0.3574, 0.4716, 0.6291]","[106.86, 73.98, 41.1, 106.86, 106.86]"
5,267.1239,0.7046,34.0395,3.5959,6.8019,82.2,1.5245,"[0.0213, 0.1486, 0.2698, 0.4004, 0.4221]","[131.52, 106.86, 106.86, 73.98, 131.52]"
5,198.1623,0.8258,22.8395,5.6862,60.5415,123.3,1.4886,"[0.0407, 0.1952, 0.3815, 0.5105, 0.6935]","[73.98, 312.36, 41.1, 131.52, 106.86]"
5,123.2638,0.7991,17.0747,3.0904,6.8019,82.2,1.5348,"[0.1432, 0.328, 0.4508, 0.617, 0.6395]","[82.2, 312.36, 106.86, 82.2, 131.52]"
5,222.0501,0.7026,27.0939,6.261,60.5415,123.3,1.4734,"[0.1439, 0.2688, 0.374, 0.5142, 0.6867]","[312.36, 131.52, 312.36, 73.98, 131.52]"
5,257.8081,0.752,27.0018,3.0791,6.8019,82.2,1.7029,"[0.0403, 0.1732, 0.279, 0.394, 0.5439]","[106.86, 131.52, 106.86, 123.3, 106.86]"
5,223.4555,0.8061,24.8312,6.3227,61.4555,106.86,1.5101,"[0.1542, 0.2829, 0.4836, 0.6172, 0.7767]","[73.98, 106.86, 131.52, 106.86, 106.86]"
5,150.7282,0.7942,16.0667,3.2411,26.1889,73.98,1.5731,"[0.189, 0.3834, 0.5361, 0.6662, 0.6785]","[106.86, 106.86, 131.52, 82.2, 106.86]"
5,153.1156,0.808,17.2664,3.5827,26.1889,73.98,1.5864,"[0.0378, 0.2283, 0.3537, 0.4793, 0.6692]","[41.1, 106.86, 82.2, 123.3, 106.86]"
5,202.2405,0.8262,24.0037,6.3229,61.4555,106.86,1.5908,"[0.0762, 0.2272, 0.3464, 0.5044, 0.5384]","[123.3, 123.3, 131.52, 82.2, 106.86]"
5,218.3304,0.9468,22.7624,5.4987,35.3044,312.36,1.4855,"[0.1135, 0.2438, 0.387, 0.5176, 0.6637]","[106.86, 312.36, 82.2, 106.86, 123.3]"
5,255.9658,0.8239,27.4304,3.1423,6.8019,82.2,1.5998,"[0.1283, 0.3121, 0.4416, 0.6378, 0.7869]","[106.86, 106.86, 41.1, 131.52, 106.86]"
5,174.5873,0.767,20.8746,3.4194,16.2015,41.1,1.4802,"[0.0416, 0.1705, 0.3296, 0.502, 0.637]","[131.52, 41.1, 106.86, 106.86, 73.98]"
5,212.9346,0.9968,26.3497,6.2087,62.6262,131.52,1.4689,"[0.0455, 0.2381, 0.3646, 0.5094, 0.6485]","[73.98, 312.36, 73.98, 131.52, 131.52]"
5,190.7419,0.7891,19.0406,5.554,62.6262,131.52,1.3844,"[0.0564, 0.182, 0.2881, 0.4015, 0.5921]","[106.86, 106.86, 82.2, 106.86, 82.2]"
5,208.8073,0.7734,24.8871,5.8877,61.4555,106.86,1.569,"[0.1008, 0.2267, 0.4236, 0.5538, 0.7158]","[123.3, 106.86, 41.1, 312.36, 312.36]"
5,82.0507,0.964,11.7415,2.5989,11.7294,106.86,1.5664,"[0.1239, 0.255, 0.4491, 0.5786, 0.7254]","[73.98, 106.86, 41.1, 41.1, 106.86]"
5,138.15,0.7859,14.6669,4.5141,60.5415,123.3,1.5033,"[0.1482, 0.2728, 0.387, 0.5314, 0.6731]","[106.86, 73.98, 73.98, 106.86, 41.1]"
5,224.6262,0.6784,25.6523,3.3157,11.7294,106.86,1.5249,"[0.142, 0.2674, 0.3732, 0.4861, 0.6251]","[106.86, 73.98, 106.86, 131.52, 131.52]"
5,281.6398,0.8733,23.1778,3.2469,26.1889,73.98,1.5328,"[0.1945, 0.3211, 0.4952, 0.6192, 0.7833]","[123.3, 131.52, 123.3, 131.52, 312.36]"
5,218.528,0.8316,25.1127,5.9905,61.4555,106.86,1.4466,"[0.0821, 0.2814, 0.4084, 0.547, 0.747]","[82.2, 73.98, 106.86, 106.86, 131.52]"
5,228.9568,0.8283,27.8975,6.2904,57.8413,106.86,1.3858,"[0.0349, 0.2216, 0.3498, 0.493, 0.6654]","[106.86, 131.52, 312.36, 106.86, 106.86]"
5,150.4154,0.6997,20.1338,5.5446,57.8413,106.86,1.5869,"[0.071, 0.2, 0.3048, 0.4195, 0.5628]","[106.86, 41.1, 106.86, 106.86, 82.2]"
5,198.1623,0.7816,23.9516,5.8862,35.3044,312.36,1.5353,"[0.093, 0.2195, 0.3247, 0.4739, 0.624]","[106.86, 312.36, 131.52, 73.98, 41.1]"
5,142.7934,0.7986,15.899,2.5077,16.2015,41.1,1.4682,"[0.1276, 0.2535, 0.3596, 0.4733, 0.6396]","[73.98, 106.86, 106.86, 106.86, 312.36]"
5,225.8429,0.8084,24.0071,3.2691,16.2015,41.1,1.5923,"[0.0627, 0.1851, 0.2908, 0.4863, 0.6309]","[41.1, 73.98, 106.86, 106.86, 123.3]"
5,152.9223,0.7468,22.4771,6.0878,62.6262,131.52,1.4114,"[0.1666, 0.3082, 0.42, 0.5488, 0.7124]","[73.98, 131.52, 73.98, 106.86, 73.98]"
5,176.1168,0.7168,23.6051,6.1706,62.6262,131.52,1.5635,"[0.0323, 0.16, 0.3036, 0.4456, 0.5904]","[123.3, 41.1, 106.86, 106.86, 73.98]"
5,223.4555,0.7106,23.7552,3.0934,11.7294,106.86,1.4162,"[0.1181, 0.2482, 0.4131, 0.5426, 0.6675]","[106.86, 73.98, 131.52, 106.86, 106.86]"
5,223.4555,0.8904,23.4616,3.9523,26.1889,73.98,1.5594,"[0.1729, 0.3373, 0.5255, 0.6573, 0.7919]","[106.86, 73.98, 131.52, 106.86, 106.86]"
5,155.0577,0.6331,19.4234,5.5326,60.5415,123.3,1.5763,"[0.1669, 0.2923, 0.3989, 0.5116, 0.6549]","[41.1, 82.2, 82.2, 131.52, 131.52]"
5,207.6266,0.7797,24.0458,5.8744,35.3044,312.36,1.5803,"[0.0571, 0.2391, 0.3646, 0.4892, 0.6336]","[131.52, 82.2, 41.1, 123.3, 106.86]"
5,176.1168,0.8697,19.6447,5.2775,35.3044,312.36,1.4955,"[0.1808, 0.3114, 0.4178, 0.5308, 0.6927]","[73.98, 41.1, 106.86, 123.3, 106.86]"
5,128.6078,0.7375,18.8054,4.7928,35.3044,312.36,1.5625,"[0.0379, 0.1657, 0.3071, 0.3263, 0.4488]","[73.98, 82.2, 73.98, 82.2, 131.52]"
5,169.9826,0.6988,22.6506,3.9768,26.1889,73.98,1.4953,"[0.0896, 0.2211, 0.3273, 0.4462, 0.6317]","[312.36, 106.86, 73.98, 312.36, 106.86]"
5,245.2025,0.9265,26.8767,3.1883,6.8019,82.2,1.7387,"[0.1294, 0.2587, 0.4286, 0.7341, 0.8831]","[123.3, 73.98, 123.3, 312.36, 131.52]"
5,155.2003,1.0788,15.7213,4.6294,35.3044,312.36,1.5299,"[0.0514, 0.1793, 0.369, 0.5629, 0.578]","[41.1, 106.86, 106.86, 131.52, 82.2]"
5,201.4924,0.6799,22.5984,3.8747,26.1889,73.98,1.576,"[0.0843, 0.2112, 0.2289, 0.3281, 0.6461]","[312.36, 106.86, 312.36, 131.52, 82.2]"
5,147.3302,0.8194,19.2534,3.0511,11.7294,106.86,1.7042,"[0.158, 0.1736, 0.2896, 0.4684, 0.7748]","[106.86, 106.86, 82.2, 82.2, 123.3]"
5,190.2922,0.7502,21.6811,3.4966,11.7294,106.86,1.5882,"[0.0406, 0.1798, 0.355, 0.4902, 0.6234]","[312.36, 106.86, 82.2, 73.98, 123.3]"
5,184.4321,0.7817,24.0354,3.7568,16.2015,41.1,1.4569,"[0.03, 0.1735, 0.1933, 0.3019, 0.449]","[73.98, 73.98, 131.52, 131.52, 82.2]"
5,118.763,0.6504,16.541,2.7539,6.8019,82.2,1.5285,"[0.014, 0.1913, 0.3171, 0.4743, 0.6334]","[41.1, 106.86, 73.98, 82.2, 106.86]"
5,166.2258,0.7478,21.5511,5.321,57.8413,106.86,1.6186,"[0.1139, 0.2399, 0.3833, 0.5061, 0.654]","[312.36, 312.36, 131.52, 73.98, 82.2]"
5,201.635,0.78,24.4101,3.3309,16.2015,41.1,1.601,"[0.1291, 0.3222, 0.4527, 0.5763, 0.6045]","[312.36, 106.86, 106.86, 106.86, 312.36]"
5,255.222,0.7959,25.0276,2.9916,11.7294,106.86,1.6158,"[0.1392, 0.3028, 0.3235, 0.4567, 0.7426]","[131.52, 131.52, 131.52, 82.2, 123.3]"
5,227.0136,0.7153,23.2257,5.6054,35.3044,312.36,1.4196,"[0.064, 0.1902, 0.2959, 0.4812, 0.5025]","[106.86, 73.98, 131.52, 41.1, 123.3]"
5,118.0326,0.8732,16.0603,4.7025,57.8413,106.86,1.4717,"[0.1703, 0.301, 0.4412, 0.6101, 0.767]","[41.1, 41.1, 131.52, 41.1, 82.2]"
5,262.339,0.7408,29.2013,3.251,6.8019,82.2,1.6334,"[0.045, 0.0598, 0.1869, 0.4793, 0.6285]","[106.86, 73.98, 131.52, 106.86, 106.86]"
5,155.5131,0.8084,16.5027,3.9901,35.3044,312.36,1.5372,"[0.172, 0.3292, 0.4593, 0.6035, 0.6273]","[131.52, 82.2, 106.86, 106.86, 131.52]"
5,255.0518,0.8028,24.9759,3.1265,11.7294,106.86,1.301,"[0.0333, 0.1594, 0.2662, 0.4401, 0.5873]","[41.1, 131.52, 106.86, 106.86, 123.3]"
5,214.6388,0.8183,25.689,6.4859,61.4555,106.86,1.6223,"[0.1891, 0.3405, 0.4594, 0.5752, 0.7756]","[131.52, 41.1, 106.86, 106.86, 131.52]"
5,257.4953,0.9941,26.3964,6.1155,57.8413,106.86,1.5033,"[0.1701, 0.2982, 0.4539, 0.7732, 0.9267]","[41.1, 106.86, 106.86, 106.86, 123.3]"
5,99.6888,0.8732,12.0323,3.6965,61.4555,106.86,1.5708,"[0.1599, 0.2839, 0.3915, 0.5372, 0.7375]","[106.86, 131.52, 106.86, 82.2, 82.2]"
5,187.0182,0.6805,21.7342,5.656,60.5415,123.3,1.4547,"[0.0182, 0.1434, 0.2491, 0.3641, 0.4982]","[106.86, 73.98, 73.98, 106.86, 106.86]"
5,157.1852,0.7835,16.4751,2.9429,11.7294,106.86,1.5154,"[0.0545, 0.2334, 0.3599, 0.5144, 0.79]","[106.86, 106.86, 123.3, 106.86, 106.86]"
5,147.2655,0.9497,14.7571,4.1785,60.5415,123.3,1.5489,"[0.0614, 0.2585, 0.4536, 0.5852, 0.7442]","[106.86, 106.86, 41.1, 312.36, 73.98]"
5,233.4289,0.7781,18.6567,2.0754,6.8019,82.2,1.6452,"[0.161, 0.2876, 0.4287, 0.6006, 0.7457]","[312.36, 106.86, 106.86, 41.1, 131.52]"
5,255.232,0.9592,25.8891,5.6825,62.6262,131.52,1.4448,"[0.1017, 0.2246, 0.2396, 0.4952, 0.6596]","[131.52, 312.36, 106.86, 312.36, 123.3]"
5,196.9916,0.7489,26.4949,6.4369,61.4555,106.86,1.4635,"[0.1606, 0.2876, 0.3953, 0.5789, 0.6051]","[312.36, 41.1, 106.86, 73.98, 106.86]"
5,186.0902,0.7828,23.9051,6.0217,62.6262,131.52,1.3991,"[0.1056, 0.2334, 0.3633, 0.4909, 0.6805]","[41.1, 312.36, 41.1, 123.3, 106.86]"
5,172.2185,0.675,19.3555,2.9167,6.8019,82.2,1.5717,"[0.1488, 0.2788, 0.3848, 0.4993, 0.627]","[82.2, 123.3, 106.86, 106.86, 312.36]"
5,234.0444,0.7896,23.1817,2.8448,16.2015,41.1,1.5066,"[0.1018, 0.2494, 0.367, 0.3812, 0.5493]","[123.3, 106.86, 123.3, 312.36, 41.1]"
5,204.9264,0.5558,22.4368,5.9535,35.3044,312.36,1.4494,"[0.0236, 0.1588, 0.2647, 0.2816, 0.3974]","[106.86, 82.2, 41.1, 131.52, 106.86]"
5,268.6534,0.8417,27.6005,2.9809,6.8019,82.2,1.6809,"[0.1145, 0.2972, 0.4217, 0.5501, 0.7029]","[106.86, 131.52, 73.98, 106.86, 123.3]"
5,168.205,0.7324,18.7051,2.523,6.8019,82.2,1.5318,"[0.0128, 0.1431, 0.3247, 0.4543, 0.5785]","[82.2, 312.36, 82.2, 106.86, 106.86]"
5,53.2641,0.6443,14.174,4.4233,60.5415,123.3,1.503,"[0.1044, 0.2348, 0.342, 0.4541, 0.5727]","[41.1, 106.86, 82.2, 82.2, 106.86]"
5,264.3649,0.6065,29.9781,4.3176,26.1889,73.98,1.589,"[0.0313, 0.1585, 0.2655, 0.3813, 0.4107]","[131.52, 106.86, 131.52, 41.1, 106.86]"
5,175.8327,0.9067,21.7453,3.4589,16.2015,41.1,1.5138,"[0.1279, 0.2749, 0.4227, 0.5637, 0.7475]","[106.86, 312.36, 82.2, 106.86, 123.3]"
5,162.5152,0.8095,20.4013,5.4446,62.6262,131.52,1.5008,"[0.1134, 0.2423, 0.4263, 0.5743, 0.6049]","[41.1, 123.3, 41.1, 106.86, 106.86]"
5,224.1719,0.7486,28.6995,4.2237,26.1889,73.98,1.5764,"[0.1518, 0.2821, 0.4236, 0.5655, 0.7284]","[106.86, 312.36, 106.86, 106.86, 106.86]"
5,234.0444,0.6459,26.8843,4.0799,11.7294,106.86,1.6212,"[0.1334, 0.3043, 0.4304, 0.4415, 0.5673]","[123.3, 106.86, 312.36, 41.1, 123.3]"
5,234.9584,0.7291,27.7322,4.4783,26.1889,73.98,1.5031,"[0.068, 0.1963, 0.3026, 0.3293, 0.4688]","[312.36, 106.86, 41.1, 123.3, 106.86]"
5,174.2745,0.7154,23.1071,5.9923,61.4555,106.86,1.4313,"[0.0289, 0.1614, 0.2679, 0.2851, 0.4022]","[106.86, 41.1, 73.98, 41.1, 106.86]"
5,175.6254,0.7487,23.7606,5.4286,62.6262,131.52,1.6788,"[0.0165, 0.1478, 0.3119, 0.3315, 0.4554]","[131.52, 312.36, 73.98, 41.1, 312.36]"
5,249.8819,0.7553,27.1382,6.296,35.3044,312.36,1.4053,"[0.1771, 0.3065, 0.4717, 0.5979, 0.7399]","[123.3, 123.3, 106.86, 82.2, 123.3]"
5,213.7431,0.8053,21.7687,3.5457,11.7294,106.86,1.6346,"[0.1327, 0.2612, 0.3677, 0.4808, 0.6379]","[82.2, 106.86, 73.98, 106.86, 106.86]"
5,203.1545,0.5876,23.2574,5.9022,57.8413,106.86,1.371,"[0.1455, 0.2737, 0.2895, 0.4, 0.5388]","[82.2, 106.86, 106.86, 123.3, 131.52]"
5,223.1427,0.8563,28.2992,6.8646,62.6262,131.52,1.5997,"[0.0881, 0.2173, 0.4004, 0.5293, 0.6908]","[106.86, 73.98, 106.86, 41.1, 106.86]"
5,211.9151,0.6535,29.0054,7.1051,61.4555,106.86,1.4272,"[0.1071, 0.2334, 0.3406, 0.4561, 0.5816]","[73.98, 123.3, 123.3, 106.86, 82.2]"
5,230.4863,0.7386,28.6798,6.7036,61.4555,106.86,1.4828,"[0.0521, 0.1939, 0.3375, 0.4671, 0.6304]","[123.3, 106.86, 106.86, 312.36, 106.86]"
5,91.5827,0.8275,16.5964,3.6788,26.1889,73.98,1.5466,"[0.1328, 0.2611, 0.3687, 0.5376, 0.6988]","[73.98, 82.2, 73.98, 41.1, 41.1]"
5,223.1153,0.8078,27.9777,6.4092,60.5415,123.3,1.4362,"[0.0979, 0.2251, 0.33, 0.4578, 0.6076]","[106.86, 123.3, 312.36, 131.52, 82.2]"
5,191.7891,0.9189,23.3441,5.9268,62.6262,131.52,1.3963,"[0.0435, 0.1686, 0.2749, 0.4334, 0.5905]","[131.52, 41.1, 41.1, 106.86, 312.36]"
5,191.4903,0.7,24.0699,4.8482,35.3044,312.36,1.6806,"[0.1415, 0.2738, 0.379, 0.4924, 0.634]","[41.1, 106.86, 106.86, 73.98, 73.98]"
5,166.5099,0.7584,21.4075,5.2932,62.6262,131.52,1.5385,"[0.0646, 0.1899, 0.3092, 0.509, 0.6505]","[131.52, 73.98, 73.98, 41.1, 312.36]"
5,183.9778,0.8484,22.266,5.5967,60.5415,123.3,1.4614,"[0.1993, 0.3871, 0.5385, 0.687, 0.834]","[106.86, 82.2, 73.98, 312.36, 106.86]"
5,128.02,0.7298,16.4571,3.2315,16.2015,41.1,1.615,"[0.0881, 0.2169, 0.3597, 0.5014, 0.6628]","[131.52, 82.2, 41.1, 73.98, 41.1]"
5,256.2786,0.773,26.3891,5.7125,60.5415,123.3,1.5257,"[0.0374, 0.1642, 0.3635, 0.4982, 0.642]","[106.86, 131.52, 131.52, 106.86, 106.86]"
5,127.8785,0.7844,17.4651,4.9039,61.4555,106.86,1.499,"[0.0218, 0.1503, 0.1672, 0.3336, 0.5167]","[312.36, 106.86, 82.2, 106.86, 41.1]"
5,175.6254,0.8031,24.4674,5.5269,60.5415,123.3,1.5782,"[0.1067, 0.2648, 0.3865, 0.5824, 0.7348]","[73.98, 312.36, 131.52, 41.1, 312.36]"
5,201.635,0.9852,22.0832,5.4096,61.4555,106.86,1.5177,"[0.1799, 0.3472, 0.5401, 0.6764, 0.8019]","[106.86, 312.36, 312.36, 106.86, 106.86]"
5,279.5551,0.8192,31.0857,6.9101,62.6262,131.52,1.4762,"[0.0618, 0.1895, 0.2944, 0.4682, 0.6547]","[123.3, 131.52, 123.3, 123.3, 312.36]"
5,257.4953,0.726,22.855,3.0741,11.7294,106.86,1.5248,"[0.0762, 0.2048, 0.3089, 0.4541, 0.5916]","[123.3, 106.86, 106.86, 41.1, 106.86]"
5,206.065,0.6456,23.5134,3.2035,11.7294,106.86,1.5268,"[0.0289, 0.0449, 0.1643, 0.3214, 0.4516]","[123.3, 106.86, 73.98, 312.36, 73.98]"
5,170.2753,0.7704,19.6447,3.4064,11.7294,106.86,1.5507,"[0.0185, 0.1421, 0.2478, 0.4263, 0.5625]","[82.2, 123.3, 123.3, 73.98, 41.1]"
5,206.1071,0.7532,22.1219,5.454,60.5415,123.3,1.5684,"[0.0256, 0.1567, 0.2623, 0.382, 0.5749]","[106.86, 312.36, 41.1, 106.86, 312.36]"
5,201.7765,0.7717,23.1246,5.6599,61.4555,106.86,1.4226,"[0.0447, 0.0617, 0.177, 0.3249, 0.485]","[106.86, 131.52, 73.98, 41.1, 312.36]"
5,158.5017,0.7452,18.5922,5.4464,61.4555,106.86,1.7697,"[0.0438, 0.1692, 0.3302, 0.4618, 0.6155]","[41.1, 41.1, 82.2, 106.86, 106.86]"
5,235.4715,0.6668,24.0197,5.3739,35.3044,312.36,1.4734,"[0.0985, 0.2233, 0.3299, 0.4406, 0.4636]","[131.52, 73.98, 106.86, 73.98, 131.52]"
5,224.0293,0.7929,25.3294,6.0113,57.8413,106.86,1.4977,"[0.0158, 0.1708, 0.2899, 0.4533, 0.5963]","[106.86, 106.86, 131.52, 312.36, 82.2]"
5,185.2323,0.9075,20.9941,2.9632,6.8019,82.2,1.6381,"[0.142, 0.2727, 0.3787, 0.6815, 0.8615]","[106.86, 312.36, 106.86, 123.3, 41.1]"
5,217.9402,0.7437,22.9241,3.6841,11.7294,106.86,1.4969,"[0.0331, 0.1612, 0.2658, 0.3716, 0.5285]","[131.52, 106.86, 106.86, 41.1, 41.1]"
5,235.4715,0.7899,29.3759,3.3597,6.8019,82.2,1.56,"[0.1377, 0.2684, 0.4068, 0.5384, 0.6959]","[73.98, 131.52, 131.52, 73.98, 106.86]"
5,107.4623,0.7301,14.0792,2.8978,11.7294,106.86,1.4812,"[0.0733, 0.2018, 0.3253, 0.4694, 0.6242]","[82.2, 106.86, 41.1, 82.2, 41.1]"
5,205.069,0.8162,20.7719,2.7799,6.8019,82.2,1.5125,"[0.1036, 0.2245, 0.3321, 0.5101, 0.662]","[106.86, 41.1, 106.86, 106.86, 106.86]"
5,195.2197,0.8181,25.0179,5.571,57.8413,106.86,1.5046,"[0.1638, 0.1798, 0.3054, 0.462, 0.6405]","[312.36, 106.86, 73.98, 106.86, 123.3]"
5,213.9998,0.8992,24.4761,6.3843,57.8413,106.86,1.6012,"[0.1876, 0.3566, 0.5388, 0.6678, 0.8179]","[73.98, 123.3, 82.2, 106.86, 131.52]"
5,105.3416,0.7054,16.973,4.1796,57.8413,106.86,1.4134,"[0.0984, 0.2463, 0.3664, 0.5185, 0.66]","[312.36, 82.2, 41.1, 312.36, 106.86]"
5,122.951,0.8779,14.4042,2.7124,11.7294,106.86,1.6251,"[0.0159, 0.2056, 0.3255, 0.5086, 0.6636]","[312.36, 82.2, 41.1, 106.86, 82.2]"
5,263.8685,0.816,24.2873,2.6696,16.2015,41.1,1.6301,"[0.0886, 0.272, 0.4612, 0.5904, 0.7254]","[123.3, 106.86, 106.86, 73.98, 106.86]"
5,302.7075,0.8533,31.6894,6.6918,60.5415,123.3,1.5036,"[0.148, 0.2748, 0.3806, 0.5361, 0.7099]","[123.3, 123.3, 123.3, 123.3, 123.3]"
5,167.3001,0.7794,17.433,2.8361,16.2015,41.1,1.5097,"[0.0507, 0.1782, 0.3282, 0.5051, 0.6374]","[106.86, 41.1, 131.52, 41.1, 123.3]"
5,207.2778,0.8212,19.7643,2.5172,11.7294,106.86,1.5258,"[0.0666, 0.2678, 0.4278, 0.5672, 0.7203]","[106.86, 41.1, 312.36, 312.36, 131.52]"
5,128.7504,0.7367,14.4079,4.234,35.3044,312.36,1.5671,"[0.1062, 0.2395, 0.3443, 0.5152, 0.6692]","[106.86, 73.98, 106.86, 73.98, 82.2]"
5,187.8761,0.8206,21.919,2.948,6.8019,82.2,1.4595,"[0.0904, 0.2244, 0.3447, 0.5144, 0.6494]","[106.86, 106.86, 73.98, 41.1, 73.98]"
5,192.5281,0.9751,22.6488,3.8711,26.1889,73.98,1.6472,"[0.1202, 0.2465, 0.3991, 0.5916, 0.7533]","[82.2, 123.3, 123.3, 82.2, 106.86]"
5,254.9753,0.8842,28.1555,6.2393,61.4555,106.86,1.5841,"[0.1149, 0.2874, 0.4096, 0.5742, 0.7487]","[106.86, 106.86, 106.86, 312.36, 312.36]"
5,178.9179,0.8484,17.2068,3.1214,26.1889,73.98,1.6659,"[0.1598, 0.3192, 0.495, 0.6353, 0.772]","[106.86, 106.86, 312.36, 41.1, 106.86]"
5,210.8499,0.8353,25.2051,5.9514,57.8413,106.86,1.4271,"[0.0853, 0.2863, 0.4637, 0.6038, 0.7528]","[73.98, 312.36, 123.3, 131.52, 73.98]"
5,48.3366,0.7371,12.7393,3.0834,26.1889,73.98,1.4458,"[0.1038, 0.2469, 0.4084, 0.5359, 0.6722]","[82.2, 41.1, 106.86, 82.2, 82.2]"
5,212.8291,0.7265,23.2806,3.7546,26.1889,73.98,1.4716,"[0.1157, 0.2445, 0.3514, 0.499, 0.6442]","[106.86, 106.86, 73.98, 82.2, 123.3]"
5,171.1893,0.7541,20.5489,5.9404,61.4555,106.86,1.5764,"[0.1855, 0.3598, 0.5042, 0.6229, 0.7548]","[73.98, 82.2, 123.3, 41.1, 106.86]"
5,302.092,0.849,33.9687,7.6857,60.5415,123.3,1.5303,"[0.131, 0.2606, 0.4547, 0.6027, 0.7387]","[131.52, 123.3, 123.3, 106.86, 123.3]"
5,238.2138,0.74,26.6494,3.1193,6.8019,82.2,1.8036,"[0.0755, 0.2574, 0.3887, 0.5205, 0.6448]","[312.36, 106.86, 131.52, 131.52, 41.1]"
5,192.5195,0.8211,22.6434,5.1187,35.3044,312.36,1.7838,"[0.0778, 0.2622, 0.4123, 0.5426, 0.6763]","[106.86, 312.36, 106.86, 106.86, 73.98]"
