Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
9,217.3027,1.6146,53.3542,7.733,62.6262,131.52,1.5101,0.6049,131.52
9,382.2725,1.5197,67.1064,9.1761,35.3044,312.36,1.4511,0.8427,128.78
9,342.2487,1.3098,70.529,9.5618,62.6262,131.52,1.4849,0.7354,115.08
9,386.6122,1.3089,71.0147,6.1403,16.2015,41.1,1.499,0.6241,123.3
9,244.0333,1.5963,53.8887,5.4035,11.7294,106.86,1.5645,0.6918,166.2267
9,264.8015,1.4908,45.7567,4.282,11.7294,106.86,1.4465,0.6403,130.6067
9,335.8569,1.4454,56.0155,7.6317,61.4555,106.86,1.4962,0.6535,89.5067
9,357.3292,1.5848,59.6527,5.396,11.7294,106.86,1.635,0.6905,128.78
9,344.7888,1.4181,51.1329,4.3459,16.2015,41.1,1.4658,0.6621,126.04
9,321.3462,1.5355,56.2821,6.9516,35.3044,312.36,1.5736,0.7065,101.38
9,375.0958,1.5262,71.3272,10.0063,60.5415,123.3,1.4493,0.7422,148.8733
9,335.6916,1.2163,61.9001,8.5263,57.8413,106.86,1.4627,0.7653,93.16
9,450.6142,1.6203,74.9121,5.6145,16.2015,41.1,1.494,0.6424,129.6933
9,420.1108,1.5452,76.4331,5.2097,6.8019,82.2,1.6117,0.7967,101.38
9,336.9187,1.5942,62.9535,5.5833,16.2015,41.1,1.5413,0.8054,129.6933
9,196.4279,1.6125,42.5845,4.8699,11.7294,106.86,1.4749,0.7333,110.5133
9,348.7057,1.6179,58.989,5.0596,6.8019,82.2,1.5096,0.6933,116.9067
9,355.4421,1.3609,69.3594,9.9135,60.5415,123.3,1.4323,0.5635,102.2933
9,333.1393,1.6213,61.0959,6.4391,61.4555,106.86,1.6693,0.7275,166.2267
9,234.3756,1.5251,44.0345,6.7939,61.4555,106.86,1.3468,0.7277,102.2933
9,342.3048,1.4526,71.807,9.8531,62.6262,131.52,1.4344,0.7379,120.56
9,329.2263,1.6955,72.0826,9.6923,60.5415,123.3,1.5544,0.719,140.6533
9,288.225,1.2278,51.3586,4.3539,16.2015,41.1,1.4439,0.6841,141.5667
9,433.6981,1.5525,72.2869,4.6575,6.8019,82.2,1.5243,0.7622,92.2467
9,313.7376,1.702,60.2518,5.7646,11.7294,106.86,1.4612,0.7493,110.5133
9,364.8057,1.4598,70.4699,5.5102,6.8019,82.2,1.464,0.7302,154.3533
9,329.7741,1.6689,67.3851,8.944,61.4555,106.86,1.4789,0.7149,127.8667
9,388.095,1.5225,70.4531,8.9754,60.5415,123.3,1.576,0.7134,98.64
9,407.3394,1.4289,80.9729,10.5749,62.6262,131.52,1.3898,0.6148,97.7267
9,283.7242,1.7167,61.231,6.1943,11.7294,106.86,1.4952,0.8386,107.7733
9,336.3986,1.4822,58.3001,4.6668,6.8019,82.2,1.4865,0.6746,135.1733
9,308.0387,0.979,62.4729,8.4385,57.8413,106.86,1.4175,0.4209,109.6
9,251.1779,1.4836,58.1655,7.8094,60.5415,123.3,1.5064,0.72,168.0533
9,328.3584,1.2517,67.9631,9.4349,61.4555,106.86,1.4968,0.5708,105.0333
9,471.678,1.4522,87.0976,10.6585,61.4555,106.86,1.5363,0.6636,141.5667
9,350.1575,1.8348,56.9688,7.1992,61.4555,106.86,1.4601,0.81,195.4533
9,303.4517,1.4652,52.8195,5.7525,26.1889,73.98,1.5752,0.7611,109.6
9,308.5351,1.7817,58.291,7.2927,35.3044,312.36,1.4937,0.7881,109.6
9,345.5281,1.4138,74.7135,9.7581,61.4555,106.86,1.453,0.7657,146.1333
9,296.4118,1.825,62.8014,8.6324,61.4555,106.86,1.3998,0.7132,113.2533
9,336.0998,1.5935,57.0961,5.2188,6.8019,82.2,1.532,0.666,109.6
9,255.2504,1.3631,55.4345,7.7602,35.3044,312.36,1.6324,0.6594,123.3
9,252.5272,1.7865,52.4326,5.7452,11.7294,106.86,1.5627,0.7647,114.1667
9,286.8798,1.4783,59.0231,8.364,35.3044,312.36,1.4843,0.6863,119.6467
9,378.686,1.4794,69.7699,5.0277,6.8019,82.2,1.5365,0.7646,121.4733
9,269.1221,1.4983,47.1582,7.4993,60.5415,123.3,1.7146,0.5854,111.4267
9,431.586,1.6422,74.9848,9.2395,57.8413,106.86,1.4476,0.7058,126.9533
9,293.4366,1.6154,56.0395,5.0954,11.7294,106.86,1.6247,0.6964,113.2533
9,329.1586,1.4008,59.2301,6.5825,57.8413,106.86,1.4615,0.7057,126.9533
9,371.257,1.6071,66.5074,9.2911,35.3044,312.36,1.6125,0.7589,122.3867
9,374.8151,1.4327,59.7407,4.9559,6.8019,82.2,1.616,0.7185,116.9067
9,341.5981,1.65,65.0256,5.0188,6.8019,82.2,1.6428,0.8028,106.86
9,401.2469,1.4464,74.7247,7.2539,26.1889,73.98,1.492,0.813,126.04
9,373.0072,1.446,66.4025,8.568,35.3044,312.36,1.5898,0.7739,182.6667
9,413.5026,1.478,70.8769,9.327,62.6262,131.52,1.6042,0.6313,120.56
9,408.4513,1.7007,73.8385,10.6973,62.6262,131.52,1.4537,0.7067,98.64
9,241.8564,1.4799,49.7361,7.3289,62.6262,131.52,1.5616,0.7965,137.0
9,321.5022,1.7267,65.6424,9.7047,62.6262,131.52,1.3719,0.8049,81.2867
9,298.1074,1.703,56.8804,4.5399,6.8019,82.2,1.5798,0.7575,111.4267
9,403.0188,1.5348,66.9551,5.1258,16.2015,41.1,1.5552,0.6202,116.9067
9,416.9103,1.754,80.0702,10.2614,61.4555,106.86,1.6086,0.8566,134.26
9,331.5183,1.5082,60.6358,4.3597,6.8019,82.2,1.5571,0.7682,126.04
9,370.5406,1.7504,62.3011,6.66,26.1889,73.98,1.4028,0.6904,98.64
9,424.2802,1.3972,71.3339,5.3177,16.2015,41.1,1.5281,0.6236,103.2067
9,388.6734,1.3972,75.6478,9.452,35.3044,312.36,1.5703,0.6016,125.1267
9,373.3273,1.7021,57.7473,8.6092,62.6262,131.52,1.4021,0.762,94.9867
9,333.8192,1.4552,51.5626,7.6641,60.5415,123.3,1.6342,0.6528,123.3
9,267.4842,1.7995,50.8582,7.233,61.4555,106.86,1.5656,0.858,141.5667
9,326.4399,1.4831,58.1303,6.5115,61.4555,106.86,1.5582,0.6886,172.62
9,372.3856,1.4819,63.8905,9.1045,57.8413,106.86,1.5044,0.8302,104.12
9,468.3662,1.3457,92.1317,12.0996,61.4555,106.86,1.5813,0.5774,104.12
9,373.5663,1.812,62.3629,8.3472,62.6262,131.52,1.5295,0.8222,149.7867
9,387.2,1.3692,63.1239,4.4999,16.2015,41.1,1.5074,0.646,131.52
9,385.4415,1.1734,66.7194,5.7717,11.7294,106.86,1.3746,0.6918,120.56
9,373.0432,1.4728,60.6031,5.1492,11.7294,106.86,1.446,0.6776,126.04
9,312.2728,1.4684,50.4256,6.4093,35.3044,312.36,1.6798,0.6871,95.9
9,186.4405,1.3709,40.8443,3.7021,6.8019,82.2,1.4568,0.6771,106.86
9,301.0586,1.3903,50.8661,8.0249,35.3044,312.36,1.4706,0.6315,84.0267
9,298.5386,1.5726,52.5233,7.4256,57.8413,106.86,1.5272,0.6673,135.1733
9,239.3982,1.4836,49.3595,5.3395,11.7294,106.86,1.4969,0.6821,83.1133
9,260.9593,1.306,61.3698,8.4265,61.4555,106.86,1.6595,0.6348,167.14
9,322.0038,1.2489,57.1646,5.3607,16.2015,41.1,1.4465,0.7473,123.3
9,425.1668,1.5723,72.4583,5.0059,16.2015,41.1,1.4738,0.7155,137.0
9,357.1866,1.3967,68.9545,8.5326,61.4555,106.86,1.4873,0.6454,128.78
9,193.5851,1.5503,43.6146,6.8545,62.6262,131.52,1.5385,0.6401,108.6867
9,447.3588,1.4159,84.2528,11.1672,60.5415,123.3,1.518,0.7377,126.04
9,349.7161,1.4596,63.6641,7.1207,62.6262,131.52,1.5342,0.6134,169.88
9,383.6696,1.3185,75.6138,10.3773,60.5415,123.3,1.5279,0.7129,129.6933
9,388.816,1.6986,63.4698,5.9493,26.1889,73.98,1.517,0.6119,125.1267
9,350.9053,1.5241,61.594,5.1255,6.8019,82.2,1.5032,0.8282,125.1267
9,198.7876,1.3314,42.3747,6.1075,35.3044,312.36,1.6071,0.673,109.6
9,322.811,1.3649,63.1889,7.9371,62.6262,131.52,1.3731,0.6969,115.9933
9,367.5145,1.4485,84.1653,10.4199,57.8413,106.86,1.471,0.6343,135.1733
9,302.5521,1.6194,65.3999,5.4991,16.2015,41.1,1.4596,0.7053,139.74
9,286.5871,1.2239,72.7302,9.614,35.3044,312.36,1.5519,0.5925,171.7067
9,223.3413,1.4822,50.4707,4.7875,6.8019,82.2,1.6011,0.7056,115.08
9,371.9691,1.6804,73.8431,10.0885,62.6262,131.52,1.707,0.7737,137.0
9,417.9097,1.1509,75.6638,10.1424,35.3044,312.36,1.6275,0.6679,95.9
9,302.1107,1.395,62.5051,8.9113,35.3044,312.36,1.5134,0.6889,114.1667
9,270.908,1.4626,53.0417,4.5814,6.8019,82.2,1.5559,0.5475,86.7667
9,327.3252,1.4075,62.3819,6.024,11.7294,106.86,1.5304,0.7852,129.6933
9,399.6169,1.5695,66.9067,5.8846,11.7294,106.86,1.6404,0.7677,147.96
9,375.412,1.6536,66.9158,9.3102,35.3044,312.36,1.4396,0.8113,95.9
9,392.1461,1.3598,69.0056,9.4596,60.5415,123.3,1.5987,0.7683,156.18
9,356.9299,1.4276,62.0632,8.3877,60.5415,123.3,1.5181,0.6718,124.2133
9,372.9106,1.355,64.416,8.0795,61.4555,106.86,1.4138,0.539,168.9667
9,276.5519,1.6127,45.5616,5.0348,26.1889,73.98,1.4667,0.6195,113.2533
9,384.3382,1.258,62.9588,4.5758,6.8019,82.2,1.671,0.4342,98.64
9,313.7287,1.4209,63.9012,5.898,16.2015,41.1,1.5428,0.8115,98.64
9,268.2642,1.2994,58.4911,6.5787,57.8413,106.86,1.6101,0.594,118.7333
9,297.0508,1.6836,45.8022,5.2744,26.1889,73.98,1.6163,0.849,113.2533
9,423.94,1.7131,79.1768,6.9289,26.1889,73.98,1.7088,0.8147,128.78
9,279.2521,1.3666,52.9015,4.5776,6.8019,82.2,1.5781,0.7346,115.08
9,309.8393,1.3116,61.3368,5.4236,16.2015,41.1,1.4649,0.7231,141.5667
9,329.291,1.3932,56.7876,6.2556,26.1889,73.98,1.476,0.7236,125.1267
9,443.7446,1.3542,87.5326,11.5034,62.6262,131.52,1.5104,0.6242,126.04
9,417.1759,1.5282,79.7665,9.8122,62.6262,131.52,1.5912,0.7176,150.7
9,286.2643,1.2717,53.9673,4.7686,11.7294,106.86,1.5052,0.674,118.7333
9,493.5271,1.4057,91.6693,11.1522,60.5415,123.3,1.6151,0.5932,159.8333
9,281.3368,1.3708,51.1375,4.6136,6.8019,82.2,1.617,0.5552,115.9933
9,356.6128,1.8228,54.6485,3.8581,6.8019,82.2,1.4906,0.8652,105.0333
9,363.9838,1.7065,55.0798,8.0849,35.3044,312.36,1.619,0.7849,105.0333
9,286.0896,1.3816,55.9158,7.5478,35.3044,312.36,1.7151,0.6202,140.6533
9,323.7336,1.3574,54.2878,5.8918,26.1889,73.98,1.4921,0.7273,93.16
9,418.7054,1.4548,73.8302,6.3079,26.1889,73.98,1.4991,0.7125,149.7867
9,297.3169,1.428,54.3096,6.6382,57.8413,106.86,1.5951,0.7752,99.5533
9,271.3634,1.1946,47.8019,7.2675,35.3044,312.36,1.5595,0.5899,96.8133
9,278.6423,1.6583,46.2206,5.1971,26.1889,73.98,1.4308,0.7208,147.96
9,387.5588,1.4036,67.5985,9.5325,62.6262,131.52,1.5514,0.6349,127.8667
9,358.7252,1.4004,57.1661,8.0662,35.3044,312.36,1.6671,0.5578,98.64
9,230.9129,1.3709,46.0822,7.0166,61.4555,106.86,1.4651,0.5482,114.1667
9,394.5235,1.6414,72.7924,10.0951,61.4555,106.86,1.3896,0.8375,105.0333
9,327.5959,1.5833,58.3174,4.9439,6.8019,82.2,1.4578,0.8145,118.7333
9,292.5787,1.3853,53.7082,4.4773,16.2015,41.1,1.4585,0.7145,120.56
9,343.4755,1.518,55.6154,7.5041,35.3044,312.36,1.5584,0.6238,123.3
9,382.6992,1.6648,69.1544,9.5582,61.4555,106.86,1.4041,0.7643,97.7267
9,330.9294,1.5897,48.4331,5.1216,11.7294,106.86,1.5569,0.805,86.7667
9,233.2817,1.8059,55.4115,5.9777,11.7294,106.86,1.452,0.677,84.0267
9,326.4573,1.428,60.0439,5.7067,16.2015,41.1,1.4196,0.5321,94.0733
9,315.7311,1.6336,55.7681,8.387,62.6262,131.52,1.5128,0.6579,98.64
9,374.2413,1.5429,60.5152,3.9565,6.8019,82.2,1.5663,0.6029,93.16
9,367.1931,1.6254,71.7697,9.7,61.4555,106.86,1.6571,0.6741,146.1333
9,287.6423,1.5191,53.0749,4.8522,6.8019,82.2,1.5655,0.6768,105.9467
9,315.447,1.6659,61.2908,8.9014,60.5415,123.3,1.4856,0.6994,129.6933
9,362.1415,1.2804,66.1539,7.0943,57.8413,106.86,1.4532,0.7052,95.9
9,358.9642,1.5544,74.1809,5.5213,16.2015,41.1,1.5044,0.7088,153.44
9,430.9522,1.6655,75.6915,6.2616,11.7294,106.86,1.5502,0.8489,132.4333
9,332.2753,1.2676,61.0379,8.665,57.8413,106.86,1.465,0.6728,95.9
9,328.377,1.6188,72.0039,9.3874,62.6262,131.52,1.5997,0.7073,126.9533
9,402.4176,1.7005,61.5752,5.2793,11.7294,106.86,1.4714,0.8172,128.78
9,404.5444,1.3112,67.1124,5.9587,26.1889,73.98,1.4525,0.6405,150.7
9,385.5656,1.4212,72.3522,7.4318,62.6262,131.52,1.4866,0.5307,168.0533
9,326.2737,1.3296,59.4974,4.438,6.8019,82.2,1.5794,0.7145,104.12
9,439.4101,1.4508,75.355,5.94,11.7294,106.86,1.4896,0.6978,137.0
9,360.2818,1.2478,64.8835,8.4267,61.4555,106.86,1.5821,0.707,165.3133
9,432.4079,1.6084,70.4661,5.4635,11.7294,106.86,1.4206,0.8648,176.2733
9,251.9764,1.5389,44.2076,3.9664,6.8019,82.2,1.4387,0.7414,97.7267
9,361.2275,1.6057,66.0862,5.3669,16.2015,41.1,1.4589,0.7537,97.7267
9,402.6012,1.4392,64.6624,4.1559,6.8019,82.2,1.5631,0.7037,118.7333
9,308.0387,1.6396,64.1899,5.7611,6.8019,82.2,1.4479,0.8847,109.6
9,459.7297,1.4996,93.4328,10.7834,60.5415,123.3,1.6136,0.7589,156.18
9,465.8639,1.6166,79.9762,8.868,61.4555,106.86,1.4191,0.7841,105.0333
9,375.9858,1.4834,67.7548,8.7571,57.8413,106.86,1.5302,0.7558,119.6467
9,372.3956,1.4515,70.7824,5.3419,6.8019,82.2,1.6455,0.7103,147.0467
9,282.5913,1.4532,55.4451,5.4303,16.2015,41.1,1.3994,0.673,116.9067
9,310.9606,1.5542,62.7803,8.7744,61.4555,106.86,1.5875,0.6927,124.2133
9,364.3831,1.6852,76.3825,9.9328,35.3044,312.36,1.6524,0.7647,109.6
9,395.0887,1.5341,81.1556,10.5464,35.3044,312.36,1.3766,0.5989,149.7867
9,296.9176,1.7103,50.5747,4.3186,11.7294,106.86,1.4054,0.6802,94.9867
9,355.5936,1.3696,64.3893,7.7202,57.8413,106.86,1.326,0.6004,114.1667
9,380.1978,1.5872,70.034,8.4939,57.8413,106.86,1.5078,0.6751,170.7933
9,445.1129,1.445,76.0797,6.3172,11.7294,106.86,1.4265,0.8208,103.2067
9,333.479,1.8043,58.613,4.6883,6.8019,82.2,1.3406,0.8183,148.8733
9,263.4793,1.754,56.3512,7.9697,35.3044,312.36,1.4493,0.7996,115.9933
9,336.4547,1.4554,73.6489,9.238,57.8413,106.86,1.4802,0.7302,140.6533
9,464.9643,1.6741,92.069,10.4602,35.3044,312.36,1.2584,0.7282,135.1733
9,299.2781,1.4957,57.0488,4.8042,6.8019,82.2,1.3361,0.7551,114.1667
9,257.7286,1.6066,53.7866,7.9605,60.5415,123.3,1.5227,0.6535,84.0267
9,228.9943,1.5181,50.254,7.4981,60.5415,123.3,1.4226,0.6313,112.34
9,422.4666,1.5116,88.237,11.1985,60.5415,123.3,1.352,0.619,135.1733
9,293.0284,1.7259,53.3822,4.4645,6.8019,82.2,1.2896,0.7731,96.8133
9,436.6276,1.508,84.232,9.8245,60.5415,123.3,1.3753,0.7965,134.26
9,419.8761,1.4985,73.1361,5.5497,26.1889,73.98,1.4536,0.7668,152.5267
9,313.1547,1.5192,55.3436,3.7205,6.8019,82.2,1.5136,0.6261,115.9933
9,288.7164,1.4635,59.5277,8.9949,62.6262,131.52,1.3427,0.718,94.9867
9,298.994,1.6221,62.0235,8.2984,35.3044,312.36,1.4042,0.82,145.22
9,286.7372,1.949,56.283,5.3833,11.7294,106.86,1.3323,0.8368,119.6467
9,316.6451,1.6941,61.13,5.7815,26.1889,73.98,1.3217,0.7057,96.8133
9,397.2151,1.488,70.4708,5.9241,11.7294,106.86,1.3917,0.7176,127.8667
9,375.1279,1.7341,72.6235,7.0964,26.1889,73.98,1.5216,0.7625,126.9533
9,328.9699,1.3557,68.6533,7.0043,61.4555,106.86,1.331,0.7272,164.4
9,291.7151,1.4061,59.7658,5.9531,11.7294,106.86,1.5572,0.6381,94.0733
9,323.3171,1.4181,65.3242,10.0094,60.5415,123.3,1.3613,0.6805,126.04
9,296.4439,1.9327,54.9402,8.4067,35.3044,312.36,1.4128,0.7907,91.3333
9,257.4777,1.7993,61.8155,8.7582,60.5415,123.3,1.4047,0.758,124.2133
9,450.1877,1.5747,98.275,12.0039,62.6262,131.52,1.4718,0.9238,119.6467
9,466.1767,1.3826,95.9245,12.0654,35.3044,312.36,1.3203,0.4563,115.08
9,304.4621,1.3001,65.3586,5.8256,16.2015,41.1,1.2696,0.5393,162.5733
9,303.4514,1.6735,62.0979,9.0507,61.4555,106.86,1.546,0.7947,81.2867
9,419.0686,1.6482,81.9517,10.6762,35.3044,312.36,1.3853,0.7169,131.52
9,322.8531,1.3778,73.732,9.7314,61.4555,106.86,1.4013,0.4877,137.0
9,354.0829,1.5494,66.2761,5.9068,11.7294,106.86,1.5126,0.742,95.9
9,357.2057,1.6915,69.5537,9.3546,57.8413,106.86,1.6229,0.8084,142.48
9,264.0762,1.6899,60.3148,8.3403,35.3044,312.36,1.3155,0.6424,94.9867
9,352.2922,1.2613,76.0881,6.3239,16.2015,41.1,1.4629,0.5631,124.2133
9,239.1092,1.5862,57.0733,8.3825,61.4555,106.86,1.4809,0.772,100.4667
9,356.3,1.8486,68.2279,6.1656,11.7294,106.86,1.3762,0.9135,94.9867
9,427.613,1.2212,124.8895,11.6952,26.1889,73.98,1.6271,0.537,130.6067
9,420.6386,1.3534,74.0046,5.4088,16.2015,41.1,1.6048,0.6773,138.8267
9,346.4181,1.6469,54.9609,4.926,11.7294,106.86,1.6426,0.817,116.9067
9,369.4104,1.3437,72.4262,9.5825,61.4555,106.86,1.5526,0.6478,104.12
9,392.7473,1.0341,73.0753,9.974,62.6262,131.52,1.5458,0.6219,144.3067
9,399.0196,1.4524,73.5852,10.4962,60.5415,123.3,1.5854,0.6959,125.1267
9,319.413,1.5381,62.7069,6.8492,26.1889,73.98,1.4688,0.6828,112.34
9,241.1905,1.5473,54.7327,7.4254,62.6262,131.52,1.638,0.7243,164.4
9,232.075,1.3663,54.224,7.617,61.4555,106.86,1.7663,0.6693,137.9133
9,373.5984,1.463,67.8091,8.8685,35.3044,312.36,1.6142,0.7347,127.8667
9,500.2726,1.5844,99.44,12.4435,61.4555,106.86,1.6312,0.6589,115.9933
9,353.7617,1.4666,69.7299,8.567,60.5415,123.3,1.6014,0.6933,152.5267
9,324.6116,1.1897,63.6204,6.6294,26.1889,73.98,1.6344,0.6675,147.96
9,320.777,1.531,56.5755,7.2555,61.4555,106.86,1.5851,0.7194,115.08
9,257.9219,1.678,51.1915,7.5844,35.3044,312.36,1.5767,0.6549,84.0267
9,388.4814,1.6079,66.5661,8.7685,57.8413,106.86,1.4711,0.7145,105.0333
9,267.6166,1.603,48.3399,4.5851,11.7294,106.86,1.4131,0.7996,139.74
9,373.6401,1.4683,71.5531,9.3749,62.6262,131.52,1.5354,0.6797,105.0333
9,384.2113,1.6313,75.0633,5.4308,6.8019,82.2,1.5691,0.8322,175.36
9,343.6181,1.5612,61.6492,5.491,26.1889,73.98,1.6854,0.838,123.3
9,311.3267,1.5702,67.8172,8.5169,62.6262,131.52,1.5042,0.6979,119.6467
9,383.4532,1.315,71.6724,5.8649,16.2015,41.1,1.7771,0.5662,174.4467
9,386.0293,1.7421,69.4365,8.3811,35.3044,312.36,1.5186,0.7533,128.78
9,284.4924,1.4165,56.5352,6.3788,26.1889,73.98,1.6635,0.6262,127.8667
9,249.3773,1.567,55.3327,5.1717,16.2015,41.1,1.5177,0.7804,136.0867
9,180.2725,1.4692,47.021,6.7059,61.4555,106.86,1.6261,0.7916,87.68
9,415.3403,1.4836,70.9786,5.4523,16.2015,41.1,1.5376,0.8099,126.9533
9,302.1107,1.6937,47.3715,4.3193,6.8019,82.2,1.4941,0.7285,114.1667
9,379.4164,1.4269,76.1068,9.3723,60.5415,123.3,1.6458,0.6307,129.6933
9,344.7888,1.5707,59.5864,6.9364,60.5415,123.3,1.6469,0.7454,126.04
9,413.5123,1.4976,73.0038,5.5155,6.8019,82.2,1.6625,0.726,130.6067
9,462.3058,1.546,77.247,10.1746,61.4555,106.86,1.7432,0.8114,110.5133
9,365.516,1.684,58.7914,5.4115,11.7294,106.86,1.5323,0.8343,100.4667
9,333.2027,1.5501,59.4866,3.2278,16.2015,41.1,1.407,0.6877,73.98
9,336.9187,1.4128,58.3614,5.4123,16.2015,41.1,1.5452,0.8033,129.6933
9,489.7517,1.5179,106.1357,12.8907,62.6262,131.52,1.4792,0.6821,137.9133
9,229.9903,1.4647,53.2094,7.3827,57.8413,106.86,1.5667,0.6016,137.0
9,344.0767,1.6265,56.7372,7.4236,60.5415,123.3,1.46,0.7721,111.4267
9,507.5037,1.4309,82.3064,5.9942,11.7294,106.86,1.4796,0.644,112.34
9,276.8647,1.559,54.3455,7.8004,35.3044,312.36,1.5303,0.6348,123.3
9,430.397,1.5265,81.3081,5.1747,6.8019,82.2,1.6142,0.7495,130.6067
9,361.843,1.4399,69.2485,9.9265,60.5415,123.3,1.6084,0.6742,98.64
9,303.0247,1.6281,58.7534,7.9944,35.3044,312.36,1.5042,0.8394,112.34
9,251.0624,1.546,54.4256,5.4971,6.8019,82.2,1.4788,0.6837,99.5533
9,258.8276,1.5249,57.5728,6.4779,26.1889,73.98,1.5719,0.7111,131.52
9,337.1888,1.3857,58.7949,4.9759,16.2015,41.1,1.5273,0.6513,114.1667
9,302.2533,1.4059,57.5084,8.5692,62.6262,131.52,1.5872,0.8055,114.1667
9,293.294,1.6725,52.9331,8.0056,57.8413,106.86,1.5965,0.7105,113.2533
9,411.8402,1.6198,77.876,10.1583,35.3044,312.36,1.5272,0.7059,131.52
9,431.3698,1.6769,70.3863,9.2647,35.3044,312.36,1.5593,0.7144,130.6067
9,291.408,1.4801,52.2135,4.869,16.2015,41.1,1.5336,0.7755,117.82
9,389.0136,1.7037,70.0748,9.7608,57.8413,106.86,1.5593,0.7993,99.5533
9,302.8649,1.4824,55.2483,7.8873,62.6262,131.52,1.4525,0.5903,149.7867
9,371.9359,1.6992,72.0997,8.3172,61.4555,106.86,1.476,0.7098,127.8667
9,330.7458,1.4767,64.5365,9.4983,62.6262,131.52,1.5504,0.6401,96.8133
9,352.7236,1.393,58.7396,5.6475,11.7294,106.86,1.5534,0.7566,106.86
9,329.8501,1.6252,57.5692,7.8389,61.4555,106.86,1.6222,0.8084,92.2467
9,308.1034,1.0821,70.2593,9.7444,62.6262,131.52,1.3854,0.5876,94.0733
9,361.9439,1.3228,69.4201,9.6447,61.4555,106.86,1.6619,0.643,121.4733
9,273.4398,1.633,57.9623,6.3745,26.1889,73.98,1.5453,0.6956,147.0467
9,385.9732,1.4191,67.3547,4.9921,16.2015,41.1,1.6462,0.8175,123.3
9,244.6245,1.6808,47.5739,4.4282,11.7294,106.86,1.5694,0.6998,111.4267
9,277.351,1.6627,54.3073,7.557,35.3044,312.36,1.399,0.8098,104.12
9,342.7041,1.7228,61.5343,8.8486,57.8413,106.86,1.5122,0.6993,125.1267
9,297.1743,1.5664,58.2743,8.7671,57.8413,106.86,1.6656,0.7125,99.5533
9,345.7775,1.3622,72.7334,9.7655,62.6262,131.52,1.599,0.746,151.6133
9,194.1442,1.4213,46.3857,7.0596,35.3044,312.36,1.6278,0.7719,75.8067
9,219.8788,1.3783,52.6319,7.5102,61.4555,106.86,1.6792,0.6354,85.8533
9,199.8257,1.4704,42.7464,4.3077,16.2015,41.1,1.5594,0.7137,155.2667
9,426.9243,1.3663,68.2041,9.1252,35.3044,312.36,1.4759,0.5564,99.5533
9,426.4801,1.3238,73.7054,5.9321,16.2015,41.1,1.4089,0.715,139.74
9,289.7359,1.5486,58.7277,5.4063,6.8019,82.2,1.4758,0.6756,118.7333
9,253.8724,1.2682,52.399,5.994,26.1889,73.98,1.4096,0.7556,136.0867
9,267.304,1.3897,52.4262,5.2258,16.2015,41.1,1.4803,0.597,88.5933
9,262.3765,1.6004,56.5961,8.3777,61.4555,106.86,1.4546,0.6854,85.8533
9,331.8024,1.7159,55.152,4.4857,6.8019,82.2,1.5707,0.6855,94.9867
9,383.0306,1.6759,66.8108,7.9263,61.4555,106.86,1.4141,0.6112,129.6933
9,245.8699,1.3195,62.7998,8.8888,60.5415,123.3,1.4738,0.7361,141.5667
9,232.1531,1.2195,46.3158,4.8109,11.7294,106.86,1.4146,0.6144,102.2933
9,231.197,1.4047,52.4983,6.6476,26.1889,73.98,1.6482,0.7069,83.1133
9,334.0112,1.3176,56.3315,7.8285,35.3044,312.36,1.5976,0.6815,143.3933
9,497.6965,1.4679,93.0202,10.6807,35.3044,312.36,1.393,0.6886,161.66
9,316.589,1.3781,62.5706,5.9359,16.2015,41.1,1.4464,0.625,91.3333
9,304.9209,1.4284,59.2047,6.0784,11.7294,106.86,1.6008,0.7279,109.6
9,346.134,1.7435,58.356,8.3587,62.6262,131.52,1.4194,0.7464,147.96
9,277.4716,1.6464,58.6026,5.6685,11.7294,106.86,1.4422,0.7122,145.22
9,391.3736,1.3257,70.6142,9.5414,61.4555,106.86,1.4467,0.7025,126.9533
9,314.6242,1.6263,50.4825,3.7706,6.8019,82.2,1.4575,0.651,144.3067
9,273.3241,1.3991,62.9087,9.0889,57.8413,106.86,1.5562,0.4344,119.6467
9,336.1416,1.6097,60.5229,8.6162,57.8413,106.86,1.5107,0.7055,97.7267
9,370.343,1.739,65.5133,5.6781,11.7294,106.86,1.5069,0.7245,124.2133
9,337.5199,1.5593,61.7881,5.4998,16.2015,41.1,1.4546,0.7563,117.82
9,345.4187,1.7353,68.6347,6.3875,26.1889,73.98,1.4701,0.7823,155.2667
9,142.6883,1.7019,41.4726,5.8938,57.8413,106.86,1.5076,0.7162,105.9467
9,404.1895,1.3992,67.9643,5.4469,6.8019,82.2,1.501,0.6519,119.6467
9,387.2277,1.4486,61.5993,5.3389,11.7294,106.86,1.3732,0.6729,124.2133
9,509.0332,1.2453,86.659,10.692,35.3044,312.36,1.4969,0.6348,111.4267
9,430.6394,1.4461,75.7388,9.8263,35.3044,312.36,1.4485,0.6462,122.3867
9,286.7146,1.3272,60.6472,8.2492,60.5415,123.3,1.4844,0.6539,156.18
9,407.2025,1.3605,74.5207,5.9584,16.2015,41.1,1.4172,0.6073,131.52
9,376.5827,1.5675,67.2912,7.9237,60.5415,123.3,1.4489,0.7209,98.64
