Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
2,42.1063,0.3936,3.401,1.7288,26.1889,73.98,1.7598,"[0.086, 0.1973]","[312.36, 82.2]"
2,97.9306,0.4928,4.8756,2.2083,35.3044,312.36,1.7345,"[0.0332, 0.2285]","[131.52, 312.36]"
2,74.3556,0.3935,3.9371,2.8953,62.6262,131.52,1.6441,"[0.1488, 0.263]","[131.52, 106.86]"
2,119.2968,0.3853,5.6343,1.7489,6.8019,82.2,1.6823,"[0.0284, 0.1364]","[106.86, 106.86]"
2,88.8151,0.3247,4.7939,2.9846,61.4555,106.86,1.5867,"[0.0764, 0.2051]","[131.52, 73.98]"
2,77.657,0.3581,3.9077,3.2906,61.4555,106.86,1.7915,"[0.0645, 0.177]","[106.86, 41.1]"
2,121.997,0.2576,7.9622,3.758,62.6262,131.52,1.7548,"[0.0626, 0.1933]","[123.3, 106.86]"
2,121.083,0.2285,6.7394,3.7193,35.3044,312.36,1.7167,"[0.191, 0.3079]","[123.3, 123.3]"
2,32.9908,0.2592,2.3043,1.889,35.3044,312.36,1.7434,"[0.0349, 0.1485]","[73.98, 82.2]"
2,87.6444,0.2353,5.2395,3.3014,61.4555,106.86,1.6196,"[0.1966, 0.3097]","[106.86, 73.98]"
2,97.9306,0.3689,6.7025,3.9946,62.6262,131.52,1.659,"[0.1017, 0.2147]","[131.52, 312.36]"
2,23.0034,0.3847,2.0498,2.7134,57.8413,106.86,1.7646,"[0.0704, 0.2709]","[41.1, 82.2]"
2,74.0428,0.392,3.8296,3.552,57.8413,106.86,1.7212,"[0.1985, 0.3773]","[41.1, 106.86]"
2,68.2574,0.4467,3.6421,3.0117,62.6262,131.52,1.6473,"[0.0538, 0.2548]","[106.86, 82.2]"
2,121.083,0.4642,5.3062,0.9482,6.8019,82.2,1.8321,"[0.0508, 0.2431]","[123.3, 123.3]"
2,125.2524,0.2851,6.4888,2.3646,26.1889,73.98,1.7302,"[0.096, 0.2589]","[131.52, 131.52]"
2,121.997,0.2522,7.5342,4.3046,60.5415,123.3,1.5725,"[0.1969, 0.312]","[123.3, 106.86]"
2,121.997,0.4794,6.4498,3.4031,62.6262,131.52,1.6975,"[0.0991, 0.2825]","[106.86, 123.3]"
2,118.3828,0.2935,7.3808,2.4849,26.1889,73.98,1.8398,"[0.1996, 0.3135]","[106.86, 123.3]"
2,18.5313,0.4222,2.7015,2.9204,62.6262,131.52,1.6231,"[0.1744, 0.3511]","[106.86, 82.2]"
2,27.9309,0.2655,1.9274,1.0812,6.8019,82.2,1.8387,"[0.1795, 0.1925]","[106.86, 41.1]"
2,96.7599,0.2948,5.0472,1.6764,26.1889,73.98,1.7656,"[0.1882, 0.309]","[312.36, 106.86]"
2,88.8151,0.2802,5.2104,3.4812,62.6262,131.52,1.6972,"[0.0132, 0.1759]","[73.98, 131.52]"
2,121.997,0.3338,6.1062,1.976,16.2015,41.1,1.7338,"[0.103, 0.2161]","[123.3, 106.86]"
2,42.3904,0.3524,2.9794,2.7114,57.8413,106.86,1.6969,"[0.0929, 0.2072]","[73.98, 41.1]"
2,67.3434,0.322,3.955,2.3741,35.3044,312.36,1.7409,"[0.1612, 0.354]","[123.3, 82.2]"
2,23.4588,0.436,2.2009,2.5861,57.8413,106.86,1.7191,"[0.0923, 0.2577]","[106.86, 106.86]"
2,37.9183,0.3618,3.3001,1.7628,26.1889,73.98,1.6948,"[0.0783, 0.2782]","[73.98, 106.86]"
2,72.2709,0.3616,3.8786,2.9653,61.4555,106.86,1.5962,"[0.1528, 0.2751]","[106.86, 123.3]"
2,95.8459,0.3255,5.3063,2.8815,35.3044,312.36,1.5663,"[0.1835, 0.2956]","[123.3, 312.36]"
2,67.3434,0.2296,4.4286,1.896,11.7294,106.86,1.6703,"[0.0756, 0.1874]","[82.2, 123.3]"
2,27.9309,0.2956,2.1782,1.8501,35.3044,312.36,1.8223,"[0.0638, 0.1771]","[106.86, 41.1]"
2,88.8151,0.4063,4.4758,1.4354,6.8019,82.2,1.7746,"[0.0945, 0.2081]","[73.98, 131.52]"
2,27.9309,0.2162,2.8308,3.0868,62.6262,131.52,1.6357,"[0.1585, 0.2721]","[106.86, 41.1]"
2,119.2968,0.4213,5.6035,1.8106,26.1889,73.98,1.6302,"[0.1557, 0.2961]","[106.86, 106.86]"
2,47.0338,0.2689,3.8116,2.7415,57.8413,106.86,1.6409,"[0.1841, 0.2965]","[106.86, 312.36]"
2,74.3556,0.3592,3.825,2.5129,35.3044,312.36,1.7594,"[0.1078, 0.2913]","[106.86, 131.52]"
2,76.743,0.2662,5.5189,3.6419,61.4555,106.86,1.5427,"[0.1004, 0.2476]","[41.1, 123.3]"
2,27.9309,0.3204,2.6519,1.3136,16.2015,41.1,1.9989,"[0.0606, 0.1768]","[106.86, 41.1]"
2,87.6444,0.3201,4.2476,1.307,11.7294,106.86,1.8226,"[0.1447, 0.2888]","[106.86, 73.98]"
2,118.3828,0.4403,5.9073,2.009,26.1889,73.98,1.8016,"[0.1705, 0.3316]","[123.3, 106.86]"
2,118.3828,0.3501,6.5313,3.81,57.8413,106.86,1.6965,"[0.0906, 0.2036]","[106.86, 123.3]"
2,93.1457,0.402,5.1993,1.8283,26.1889,73.98,1.6327,"[0.0354, 0.2303]","[312.36, 106.86]"
2,97.9306,0.3717,6.0236,3.2206,35.3044,312.36,1.8219,"[0.1425, 0.312]","[131.52, 312.36]"
2,23.0034,0.3987,1.5865,1.0018,11.7294,106.86,1.6349,"[0.0824, 0.1987]","[41.1, 82.2]"
2,74.3556,0.348,3.3071,1.0972,6.8019,82.2,1.8896,"[0.0455, 0.1581]","[131.52, 106.86]"
2,124.0817,0.3218,6.0883,3.2668,35.3044,312.36,1.7443,"[0.0612, 0.1901]","[131.52, 106.86]"
2,87.6444,0.4124,4.6762,3.1021,57.8413,106.86,1.5621,"[0.0919, 0.2264]","[106.86, 73.98]"
2,68.2574,0.1511,4.5606,3.3952,62.6262,131.52,1.5621,"[0.03, 0.0463]","[82.2, 106.86]"
2,95.8459,0.299,4.9616,1.5358,16.2015,41.1,1.7802,"[0.1954, 0.212]","[123.3, 312.36]"
2,47.0338,0.2568,3.4177,2.6658,61.4555,106.86,1.7177,"[0.1953, 0.3069]","[106.86, 312.36]"
2,32.403,0.3396,2.0348,1.1423,11.7294,106.86,1.7793,"[0.0888, 0.2053]","[41.1, 41.1]"
2,37.9183,0.3471,3.5221,2.1696,26.1889,73.98,1.6032,"[0.0725, 0.2644]","[73.98, 106.86]"
2,69.5707,0.2931,3.6512,2.8003,61.4555,106.86,1.6586,"[0.0318, 0.141]","[106.86, 106.86]"
2,76.743,0.3833,3.8969,2.8425,57.8413,106.86,1.6052,"[0.0369, 0.1543]","[41.1, 123.3]"
2,84.0302,0.326,4.2296,2.9919,61.4555,106.86,1.7042,"[0.1676, 0.3248]","[73.98, 106.86]"
2,69.5707,0.2731,4.9394,3.4912,62.6262,131.52,1.6333,"[0.1755, 0.2971]","[106.86, 106.86]"
2,64.6432,0.2754,4.5333,3.4707,60.5415,123.3,1.9001,"[0.1907, 0.3045]","[82.2, 106.86]"
2,122.911,0.3014,7.1009,3.7737,57.8413,106.86,1.6857,"[0.0369, 0.1531]","[106.86, 106.86]"
2,64.6432,0.3924,3.2187,1.7504,26.1889,73.98,1.7612,"[0.0734, 0.1857]","[82.2, 106.86]"
2,27.9309,0.3761,1.6389,0.8069,6.8019,82.2,1.7583,"[0.0781, 0.1922]","[106.86, 41.1]"
2,115.6826,0.409,5.9598,3.3809,61.4555,106.86,1.7722,"[0.0179, 0.215]","[106.86, 106.86]"
2,51.5059,0.3384,3.1949,1.4622,16.2015,41.1,1.6544,"[0.1351, 0.248]","[312.36, 41.1]"
2,93.1457,0.4591,5.4002,2.7748,57.8413,106.86,1.6414,"[0.0513, 0.2124]","[106.86, 312.36]"
2,42.3904,0.4103,2.4274,1.2055,11.7294,106.86,1.7382,"[0.1737, 0.2861]","[41.1, 73.98]"
2,77.657,0.38,3.096,1.2729,11.7294,106.86,1.8904,"[0.1874, 0.3001]","[41.1, 106.86]"
2,68.2574,0.3442,3.6133,2.4971,35.3044,312.36,1.7157,"[0.1057, 0.2158]","[106.86, 82.2]"
2,118.3828,0.4193,6.694,3.6693,62.6262,131.52,1.5636,"[0.1011, 0.2923]","[106.86, 123.3]"
2,69.4281,0.3498,3.2726,1.2006,11.7294,106.86,1.5604,"[0.048, 0.1863]","[131.52, 82.2]"
2,51.5059,0.3687,3.0495,2.041,35.3044,312.36,1.6448,"[0.0111, 0.1807]","[312.36, 41.1]"
2,64.6432,0.2207,4.0325,1.9291,26.1889,73.98,1.6344,"[0.1094, 0.2226]","[82.2, 106.86]"
2,95.8459,0.3056,4.7883,1.5901,11.7294,106.86,1.7341,"[0.1156, 0.2279]","[312.36, 123.3]"
2,119.2968,0.3817,6.3475,3.5255,62.6262,131.52,1.6399,"[0.0685, 0.1833]","[106.86, 106.86]"
2,118.3828,0.2332,5.9621,1.6148,11.7294,106.86,1.6547,"[0.0955, 0.212]","[123.3, 106.86]"
2,93.1457,0.2253,5.8063,2.1615,26.1889,73.98,1.6508,"[0.079, 0.1934]","[106.86, 312.36]"
2,37.9183,0.3435,2.2189,1.8966,35.3044,312.36,1.6302,"[0.1949, 0.3083]","[106.86, 73.98]"
2,123.1677,0.3448,5.7817,3.0615,35.3044,312.36,1.7492,"[0.061, 0.1737]","[131.52, 123.3]"
2,124.0817,0.2301,6.9702,3.6443,61.4555,106.86,1.6729,"[0.0601, 0.1728]","[106.86, 131.52]"
2,93.1457,0.3737,5.2465,2.8687,57.8413,106.86,1.6077,"[0.1671, 0.2788]","[106.86, 312.36]"
2,37.9183,0.3091,3.2812,2.9199,60.5415,123.3,1.5969,"[0.0759, 0.272]","[106.86, 73.98]"
2,93.1457,0.3696,6.0876,3.3269,62.6262,131.52,1.6177,"[0.1637, 0.3232]","[312.36, 106.86]"
2,69.4281,0.3854,4.6549,3.3637,61.4555,106.86,1.6655,"[0.0888, 0.2293]","[131.52, 82.2]"
2,121.997,0.3835,6.1582,3.4355,57.8413,106.86,1.6089,"[0.1065, 0.2211]","[106.86, 123.3]"
2,61.4933,0.2618,3.4848,1.2199,11.7294,106.86,1.6616,"[0.0606, 0.1731]","[312.36, 73.98]"
2,27.9309,0.2959,2.233,2.5554,61.4555,106.86,1.5802,"[0.1483, 0.2869]","[106.86, 41.1]"
2,42.1063,0.2798,3.9308,1.8453,26.1889,73.98,1.6562,"[0.0255, 0.1393]","[82.2, 312.36]"
2,27.9309,0.3796,1.8081,1.1316,16.2015,41.1,1.5844,"[0.1964, 0.3094]","[106.86, 41.1]"
2,27.9309,0.3783,2.2056,2.5462,61.4555,106.86,1.574,"[0.1171, 0.2298]","[41.1, 106.86]"
2,87.6444,0.1461,6.5596,4.1502,61.4555,106.86,1.749,"[0.0342, 0.0503]","[106.86, 73.98]"
2,97.9306,0.2704,5.6755,2.9979,61.4555,106.86,1.4636,"[0.1981, 0.3131]","[131.52, 312.36]"
2,118.3828,0.301,7.6045,4.2508,62.6262,131.52,1.7282,"[0.0434, 0.1558]","[106.86, 123.3]"
2,47.0338,0.2799,3.7777,1.4497,6.8019,82.2,1.8219,"[0.051, 0.1663]","[106.86, 312.36]"
2,23.4588,0.3997,1.9707,1.2136,16.2015,41.1,1.7656,"[0.0923, 0.2067]","[106.86, 106.86]"
2,23.0034,0.3979,1.7591,0.928,6.8019,82.2,1.8045,"[0.1207, 0.2955]","[82.2, 41.1]"
2,47.0338,0.3152,4.8554,3.2436,62.6262,131.52,1.6542,"[0.0139, 0.1536]","[312.36, 106.86]"
2,77.657,0.2454,3.927,1.3228,11.7294,106.86,1.7886,"[0.0889, 0.2029]","[106.86, 41.1]"
2,23.0034,0.2417,2.3843,2.7278,60.5415,123.3,1.7238,"[0.1814, 0.2938]","[41.1, 82.2]"
2,124.0817,0.2759,8.6008,4.3016,61.4555,106.86,1.4876,"[0.1893, 0.3265]","[106.86, 131.52]"
2,68.2574,0.3336,3.3461,1.6074,26.1889,73.98,1.6691,"[0.1108, 0.224]","[106.86, 82.2]"
2,64.6432,0.3553,4.4435,3.4603,57.8413,106.86,1.5483,"[0.0595, 0.2484]","[82.2, 106.86]"
2,125.2524,0.3356,5.8938,1.4169,16.2015,41.1,1.558,"[0.1333, 0.2478]","[131.52, 131.52]"
2,69.5707,0.2899,4.0285,1.2231,6.8019,82.2,1.5592,"[0.1559, 0.3286]","[106.86, 106.86]"
2,18.5313,0.4456,1.3825,0.7845,6.8019,82.2,1.5871,"[0.0305, 0.1876]","[82.2, 106.86]"
2,119.2968,0.2574,8.4469,4.6939,62.6262,131.52,1.6418,"[0.1793, 0.29]","[106.86, 106.86]"
2,64.6432,0.3907,3.4153,2.9988,61.4555,106.86,1.5989,"[0.1228, 0.2396]","[106.86, 82.2]"
2,18.5313,0.3166,1.942,0.981,6.8019,82.2,1.7406,"[0.1435, 0.2575]","[106.86, 82.2]"
2,120.4675,0.3627,6.7321,1.6884,11.7294,106.86,1.8475,"[0.1991, 0.3115]","[131.52, 106.86]"
2,124.0817,0.3802,6.9393,3.2707,35.3044,312.36,1.7444,"[0.1174, 0.2315]","[131.52, 106.86]"
2,118.3828,0.3149,6.0176,1.739,11.7294,106.86,1.6156,"[0.029, 0.2073]","[106.86, 123.3]"
2,125.2524,0.444,5.4353,1.1442,6.8019,82.2,1.7864,"[0.1415, 0.3159]","[131.52, 131.52]"
2,32.9908,0.381,2.5316,1.2346,6.8019,82.2,1.561,"[0.0611, 0.1721]","[73.98, 82.2]"
2,124.0817,0.2601,8.6343,4.3167,60.5415,123.3,1.6388,"[0.0912, 0.2055]","[106.86, 131.52]"
2,47.0338,0.3462,3.4739,2.2384,35.3044,312.36,1.7136,"[0.0905, 0.2845]","[106.86, 312.36]"
2,72.2709,0.3509,4.0149,3.4638,62.6262,131.52,1.7366,"[0.1114, 0.2253]","[123.3, 106.86]"
2,93.1457,0.3667,4.9727,1.6275,11.7294,106.86,1.6482,"[0.146, 0.3322]","[106.86, 312.36]"
2,23.0034,0.3024,2.2144,1.6008,26.1889,73.98,1.5769,"[0.0841, 0.1998]","[41.1, 82.2]"
2,115.6826,0.3006,6.862,3.6388,60.5415,123.3,1.606,"[0.1835, 0.2963]","[106.86, 106.86]"
2,42.3904,0.5431,2.7449,2.0724,35.3044,312.36,1.8823,"[0.1901, 0.3687]","[73.98, 41.1]"
2,47.0338,0.3298,2.7384,1.1509,11.7294,106.86,1.7479,"[0.0164, 0.1455]","[106.86, 312.36]"
2,121.997,0.3434,6.7446,3.9885,61.4555,106.86,1.607,"[0.1759, 0.2898]","[106.86, 123.3]"
2,123.1677,0.3156,6.4567,1.3765,6.8019,82.2,1.5138,"[0.0264, 0.2193]","[131.52, 123.3]"
2,52.3778,0.2718,4.0837,2.8494,35.3044,312.36,1.6857,"[0.0263, 0.142]","[73.98, 73.98]"
2,73.1849,0.3958,4.1378,2.85,61.4555,106.86,1.5172,"[0.1113, 0.2264]","[106.86, 106.86]"
2,42.1063,0.2968,3.131,1.6214,26.1889,73.98,1.5925,"[0.0788, 0.2348]","[82.2, 312.36]"
2,120.4675,0.4001,5.8769,1.1445,6.8019,82.2,1.9236,"[0.121, 0.2331]","[106.86, 131.52]"
2,121.997,0.2831,6.2654,1.4347,16.2015,41.1,1.7519,"[0.0177, 0.1297]","[106.86, 123.3]"
2,74.3556,0.2466,4.2065,1.7051,26.1889,73.98,1.5024,"[0.1537, 0.2733]","[131.52, 106.86]"
2,119.2968,0.3444,6.4698,3.6502,61.4555,106.86,1.4886,"[0.1264, 0.2366]","[106.86, 106.86]"
2,86.7304,0.299,6.0494,3.6642,57.8413,106.86,1.5734,"[0.1385, 0.2521]","[123.3, 73.98]"
2,78.8277,0.3636,4.4366,3.4878,61.4555,106.86,1.652,"[0.1968, 0.3361]","[131.52, 41.1]"
2,87.6444,0.2705,4.5653,1.8881,11.7294,106.86,1.6385,"[0.1747, 0.2885]","[106.86, 73.98]"
2,18.5313,0.2769,1.9024,1.4702,26.1889,73.98,1.6463,"[0.1976, 0.209]","[82.2, 106.86]"
2,124.0817,0.3101,6.2875,1.2896,6.8019,82.2,1.6819,"[0.0311, 0.224]","[131.52, 106.86]"
2,72.2709,0.4296,3.4895,1.3736,16.2015,41.1,1.6991,"[0.1451, 0.3123]","[123.3, 106.86]"
2,124.0817,0.3598,7.5779,3.9258,61.4555,106.86,1.5276,"[0.0716, 0.2508]","[131.52, 106.86]"
2,32.9908,0.3054,2.7348,2.7941,62.6262,131.52,1.5521,"[0.059, 0.1714]","[73.98, 82.2]"
2,93.1457,0.3835,4.9996,1.6906,26.1889,73.98,1.7073,"[0.1994, 0.3505]","[312.36, 106.86]"
2,23.4588,0.3382,2.5078,1.3109,11.7294,106.86,1.7437,"[0.1846, 0.3684]","[106.86, 106.86]"
2,72.2709,0.2582,3.9242,1.4082,11.7294,106.86,1.6552,"[0.063, 0.1747]","[106.86, 123.3]"
2,47.0338,0.3046,2.9969,1.1744,11.7294,106.86,1.7427,"[0.1625, 0.3265]","[106.86, 312.36]"
2,73.1849,0.5485,3.1142,1.1999,16.2015,41.1,1.7295,"[0.1068, 0.2803]","[106.86, 106.86]"
2,72.2709,0.3731,3.1168,0.9621,6.8019,82.2,1.4459,"[0.1783, 0.2931]","[106.86, 123.3]"
2,76.743,0.3171,3.789,1.3211,11.7294,106.86,1.6675,"[0.0691, 0.2175]","[123.3, 41.1]"
2,74.3556,0.2913,4.1216,3.1121,60.5415,123.3,1.6218,"[0.1338, 0.3001]","[131.52, 106.86]"
2,32.403,0.5018,1.8859,2.4902,57.8413,106.86,1.6608,"[0.168, 0.2995]","[41.1, 41.1]"
2,73.1849,0.2986,4.1136,2.987,61.4555,106.86,1.5458,"[0.1963, 0.3347]","[106.86, 106.86]"
2,47.0338,0.2613,3.1817,1.4774,26.1889,73.98,1.449,"[0.1719, 0.2877]","[106.86, 312.36]"
2,123.1677,0.4053,5.7553,1.3503,16.2015,41.1,1.7629,"[0.0562, 0.1682]","[123.3, 131.52]"
2,68.2574,0.4057,3.3072,2.6977,57.8413,106.86,1.598,"[0.0454, 0.158]","[82.2, 106.86]"
2,78.8277,0.318,3.7316,1.4476,16.2015,41.1,1.7408,"[0.0631, 0.1739]","[131.52, 41.1]"
2,23.0034,0.403,2.1989,1.4146,11.7294,106.86,1.6694,"[0.0362, 0.2099]","[41.1, 82.2]"
2,18.5313,0.2519,2.7359,2.6775,57.8413,106.86,1.658,"[0.0844, 0.1973]","[106.86, 82.2]"
2,74.0428,0.305,3.6079,1.0138,6.8019,82.2,1.6397,"[0.1124, 0.225]","[106.86, 41.1]"
2,96.7599,0.2921,6.1355,3.018,57.8413,106.86,1.6088,"[0.1605, 0.3384]","[106.86, 312.36]"
2,13.6038,0.3769,1.5232,0.8715,6.8019,82.2,1.8505,"[0.0675, 0.213]","[82.2, 82.2]"
2,84.0302,0.3453,4.1572,1.7816,16.2015,41.1,1.5779,"[0.0749, 0.2209]","[73.98, 106.86]"
2,69.4281,0.4062,2.9952,1.0665,6.8019,82.2,1.71,"[0.1295, 0.2413]","[131.52, 82.2]"
2,95.8459,0.2236,6.6147,3.2718,60.5415,123.3,1.6338,"[0.1572, 0.2691]","[123.3, 312.36]"
2,47.0338,0.2986,3.1023,1.597,26.1889,73.98,1.5428,"[0.1878, 0.3021]","[106.86, 312.36]"
2,51.5059,0.3582,3.8874,2.5911,60.5415,123.3,1.758,"[0.1395, 0.3107]","[312.36, 41.1]"
2,13.6038,0.3173,1.923,2.8419,61.4555,106.86,1.5203,"[0.0831, 0.1966]","[82.2, 82.2]"
2,74.3556,0.3259,3.3422,1.2812,11.7294,106.86,1.6666,"[0.0774, 0.1887]","[131.52, 106.86]"
2,86.7304,0.224,4.2525,1.158,6.8019,82.2,1.8233,"[0.1447, 0.2563]","[123.3, 73.98]"
2,121.997,0.3542,6.804,3.3901,62.6262,131.52,1.6615,"[0.0217, 0.1337]","[123.3, 106.86]"
2,64.6432,0.2677,3.7363,3.0409,62.6262,131.52,1.7165,"[0.1415, 0.2595]","[106.86, 82.2]"
2,72.2709,0.4133,3.6531,1.6395,26.1889,73.98,1.7932,"[0.1344, 0.3112]","[106.86, 123.3]"
2,18.5313,0.2576,1.5324,0.9198,11.7294,106.86,1.6831,"[0.02, 0.1301]","[82.2, 106.86]"
2,52.3778,0.3441,3.5584,1.6388,16.2015,41.1,1.5792,"[0.1016, 0.213]","[73.98, 73.98]"
2,125.2524,0.2501,8.2294,4.1092,62.6262,131.52,1.5529,"[0.0515, 0.186]","[131.52, 131.52]"
2,93.1457,0.2902,5.8739,3.2325,61.4555,106.86,1.6009,"[0.1196, 0.2311]","[312.36, 106.86]"
2,52.3778,0.2213,4.0858,3.12,61.4555,106.86,1.6386,"[0.1242, 0.2371]","[73.98, 73.98]"
2,118.3828,0.2638,7.585,3.5969,60.5415,123.3,1.5582,"[0.1112, 0.2242]","[123.3, 106.86]"
2,74.0428,0.2764,4.3252,2.0668,26.1889,73.98,1.6659,"[0.1493, 0.305]","[41.1, 106.86]"
2,87.6444,0.3096,5.4302,3.5465,61.4555,106.86,1.5269,"[0.1093, 0.2214]","[106.86, 73.98]"
2,120.4675,0.2917,6.4461,1.9415,26.1889,73.98,1.602,"[0.1962, 0.3088]","[131.52, 106.86]"
2,74.3556,0.2937,3.5591,1.0125,6.8019,82.2,1.7187,"[0.0495, 0.1621]","[131.52, 106.86]"
2,87.6444,0.2603,5.3801,3.6829,60.5415,123.3,1.7585,"[0.1645, 0.2791]","[73.98, 106.86]"
2,42.1063,0.3541,2.2758,0.9402,11.7294,106.86,1.8453,"[0.0619, 0.1735]","[82.2, 312.36]"
2,74.0428,0.3297,3.8249,1.1589,6.8019,82.2,1.897,"[0.0306, 0.1636]","[106.86, 41.1]"
2,74.3556,0.4035,3.0944,2.1181,35.3044,312.36,1.5549,"[0.1452, 0.2592]","[106.86, 131.52]"
2,37.9183,0.2741,3.3435,3.0368,60.5415,123.3,1.7478,"[0.0272, 0.1471]","[73.98, 106.86]"
2,115.6826,0.4561,6.6814,1.7997,16.2015,41.1,1.8196,"[0.1889, 0.3851]","[106.86, 106.86]"
2,37.9183,0.3476,2.7615,2.6014,60.5415,123.3,1.8586,"[0.1714, 0.3055]","[73.98, 106.86]"
2,42.3904,0.2167,3.9919,3.0135,57.8413,106.86,1.6289,"[0.1239, 0.2359]","[41.1, 73.98]"
2,122.911,0.3126,7.4488,3.9423,57.8413,106.86,1.7409,"[0.1466, 0.2602]","[106.86, 106.86]"
2,61.4933,0.4565,3.0108,1.0778,11.7294,106.86,1.8364,"[0.1889, 0.3663]","[312.36, 73.98]"
2,32.9908,0.2587,2.7148,2.8145,61.4555,106.86,1.4572,"[0.1753, 0.3208]","[73.98, 82.2]"
2,74.0428,0.3168,5.1234,3.4471,60.5415,123.3,1.538,"[0.0616, 0.2467]","[41.1, 106.86]"
2,67.3434,0.3085,3.9138,1.5905,11.7294,106.86,1.6775,"[0.1537, 0.2903]","[123.3, 82.2]"
2,32.403,0.304,2.8668,3.0613,60.5415,123.3,1.7,"[0.1035, 0.2205]","[41.1, 41.1]"
2,37.9183,0.2553,3.0878,2.8045,62.6262,131.52,1.5986,"[0.1853, 0.2992]","[106.86, 73.98]"
2,121.997,0.3863,6.8269,3.5307,61.4555,106.86,1.7839,"[0.0828, 0.195]","[106.86, 123.3]"
2,120.4675,0.2577,6.7501,1.6945,16.2015,41.1,1.6641,"[0.1173, 0.232]","[106.86, 131.52]"
2,67.3434,0.4119,3.3557,3.0003,62.6262,131.52,1.7298,"[0.1005, 0.2136]","[123.3, 82.2]"
2,119.2968,0.3229,6.4616,1.6032,16.2015,41.1,1.8,"[0.0393, 0.1817]","[106.86, 106.86]"
2,72.2709,0.2319,4.3526,1.8065,26.1889,73.98,1.8091,"[0.1222, 0.2357]","[106.86, 123.3]"
2,77.657,0.3813,3.9647,2.9149,62.6262,131.52,1.6742,"[0.0868, 0.1997]","[41.1, 106.86]"
2,69.5707,0.2202,3.95,1.179,6.8019,82.2,1.717,"[0.0245, 0.137]","[106.86, 106.86]"
2,118.3828,0.2334,6.2691,1.6067,6.8019,82.2,1.9872,"[0.1639, 0.2787]","[106.86, 123.3]"
2,88.8151,0.2575,4.9239,1.3394,6.8019,82.2,1.9039,"[0.1202, 0.2392]","[131.52, 73.98]"
2,64.6432,0.3546,3.013,0.9876,6.8019,82.2,1.907,"[0.0285, 0.1403]","[82.2, 106.86]"
2,118.3828,0.477,5.5699,1.5199,6.8019,82.2,1.7645,"[0.1156, 0.2288]","[123.3, 106.86]"
2,37.9183,0.3715,2.5766,1.3066,16.2015,41.1,1.8148,"[0.1337, 0.2949]","[106.86, 73.98]"
2,37.9183,0.2324,3.4302,2.7664,61.4555,106.86,1.7049,"[0.0645, 0.1816]","[106.86, 73.98]"
2,84.0302,0.4964,4.4794,3.5992,60.5415,123.3,1.7237,"[0.0901, 0.2411]","[73.98, 106.86]"
2,73.1849,0.2677,4.4616,1.8991,26.1889,73.98,1.7401,"[0.1189, 0.2637]","[106.86, 106.86]"
2,61.4933,0.4063,4.6064,3.3707,62.6262,131.52,1.7563,"[0.0827, 0.2533]","[312.36, 73.98]"
2,93.1457,0.2541,5.7692,1.7328,16.2015,41.1,1.6406,"[0.1258, 0.2386]","[106.86, 312.36]"
2,68.2574,0.3215,3.4535,2.2966,35.3044,312.36,1.664,"[0.1415, 0.3317]","[82.2, 106.86]"
2,97.9306,0.3481,5.1843,1.3384,6.8019,82.2,1.9562,"[0.0944, 0.2067]","[131.52, 312.36]"
2,120.4675,0.2546,6.2634,1.9783,26.1889,73.98,1.6636,"[0.0125, 0.1264]","[106.86, 131.52]"
2,76.743,0.3262,5.4056,3.3718,61.4555,106.86,1.6818,"[0.1039, 0.2164]","[123.3, 41.1]"
2,78.8277,0.3989,3.8356,1.6265,16.2015,41.1,1.8483,"[0.0762, 0.1926]","[41.1, 131.52]"
2,121.997,0.2843,7.6928,2.5764,26.1889,73.98,1.6318,"[0.1075, 0.2221]","[106.86, 123.3]"
2,95.8459,0.3449,4.4696,1.0831,6.8019,82.2,1.7355,"[0.1267, 0.2424]","[312.36, 123.3]"
2,119.2968,0.3548,6.4771,1.9111,6.8019,82.2,1.6639,"[0.0594, 0.1746]","[106.86, 106.86]"
2,23.4588,0.3661,1.6698,0.8358,6.8019,82.2,1.7767,"[0.1222, 0.3032]","[106.86, 106.86]"
2,97.9306,0.5297,5.8363,3.2678,61.4555,106.86,1.7148,"[0.1452, 0.2637]","[131.52, 312.36]"
2,121.083,0.2905,5.9999,1.2541,6.8019,82.2,1.685,"[0.0629, 0.2364]","[123.3, 123.3]"
2,95.8459,0.3562,5.0306,2.7054,35.3044,312.36,1.6358,"[0.0892, 0.2016]","[312.36, 123.3]"
2,124.0817,0.3361,6.3177,1.8061,11.7294,106.86,1.6354,"[0.0495, 0.1623]","[106.86, 131.52]"
2,23.0034,0.3211,2.1886,2.8251,62.6262,131.52,1.6024,"[0.0772, 0.2279]","[41.1, 82.2]"
2,125.2524,0.4133,7.6046,4.0182,62.6262,131.52,1.6975,"[0.1974, 0.3095]","[131.52, 131.52]"
2,119.2968,0.2696,5.957,3.187,35.3044,312.36,1.6455,"[0.0932, 0.2083]","[106.86, 106.86]"
2,32.9908,0.5045,2.2859,2.8567,61.4555,106.86,1.7417,"[0.1684, 0.3009]","[82.2, 73.98]"
2,69.5707,0.4021,4.3454,2.9376,57.8413,106.86,1.6767,"[0.178, 0.3236]","[106.86, 106.86]"
