Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
7,283.5705,1.1354,44.6254,8.0539,57.8413,106.86,1.4436,0.4638,104.5114
7,196.0938,0.9733,31.7281,6.2462,35.3044,312.36,1.5152,0.4935,92.7686
7,247.7722,0.9704,38.7451,5.1144,26.1889,73.98,1.5209,0.4317,96.2914
7,303.4365,1.0285,46.3439,7.512,35.3044,312.36,1.5288,0.6591,204.3257
7,262.0988,1.0532,35.4412,7.1142,62.6262,131.52,1.5378,0.4788,104.5114
7,256.2865,1.1229,32.9521,3.3492,6.8019,82.2,1.6054,0.4606,145.6114
7,211.0508,0.8458,35.6615,6.6693,57.8413,106.86,1.5396,0.5286,127.9971
7,299.2845,1.1678,38.2694,4.2187,16.2015,41.1,1.4785,0.5426,100.9886
7,271.5545,1.1791,37.5666,3.8557,16.2015,41.1,1.4938,0.452,105.6857
7,300.1247,1.0573,53.2264,8.5418,62.6262,131.52,1.6329,0.5457,156.18
7,271.2046,1.2065,42.6637,7.2486,35.3044,312.36,1.4576,0.5063,125.6486
7,372.4341,1.153,56.3073,8.9108,62.6262,131.52,1.421,0.454,115.08
7,302.857,1.3592,41.4445,4.3818,16.2015,41.1,1.3667,0.5453,130.3457
7,233.5877,1.1871,40.2137,4.5476,16.2015,41.1,1.3051,0.5885,98.64
7,274.2547,1.2164,44.2516,5.3803,26.1889,73.98,1.4083,0.5825,108.0343
7,332.4204,1.1228,46.2528,6.7305,57.8413,106.86,1.4823,0.4711,122.1257
7,261.3598,0.9594,43.1551,6.9377,60.5415,123.3,1.4194,0.4251,120.9514
7,298.3849,1.1365,42.7205,7.4063,62.6262,131.52,1.4236,0.6011,139.74
7,287.4514,1.0342,38.7444,6.6329,35.3044,312.36,1.5161,0.5761,165.5743
7,276.4259,1.0186,37.8604,3.5826,11.7294,106.86,1.5514,0.4466,102.1629
7,269.643,1.0423,42.7232,7.3715,57.8413,106.86,1.6302,0.4756,155.0057
7,294.0082,1.3499,41.9472,4.9783,26.1889,73.98,1.5198,0.6445,157.3543
7,374.1062,1.0503,58.7976,9.5353,62.6262,131.52,1.5635,0.478,113.9057
7,204.9343,1.2867,33.9207,6.2915,35.3044,312.36,1.6345,0.581,129.1714
7,275.568,1.1892,38.8745,3.7756,6.8019,82.2,1.3749,0.4678,111.5571
7,349.7831,1.0674,50.7181,3.9813,6.8019,82.2,1.5036,0.4145,138.5657
7,280.1639,0.8585,44.486,7.2859,60.5415,123.3,1.5757,0.4129,126.8229
7,301.3875,0.9621,38.0555,7.613,62.6262,131.52,1.4375,0.4912,93.9429
7,291.7129,0.8742,33.9501,3.8148,11.7294,106.86,1.4105,0.3642,102.1629
7,320.7792,0.9379,38.1236,2.8192,6.8019,82.2,1.5157,0.5706,110.3829
7,284.8927,1.0017,35.6224,6.8346,57.8413,106.86,1.6608,0.4946,123.3
7,282.3727,1.1114,39.197,6.0609,57.8413,106.86,1.3942,0.5492,189.06
7,277.1235,0.8699,37.7732,4.4621,26.1889,73.98,1.3584,0.4117,157.3543
7,214.6089,0.9586,35.4429,7.2269,62.6262,131.52,1.5406,0.4875,120.9514
7,218.7969,1.0323,29.6501,3.224,16.2015,41.1,1.6542,0.5011,151.4829
7,348.2536,1.2011,48.677,3.8596,6.8019,82.2,1.5116,0.4678,139.74
7,222.7424,0.8343,35.7717,4.8887,11.7294,106.86,1.597,0.4545,103.3371
7,188.0585,0.7839,34.1105,4.106,16.2015,41.1,1.5032,0.4589,144.4371
7,303.573,1.0187,41.707,4.4416,16.2015,41.1,1.5104,0.4896,104.5114
7,249.6908,0.8742,39.3924,7.487,57.8413,106.86,1.479,0.408,98.64
7,377.9628,1.024,52.7795,7.8998,60.5415,123.3,1.5435,0.5182,103.3371
7,280.7277,0.839,36.4494,6.8894,61.4555,106.86,1.5533,0.4072,102.1629
7,282.5239,0.8694,43.4219,7.8894,62.6262,131.52,1.5933,0.549,162.0514
7,335.3813,1.092,44.4042,8.1305,62.6262,131.52,1.465,0.6774,105.6857
7,315.6872,1.1502,43.5593,3.9852,11.7294,106.86,1.4527,0.5839,137.3914
7,269.8363,0.7313,40.9515,7.3712,57.8413,106.86,1.5662,0.2951,155.0057
7,254.6604,0.9233,41.5167,7.7591,61.4555,106.86,1.4373,0.4828,129.1714
7,306.2589,0.9235,38.9081,5.3675,26.1889,73.98,1.4422,0.4792,90.42
7,290.2699,0.8258,37.7748,3.6564,6.8019,82.2,1.4985,0.3184,96.2914
7,242.8447,1.0297,30.2311,7.0973,62.6262,131.52,1.3837,0.4881,92.7686
7,380.7191,0.9435,42.1668,3.5529,6.8019,82.2,1.4849,0.441,112.7314
7,355.0671,0.8944,44.9036,6.8436,57.8413,106.86,1.5619,0.4005,137.3914
7,302.2658,1.0881,35.8328,2.9895,16.2015,41.1,1.4469,0.5777,200.8029
7,260.7769,0.9625,34.8033,6.5178,61.4555,106.86,1.5327,0.3379,127.9971
7,324.2866,1.0579,47.7452,7.1351,61.4555,106.86,1.4739,0.4437,103.3371
7,234.9099,1.1188,28.9063,5.7352,61.4555,106.86,1.4867,0.6481,117.4286
7,187.5999,0.9607,29.9196,5.5938,35.3044,312.36,1.5475,0.417,159.7029
7,341.9624,1.0032,41.1307,3.9544,11.7294,106.86,1.5392,0.3923,169.0971
7,278.6908,0.5817,37.2114,3.529,11.7294,106.86,1.514,0.3271,171.4457
7,349.5658,0.776,47.8959,4.0503,6.8019,82.2,1.5727,0.4632,103.3371
7,252.8321,0.9391,31.8761,3.7924,11.7294,106.86,1.5382,0.3925,97.4657
7,424.3875,0.7933,53.7007,3.9836,6.8019,82.2,1.4968,0.3673,116.2543
7,236.6961,0.8934,30.3775,3.714,16.2015,41.1,1.4473,0.4434,122.1257
7,229.8586,0.981,28.6148,3.6567,16.2015,41.1,1.4469,0.496,89.2457
7,376.305,1.054,49.6901,6.906,61.4555,106.86,1.524,0.548,120.9514
7,297.4422,0.9151,33.2109,3.522,11.7294,106.86,1.4514,0.4913,89.2457
7,382.7477,0.9295,61.0174,9.9669,61.4555,106.86,1.3896,0.3952,106.86
7,217.3091,1.3547,21.1073,2.3708,6.8019,82.2,1.8374,0.6779,123.3
7,282.2489,0.7909,40.141,4.7769,26.1889,73.98,1.5571,0.4175,164.4
7,226.3005,0.9615,35.5975,6.6879,60.5415,123.3,1.4864,0.3775,96.2914
7,208.7588,0.8003,35.9455,4.4155,11.7294,106.86,1.4669,0.3674,146.7857
7,250.017,0.9617,37.2561,6.7371,35.3044,312.36,1.4862,0.4521,85.7229
7,276.4071,1.0508,40.5734,7.2132,57.8413,106.86,1.4936,0.4357,126.8229
7,135.067,0.8551,26.3405,4.075,26.1889,73.98,1.4911,0.4179,84.5486
7,196.42,1.0469,31.7816,6.072,57.8413,106.86,1.5583,0.4672,79.8514
7,194.1927,0.7753,35.0292,6.9449,60.5415,123.3,1.6493,0.3293,78.6771
7,202.0594,1.2147,34.1272,6.0531,57.8413,106.86,1.4782,0.6299,155.0057
7,400.3211,1.2308,63.8966,9.9397,60.5415,123.3,1.4708,0.6513,146.7857
7,329.0081,1.2755,52.3211,9.1794,61.4555,106.86,1.4302,0.5249,100.9886
7,241.4493,1.1151,48.2043,7.7432,62.6262,131.52,1.3854,0.4171,210.1971
7,290.4501,1.2137,51.3756,7.8874,60.5415,123.3,1.4546,0.4897,164.4
7,326.3222,1.3247,47.7481,3.7128,6.8019,82.2,1.361,0.5825,115.08
7,183.8616,1.0007,34.6813,4.7444,26.1889,73.98,1.6195,0.4931,98.64
7,235.7562,1.0607,37.7136,4.5272,26.1889,73.98,1.3848,0.5855,97.4657
7,286.6933,1.1938,48.5041,7.3106,57.8413,106.86,1.3788,0.6645,164.4
7,273.8959,0.991,45.9422,8.3836,62.6262,131.52,1.4265,0.417,112.7314
7,209.6051,1.3465,33.3235,4.3377,11.7294,106.86,1.4302,0.673,126.8229
7,202.2341,1.2459,35.04,6.254,35.3044,312.36,1.4549,0.453,126.8229
7,180.321,1.1591,29.9838,5.6298,35.3044,312.36,1.5406,0.5614,93.9429
7,286.5878,0.9608,41.2599,4.2051,16.2015,41.1,1.341,0.4612,131.52
7,325.4039,1.2666,47.3716,7.9772,60.5415,123.3,1.4312,0.6515,156.18
7,305.0608,1.1631,45.684,7.8601,60.5415,123.3,1.5481,0.5352,132.6943
7,323.3235,1.0391,47.7838,4.1492,6.8019,82.2,1.4232,0.3765,116.2543
7,192.8058,1.0671,31.0445,5.9028,35.3044,312.36,1.4273,0.4448,79.8514
7,207.4455,1.1502,31.9028,5.735,62.6262,131.52,1.5739,0.5859,143.2629
7,205.8483,0.9607,31.4884,3.8779,11.7294,106.86,1.5977,0.4929,126.8229
7,282.8962,1.1242,37.681,7.3909,62.6262,131.52,1.4891,0.5809,100.9886
7,175.2611,1.1969,24.4874,3.3996,11.7294,106.86,1.3981,0.5988,92.7686
7,283.0388,1.2646,41.5244,4.5165,11.7294,106.86,1.446,0.5128,100.9886
7,220.8816,1.0044,35.3005,3.7391,6.8019,82.2,1.5078,0.5185,152.6571
7,279.5847,1.3718,40.1383,7.4707,57.8413,106.86,1.4562,0.6563,89.2457
7,238.0598,1.0764,40.2254,4.827,16.2015,41.1,1.4527,0.567,89.2457
7,304.8419,0.8964,49.4349,8.1892,60.5415,123.3,1.3337,0.4678,142.0886
7,284.1717,1.058,46.776,5.0478,16.2015,41.1,1.5306,0.5663,89.2457
7,319.2453,1.1705,47.4744,4.1608,6.8019,82.2,1.4347,0.5479,130.3457
7,207.3217,1.1408,34.9636,6.3556,57.8413,106.86,1.3279,0.5689,118.6029
7,167.6334,1.1609,32.9097,6.4759,62.6262,131.52,1.4042,0.5598,86.8971
7,294.1969,0.9722,48.8487,6.7765,57.8413,106.86,1.4215,0.4017,109.2086
7,183.5864,1.1988,27.4059,3.6086,11.7294,106.86,1.4148,0.6643,153.8314
7,229.7074,1.113,33.5017,4.4085,11.7294,106.86,1.6018,0.4783,116.2543
7,243.295,1.1916,37.301,5.5326,57.8413,106.86,1.5534,0.5732,140.9143
7,288.3554,1.0756,39.0677,6.7315,35.3044,312.36,1.5978,0.459,108.0343
7,299.6016,1.1758,51.2536,8.6069,57.8413,106.86,1.4086,0.4368,125.6486
7,206.4074,1.0504,36.7803,7.0137,62.6262,131.52,1.45,0.5521,84.5486
7,298.944,1.1788,52.0247,9.1247,60.5415,123.3,1.4618,0.4897,97.4657
7,316.6012,1.1683,50.9409,8.9073,61.4555,106.86,1.3895,0.4811,135.0429
7,237.7757,0.8862,33.8663,3.8977,16.2015,41.1,1.4417,0.3822,129.1714
7,240.76,0.8468,36.9809,4.1195,6.8019,82.2,1.6252,0.4591,91.5943
7,382.7477,0.9305,52.2381,7.8322,35.3044,312.36,1.5448,0.5914,106.86
7,221.3083,0.9082,33.8721,3.9741,16.2015,41.1,1.5646,0.4081,112.7314
7,262.0891,0.9384,37.4012,7.1512,60.5415,123.3,1.4813,0.3442,91.5943
7,276.7387,0.8793,41.8784,5.0619,26.1889,73.98,1.4532,0.2573,115.08
7,279.282,0.9626,30.795,3.4948,11.7294,106.86,1.5271,0.4184,100.9886
7,378.2195,0.894,43.6359,7.3576,35.3044,312.36,1.6597,0.4021,109.2086
7,224.6384,0.9136,28.9341,3.962,26.1889,73.98,1.4479,0.5022,152.6571
7,225.9517,0.8661,34.7769,6.2124,35.3044,312.36,1.597,0.4368,156.18
7,257.9258,0.9569,40.2446,6.8804,60.5415,123.3,1.6918,0.4208,189.06
7,222.0376,1.0308,36.2132,6.823,35.3044,312.36,1.7507,0.5677,83.3743
7,274.0474,1.252,31.4282,3.4162,11.7294,106.86,1.5486,0.6763,127.9971
7,184.6607,0.9013,27.8,3.5616,6.8019,82.2,1.604,0.4512,86.8971
7,247.6122,0.9625,36.0349,5.7469,57.8413,106.86,1.5503,0.4548,197.28
7,281.7255,0.82,34.616,6.4632,35.3044,312.36,1.6308,0.3551,97.4657
7,299.9144,0.9277,43.2799,7.4319,57.8413,106.86,1.5831,0.4191,138.5657
7,194.8226,0.9578,29.3111,3.6902,16.2015,41.1,1.72,0.5492,116.2543
7,209.4338,1.0927,31.1371,5.9628,35.3044,312.36,1.5531,0.4971,73.98
7,282.3998,1.0022,38.2169,7.3162,57.8413,106.86,1.6598,0.3959,100.9886
7,266.5623,0.9771,38.073,5.7778,35.3044,312.36,1.5791,0.4695,122.1257
7,223.3151,0.9165,31.9809,6.3154,57.8413,106.86,1.5527,0.594,93.9429
7,240.1722,1.1045,29.5031,3.9218,11.7294,106.86,1.6942,0.4827,81.0257
7,210.4209,1.0669,27.1853,3.339,16.2015,41.1,1.4391,0.4679,90.42
7,214.2096,0.9896,25.3014,5.186,35.3044,312.36,1.5697,0.4104,115.08
7,190.5785,1.1169,30.1868,6.4835,60.5415,123.3,1.5339,0.3955,78.6771
7,300.057,1.0645,37.1087,5.9829,61.4555,106.86,1.6104,0.5088,138.5657
7,293.7094,0.9017,42.1835,4.6917,11.7294,106.86,1.4075,0.3809,124.4743
7,316.5451,0.8798,39.9945,4.88,26.1889,73.98,1.4731,0.5253,127.9971
7,222.287,0.9396,31.4702,6.0912,60.5415,123.3,1.3592,0.6095,90.42
7,259.7203,0.8509,36.4241,6.509,57.8413,106.86,1.4602,0.3193,130.3457
7,205.4934,1.0154,23.897,3.5815,26.1889,73.98,1.5823,0.4629,86.8971
7,212.0502,1.1318,23.0229,3.3635,11.7294,106.86,1.6032,0.501,78.6771
7,262.8893,1.0396,34.3728,5.0564,57.8413,106.86,1.5242,0.503,119.7771
7,215.5229,0.9052,28.6362,3.8017,11.7294,106.86,1.6027,0.2891,118.6029
7,296.4417,1.2068,31.6088,6.0778,35.3044,312.36,1.4375,0.6376,98.64
7,253.7464,0.92,35.6165,6.99,60.5415,123.3,1.3615,0.5692,131.52
7,193.2787,0.7191,26.841,5.4598,60.5415,123.3,1.5864,0.4013,81.0257
7,330.6802,1.0177,41.2096,7.6399,60.5415,123.3,1.3198,0.4323,99.8143
7,295.8539,0.9233,34.3341,3.4551,16.2015,41.1,1.3707,0.4234,88.0714
7,170.4402,0.8223,27.4236,4.8089,62.6262,131.52,1.463,0.485,162.0514
7,209.6814,1.0456,24.0606,2.5427,6.8019,82.2,1.5666,0.4017,117.4286
7,188.0485,1.0097,23.7247,5.0814,35.3044,312.36,1.543,0.4067,89.2457
7,319.9026,0.9184,36.5164,6.2388,35.3044,312.36,1.6735,0.476,122.1257
7,216.3948,1.1352,27.0964,3.4201,11.7294,106.86,1.6143,0.5314,89.2457
7,237.1458,1.1293,32.534,6.3404,61.4555,106.86,1.3972,0.5381,91.5943
7,287.5929,0.9115,39.6755,4.3791,16.2015,41.1,1.3589,0.5869,125.6486
7,189.9687,1.1734,29.8891,5.9192,62.6262,131.52,1.3333,0.4475,120.9514
7,228.5453,1.0858,31.0029,4.0813,16.2015,41.1,1.5375,0.5562,85.7229
7,184.6607,0.9934,26.5158,5.6062,62.6262,131.52,1.3834,0.4354,86.8971
7,151.1947,1.0125,26.1239,5.2371,62.6262,131.52,1.4318,0.531,123.3
7,230.8967,1.2115,25.5181,2.4971,6.8019,82.2,1.4685,0.5563,147.96
7,263.0128,1.0274,30.5444,3.5688,11.7294,106.86,1.4667,0.5339,102.1629
7,248.8103,1.227,26.9066,2.7463,11.7294,106.86,1.5167,0.5328,155.0057
7,324.4478,1.1896,49.4614,4.644,16.2015,41.1,1.4864,0.4791,131.52
7,320.1593,0.9639,53.4169,8.1913,61.4555,106.86,1.4836,0.5216,127.9971
7,306.8705,1.2312,51.7941,7.3238,57.8413,106.86,1.4261,0.5468,136.2171
7,220.1663,1.1271,38.9398,7.0898,61.4555,106.86,1.4182,0.4486,162.0514
7,308.0451,1.0061,49.3945,4.3537,16.2015,41.1,1.4649,0.6184,95.1171
7,162.2473,1.1624,31.0412,6.2945,62.6262,131.52,1.4869,0.5358,98.64
7,255.6609,1.211,41.0099,6.2481,62.6262,131.52,1.4744,0.5797,119.7771
7,146.6939,1.2035,25.9034,5.2098,35.3044,312.36,1.4738,0.4888,79.8514
7,224.7378,1.3632,37.3843,7.0058,61.4555,106.86,1.3674,0.6727,85.7229
7,307.7845,1.1083,54.8567,7.8868,61.4555,106.86,1.3834,0.4677,133.8686
7,241.9307,1.3595,40.7603,7.7345,61.4555,106.86,1.4113,0.468,95.1171
7,303.4539,1.1335,48.1309,6.0442,26.1889,73.98,1.5971,0.5168,103.3371
7,281.0218,1.2156,44.8424,5.3371,26.1889,73.98,1.4291,0.465,117.4286
7,255.8311,1.0126,39.982,4.8512,11.7294,106.86,1.5814,0.5927,132.6943
7,305.2584,0.7448,53.4727,9.0862,57.8413,106.86,1.4785,0.4096,99.8143
7,220.8816,1.074,38.2258,6.4393,62.6262,131.52,1.3211,0.6063,152.6571
7,246.0003,0.9764,42.3861,4.3579,26.1889,73.98,1.3948,0.5532,108.0343
7,234.6435,1.0497,41.395,7.6898,35.3044,312.36,1.4399,0.3483,92.7686
7,391.922,1.1331,66.6664,9.9744,61.4555,106.86,1.3357,0.5468,143.2629
7,287.7676,1.0816,42.4655,4.5058,16.2015,41.1,1.3746,0.4984,97.4657
7,228.9647,0.9739,40.0791,7.0844,62.6262,131.52,1.6409,0.5724,171.4457
7,277.1973,1.0448,46.0168,6.1932,57.8413,106.86,1.5256,0.4176,99.8143
7,256.1061,1.1683,39.8906,7.2932,61.4555,106.86,1.4744,0.5568,130.3457
7,264.1417,1.2011,42.7576,7.6068,61.4555,106.86,1.4299,0.5089,120.9514
7,240.8841,1.2623,37.0478,3.9339,16.2015,41.1,1.3222,0.662,152.6571
7,249.8755,1.2078,39.7537,4.2535,16.2015,41.1,1.465,0.5491,125.6486
7,322.708,1.2604,48.6019,5.4631,26.1889,73.98,1.4915,0.5003,115.08
7,317.6103,1.0265,46.5671,7.9151,35.3044,312.36,1.5784,0.5309,98.64
7,320.1593,1.1655,50.15,8.5983,62.6262,131.52,1.4671,0.5397,127.9971
7,181.8179,1.2006,29.6992,4.4634,26.1889,73.98,1.4448,0.5987,84.5486
7,236.0129,1.1898,36.7911,6.8586,57.8413,106.86,1.4146,0.6058,103.3371
7,302.1417,1.1593,47.1094,3.816,6.8019,82.2,1.5823,0.4492,139.74
7,220.5151,0.7951,37.992,5.1338,26.1889,73.98,1.3643,0.3852,102.1629
7,296.4057,1.3488,48.8643,8.2895,62.6262,131.52,1.3712,0.647,171.4457
7,288.5069,1.0039,44.0894,4.4995,16.2015,41.1,1.4284,0.3891,123.3
7,189.5133,1.123,36.111,6.5574,62.6262,131.52,1.4852,0.5048,108.0343
7,182.9886,1.0221,35.1814,6.8458,61.4555,106.86,1.3836,0.4102,88.0714
7,323.7275,1.0309,53.8633,4.4487,6.8019,82.2,1.399,0.6061,145.6114
7,238.4967,1.0113,44.3624,6.3921,57.8413,106.86,1.4734,0.5835,163.2257
7,343.6245,1.0647,55.3188,8.9335,35.3044,312.36,1.3953,0.5765,112.7314
7,306.0803,0.8663,48.7206,7.5967,57.8413,106.86,1.4937,0.436,163.2257
7,211.0508,1.2329,35.7488,4.1874,16.2015,41.1,1.35,0.5074,127.9971
7,320.1593,1.1951,50.3756,5.1489,11.7294,106.86,1.3963,0.6457,127.9971
7,196.7328,1.2049,36.3832,4.8489,11.7294,106.86,1.4287,0.5586,92.7686
7,231.0854,1.0752,39.6915,7.6713,62.6262,131.52,1.3901,0.5947,99.8143
7,303.1798,1.1801,45.5434,4.1515,6.8019,82.2,1.3965,0.5049,198.4543
7,290.7428,0.9611,49.4924,8.6746,61.4555,106.86,1.4983,0.4623,97.4657
7,206.2648,1.0641,37.5971,7.5595,62.6262,131.52,1.3937,0.5896,84.5486
7,255.9737,1.2567,45.7842,8.2238,62.6262,131.52,1.4915,0.677,132.6943
7,301.9991,1.1289,41.572,3.9594,6.8019,82.2,1.3044,0.6203,139.74
7,224.0732,1.1371,29.7404,6.0603,35.3044,312.36,1.3782,0.616,95.1171
7,297.3283,0.9206,39.9069,4.5678,11.7294,106.86,1.6252,0.4861,142.0886
7,211.3209,1.2524,32.2418,3.5586,11.7294,106.86,1.5306,0.481,108.0343
7,243.2529,1.2076,41.1749,7.5861,62.6262,131.52,1.3504,0.5407,113.9057
7,321.9455,1.0908,46.808,5.8044,26.1889,73.98,1.4767,0.454,132.6943
7,276.5583,1.1962,40.1534,7.6737,62.6262,131.52,1.4052,0.4762,99.8143
7,256.703,1.0921,36.2837,5.0629,26.1889,73.98,1.4662,0.5822,103.3371
7,311.7602,1.1813,42.6774,4.0928,6.8019,82.2,1.2967,0.6031,124.4743
7,258.8337,0.9224,43.0121,7.9773,57.8413,106.86,1.3444,0.4746,86.8971
7,127.4393,0.9804,24.1132,5.7951,62.6262,131.52,1.3844,0.557,78.6771
7,343.7904,1.363,53.1174,7.9321,35.3044,312.36,1.4849,0.6819,164.4
7,276.3394,1.1075,42.6585,6.5638,61.4555,106.86,1.3631,0.6914,109.2086
7,243.8828,1.1264,42.2196,6.5943,60.5415,123.3,1.4486,0.614,151.4829
7,296.3002,1.3352,46.323,7.5758,57.8413,106.86,1.4812,0.5283,138.5657
7,277.3488,1.1387,39.7884,7.1718,62.6262,131.52,1.468,0.5366,115.08
7,338.0815,1.1082,43.4832,4.4911,16.2015,41.1,1.405,0.5049,108.0343
7,267.8745,1.0825,37.9486,6.4442,60.5415,123.3,1.3872,0.5028,85.7229
7,265.5057,0.9726,37.4639,7.0755,61.4555,106.86,1.45,0.5412,124.4743
7,330.1888,1.135,54.0148,8.0198,62.6262,131.52,1.5578,0.5542,159.7029
7,391.3668,1.0891,59.5601,5.6962,26.1889,73.98,1.37,0.4938,140.9143
7,192.986,1.2553,35.7207,6.2878,61.4555,106.86,1.3956,0.5906,147.96
7,212.5056,1.2035,35.7006,6.9394,62.6262,131.52,1.4914,0.5474,91.5943
7,252.8321,1.359,32.0671,6.1322,62.6262,131.52,1.3933,0.622,97.4657
7,317.6293,1.3534,50.0163,8.1823,61.4555,106.86,1.3968,0.7395,138.5657
7,302.857,0.9404,44.7517,4.4526,11.7294,106.86,1.4269,0.4679,130.3457
7,300.1985,1.4078,46.6894,8.1114,35.3044,312.36,1.4472,0.5869,98.64
7,108.5077,1.0009,30.0752,6.0308,60.5415,123.3,1.3636,0.5417,92.7686
7,296.4243,1.2131,52.8661,8.3545,60.5415,123.3,1.3801,0.5122,199.6286
7,257.6356,0.9941,45.3443,5.6009,26.1889,73.98,1.5367,0.5495,129.1714
7,235.9391,1.1519,41.2305,5.3566,26.1889,73.98,1.4638,0.4949,160.8771
7,197.4481,1.2275,30.891,4.4927,11.7294,106.86,1.3628,0.6173,83.3743
7,237.4586,1.0664,34.0172,6.2516,35.3044,312.36,1.5065,0.5085,104.5114
7,342.0633,1.1591,40.0946,3.8329,11.7294,106.86,1.5166,0.5892,198.4543
7,323.9247,1.0247,45.4911,8.0138,61.4555,106.86,1.4427,0.4719,100.9886
7,343.7804,1.2712,38.9557,3.9172,16.2015,41.1,1.4448,0.6669,109.2086
7,244.158,1.0914,32.7509,3.8102,16.2015,41.1,1.5008,0.5867,96.2914
7,247.1753,0.8842,35.2221,5.7837,35.3044,312.36,1.5811,0.4891,123.3
7,211.0508,0.9398,33.8279,5.9631,35.3044,312.36,1.4787,0.5535,127.9971
7,346.293,1.0857,53.5473,4.5236,11.7294,106.86,1.4126,0.4686,199.6286
7,233.7118,1.1082,39.8906,6.995,60.5415,123.3,1.5233,0.511,159.7029
7,279.3914,1.1297,38.6924,5.218,26.1889,73.98,1.5397,0.4951,89.2457
7,206.2648,0.9418,38.7416,7.496,62.6262,131.52,1.4384,0.5116,84.5486
7,340.1662,1.0216,43.4748,4.8115,26.1889,73.98,1.4771,0.4496,109.2086
7,303.2746,0.9802,40.2489,3.5258,16.2015,41.1,1.4739,0.4666,127.9971
7,234.3087,1.0703,32.6859,4.0797,11.7294,106.86,1.3675,0.5331,132.6943
7,283.4279,1.0865,32.1748,3.4023,11.7294,106.86,1.4729,0.5679,104.5114
7,247.6122,1.0496,31.8396,3.7586,26.1889,73.98,1.5364,0.5596,197.28
7,219.081,1.2859,31.8795,3.2763,16.2015,41.1,1.5806,0.6666,111.5571
7,330.7583,1.1647,43.9247,7.536,60.5415,123.3,1.5979,0.4211,178.4914
7,242.7021,1.2098,29.8716,3.843,11.7294,106.86,1.562,0.5362,92.7686
7,296.2715,1.1025,40.4653,3.8492,16.2015,41.1,1.375,0.5856,85.7229
7,238.7808,0.719,31.7324,4.2493,11.7294,106.86,1.5011,0.3601,123.3
7,233.9959,0.8791,38.0268,5.7303,61.4555,106.86,1.603,0.4896,119.7771
7,321.4047,1.1152,41.5312,7.0865,35.3044,312.36,1.4711,0.4838,166.7486
7,329.4074,1.0916,41.1896,3.4545,16.2015,41.1,1.4484,0.5711,106.86
7,373.3481,1.1216,54.5701,9.03,60.5415,123.3,1.3406,0.5884,112.7314
7,341.2414,1.089,48.7965,3.9057,6.8019,82.2,1.4475,0.5778,135.0429
7,342.8764,1.0268,45.8452,3.6159,6.8019,82.2,1.457,0.3974,166.7486
7,205.5355,1.1808,31.152,6.1088,62.6262,131.52,1.4078,0.5662,113.9057
7,280.288,0.8569,52.243,4.9514,16.2015,41.1,1.3804,0.4702,187.8857
7,345.1397,1.0281,49.5204,5.1316,11.7294,106.86,1.6429,0.5104,95.1171
7,343.009,1.0651,47.5492,8.6041,61.4555,106.86,1.4695,0.4455,111.5571
7,383.1653,0.9643,57.73,5.2586,16.2015,41.1,1.43,0.4349,104.5114
7,290.7428,1.1167,43.5139,7.8775,60.5415,123.3,1.58,0.484,97.4657
7,108.0523,0.8007,22.7705,4.9771,57.8413,106.86,1.528,0.3662,79.8514
7,253.4897,0.9252,34.1819,5.5578,35.3044,312.36,1.4752,0.4965,125.6486
7,235.0761,1.1126,31.5378,3.5998,6.8019,82.2,1.5791,0.5468,205.5
7,144.1825,0.932,23.6117,4.2413,35.3044,312.36,1.4472,0.4253,118.6029
7,285.8714,1.0433,35.6744,6.4912,35.3044,312.36,1.5487,0.3851,100.9886
7,355.4259,1.1272,39.8527,3.9711,11.7294,106.86,1.5588,0.6025,132.6943
7,255.8311,1.0218,35.3096,3.684,6.8019,82.2,1.4585,0.4226,132.6943
7,180.5691,1.1618,37.1454,6.9247,62.6262,131.52,1.4373,0.5405,126.8229
7,317.417,1.1179,52.414,6.0726,26.1889,73.98,1.3496,0.4939,98.64
7,330.079,1.1143,55.6994,9.3887,62.6262,131.52,1.4064,0.4764,115.08
7,186.7454,1.1767,34.4569,6.551,60.5415,123.3,1.45,0.5769,88.0714
7,358.6813,0.954,60.0676,8.9332,57.8413,106.86,1.3649,0.5734,137.3914
7,239.0558,1.025,40.5034,4.2032,16.2015,41.1,1.3582,0.6309,120.9514
7,284.8927,1.261,43.7393,7.8055,60.5415,123.3,1.4085,0.52,123.3
7,197.4581,1.3865,34.4788,6.1421,61.4555,106.86,1.4872,0.7259,138.5657
7,347.9551,0.9066,49.849,4.3018,16.2015,41.1,1.4515,0.4782,143.2629
7,249.103,1.0681,41.8828,7.9126,61.4555,106.86,1.5122,0.433,88.0714
7,195.1035,1.1159,31.583,3.9241,11.7294,106.86,1.4594,0.5584,104.5114
7,213.1632,1.1981,37.2658,6.7777,62.6262,131.52,1.3862,0.4369,119.7771
7,361.7991,1.1459,63.3634,9.625,62.6262,131.52,1.4748,0.5854,137.3914
7,256.4323,1.2009,40.0603,4.6185,11.7294,106.86,1.5212,0.6202,117.4286
7,228.7934,1.1732,41.2688,7.7135,60.5415,123.3,1.4162,0.5047,118.6029
7,253.1309,0.9926,46.1318,8.1607,60.5415,123.3,1.4146,0.558,130.3457
