Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
10,376.2309,1.8975,65.2668,5.3848,26.1889,73.98,1.4534,"[0.1025, 0.2634, 0.3738, 0.5334, 0.7038, 0.8768, 1.0555, 1.2893, 1.4778, 1.7036]","[312.36, 82.2, 123.3, 82.2, 106.86, 106.86, 123.3, 41.1, 106.86, 131.52]"
10,370.4369,1.4962,74.1843,8.8097,62.6262,131.52,1.4746,"[0.1204, 0.3154, 0.4927, 0.674, 0.7994, 0.9571, 1.0, 1.0158, 1.1777, 1.3842]","[106.86, 73.98, 312.36, 312.36, 82.2, 131.52, 106.86, 106.86, 106.86, 106.86]"
10,283.8181,1.2933,67.98,5.6037,16.2015,41.1,1.4507,"[0.1005, 0.2189, 0.2384, 0.3629, 0.5983, 0.78, 0.8479, 0.8785, 1.0744, 1.1836]","[106.86, 82.2, 41.1, 82.2, 106.86, 106.86, 312.36, 312.36, 73.98, 73.98]"
10,400.1461,1.8506,77.274,9.1997,62.6262,131.52,1.3937,"[0.0229, 0.1496, 0.2542, 0.5766, 0.7707, 0.9107, 0.9391, 1.0947, 1.1801, 1.4865]","[106.86, 131.52, 41.1, 82.2, 73.98, 106.86, 106.86, 123.3, 312.36, 106.86]"
10,287.8963,1.2873,59.9361,7.5061,62.6262,131.52,1.4714,"[0.0303, 0.145, 0.2495, 0.2693, 0.5412, 0.7345, 0.7994, 0.9853, 1.1598, 1.3031]","[123.3, 106.86, 106.86, 82.2, 312.36, 73.98, 106.86, 82.2, 82.2, 123.3]"
10,413.5501,1.6615,76.7654,9.2311,62.6262,131.52,1.5513,"[0.1174, 0.2374, 0.3385, 0.5093, 0.6885, 0.8819, 0.9214, 1.0937, 1.3288, 1.6759]","[106.86, 312.36, 123.3, 106.86, 312.36, 123.3, 73.98, 106.86, 82.2, 106.86]"
10,300.6939,1.4517,74.7551,9.265,35.3044,312.36,1.524,"[0.0515, 0.2001, 0.3963, 0.5414, 0.6692, 0.8278, 1.0172, 1.0538, 1.251, 1.2905]","[123.3, 106.86, 82.2, 106.86, 73.98, 312.36, 106.86, 106.86, 131.52, 41.1]"
10,427.1938,1.7143,79.9861,5.0292,6.8019,82.2,1.3709,"[0.1103, 0.3021, 0.4386, 0.4667, 0.6028, 0.9706, 1.1659, 1.2279, 1.3859, 1.4855]","[312.36, 82.2, 106.86, 312.36, 106.86, 106.86, 106.86, 312.36, 123.3, 106.86]"
10,344.5785,1.6928,72.5156,9.0503,35.3044,312.36,1.5456,"[0.1677, 0.2875, 0.4579, 0.5942, 0.7283, 0.8997, 1.0545, 1.2474, 1.4322, 1.6538]","[123.3, 106.86, 106.86, 131.52, 312.36, 123.3, 41.1, 82.2, 73.98, 82.2]"
10,498.8857,1.6878,104.6076,12.1341,60.5415,123.3,1.467,"[0.0654, 0.2497, 0.3664, 0.4912, 0.6452, 0.6743, 0.8589, 1.0087, 1.154, 1.3862]","[73.98, 106.86, 123.3, 106.86, 106.86, 106.86, 106.86, 312.36, 106.86, 73.98]"
10,416.8332,1.6532,86.7969,10.2642,60.5415,123.3,1.5021,"[0.0841, 0.2082, 0.2305, 0.3644, 0.4898, 0.6875, 0.8984, 0.9527, 0.9962, 1.3408]","[312.36, 312.36, 41.1, 106.86, 41.1, 123.3, 131.52, 123.3, 106.86, 123.3]"
10,375.6571,1.7665,83.0552,9.5773,57.8413,106.86,1.3716,"[0.0498, 0.168, 0.3161, 0.6242, 0.7715, 0.9469, 1.112, 1.3257, 1.3595, 1.5908]","[106.86, 106.86, 123.3, 123.3, 106.86, 41.1, 73.98, 82.2, 106.86, 131.52]"
10,469.2913,1.3272,82.0875,5.3744,6.8019,82.2,1.4864,"[0.0364, 0.1589, 0.2621, 0.4075, 0.5408, 0.5621, 0.61, 0.9015, 1.0963, 1.1403]","[82.2, 41.1, 131.52, 106.86, 131.52, 131.52, 106.86, 106.86, 106.86, 41.1]"
10,334.7337,1.2323,82.1538,10.3016,60.5415,123.3,1.4655,"[0.1916, 0.3287, 0.4359, 0.463, 0.596, 0.7732, 0.7906, 0.9117, 1.3545, 1.3565]","[82.2, 106.86, 106.86, 123.3, 41.1, 106.86, 312.36, 106.86, 41.1, 123.3]"
10,268.7287,1.3105,67.3095,7.2572,26.1889,73.98,1.5029,"[0.1895, 0.3051, 0.4717, 0.6087, 0.7446, 0.778, 0.9529, 0.983, 1.1689, 1.1709]","[82.2, 41.1, 312.36, 106.86, 73.98, 106.86, 73.98, 106.86, 123.3, 41.1]"
10,373.6779,1.6701,81.6948,7.465,26.1889,73.98,1.441,"[0.2011, 0.2166, 0.3602, 0.508, 0.6934, 0.8615, 1.0368, 1.2955, 1.4878, 1.6569]","[131.52, 106.86, 123.3, 41.1, 73.98, 131.52, 106.86, 73.98, 123.3, 312.36]"
10,447.8841,1.7397,84.1072,10.3478,35.3044,312.36,1.5227,"[0.1165, 0.2391, 0.3593, 0.5247, 0.6937, 0.8501, 1.0528, 1.2202, 1.3987, 1.6088]","[131.52, 131.52, 106.86, 106.86, 106.86, 123.3, 106.86, 312.36, 106.86, 73.98]"
10,320.0707,1.7671,56.4212,4.4356,6.8019,82.2,1.6139,"[0.0488, 0.2254, 0.4195, 0.6062, 0.7857, 0.908, 1.0437, 1.2273, 1.4375, 1.4945]","[123.3, 73.98, 131.52, 82.2, 312.36, 73.98, 73.98, 131.52, 82.2, 82.2]"
10,328.6169,1.667,60.936,4.973,6.8019,82.2,1.488,"[0.1734, 0.2928, 0.3115, 0.4123, 0.4613, 0.7391, 0.9227, 1.1173, 1.3787, 1.5561]","[106.86, 73.98, 41.1, 106.86, 131.52, 106.86, 82.2, 106.86, 106.86, 41.1]"
10,461.287,1.4431,88.4674,11.0147,62.6262,131.52,1.4185,"[0.0231, 0.1987, 0.3149, 0.3489, 0.4518, 0.6392, 0.8456, 0.9851, 1.0707, 1.2089]","[73.98, 131.52, 123.3, 312.36, 131.52, 131.52, 82.2, 73.98, 123.3, 106.86]"
10,275.4421,1.6103,58.3321,4.4509,6.8019,82.2,1.5114,"[0.145, 0.2656, 0.4174, 0.5986, 0.7106, 0.8798, 1.0469, 1.2453, 1.2769, 1.6654]","[106.86, 106.86, 106.86, 73.98, 41.1, 106.86, 73.98, 73.98, 106.86, 73.98]"
10,504.4984,1.3776,115.0941,12.5475,35.3044,312.36,1.4081,"[0.189, 0.3052, 0.4078, 0.5621, 0.6062, 0.757, 0.8154, 0.9568, 1.1283, 1.1651]","[131.52, 312.36, 312.36, 123.3, 106.86, 106.86, 82.2, 123.3, 106.86, 131.52]"
10,449.5134,1.3547,93.9382,7.4318,11.7294,106.86,1.4865,"[0.1138, 0.2323, 0.335, 0.505, 0.6274, 0.8212, 1.0266, 1.2014, 1.2429, 1.2711]","[131.52, 106.86, 106.86, 106.86, 131.52, 41.1, 73.98, 131.52, 312.36, 82.2]"
10,424.7503,1.7311,97.4027,11.1945,57.8413,106.86,1.6343,"[0.1464, 0.3153, 0.4279, 0.5579, 0.7334, 0.8914, 1.1944, 1.273, 1.4538, 1.4879]","[106.86, 312.36, 131.52, 106.86, 82.2, 123.3, 106.86, 312.36, 312.36, 106.86]"
10,314.5565,1.6917,73.7608,9.0431,62.6262,131.52,1.5729,"[0.0811, 0.2502, 0.4115, 0.5619, 0.7032, 0.8489, 0.9948, 1.2171, 1.3282, 1.5232]","[106.86, 82.2, 123.3, 312.36, 106.86, 82.2, 41.1, 312.36, 73.98, 106.86]"
10,266.6761,1.7783,61.1074,7.845,35.3044,312.36,1.4858,"[0.0382, 0.2028, 0.3158, 0.4243, 0.5882, 0.7504, 0.8504, 0.9961, 1.2307, 1.4075]","[41.1, 82.2, 106.86, 106.86, 41.1, 123.3, 82.2, 106.86, 131.52, 41.1]"
10,349.5707,1.9288,73.8517,9.2605,61.4555,106.86,1.4169,"[0.1678, 0.291, 0.4182, 0.6073, 0.7922, 0.9858, 1.1432, 1.2743, 1.6749, 1.6801]","[123.3, 106.86, 123.3, 82.2, 82.2, 131.52, 82.2, 106.86, 106.86, 123.3]"
10,288.603,1.9742,75.6455,9.6323,62.6262,131.52,1.4082,"[0.0245, 0.1824, 0.3313, 0.5226, 0.726, 0.92, 0.9557, 1.2258, 1.4232, 1.6929]","[73.98, 131.52, 106.86, 41.1, 312.36, 73.98, 106.86, 82.2, 312.36, 82.2]"
10,246.1952,1.9047,69.3145,9.4255,62.6262,131.52,1.3392,"[0.1766, 0.3664, 0.5181, 0.5326, 0.7109, 1.0664, 1.0903, 1.2995, 1.5529, 1.8193]","[73.98, 41.1, 41.1, 131.52, 41.1, 106.86, 41.1, 41.1, 82.2, 106.86]"
10,311.5802,1.5439,55.2577,4.2242,6.8019,82.2,1.4226,"[0.1034, 0.2224, 0.4043, 0.5646, 0.697, 0.8746, 1.0455, 1.2234, 1.247, 1.378]","[131.52, 131.52, 73.98, 312.36, 41.1, 131.52, 41.1, 41.1, 82.2, 82.2]"
10,360.55,1.7315,77.9712,6.5977,11.7294,106.86,1.3709,"[0.1646, 0.3464, 0.5027, 0.6462, 0.8143, 0.9925, 1.1917, 1.4151, 1.47, 1.5003]","[312.36, 73.98, 106.86, 106.86, 73.98, 106.86, 106.86, 106.86, 106.86, 123.3]"
10,428.9236,1.8372,101.6351,7.297,11.7294,106.86,1.4277,"[0.0191, 0.1771, 0.3288, 0.4995, 0.6889, 0.9004, 0.9379, 1.1692, 1.4364, 1.6479]","[312.36, 82.2, 73.98, 73.98, 312.36, 106.86, 106.86, 106.86, 106.86, 123.3]"
10,408.0809,1.352,83.3999,10.7548,57.8413,106.86,1.414,"[0.1639, 0.3133, 0.4319, 0.5864, 0.7465, 0.7691, 0.9342, 0.9835, 1.306, 1.3347]","[131.52, 82.2, 123.3, 106.86, 131.52, 82.2, 106.86, 41.1, 106.86, 106.86]"
10,254.582,1.533,71.3726,6.6532,11.7294,106.86,1.4581,"[0.0301, 0.1922, 0.3458, 0.5244, 0.7037, 0.9138, 0.9428, 1.2135, 1.2356, 1.4393]","[82.2, 41.1, 312.36, 106.86, 73.98, 106.86, 106.86, 123.3, 106.86, 131.52]"
10,348.0326,2.1525,83.9276,7.1516,11.7294,106.86,1.4529,"[0.1798, 0.3358, 0.5317, 0.7026, 0.7379, 0.9204, 1.2753, 1.5711, 1.8431, 1.9613]","[131.52, 106.86, 106.86, 106.86, 106.86, 73.98, 82.2, 106.86, 312.36, 131.52]"
10,393.9558,1.6556,100.6554,10.2245,57.8413,106.86,1.4876,"[0.0411, 0.1938, 0.2119, 0.3361, 0.5394, 0.7192, 0.74, 0.8035, 1.0914, 1.4989]","[106.86, 82.2, 131.52, 123.3, 73.98, 312.36, 312.36, 41.1, 106.86, 312.36]"
10,380.4606,1.8887,85.529,6.8231,11.7294,106.86,1.3205,"[0.1799, 0.3313, 0.4565, 0.6281, 0.7967, 1.0079, 1.2258, 1.3877, 1.5795, 1.8654]","[123.3, 123.3, 106.86, 312.36, 41.1, 106.86, 123.3, 82.2, 123.3, 82.2]"
10,365.2057,1.994,80.2463,7.5087,26.1889,73.98,1.4563,"[0.1484, 0.3006, 0.4753, 0.6603, 0.8569, 1.123, 1.3881, 1.4264, 1.6308, 1.8591]","[106.86, 106.86, 106.86, 41.1, 73.98, 106.86, 312.36, 131.52, 41.1, 41.1]"
10,407.4419,1.822,99.0059,12.2063,62.6262,131.52,1.4534,"[0.0938, 0.2465, 0.4256, 0.5965, 0.777, 0.8163, 1.0138, 1.3879, 1.3997, 1.4597]","[131.52, 82.2, 82.2, 106.86, 106.86, 82.2, 73.98, 123.3, 123.3, 106.86]"
10,413.4166,1.6708,91.2195,6.8249,16.2015,41.1,1.385,"[0.0642, 0.2162, 0.3879, 0.5471, 0.7333, 0.9373, 1.0095, 1.1644, 1.2855, 1.5005]","[131.52, 131.52, 123.3, 73.98, 106.86, 312.36, 106.86, 41.1, 41.1, 123.3]"
10,349.2219,1.2244,68.1905,5.5529,16.2015,41.1,1.5362,"[0.1269, 0.247, 0.3488, 0.515, 0.6538, 0.7972, 0.8484, 0.9639, 1.026, 1.2348]","[312.36, 106.86, 106.86, 131.52, 123.3, 82.2, 123.3, 106.86, 82.2, 312.36]"
10,453.1376,1.9069,109.4849,12.2786,62.6262,131.52,1.4831,"[0.1948, 0.3476, 0.5164, 0.6743, 0.879, 1.0693, 1.1382, 1.3124, 1.5979, 1.7707]","[312.36, 73.98, 106.86, 312.36, 106.86, 131.52, 312.36, 106.86, 106.86, 41.1]"
10,291.1651,1.9948,72.678,9.1723,57.8413,106.86,1.3708,"[0.1177, 0.2712, 0.4192, 0.5923, 0.6239, 0.8209, 1.0391, 1.2297, 1.2822, 1.7213]","[41.1, 106.86, 82.2, 41.1, 41.1, 106.86, 312.36, 106.86, 82.2, 131.52]"
10,433.5426,1.9016,93.1412,6.8732,11.7294,106.86,1.371,"[0.0787, 0.2315, 0.3974, 0.5548, 0.7465, 0.7814, 1.1682, 1.1881, 1.4856, 1.6931]","[82.2, 131.52, 123.3, 73.98, 106.86, 106.86, 123.3, 123.3, 123.3, 73.98]"
10,328.2002,2.0802,82.8557,9.993,61.4555,106.86,1.3911,"[0.0928, 0.2411, 0.3727, 0.5339, 0.7104, 0.9373, 1.019, 1.2271, 1.4223, 1.7248]","[106.86, 82.2, 312.36, 82.2, 41.1, 312.36, 312.36, 106.86, 106.86, 106.86]"
10,311.424,2.018,75.7806,9.6919,61.4555,106.86,1.5143,"[0.1844, 0.3323, 0.4821, 0.6704, 0.7054, 0.8714, 1.0759, 1.3, 1.746, 1.754]","[73.98, 41.1, 131.52, 73.98, 73.98, 106.86, 106.86, 41.1, 106.86, 82.2]"
10,435.7932,1.733,96.9181,5.7473,16.2015,41.1,1.3727,"[0.1168, 0.3187, 0.4643, 0.6344, 0.8139, 1.0205, 1.0341, 1.2369, 1.264, 1.4804]","[131.52, 73.98, 312.36, 131.52, 106.86, 312.36, 106.86, 82.2, 73.98, 106.86]"
10,268.1696,1.8628,69.1751,9.0113,62.6262,131.52,1.4573,"[0.1202, 0.2708, 0.4233, 0.4613, 0.6198, 0.6659, 1.0131, 1.2147, 1.4759, 1.6948]","[41.1, 131.52, 82.2, 106.86, 312.36, 106.86, 312.36, 123.3, 106.86, 41.1]"
10,381.4514,1.6938,89.7028,7.1191,16.2015,41.1,1.3534,"[0.1257, 0.3035, 0.4575, 0.4834, 0.6162, 1.0059, 1.0069, 1.1213, 1.3241, 1.5712]","[41.1, 131.52, 123.3, 41.1, 106.86, 312.36, 41.1, 73.98, 73.98, 123.3]"
10,303.5039,1.7168,82.6956,10.0819,57.8413,106.86,1.4743,"[0.1057, 0.2868, 0.3103, 0.4549, 0.6671, 0.868, 0.899, 1.0885, 1.5414, 1.7167]","[312.36, 82.2, 106.86, 312.36, 73.98, 131.52, 312.36, 41.1, 41.1, 106.86]"
10,391.6321,1.8758,86.6312,6.7918,16.2015,41.1,1.4703,"[0.072, 0.2221, 0.3499, 0.5096, 0.7207, 0.942, 0.9963, 1.2024, 1.4118, 1.6904]","[123.3, 82.2, 123.3, 312.36, 123.3, 106.86, 41.1, 106.86, 41.1, 41.1]"
10,453.5452,1.5746,93.4457,7.8101,26.1889,73.98,1.4409,"[0.0396, 0.1523, 0.2497, 0.4075, 0.5916, 0.7423, 0.8885, 1.1004, 1.1961, 1.4098]","[73.98, 131.52, 82.2, 312.36, 73.98, 106.86, 106.86, 106.86, 106.86, 106.86]"
10,385.7543,1.729,90.1182,6.7445,16.2015,41.1,1.4329,"[0.0353, 0.2385, 0.2633, 0.4113, 0.5871, 0.9511, 1.01, 1.0319, 1.2896, 1.5182]","[73.98, 312.36, 312.36, 106.86, 73.98, 41.1, 106.86, 131.52, 82.2, 106.86]"
10,508.5119,1.7422,112.2154,7.703,26.1889,73.98,1.5146,"[0.1378, 0.2607, 0.3643, 0.5532, 0.5746, 0.6928, 0.7274, 0.8614, 1.2429, 1.4332]","[131.52, 106.86, 131.52, 106.86, 106.86, 312.36, 312.36, 123.3, 123.3, 123.3]"
10,379.7944,1.5302,84.9596,10.1699,35.3044,312.36,1.5681,"[0.1163, 0.2331, 0.3385, 0.4861, 0.522, 0.7084, 0.8749, 0.9112, 0.9487, 1.1651]","[131.52, 312.36, 123.3, 73.98, 106.86, 73.98, 106.86, 106.86, 73.98, 106.86]"
10,340.8878,1.5901,72.3928,8.8059,61.4555,106.86,1.572,"[0.056, 0.1762, 0.1974, 0.4544, 0.4811, 0.6148, 0.8418, 1.0019, 1.1929, 1.4447]","[312.36, 312.36, 106.86, 312.36, 82.2, 123.3, 82.2, 73.98, 106.86, 106.86]"
10,504.677,1.539,88.787,10.5276,62.6262,131.52,1.5991,"[0.0648, 0.208, 0.3639, 0.5249, 0.6477, 0.7987, 0.9666, 1.1815, 1.2195, 1.4393]","[106.86, 106.86, 41.1, 106.86, 123.3, 106.86, 123.3, 82.2, 106.86, 123.3]"
10,394.9436,1.6991,76.9014,9.5625,57.8413,106.86,1.3577,"[0.1446, 0.2494, 0.3437, 0.5316, 0.6853, 0.8103, 1.1115, 1.2509, 1.4235, 1.5992]","[106.86, 312.36, 106.86, 41.1, 82.2, 131.52, 106.86, 131.52, 123.3, 41.1]"
10,407.2998,1.6043,91.8227,10.8213,35.3044,312.36,1.5522,"[0.1117, 0.2803, 0.4244, 0.5957, 0.6142, 0.7992, 1.011, 1.2028, 1.3087, 1.4732]","[73.98, 131.52, 106.86, 106.86, 73.98, 41.1, 131.52, 131.52, 41.1, 106.86]"
10,373.013,2.0925,84.7316,10.8256,62.6262,131.52,1.4885,"[0.0793, 0.2233, 0.4163, 0.5668, 0.7418, 0.9179, 1.1471, 1.3524, 1.6047, 1.8793]","[73.98, 106.86, 106.86, 131.52, 82.2, 106.86, 106.86, 106.86, 106.86, 106.86]"
10,460.6498,1.8251,106.7442,12.7106,61.4555,106.86,1.4635,"[0.1179, 0.2626, 0.391, 0.5517, 0.7292, 0.9145, 0.966, 1.1976, 1.4252, 1.6661]","[123.3, 123.3, 106.86, 106.86, 106.86, 131.52, 82.2, 106.86, 106.86, 41.1]"
10,359.8196,1.7337,84.4362,6.7639,6.8019,82.2,1.4045,"[0.1198, 0.263, 0.3842, 0.4215, 0.5716, 0.6359, 0.9833, 0.9861, 1.2461, 1.304]","[106.86, 106.86, 41.1, 73.98, 312.36, 106.86, 106.86, 41.1, 131.52, 123.3]"
10,407.4419,1.7867,82.5179,6.8829,11.7294,106.86,1.4032,"[0.1237, 0.2409, 0.4194, 0.5383, 0.7384, 0.8817, 0.9249, 1.2211, 1.3967, 1.6517]","[106.86, 123.3, 106.86, 82.2, 73.98, 131.52, 82.2, 123.3, 82.2, 106.86]"
10,369.086,1.5247,67.875,8.929,57.8413,106.86,1.4174,"[0.0265, 0.1399, 0.2396, 0.3866, 0.4216, 0.532, 0.7049, 0.8543, 1.1004, 1.3023]","[106.86, 41.1, 73.98, 106.86, 106.86, 106.86, 82.2, 106.86, 106.86, 106.86]"
10,527.1779,1.5351,116.8297,11.2985,60.5415,123.3,1.4067,"[0.1109, 0.2227, 0.2261, 0.3697, 0.3819, 0.5558, 0.7175, 0.897, 1.0579, 1.2695]","[106.86, 106.86, 106.86, 312.36, 123.3, 123.3, 106.86, 106.86, 131.52, 106.86]"
10,363.5573,1.4863,69.075,8.593,57.8413,106.86,1.4769,"[0.0308, 0.1426, 0.2825, 0.4362, 0.5901, 0.7693, 0.9238, 0.9584, 1.1081, 1.2728]","[106.86, 73.98, 82.2, 106.86, 106.86, 123.3, 106.86, 106.86, 82.2, 131.52]"
10,320.5395,1.441,60.4218,5.3612,6.8019,82.2,1.3786,"[0.1562, 0.2664, 0.4126, 0.5953, 0.7052, 0.8408, 0.8569, 1.1524, 1.1603, 1.3325]","[106.86, 73.98, 82.2, 131.52, 41.1, 106.86, 41.1, 73.98, 312.36, 106.86]"
10,316.0951,1.6072,60.5701,7.6221,60.5415,123.3,1.5244,"[0.1262, 0.2383, 0.3618, 0.4849, 0.6246, 0.7534, 0.7693, 0.9552, 1.1284, 1.3436]","[106.86, 106.86, 41.1, 41.1, 123.3, 41.1, 123.3, 312.36, 73.98, 106.86]"
10,357.7072,1.6467,65.9773,4.7771,6.8019,82.2,1.4247,"[0.038, 0.1472, 0.3304, 0.4839, 0.6473, 0.7691, 0.9322, 1.1241, 1.1913, 1.3458]","[106.86, 106.86, 131.52, 73.98, 106.86, 73.98, 106.86, 312.36, 106.86, 82.2]"
10,340.0838,1.5678,66.4243,8.3079,35.3044,312.36,1.5722,"[0.1328, 0.2537, 0.4306, 0.5377, 0.6916, 0.8399, 1.0372, 1.2313, 1.4053, 1.424]","[312.36, 106.86, 106.86, 106.86, 131.52, 41.1, 312.36, 106.86, 312.36, 41.1]"
10,449.8448,1.4872,84.7163,5.8373,16.2015,41.1,1.5233,"[0.1939, 0.3029, 0.4016, 0.4267, 0.5465, 0.6971, 0.8508, 1.0524, 1.3998, 1.4279]","[106.86, 131.52, 82.2, 123.3, 312.36, 82.2, 123.3, 312.36, 131.52, 106.86]"
10,413.5315,1.2844,77.9104,8.6296,61.4555,106.86,1.6024,"[0.034, 0.1443, 0.2412, 0.3704, 0.3908, 0.5274, 0.5606, 0.6928, 0.8817, 1.0587]","[106.86, 312.36, 106.86, 131.52, 131.52, 106.86, 73.98, 106.86, 73.98, 106.86]"
10,491.1532,1.3315,92.56,7.3161,26.1889,73.98,1.4198,"[0.0539, 0.1796, 0.3452, 0.4559, 0.6579, 0.8388, 0.9979, 1.0425, 1.1646, 1.1743]","[312.36, 131.52, 106.86, 106.86, 106.86, 82.2, 131.52, 106.86, 131.52, 73.98]"
10,259.9507,1.8041,54.6908,6.6421,61.4555,106.86,1.5235,"[0.1604, 0.2712, 0.5614, 0.6825, 0.8416, 0.9944, 1.0434, 1.2343, 1.4207, 1.5628]","[106.86, 41.1, 312.36, 312.36, 82.2, 312.36, 106.86, 312.36, 123.3, 106.86]"
10,490.7456,1.3248,108.9007,5.827,6.8019,82.2,1.4188,"[0.1529, 0.3412, 0.4486, 0.6063, 0.6332, 0.8945, 0.9395, 1.1062, 1.1135, 1.1322]","[131.52, 312.36, 106.86, 312.36, 312.36, 106.86, 131.52, 106.86, 131.52, 41.1]"
10,463.5564,1.8322,93.3404,5.7945,6.8019,82.2,1.5503,"[0.1405, 0.3385, 0.4861, 0.6598, 0.7797, 0.9326, 1.0921, 1.3006, 1.5147, 1.7191]","[131.52, 312.36, 106.86, 312.36, 106.86, 106.86, 131.52, 131.52, 41.1, 106.86]"
10,167.5499,1.6167,55.0,7.1886,62.6262,131.52,1.5344,"[0.1089, 0.2255, 0.3295, 0.4564, 0.6479, 0.7993, 0.8017, 1.1996, 1.4496, 1.5011]","[41.1, 41.1, 312.36, 82.2, 312.36, 41.1, 82.2, 82.2, 106.86, 41.1]"
10,306.9666,1.6898,69.0499,9.3685,60.5415,123.3,1.4823,"[0.1522, 0.3416, 0.5376, 0.6586, 0.853, 1.038, 1.0711, 1.2355, 1.4095, 1.4558]","[82.2, 131.52, 312.36, 41.1, 106.86, 106.86, 82.2, 106.86, 131.52, 312.36]"
10,436.4087,1.5534,99.0099,8.4001,26.1889,73.98,1.5263,"[0.1903, 0.3062, 0.4115, 0.5349, 0.6843, 0.7088, 0.9185, 1.1085, 1.3008, 1.6904]","[312.36, 106.86, 312.36, 73.98, 73.98, 131.52, 106.86, 123.3, 82.2, 123.3]"
10,402.0606,1.8196,81.3097,9.8629,61.4555,106.86,1.4683,"[0.1154, 0.2396, 0.353, 0.3789, 0.6577, 0.8338, 1.0154, 1.2269, 1.4457, 1.4974]","[106.86, 106.86, 41.1, 106.86, 41.1, 106.86, 106.86, 312.36, 106.86, 73.98]"
10,360.1324,1.5318,74.443,5.3076,16.2015,41.1,1.5695,"[0.18, 0.2984, 0.4031, 0.5689, 0.723, 0.9392, 0.9523, 1.1927, 1.2182, 1.6992]","[123.3, 73.98, 106.86, 312.36, 131.52, 106.86, 106.86, 106.86, 41.1, 131.52]"
10,447.1677,1.7282,88.762,10.1929,61.4555,106.86,1.5005,"[0.1539, 0.2783, 0.4576, 0.5851, 0.738, 0.9007, 0.925, 1.1641, 1.3609, 1.6291]","[131.52, 106.86, 73.98, 123.3, 131.52, 106.86, 73.98, 106.86, 106.86, 131.52]"
10,414.147,1.4872,85.4593,9.9679,35.3044,312.36,1.4817,"[0.1923, 0.3087, 0.4148, 0.6054, 0.7556, 0.9222, 1.0583, 1.4073, 1.4112, 1.4475]","[106.86, 73.98, 312.36, 131.52, 106.86, 106.86, 106.86, 123.3, 73.98, 123.3]"
10,448.3527,1.2095,90.5149,6.043,11.7294,106.86,1.4622,"[0.0737, 0.2691, 0.3862, 0.5168, 0.5352, 0.5694, 0.7012, 0.9207, 1.0781, 1.0914]","[106.86, 41.1, 106.86, 106.86, 106.86, 312.36, 312.36, 312.36, 106.86, 73.98]"
10,445.344,1.4539,84.2868,6.2576,11.7294,106.86,1.4786,"[0.1754, 0.3578, 0.4927, 0.512, 0.6249, 0.7888, 0.9786, 1.182, 1.1914, 1.4313]","[123.3, 106.86, 106.86, 131.52, 82.2, 41.1, 106.86, 73.98, 123.3, 312.36]"
10,334.1137,1.7811,62.6874,4.8382,6.8019,82.2,1.5147,"[0.1046, 0.2522, 0.3923, 0.5174, 0.555, 0.6874, 0.9226, 1.1079, 1.3139, 1.4781]","[73.98, 82.2, 131.52, 106.86, 312.36, 131.52, 312.36, 82.2, 73.98, 123.3]"
10,442.3688,1.4464,89.9395,7.0874,26.1889,73.98,1.4629,"[0.0404, 0.19, 0.2986, 0.4586, 0.492, 0.6208, 0.6454, 0.8266, 0.9905, 1.195]","[131.52, 131.52, 106.86, 123.3, 41.1, 106.86, 106.86, 312.36, 106.86, 41.1]"
10,462.8353,1.4113,90.2341,6.9714,11.7294,106.86,1.5021,"[0.0971, 0.226, 0.3519, 0.4653, 0.6203, 0.7956, 0.9595, 0.9916, 1.0391, 1.0653]","[123.3, 123.3, 106.86, 41.1, 123.3, 106.86, 131.52, 123.3, 123.3, 106.86]"
10,310.268,1.4217,65.872,6.3646,26.1889,73.98,1.5296,"[0.1194, 0.2335, 0.3337, 0.4445, 0.5882, 0.6315, 0.8011, 0.9783, 1.1458, 1.1972]","[312.36, 82.2, 106.86, 312.36, 82.2, 106.86, 41.1, 106.86, 131.52, 41.1]"
10,307.6095,1.6583,59.8577,4.5443,6.8019,82.2,1.3374,"[0.0324, 0.2056, 0.3211, 0.461, 0.6531, 0.8095, 0.9934, 1.0858, 1.2321, 1.4104]","[312.36, 106.86, 106.86, 106.86, 41.1, 123.3, 41.1, 106.86, 73.98, 82.2]"
10,335.7038,1.8022,61.4029,5.4036,11.7294,106.86,1.4076,"[0.0909, 0.2062, 0.3982, 0.5791, 0.7022, 1.0179, 1.2068, 1.353, 1.6008, 1.6668]","[106.86, 106.86, 82.2, 106.86, 106.86, 41.1, 106.86, 106.86, 312.36, 106.86]"
10,266.7916,1.8784,56.3864,6.9176,62.6262,131.52,1.501,"[0.0465, 0.2457, 0.4005, 0.529, 0.6656, 0.8445, 1.0988, 1.3085, 1.5006, 1.5567]","[106.86, 41.1, 131.52, 73.98, 41.1, 106.86, 312.36, 312.36, 41.1, 312.36]"
10,412.2185,1.5012,83.4245,8.1611,60.5415,123.3,1.4809,"[0.065, 0.194, 0.3015, 0.4496, 0.61, 0.7702, 0.8009, 0.9562, 1.1606, 1.3388]","[123.3, 131.52, 123.3, 312.36, 312.36, 106.86, 123.3, 131.52, 41.1, 82.2]"
