Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
6,179.1619,1.0241,29.2339,6.1999,62.6262,131.52,1.5646,0.4374,89.05
6,268.1681,0.9183,35.9421,7.6167,60.5415,123.3,1.7617,0.4386,101.38
6,259.9306,1.0291,35.0914,5.627,35.3044,312.36,1.5852,0.4177,143.85
6,262.1765,0.9166,33.3735,6.4328,57.8413,106.86,1.4175,0.3884,178.1
6,205.9429,1.123,25.2921,3.7759,26.1889,73.98,1.4954,0.5613,98.64
6,366.5462,0.7818,49.0358,8.5865,57.8413,106.86,1.4834,0.517,117.82
6,268.7333,0.8881,38.1384,6.9933,62.6262,131.52,1.4619,0.4326,168.51
6,221.9824,1.0674,34.1688,6.9642,57.8413,106.86,1.3917,0.4752,168.51
6,203.5185,0.9188,28.6223,4.507,26.1889,73.98,1.6015,0.4869,123.3
6,172.5965,0.897,27.8703,3.4488,11.7294,106.86,1.6098,0.466,130.15
6,174.8324,0.707,26.906,3.9212,11.7294,106.86,1.4189,0.4154,100.01
6,204.0776,0.9521,27.672,6.208,60.5415,123.3,1.4988,0.4644,73.98
6,313.0733,0.7576,42.7392,4.5677,11.7294,106.86,1.4102,0.3142,182.21
6,164.1963,1.0291,25.2415,5.9383,61.4555,106.86,1.5223,0.4985,79.46
6,227.2587,0.8884,23.2486,3.3307,11.7294,106.86,1.5198,0.5157,102.75
6,289.1855,0.7763,31.8706,6.4271,57.8413,106.86,1.5321,0.4037,132.89
6,276.9522,0.8552,30.4578,5.803,35.3044,312.36,1.5928,0.2658,93.16
6,290.2697,0.8979,33.8206,3.1379,11.7294,106.86,1.6368,0.3662,145.22
6,214.4285,0.962,26.8289,5.8813,57.8413,106.86,1.501,0.3776,94.53
6,197.3782,0.8559,26.2601,5.8722,57.8413,106.86,1.5395,0.5222,83.57
6,187.5621,0.9762,26.4556,4.1976,26.1889,73.98,1.4156,0.4833,139.74
6,240.6862,0.9905,30.5718,5.2313,60.5415,123.3,1.6104,0.3401,145.22
6,235.9102,1.021,27.6716,5.8639,60.5415,123.3,1.5374,0.4246,158.92
6,155.904,0.7276,25.1437,3.4882,6.8019,82.2,1.6196,0.4214,83.57
6,224.9667,0.8912,28.1432,5.3842,62.6262,131.52,1.5081,0.4517,124.67
6,217.6839,0.7828,26.8456,6.4178,61.4555,106.86,1.4928,0.5301,100.01
6,212.1837,1.0734,30.8867,6.699,60.5415,123.3,1.4745,0.4927,106.86
6,196.1615,0.9401,32.1822,6.8779,60.5415,123.3,1.6344,0.3636,100.01
6,343.7526,0.7908,51.2613,4.1313,16.2015,41.1,1.5358,0.4837,145.22
6,252.147,0.8815,34.4584,5.9469,61.4555,106.86,1.6444,0.3876,141.11
6,169.6299,0.8762,26.801,6.4359,62.6262,131.52,1.5331,0.3758,98.64
6,167.0898,0.8574,23.3477,6.0982,60.5415,123.3,1.4978,0.4629,82.2
6,275.1065,0.8192,35.4005,6.0843,35.3044,312.36,1.613,0.3793,173.99
6,154.99,1.0242,25.9991,6.0422,60.5415,123.3,1.472,0.4149,86.31
6,160.9556,1.0502,22.8478,3.0668,6.8019,82.2,1.5758,0.4961,158.92
6,262.9246,1.0099,38.5718,7.9288,60.5415,123.3,1.4771,0.5401,115.08
6,173.3867,1.0048,23.781,3.5001,16.2015,41.1,1.4927,0.5137,98.64
6,290.9717,1.0088,38.9147,6.2617,35.3044,312.36,1.448,0.4243,138.37
6,189.334,0.8739,22.2591,4.9912,35.3044,312.36,1.6319,0.3328,126.04
6,192.0342,0.8481,23.2954,5.3174,62.6262,131.52,1.5297,0.3516,128.78
6,10.0319,0.5744,45.3909,7.4694,1.9988,32.88,1.419,0.3249,30.14
6,10.3965,0.7721,13.2387,2.2881,1.4491,49.32,1.3922,0.3654,38.36
6,14.0334,0.9497,7.765,1.6345,2.8789,65.76,1.456,0.4317,64.39
6,15.2266,0.9461,13.0515,2.2322,1.9988,32.88,1.4097,0.2915,57.54
6,10.3919,0.8041,13.4566,2.3771,0.901,32.88,1.3936,0.3526,46.58
6,9.0568,0.8404,10.0879,2.0191,2.5653,65.76,1.4255,0.5102,39.73
6,7.7474,0.7423,11.6925,2.2397,3.3407,90.42,1.3794,0.4401,30.14
6,12.1307,0.9613,13.2833,2.1481,1.7153,16.44,1.4042,0.387,43.84
6,13.7999,0.6697,14.9399,2.2842,1.3501,8.22,1.2782,0.2428,52.06
6,12.1241,0.9527,12.5067,1.9679,0.2835,16.44,1.4798,0.4629,45.21
6,10.4886,0.8974,10.0319,1.9904,1.7153,16.44,1.3841,0.4398,39.73
6,13.093,1.0553,9.5561,2.0775,2.8789,65.76,1.4658,0.4305,50.69
6,10.4371,0.8179,14.9081,2.4189,1.7153,16.44,1.375,0.3544,39.73
6,8.1681,0.743,12.9278,1.7616,0.901,32.88,1.4973,0.3921,38.36
6,7.8169,1.057,8.4448,1.82,1.4491,49.32,1.4355,0.6206,35.62
6,7.1793,0.7742,10.8264,1.9989,1.8506,24.66,1.3338,0.459,30.14
6,8.0574,0.7758,15.0864,2.6645,1.9988,32.88,1.4136,0.2908,30.14
6,11.761,0.8655,12.2887,2.4652,3.3407,90.42,1.3895,0.4759,52.06
6,11.4017,0.7264,13.7361,2.5414,3.3407,90.42,1.5319,0.3688,45.21
6,11.381,1.1507,7.7205,1.7308,3.3407,90.42,1.4888,0.4947,39.73
6,9.5864,0.774,10.6135,2.0873,2.1256,41.1,1.2964,0.344,34.25
6,10.8566,0.8827,10.4711,1.9926,1.8506,24.66,1.5047,0.3644,39.73
6,10.2728,0.8694,9.1085,1.9321,2.2787,49.32,1.4599,0.4632,36.99
6,12.3988,0.6957,10.3134,1.9722,2.8789,65.76,1.4834,0.4301,53.43
6,10.5705,0.7632,8.7766,1.4687,0.1273,8.22,1.3795,0.4393,42.47
6,8.7769,0.8735,8.0016,1.5194,1.8506,24.66,1.454,0.4102,36.99
6,10.0492,0.9977,9.3403,1.9283,2.5653,65.76,1.4654,0.4047,38.36
6,7.2173,0.8654,6.7711,1.4552,1.3501,8.22,1.4823,0.3079,32.88
6,13.5353,0.7833,11.0135,1.9384,1.3501,8.22,1.4488,0.394,52.06
6,11.5334,0.9188,12.6221,1.8527,1.3501,8.22,1.3298,0.415,46.58
6,12.9486,0.9296,10.7242,1.8582,0.2835,16.44,1.5349,0.4363,56.17
6,13.3381,0.9775,7.825,1.5132,2.1256,41.1,1.404,0.476,47.95
6,12.1055,0.6615,13.4513,2.3641,1.4491,49.32,1.4589,0.2879,49.32
6,12.1606,0.6837,11.9495,1.9608,1.3501,8.22,1.4696,0.343,36.99
6,10.1866,0.7694,11.6427,1.6912,1.7153,16.44,1.3119,0.3537,36.99
6,12.2524,0.9152,14.2815,2.387,0.901,32.88,1.4276,0.4613,50.69
6,8.8588,0.7097,10.1822,2.0235,1.4491,49.32,1.424,0.4332,27.4
6,11.9903,0.7516,12.2313,2.4815,2.5653,65.76,1.5231,0.37,50.69
6,10.5447,0.7636,14.644,2.6538,2.5653,65.76,1.4611,0.3929,39.73
6,10.3445,0.7661,11.2194,2.3439,3.3407,90.42,1.5409,0.4433,38.36
6,12.8394,0.962,11.6638,2.3147,2.5653,65.76,1.4404,0.3873,38.36
6,14.7135,1.0452,11.7191,1.8632,0.1273,8.22,1.4864,0.5275,63.02
6,11.6233,0.7191,12.5829,2.0954,1.7153,16.44,1.5501,0.4247,36.99
6,11.0392,0.8239,11.4387,1.9496,1.3501,8.22,1.3302,0.2401,26.03
6,12.5209,0.56,15.9659,2.9308,3.3407,90.42,1.3616,0.3506,45.21
6,11.4596,0.9732,9.4188,2.1143,3.3407,90.42,1.4524,0.5936,38.36
6,9.9719,0.7642,13.3584,2.4716,3.3407,90.42,1.3503,0.2952,42.47
6,8.9224,1.0855,10.0848,1.8693,1.8506,24.66,1.434,0.4605,27.4
6,11.346,0.8254,10.9814,2.1726,2.5653,65.76,1.5529,0.4309,45.21
6,10.3491,0.9025,9.2083,1.8785,2.2787,49.32,1.4062,0.5574,30.14
6,157.6727,0.949,19.5568,4.5727,57.8413,106.86,1.4563,0.5407,102.75
6,273.0218,0.9536,30.8186,4.9968,35.3044,312.36,1.6073,0.4742,172.62
6,171.2271,0.8843,22.635,2.7826,11.7294,106.86,1.4573,0.4799,117.82
6,139.0341,1.1155,21.3811,4.0151,26.1889,73.98,1.4116,0.5568,90.42
6,180.5313,1.0029,24.7662,5.4758,62.6262,131.52,1.4735,0.4515,101.38
6,280.3828,0.9498,38.3256,7.4203,60.5415,123.3,1.4932,0.4634,108.23
6,226.3304,0.9277,34.4184,7.3021,62.6262,131.52,1.5465,0.5231,86.31
6,151.4319,0.9809,23.8457,5.7211,61.4555,106.86,1.4696,0.4523,94.53
6,156.7676,1.0817,22.9099,3.2798,16.2015,41.1,1.5517,0.4537,123.3
6,117.3551,0.9846,22.281,3.0347,6.8019,82.2,1.4581,0.5148,113.71
6,186.4768,1.0417,27.3283,6.3417,61.4555,106.86,1.4711,0.5281,80.83
6,293.7137,1.1684,30.2916,4.3674,26.1889,73.98,1.7366,0.4692,130.15
6,159.0596,0.7426,23.4187,4.7592,57.8413,106.86,1.5895,0.3371,101.38
6,333.5255,1.0571,43.347,7.9769,61.4555,106.86,1.4459,0.4368,146.59
6,289.3557,1.1065,32.9565,3.4511,6.8019,82.2,1.5374,0.572,147.96
6,268.6235,0.8111,36.0298,7.4555,62.6262,131.52,1.4391,0.502,116.45
6,203.3349,0.9354,26.0892,5.8418,62.6262,131.52,1.4561,0.4517,138.37
6,213.5059,0.7214,29.0927,6.1845,35.3044,312.36,1.6039,0.3241,128.78
6,162.6177,0.8283,25.1797,5.66,35.3044,312.36,1.622,0.4304,93.16
6,249.3042,0.9691,36.2507,7.496,60.5415,123.3,1.5125,0.5369,138.37
6,184.5448,0.717,27.6541,3.804,16.2015,41.1,1.4983,0.4611,108.23
6,170.8106,0.7525,27.0061,3.8354,16.2015,41.1,1.4764,0.3758,167.14
6,266.3819,0.9268,32.6529,3.6014,16.2015,41.1,1.4993,0.4038,95.9
6,204.8227,0.9647,30.8985,6.5033,62.6262,131.52,1.4448,0.4,171.25
6,195.4322,0.7871,29.6435,6.3075,57.8413,106.86,1.4614,0.3972,134.26
6,238.7256,0.7801,40.8154,6.6223,60.5415,123.3,1.5365,0.4492,215.09
6,356.0624,0.9317,48.4578,8.4489,60.5415,123.3,1.4008,0.4755,112.34
6,215.4851,0.9303,27.9118,6.263,60.5415,123.3,1.4276,0.422,91.79
6,111.2378,0.9556,21.5412,4.8834,35.3044,312.36,1.5759,0.3462,84.94
6,115.5775,0.9811,18.0529,3.5176,26.1889,73.98,1.6156,0.3997,76.72
6,186.4768,0.9948,24.1606,5.287,57.8413,106.86,1.534,0.3534,80.83
6,194.1189,1.0626,20.9346,3.4275,26.1889,73.98,1.6513,0.4122,130.15
6,167.0391,0.911,22.5471,3.6512,16.2015,41.1,1.4364,0.3161,82.2
6,261.1384,0.7988,30.3056,2.9752,6.8019,82.2,1.8009,0.441,109.6
6,236.1669,0.945,31.8362,6.4054,60.5415,123.3,1.5099,0.3708,165.77
6,188.5615,0.761,31.2683,6.628,57.8413,106.86,1.5375,0.5212,82.2
6,218.8646,1.0406,31.4726,5.9782,57.8413,106.86,1.5666,0.4993,168.51
6,274.0096,0.8554,35.2314,6.3135,35.3044,312.36,1.5084,0.5159,102.75
6,205.5797,0.7984,28.5259,3.9812,16.2015,41.1,1.626,0.315,126.04
6,158.7108,0.852,26.5314,5.4457,60.5415,123.3,1.6484,0.36,171.25
6,260.7391,0.8899,34.2967,7.075,61.4555,106.86,1.4821,0.3522,102.75
6,268.6235,0.9993,35.0574,4.4874,16.2015,41.1,1.4909,0.3583,116.45
6,185.0034,0.8401,23.6179,3.145,16.2015,41.1,1.5361,0.3703,90.42
6,262.7677,0.9623,36.8815,7.7839,62.6262,131.52,1.4221,0.4315,95.9
6,203.4764,0.9151,26.7555,4.422,26.1889,73.98,1.5373,0.4328,91.79
6,333.9798,0.9627,44.4867,7.8865,57.8413,106.86,1.4845,0.4739,115.08
6,188.2774,0.9247,21.2725,3.0163,6.8019,82.2,1.4945,0.5038,128.78
6,254.8329,1.0202,31.394,6.4237,61.4555,106.86,1.4946,0.4803,124.67
6,232.9015,1.0019,30.7965,3.4462,6.8019,82.2,1.4537,0.4677,95.9
6,268.8659,0.7628,36.197,7.3869,62.6262,131.52,1.4109,0.3787,104.12
6,263.0905,0.8377,33.9998,3.5859,6.8019,82.2,1.6651,0.342,175.36
6,129.1791,0.9435,22.4229,4.5087,35.3044,312.36,1.6168,0.438,82.2
6,225.1975,0.8805,24.8615,3.3149,11.7294,106.86,1.4609,0.3861,100.01
6,285.7689,0.8514,32.4058,6.7309,61.4555,106.86,1.4671,0.4529,94.53
6,172.0173,0.9534,25.1118,5.8409,62.6262,131.52,1.5017,0.3967,86.31
6,312.9492,0.8069,35.9609,6.9575,35.3044,312.36,1.4724,0.4204,110.97
6,183.8327,0.9071,20.8226,2.9062,11.7294,106.86,1.6658,0.477,86.31
6,139.7494,0.9977,20.5475,4.6502,35.3044,312.36,1.5402,0.5127,79.46
6,280.5069,0.9069,34.4928,6.2908,60.5415,123.3,1.5942,0.3732,179.47
6,263.9484,1.0065,31.9809,3.8948,26.1889,73.98,1.57,0.517,164.4
6,274.2846,0.932,39.0078,7.3999,60.5415,123.3,1.5111,0.2989,100.01
6,189.9309,0.9954,27.4788,3.272,6.8019,82.2,1.581,0.46,94.53
6,245.1583,0.788,31.0473,3.8428,16.2015,41.1,1.5622,0.5088,134.26
6,213.9699,0.7121,33.9858,6.1215,57.8413,106.86,1.5208,0.4034,112.34
6,211.4298,1.1101,24.7696,3.6941,26.1889,73.98,1.6334,0.5432,95.9
6,157.3975,0.8863,24.8691,3.3581,6.8019,82.2,1.5467,0.4976,167.14
6,140.9301,0.965,25.9155,5.5007,60.5415,123.3,1.4784,0.4068,147.96
6,211.3791,0.9029,31.6087,3.7006,6.8019,82.2,1.5206,0.4083,95.9
6,236.0428,0.8566,30.9995,3.8397,6.8019,82.2,1.5616,0.3266,94.53
6,205.1715,0.9394,28.4251,6.1981,35.3044,312.36,1.6022,0.4694,101.38
6,167.0723,0.8477,29.5003,4.2411,16.2015,41.1,1.4366,0.406,95.9
6,186.0326,0.7184,26.4981,3.6381,11.7294,106.86,1.5235,0.3887,141.11
6,166.1672,1.0833,25.4943,3.7332,16.2015,41.1,1.3968,0.5347,116.45
6,180.798,0.8874,26.2143,3.495,16.2015,41.1,1.5883,0.4862,172.62
6,187.3548,0.9654,23.3407,3.5064,11.7294,106.86,1.4737,0.4374,163.03
6,128.5913,1.1684,20.2579,4.626,35.3044,312.36,1.5155,0.5674,69.87
6,185.0034,0.9469,26.2472,4.0904,26.1889,73.98,1.6938,0.4759,90.42
6,240.3734,0.9386,33.039,6.9666,60.5415,123.3,1.4129,0.3844,130.15
6,176.7845,1.0068,20.1141,3.2757,26.1889,73.98,1.4873,0.3812,165.77
6,284.5982,1.1044,32.164,3.3982,6.8019,82.2,1.7596,0.5224,90.42
6,179.1619,1.0056,21.2416,4.946,57.8413,106.86,1.525,0.3658,89.05
6,171.9896,0.8355,21.8559,4.7257,61.4555,106.86,1.4615,0.3033,97.27
6,214.0797,0.9969,29.9661,5.6387,60.5415,123.3,1.5376,0.4087,164.4
6,181.6642,0.9852,29.4049,6.5624,57.8413,106.86,1.5141,0.4646,87.68
6,183.9479,0.9202,25.0046,5.6026,57.8413,106.86,1.5268,0.3745,139.74
6,248.7725,0.9183,27.8511,3.8714,26.1889,73.98,1.7069,0.4381,134.26
6,228.7556,0.9068,28.4738,5.4565,61.4555,106.86,1.4793,0.4218,91.79
6,167.655,0.9183,24.9171,5.041,60.5415,123.3,1.4591,0.4385,149.33
6,334.6962,0.9334,38.1392,7.1255,60.5415,123.3,1.6391,0.4896,150.7
6,190.5047,0.8909,22.414,2.6692,6.8019,82.2,1.4154,0.2847,130.15
6,200.4921,0.976,26.027,5.3813,60.5415,123.3,1.391,0.4153,135.63
6,188.2774,1.0339,26.126,5.9749,62.6262,131.52,1.5651,0.4093,128.78
6,144.8093,0.9821,18.5533,4.5211,60.5415,123.3,1.4889,0.5392,80.83
6,186.9322,0.847,24.7237,5.4301,57.8413,106.86,1.5094,0.3828,95.9
6,191.234,0.9081,26.5721,4.1828,11.7294,106.86,1.5524,0.488,95.9
6,244.2443,1.0532,32.8618,5.2017,61.4555,106.86,1.4942,0.4615,137.0
6,256.9319,0.8532,38.326,5.3326,26.1889,73.98,1.6563,0.4288,145.22
6,184.5448,1.0524,26.969,5.1492,61.4555,106.86,1.3669,0.3391,108.23
6,176.1546,0.5978,28.248,5.9147,35.3044,312.36,1.4357,0.4905,121.93
6,158.8236,1.045,23.888,4.3341,26.1889,73.98,1.4768,0.5136,63.02
6,142.3081,0.8007,24.8301,3.6545,6.8019,82.2,1.4811,0.5196,128.78
6,163.6383,1.1391,20.0705,2.6563,6.8019,82.2,1.5125,0.4167,175.36
6,216.6558,0.955,23.0418,3.1934,6.8019,82.2,1.4944,0.4445,95.9
6,154.5228,0.9407,27.0598,5.3154,62.6262,131.52,1.4967,0.4645,135.63
6,253.975,0.9599,28.5973,3.0709,6.8019,82.2,1.4676,0.4672,135.63
6,213.5145,0.974,27.767,6.2148,62.6262,131.52,1.4545,0.5638,97.27
6,255.7612,0.9826,29.016,4.5167,26.1889,73.98,1.5445,0.5168,141.11
6,161.6894,1.0866,20.1036,3.6886,26.1889,73.98,1.5257,0.5059,76.72
6,243.9876,0.9038,30.5792,6.3283,61.4555,106.86,1.4751,0.4979,130.15
6,280.07,1.0356,35.8361,7.3134,57.8413,106.86,1.6122,0.4803,93.16
6,233.0441,0.9903,27.0229,5.7562,35.3044,312.36,1.6231,0.5189,95.9
6,241.4015,0.972,32.5334,6.5066,57.8413,106.86,1.4327,0.4146,134.26
6,267.5205,0.7773,30.311,3.0143,16.2015,41.1,1.5046,0.3774,132.89
6,254.5488,1.0938,29.4391,5.6373,35.3044,312.36,1.483,0.4086,171.25
6,240.5536,1.0207,34.813,6.5946,60.5415,123.3,1.5646,0.5358,209.61
6,225.8718,0.9678,33.0164,7.096,61.4555,106.86,1.6577,0.5657,104.12
6,239.3729,0.9493,31.0437,6.3116,35.3044,312.36,1.587,0.4713,141.11
6,185.89,0.7128,23.9487,3.0249,6.8019,82.2,1.6218,0.3659,141.11
6,260.6973,0.879,36.6611,7.3801,35.3044,312.36,1.4854,0.4548,113.71
6,308.6372,1.0173,35.3032,3.9208,16.2015,41.1,1.3838,0.3961,108.23
6,237.0388,0.9361,33.6768,4.9802,26.1889,73.98,1.5636,0.4334,131.52
6,184.232,0.9647,23.5173,5.5793,35.3044,312.36,1.4521,0.4086,93.16
6,118.227,1.0472,24.2198,5.7738,61.4555,106.86,1.5272,0.5462,79.46
6,307.2503,0.938,37.8816,3.5648,6.8019,82.2,1.6784,0.3474,109.6
6,238.1461,1.0392,32.2653,4.6334,26.1889,73.98,1.5438,0.4626,128.78
6,228.9946,1.0514,30.3829,6.015,35.3044,312.36,1.4094,0.4783,173.99
6,231.1153,0.9334,28.8277,3.4446,16.2015,41.1,1.3896,0.3425,90.42
6,231.6982,0.9535,26.7765,3.2893,11.7294,106.86,1.6303,0.4132,82.2
6,262.1665,0.9746,29.5112,3.1384,6.8019,82.2,1.567,0.5169,113.71
6,312.0352,0.9669,43.3571,6.4622,57.8413,106.86,1.5407,0.4765,113.71
6,229.6605,0.8389,32.326,5.6052,61.4555,106.86,1.4062,0.3928,132.89
6,222.2986,1.0418,28.4433,3.5486,6.8019,82.2,1.5462,0.5123,89.05
6,240.3734,0.9557,27.6532,3.4136,6.8019,82.2,1.6824,0.3528,130.15
6,213.6571,0.8876,31.2006,4.8403,26.1889,73.98,1.5076,0.4204,97.27
6,249.6304,1.0339,32.5773,5.8033,62.6262,131.52,1.564,0.5055,123.3
6,255.7612,0.899,33.0865,5.7796,35.3044,312.36,1.6213,0.3901,141.11
6,236.6583,0.9186,30.3983,6.5687,57.8413,106.86,1.5755,0.5036,95.9
6,213.5059,0.9594,25.2248,4.9233,61.4555,106.86,1.4795,0.4503,128.78
6,255.1457,1.0184,29.1537,3.8446,26.1889,73.98,1.4654,0.407,139.74
6,227.2587,1.0197,20.0313,2.6555,16.2015,41.1,1.697,0.411,102.75
6,176.6043,1.1517,22.5622,5.6443,62.6262,131.52,1.6159,0.4286,86.31
6,229.9172,1.0096,31.5732,4.7454,26.1889,73.98,1.4073,0.5498,139.74
6,364.2048,1.0071,51.5516,4.8361,16.2015,41.1,1.4777,0.3347,109.6
6,264.4027,0.7797,33.0756,4.2597,6.8019,82.2,1.5487,0.4554,132.89
6,232.286,0.8958,31.1422,6.3027,60.5415,123.3,1.4499,0.3968,94.53
6,266.7047,0.8474,37.9504,6.8075,35.3044,312.36,1.3928,0.3659,175.36
6,165.8831,0.9906,23.6151,3.2547,6.8019,82.2,1.6427,0.4127,163.03
6,202.8795,0.9266,25.9654,3.1292,16.2015,41.1,1.4807,0.3992,123.3
6,219.32,0.8213,28.193,3.736,11.7294,106.86,1.401,0.4949,183.58
6,226.6432,0.9508,29.6506,3.9338,11.7294,106.86,1.6949,0.4004,101.38
6,268.6235,1.0279,34.2999,3.0453,11.7294,106.86,1.5859,0.5051,116.45
6,158.6042,1.0602,25.2807,5.9313,61.4555,106.86,1.452,0.3754,86.31
6,184.7193,1.1125,27.0156,5.9294,57.8413,106.86,1.4521,0.5308,137.0
6,116.0329,0.9969,21.0545,3.4839,11.7294,106.86,1.4409,0.5624,91.79
6,309.335,0.9613,42.5452,7.2026,62.6262,131.52,1.6104,0.4144,110.97
6,248.4176,0.9728,32.4596,6.6971,61.4555,106.86,1.4512,0.446,87.68
6,156.4835,1.2133,26.5416,5.5442,35.3044,312.36,1.6845,0.5256,169.88
6,149.8794,0.8996,23.4903,3.4032,6.8019,82.2,1.4417,0.404,84.94
6,207.6644,1.1235,27.4729,3.7094,16.2015,41.1,1.4376,0.5257,127.41
6,310.7219,0.8828,38.9514,4.4179,11.7294,106.86,1.4632,0.4427,109.6
6,296.0551,1.0676,35.8202,3.9204,16.2015,41.1,1.3779,0.4245,138.37
6,266.0474,1.0496,36.7569,6.8912,57.8413,106.86,1.6252,0.5767,184.95
6,204.3904,0.9866,22.8335,3.0004,11.7294,106.86,1.6414,0.4318,89.05
6,201.3917,1.046,25.858,5.8427,62.6262,131.52,1.4974,0.4324,90.42
6,139.9207,0.9826,19.0382,2.8786,11.7294,106.86,1.5338,0.5273,141.11
6,238.1461,0.9075,32.6962,5.2989,57.8413,106.86,1.4487,0.3176,128.78
6,178.2393,1.0645,24.8448,5.3134,35.3044,312.36,1.6712,0.502,123.3
6,322.2062,0.8402,38.3731,4.2385,11.7294,106.86,1.4527,0.5134,104.12
6,314.4226,1.1491,44.6408,8.3235,62.6262,131.52,1.3948,0.5574,101.38
6,221.7074,0.9619,30.3446,4.3074,11.7294,106.86,1.3911,0.4068,171.25
6,207.9485,0.7094,35.7622,7.3878,60.5415,123.3,1.5416,0.447,80.83
6,341.5658,0.831,43.2915,8.1324,57.8413,106.86,1.49,0.3584,156.18
6,227.6813,0.7499,30.9979,5.9884,62.6262,131.52,1.5777,0.3636,169.88
6,256.6191,1.0158,30.5305,6.0774,35.3044,312.36,1.5682,0.4531,130.15
6,152.7541,1.1089,22.3292,5.029,35.3044,312.36,1.6897,0.4253,116.45
6,161.6951,1.0916,27.3438,6.0274,62.6262,131.52,1.6021,0.4707,127.41
6,240.8277,0.9051,29.2113,5.3542,35.3044,312.36,1.6042,0.49,98.64
6,235.7443,0.9878,27.8158,4.6454,26.1889,73.98,1.502,0.5388,98.64
6,247.6018,0.7688,32.2194,5.4137,60.5415,123.3,1.5135,0.4614,130.15
6,244.2443,0.9344,32.1916,6.386,62.6262,131.52,1.4241,0.4912,137.0
6,269.9961,0.9364,32.7304,7.1969,62.6262,131.52,1.4846,0.4862,95.9
6,281.4209,0.9625,30.2094,3.236,6.8019,82.2,1.5637,0.3684,176.73
6,250.8337,1.0395,29.128,3.1029,6.8019,82.2,1.5267,0.4411,137.0
6,232.1445,0.91,25.4777,5.3636,35.3044,312.36,1.6134,0.4185,141.11
6,199.4629,0.9064,24.9871,5.8753,61.4555,106.86,1.5826,0.3942,84.94
6,242.4724,1.1046,29.2693,4.8176,61.4555,106.86,1.6237,0.4102,150.7
6,242.6322,0.9375,30.2254,5.8588,62.6262,131.52,1.5364,0.439,94.53
6,283.7994,0.8749,35.1056,3.4061,6.8019,82.2,1.499,0.4346,146.59
6,327.2478,1.0065,34.7421,7.0777,62.6262,131.52,1.5624,0.521,115.08
6,261.2625,0.9823,32.1646,3.7861,16.2015,41.1,1.4276,0.5177,180.84
6,268.3107,1.0943,35.4979,5.2426,26.1889,73.98,1.4557,0.5549,101.38
6,214.6272,0.9253,30.3926,6.6582,62.6262,131.52,1.7114,0.4826,102.75
6,162.6177,1.0175,25.8583,4.5879,26.1889,73.98,1.5814,0.5033,93.16
6,158.8523,0.7697,23.7892,3.4599,16.2015,41.1,1.5822,0.4778,124.67
6,238.4589,0.9228,24.2393,5.7875,62.6262,131.52,1.4628,0.425,143.85
6,290.4123,1.016,34.1086,4.1482,11.7294,106.86,1.6421,0.531,145.22
6,179.1619,1.1108,25.097,5.3262,57.8413,106.86,1.4701,0.4987,89.05
6,281.2407,0.9621,37.8957,5.6198,26.1889,73.98,1.5565,0.5104,97.27
6,249.4468,1.0163,34.7758,6.5228,35.3044,312.36,1.477,0.5201,138.37
6,238.743,1.0169,29.2295,3.2903,6.8019,82.2,1.4602,0.421,97.27
6,259.4663,0.8882,29.1728,5.3407,60.5415,123.3,1.5493,0.5177,110.97
6,230.3439,0.8101,26.3887,5.9943,61.4555,106.86,1.6152,0.4115,93.16
6,152.1242,0.91,20.2799,2.7135,16.2015,41.1,1.6433,0.3913,72.61
6,303.9578,0.9459,30.2553,3.2132,11.7294,106.86,1.5011,0.3408,142.48
6,223.029,0.9736,23.9401,3.5453,16.2015,41.1,1.6516,0.4932,101.38
6,147.368,1.0121,18.3718,2.6707,11.7294,106.86,1.6662,0.5135,130.15
6,253.2025,0.9225,26.7408,3.1577,16.2015,41.1,1.4045,0.5488,91.79
6,274.2846,1.0428,30.3349,3.4627,16.2015,41.1,1.5695,0.42,100.01
6,311.6359,1.0113,34.7629,3.5228,16.2015,41.1,1.4723,0.4157,106.86
6,367.7169,0.8481,49.6289,5.4098,26.1889,73.98,1.5943,0.312,121.93
6,178.8778,0.975,24.3481,3.597,26.1889,73.98,1.5654,0.5067,135.63
6,287.0143,1.0488,30.4185,3.1662,16.2015,41.1,1.5659,0.443,139.74
6,282.169,0.9671,29.0584,3.8252,16.2015,41.1,1.5938,0.4946,113.71
6,231.7308,0.9479,29.2872,4.0988,11.7294,106.86,1.6384,0.4676,91.79
6,266.6386,0.9088,29.2889,3.2041,6.8019,82.2,1.5211,0.3474,102.75
6,268.4345,1.0454,36.414,4.9811,26.1889,73.98,1.4846,0.5054,130.15
6,161.411,0.7009,27.013,4.062,11.7294,106.86,1.6448,0.3115,173.99
6,150.1922,0.8308,25.2979,5.6939,60.5415,123.3,1.4169,0.502,100.01
6,223.5019,0.9198,33.2991,7.1278,61.4555,106.86,1.5476,0.4463,102.75
6,113.8056,0.9473,22.079,5.2503,62.6262,131.52,1.5115,0.5501,90.42
6,228.1166,0.8332,32.5314,4.8131,11.7294,106.86,1.5365,0.4395,91.79
6,168.4232,0.9583,30.4893,5.9488,61.4555,106.86,1.5337,0.4672,179.47
6,265.9233,0.9895,28.1162,5.1391,35.3044,312.36,1.602,0.4469,113.71
