Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Average Task Start Time,Average Task Operations (FLOPs)
10,504.677,1.539,88.787,10.5276,62.6262,131.52,1.5991,0.7415,102.75
10,394.9436,1.6991,76.9014,9.5625,57.8413,106.86,1.3577,0.815,118.368
10,407.2998,1.6043,91.8227,10.8213,35.3044,312.36,1.5522,0.7821,94.53
10,373.013,2.0925,84.7316,10.8256,62.6262,131.52,1.4885,0.8929,103.572
10,460.6498,1.8251,106.7442,12.7106,61.4555,106.86,1.4635,0.8222,103.572
10,359.8196,1.7337,84.4362,6.7639,6.8019,82.2,1.4045,0.6916,115.08
10,407.4419,1.7867,82.5179,6.8829,11.7294,106.86,1.4032,0.8137,101.928
10,369.086,1.5247,67.875,8.929,57.8413,106.86,1.4174,0.5708,94.53
10,527.1779,1.5351,116.8297,11.2985,60.5415,123.3,1.4067,0.5809,133.164
10,363.5573,1.4863,69.075,8.593,57.8413,106.86,1.4769,0.6515,102.75
10,320.5395,1.441,60.4218,5.3612,6.8019,82.2,1.3786,0.7479,107.682
10,316.0951,1.6072,60.5701,7.6221,60.5415,123.3,1.5244,0.6786,107.682
10,357.7072,1.6467,65.9773,4.7771,6.8019,82.2,1.4247,0.7009,120.834
10,340.0838,1.5678,66.4243,8.3079,35.3044,312.36,1.5722,0.7984,157.824
10,449.8448,1.4872,84.7163,5.8373,16.2015,41.1,1.5233,0.73,151.248
10,413.5315,1.2844,77.9104,8.6296,61.4555,106.86,1.6024,0.4902,125.766
10,491.1532,1.3315,92.56,7.3161,26.1889,73.98,1.4198,0.6911,129.054
10,259.9507,1.8041,54.6908,6.6421,61.4555,106.86,1.5235,0.8773,181.662
10,490.7456,1.3248,108.9007,5.827,6.8019,82.2,1.4188,0.7368,169.332
10,463.5564,1.8322,93.3404,5.7945,6.8019,82.2,1.5503,0.8964,148.782
10,167.5499,1.6167,55.0,7.1886,62.6262,131.52,1.5344,0.752,114.258
10,306.9666,1.6898,69.0499,9.3685,60.5415,123.3,1.4823,0.8753,141.384
10,436.4087,1.5534,99.0099,8.4001,26.1889,73.98,1.5263,0.7854,144.672
10,402.0606,1.8196,81.3097,9.8629,61.4555,106.86,1.4683,0.7764,110.97
10,360.1324,1.5318,74.443,5.3076,16.2015,41.1,1.5695,0.8175,124.122
10,447.1677,1.7282,88.762,10.1929,61.4555,106.86,1.5005,0.8193,109.326
10,414.147,1.4872,85.4593,9.9679,35.3044,312.36,1.4817,0.8523,126.588
10,448.3527,1.2095,90.5149,6.043,11.7294,106.86,1.4622,0.6142,158.646
10,445.344,1.4539,84.2868,6.2576,11.7294,106.86,1.4786,0.7735,120.834
10,334.1137,1.7811,62.6874,4.8382,6.8019,82.2,1.5147,0.7331,143.028
10,442.3688,1.4464,89.9395,7.0874,26.1889,73.98,1.4629,0.5758,120.834
10,462.8353,1.4113,90.2341,6.9714,11.7294,106.86,1.5021,0.6612,110.97
10,310.268,1.4217,65.872,6.3646,26.1889,73.98,1.5296,0.6473,132.342
10,307.6095,1.6583,59.8577,4.5443,6.8019,82.2,1.3374,0.7204,110.148
10,335.7038,1.8022,61.4029,5.4036,11.7294,106.86,1.4076,0.8822,118.368
10,266.7916,1.8784,56.3864,6.9176,62.6262,131.52,1.501,0.8196,147.96
10,412.2185,1.5012,83.4245,8.1611,60.5415,123.3,1.4809,0.6647,148.782
10,302.6259,1.9804,61.5733,7.7848,35.3044,312.36,1.6482,0.7552,102.75
10,364.2917,1.9384,69.0947,8.6281,57.8413,106.86,1.5683,0.9183,108.504
10,481.4325,1.6139,99.5586,11.0476,57.8413,106.86,1.5294,0.7386,168.51
10,470.1082,1.7863,87.2401,6.7895,16.2015,41.1,1.4648,0.7676,101.106
10,532.6924,1.583,107.7785,9.3829,60.5415,123.3,1.438,0.641,140.562
10,502.0823,1.9269,94.7841,8.1528,26.1889,73.98,1.57,0.8002,124.122
10,309.2388,1.2833,77.8889,10.0799,60.5415,123.3,1.4732,0.5835,101.928
10,217.6893,1.3657,66.5638,6.5158,11.7294,106.86,1.6685,0.6918,104.394
10,381.2908,1.6808,85.0981,10.7631,57.8413,106.86,1.4752,0.7885,122.478
10,401.7722,1.6504,79.3111,6.4075,11.7294,106.86,1.4482,0.7013,130.698
10,335.0739,1.9521,68.7988,6.6799,26.1889,73.98,1.5512,0.7812,92.064
10,234.7396,1.7175,53.3383,5.7304,26.1889,73.98,1.6281,0.9057,110.97
10,331.9726,1.6186,67.4537,6.7204,26.1889,73.98,1.4403,0.7751,111.792
10,349.8374,1.5844,78.0214,5.7298,11.7294,106.86,1.4558,0.7794,149.604
10,452.6633,1.8593,84.216,7.5831,26.1889,73.98,1.4235,0.7614,102.75
10,339.9412,1.4071,76.9456,6.3391,16.2015,41.1,1.4349,0.6462,157.824
10,457.4438,1.63,83.8296,5.2973,6.8019,82.2,1.5829,0.7587,118.368
10,434.8792,1.4009,103.6976,11.6196,60.5415,123.3,1.4896,0.6594,145.494
10,440.7293,1.6268,91.9451,6.9233,11.7294,106.86,1.4227,0.733,127.41
10,343.1328,1.4234,64.4075,4.3998,16.2015,41.1,1.5194,0.7851,117.546
10,360.3934,1.502,82.9347,10.0507,60.5415,123.3,1.5117,0.7132,136.452
10,373.4072,1.5585,80.1971,6.858,11.7294,106.86,1.5781,0.7859,132.342
10,300.0959,1.6438,60.2717,5.0141,6.8019,82.2,1.4917,0.756,110.148
10,267.7612,1.4977,65.0184,6.8027,62.6262,131.52,1.4375,0.8011,158.646
10,322.8232,1.5743,65.7686,5.1686,6.8019,82.2,1.3366,0.7721,138.918
10,397.5874,1.6952,72.2709,9.3399,35.3044,312.36,1.4694,0.5071,89.598
10,417.632,1.433,79.0864,6.5072,26.1889,73.98,1.4156,0.604,108.504
10,356.2441,1.9169,68.1231,8.0116,57.8413,106.86,1.3145,0.8366,190.704
10,393.125,1.5358,75.6706,10.2294,61.4555,106.86,1.3469,0.8391,105.216
10,276.3564,1.5706,57.2231,5.0566,16.2015,41.1,1.4439,0.7165,110.97
10,460.2145,1.3936,94.0529,11.0952,60.5415,123.3,1.5439,0.7752,150.426
10,398.5879,1.3908,80.7996,6.4854,16.2015,41.1,1.385,0.7815,83.022
10,417.9862,1.8496,91.3098,7.4081,26.1889,73.98,1.5811,0.7781,189.882
10,338.6997,1.8358,72.7125,9.6664,61.4555,106.86,1.5395,0.7982,99.462
10,297.3636,1.8575,64.6336,5.0683,6.8019,82.2,1.6955,0.7909,128.232
10,320.5682,1.3822,71.889,8.8703,61.4555,106.86,1.5269,0.7186,144.672
10,290.4754,1.7221,70.0704,8.8,35.3044,312.36,1.6309,0.68,105.216
10,482.9794,1.8093,79.92,5.2105,6.8019,82.2,1.5116,0.7968,96.996
10,399.8967,1.3987,86.3623,5.6949,6.8019,82.2,1.3955,0.7755,114.258
10,352.9129,1.3758,88.48,10.928,62.6262,131.52,1.4864,0.6435,134.808
10,397.3898,1.4272,83.444,6.5809,16.2015,41.1,1.5508,0.7699,112.614
10,310.543,1.9563,72.4585,9.1773,61.4555,106.86,1.4396,0.7832,130.698
10,346.8896,1.4955,71.1154,8.8912,62.6262,131.52,1.505,0.7082,117.546
10,241.2643,1.6145,62.4278,7.8317,57.8413,106.86,1.5198,0.8422,124.944
10,347.1372,1.3829,80.9906,9.9692,61.4555,106.86,1.5704,0.7255,147.96
10,442.6017,1.3915,84.5942,10.3916,62.6262,131.52,1.4515,0.6662,100.284
10,389.7908,1.7082,73.3662,5.9432,26.1889,73.98,1.392,0.8555,145.494
10,359.9809,1.4107,71.1976,8.9578,57.8413,106.86,1.5804,0.8133,113.436
10,472.9325,1.7943,92.3867,10.3254,61.4555,106.86,1.3917,0.8384,145.494
10,370.3808,1.5908,74.7011,5.793,26.1889,73.98,1.2802,0.7026,139.74
10,246.3663,1.8169,51.807,4.7099,11.7294,106.86,1.5478,0.8175,144.672
10,369.8717,1.1657,78.841,10.0168,57.8413,106.86,1.4218,0.5069,104.394
10,394.296,1.8201,89.3157,10.7078,60.5415,123.3,1.5254,0.9112,137.274
10,447.4287,1.4957,99.7092,11.5408,60.5415,123.3,1.3981,0.6557,121.656
10,240.9802,1.7829,57.3364,5.1044,6.8019,82.2,1.524,0.9318,152.892
10,357.2518,1.6962,66.5606,6.4481,26.1889,73.98,1.4727,0.9331,111.792
10,394.296,1.7291,96.1831,11.2889,57.8413,106.86,1.4439,0.7193,137.274
10,377.1866,1.8778,78.2455,8.618,35.3044,312.36,1.5772,0.7729,99.462
10,395.2186,1.9107,87.2957,10.956,57.8413,106.86,1.5639,0.8964,116.724
10,295.4914,1.5778,63.5168,6.5704,26.1889,73.98,1.4297,0.7357,118.368
10,298.1538,2.0178,60.0966,7.9527,62.6262,131.52,1.5771,1.0331,109.326
10,479.5454,1.494,89.5241,9.7268,57.8413,106.86,1.5572,0.6873,144.672
10,391.6318,1.4048,80.3496,7.213,11.7294,106.86,1.3862,0.6934,84.666
10,371.3276,1.8016,75.5589,9.1641,62.6262,131.52,1.5572,0.9242,106.86
10,487.5667,1.7409,84.1958,10.0226,35.3044,312.36,1.4114,0.99,122.478
10,269.3586,1.6797,65.5452,8.5209,62.6262,131.52,1.5268,0.6201,133.164
10,366.9642,1.4864,74.9128,9.4067,60.5415,123.3,1.4657,0.7706,116.724
10,312.0816,1.3753,58.1554,7.7687,35.3044,312.36,1.486,0.6327,103.572
10,371.5112,1.3626,74.9901,6.5936,11.7294,106.86,1.407,0.7443,97.818
10,396.3993,1.8537,73.5303,8.899,35.3044,312.36,1.4785,0.725,157.824
10,321.5687,1.6127,68.4088,8.7243,60.5415,123.3,1.4358,0.6648,138.096
10,351.6184,1.5355,69.476,4.0051,16.2015,41.1,1.4646,0.781,115.08
10,391.2973,1.2979,91.3796,10.8085,57.8413,106.86,1.35,0.5867,138.096
10,334.6472,1.736,63.4967,8.383,60.5415,123.3,1.4974,0.6584,120.012
10,369.5085,1.3901,87.8825,10.7961,61.4555,106.86,1.5595,0.68,120.834
10,416.3918,1.8764,92.0095,6.277,6.8019,82.2,1.4165,0.8928,119.19
10,389.8602,1.4728,74.0339,6.5083,26.1889,73.98,1.4936,0.6805,118.368
10,251.2938,1.5982,69.4773,6.9267,26.1889,73.98,1.5494,0.6236,147.138
10,379.6563,1.8017,79.2648,10.6182,62.6262,131.52,1.4117,0.924,92.886
10,485.2814,1.6085,100.9134,11.6432,62.6262,131.52,1.5216,0.8208,122.478
10,371.9103,1.2198,82.066,5.5582,11.7294,106.86,1.397,0.638,138.918
10,356.9954,1.2761,75.2274,6.5708,11.7294,106.86,1.4648,0.6233,133.164
10,434.6402,1.5144,91.777,9.6961,60.5415,123.3,1.59,0.8333,96.174
10,326.0548,1.5852,61.4448,5.8661,26.1889,73.98,1.5317,0.7963,117.546
10,391.9172,1.6306,75.683,6.7807,26.1889,73.98,1.4687,0.8354,125.766
10,519.706,1.6712,85.0972,5.768,11.7294,106.86,1.4931,0.6969,112.614
10,359.3782,1.5205,68.1893,5.276,6.8019,82.2,1.4448,0.7451,92.064
10,467.9748,1.3782,89.0158,7.1949,26.1889,73.98,1.4096,0.6716,115.902
10,520.0145,1.7575,111.4236,11.271,60.5415,123.3,1.425,0.7892,148.782
10,359.1362,1.6927,68.3381,5.2102,11.7294,106.86,1.4882,0.7551,138.918
10,388.3304,1.7397,86.0999,10.6006,61.4555,106.86,1.4286,0.7343,93.708
10,430.5857,1.6679,76.3935,5.5731,16.2015,41.1,1.4548,0.6694,101.106
10,532.5783,1.6938,110.8673,11.5667,35.3044,312.36,1.6358,0.8596,136.452
10,373.6962,1.7677,73.4352,8.0543,35.3044,312.36,1.3805,0.7509,116.724
10,370.4369,1.5297,73.2821,8.7355,61.4555,106.86,1.5986,0.6714,144.672
10,348.4351,1.7596,66.105,8.6299,60.5415,123.3,1.4651,0.8594,110.97
10,328.0257,1.8031,65.8794,5.8907,26.1889,73.98,1.6426,0.916,139.74
10,395.7594,1.8348,70.4414,9.1692,35.3044,312.36,1.4448,0.6555,92.886
10,555.2711,1.3728,103.5024,11.9308,35.3044,312.36,1.4492,0.6182,113.436
10,266.9889,1.3228,60.2887,5.2833,6.8019,82.2,1.3219,0.6444,95.352
10,424.9973,1.589,81.4955,7.6431,57.8413,106.86,1.522,0.8432,165.222
10,400.5454,1.5171,80.7479,6.5341,16.2015,41.1,1.6034,0.7236,123.3
10,342.0859,1.7858,71.279,6.2268,11.7294,106.86,1.4104,0.7106,132.342
10,352.8361,1.5914,72.5217,9.8131,62.6262,131.52,1.574,0.7187,148.782
10,403.6682,1.4273,85.2389,5.6149,16.2015,41.1,1.392,0.6274,165.222
10,329.6129,1.6482,63.3303,7.8843,35.3044,312.36,1.5528,0.5878,112.614
10,362.6796,1.6863,58.3303,4.4257,11.7294,106.86,1.6113,0.8473,83.022
10,439.6915,1.553,77.1191,8.1742,61.4555,106.86,1.4552,0.8062,115.902
10,377.0942,1.4358,81.9402,6.89,11.7294,106.86,1.5042,0.7167,120.012
10,407.0157,1.6357,87.7266,10.8592,35.3044,312.36,1.6761,0.6393,122.478
10,302.3332,1.6359,70.697,5.6574,6.8019,82.2,1.4717,0.7221,149.604
10,256.3539,1.4005,64.662,6.0424,11.7294,106.86,1.5784,0.8294,110.97
10,371.6436,1.3479,77.8256,9.852,61.4555,106.86,1.4666,0.6368,96.174
10,337.9991,1.1266,78.3721,6.3412,16.2015,41.1,1.5386,0.6072,157.002
10,452.1815,1.5806,93.6028,6.1386,6.8019,82.2,1.6576,0.8651,143.85
10,373.3981,1.8445,71.3863,8.9345,57.8413,106.86,1.5435,0.7884,158.646
10,381.6227,1.7017,78.1689,9.9174,62.6262,131.52,1.5195,0.6805,143.85
10,480.3118,1.4735,97.9103,11.8382,35.3044,312.36,1.4886,0.6772,101.106
10,421.0537,1.5229,74.9532,8.8548,61.4555,106.86,1.6091,0.6637,106.86
10,298.0026,1.4486,62.1879,3.7555,16.2015,41.1,1.4918,0.6264,128.232
10,268.9172,1.603,55.9153,7.0326,57.8413,106.86,1.5745,0.5863,110.148
10,321.4723,1.7101,60.1737,4.9943,6.8019,82.2,1.4983,0.7657,88.776
10,561.5955,1.4519,103.6135,4.9984,16.2015,41.1,1.4344,0.5798,153.714
10,479.8021,1.648,101.6227,11.3743,62.6262,131.52,1.425,0.7255,148.782
10,350.9938,1.5659,73.2843,6.1292,11.7294,106.86,1.5954,0.8143,140.562
10,455.6155,1.5695,95.4109,11.1754,60.5415,123.3,1.4908,0.7197,96.174
10,384.4227,1.5334,71.5878,9.2976,35.3044,312.36,1.5426,0.8446,138.096
10,343.5144,1.8437,67.1299,8.3283,35.3044,312.36,1.6275,0.8079,166.866
10,353.1202,1.8658,65.854,5.5767,6.8019,82.2,1.4128,0.7889,120.834
10,484.3303,1.572,100.3254,11.3374,35.3044,312.36,1.4135,0.6697,147.138
10,465.4347,1.5415,95.4896,11.4634,62.6262,131.52,1.4087,0.7455,106.038
10,363.1076,1.6682,70.7778,5.8646,16.2015,41.1,1.5437,0.8578,124.122
10,368.0294,1.8492,61.6021,4.6467,6.8019,82.2,1.3765,0.6145,96.174
10,306.1077,1.7843,50.322,6.5185,61.4555,106.86,1.556,0.7864,104.394
10,398.9394,1.3053,88.4597,9.8599,60.5415,123.3,1.4625,0.615,167.688
10,271.7647,1.3263,56.0257,5.1716,26.1889,73.98,1.4731,0.7324,124.122
10,310.282,1.4192,73.5888,6.7276,11.7294,106.86,1.7735,0.6507,118.368
10,407.4897,1.3983,86.6896,10.1886,61.4555,106.86,1.5321,0.6149,151.248
10,360.7422,1.5274,73.564,9.7511,61.4555,106.86,1.3557,0.7796,94.53
10,383.211,1.4671,86.6559,6.7511,11.7294,106.86,1.4432,0.7614,144.672
10,348.8126,1.6688,81.2674,10.4413,60.5415,123.3,1.5287,0.911,106.038
10,330.8257,1.7021,72.2235,9.5744,61.4555,106.86,1.3874,0.8118,133.986
10,458.2063,1.695,83.6239,6.1428,16.2015,41.1,1.4719,0.7875,106.038
10,437.6389,1.5389,84.4714,7.6743,26.1889,73.98,1.4195,0.6976,95.352
10,365.9087,1.3947,81.0189,9.0369,62.6262,131.52,1.3786,0.6961,146.316
10,385.3738,1.7164,74.9113,9.9799,57.8413,106.86,1.4725,0.8264,113.436
10,335.7858,1.5699,67.1643,8.0386,35.3044,312.36,1.5772,0.6891,142.206
10,290.9904,1.6003,68.6114,8.5894,61.4555,106.86,1.3893,0.7279,124.944
10,302.646,1.6065,73.737,8.3646,60.5415,123.3,1.4718,0.6395,158.646
10,468.0885,1.6642,94.9309,10.7931,35.3044,312.36,1.5492,0.7242,115.902
10,426.8203,1.6884,94.0097,10.754,60.5415,123.3,1.5883,0.7629,120.012
10,289.0804,1.5753,69.565,8.6516,60.5415,123.3,1.4208,0.7526,104.394
10,429.9141,1.5571,82.2146,6.2971,16.2015,41.1,1.4267,0.8717,95.352
10,330.2519,1.8569,65.2701,5.241,6.8019,82.2,1.4399,0.8665,112.614
10,405.5139,1.3348,83.5129,5.5288,6.8019,82.2,1.6118,0.7106,116.724
10,361.3214,1.6419,70.5223,5.7118,6.8019,82.2,1.4392,0.78,120.834
10,467.7861,1.4902,90.6238,9.2596,35.3044,312.36,1.4432,0.7043,149.604
10,285.7283,1.6037,62.0058,6.3296,26.1889,73.98,1.4708,0.7309,113.436
10,398.5291,1.6862,72.7717,8.4317,35.3044,312.36,1.7083,0.9432,81.378
10,369.0949,1.5648,64.6054,5.0604,11.7294,106.86,1.5808,0.7393,105.216
10,472.078,1.5663,84.4222,6.5197,11.7294,106.86,1.4911,0.7306,95.352
10,542.0878,1.6601,88.2468,4.6323,16.2015,41.1,1.5672,0.7127,142.206
10,387.7478,1.924,72.8568,8.9893,35.3044,312.36,1.6372,0.7154,124.122
10,357.0862,1.5995,73.3947,5.805,6.8019,82.2,1.4336,0.8846,105.216
10,432.9271,1.7629,79.4928,6.3048,11.7294,106.86,1.36,0.72,106.038
10,505.555,1.7268,89.1022,10.3283,62.6262,131.52,1.6289,0.6962,152.07
10,513.7178,1.5524,84.5757,5.3482,11.7294,106.86,1.3792,0.7972,101.928
10,358.6776,1.7166,76.4132,6.5848,11.7294,106.86,1.5924,0.7257,149.604
10,376.3724,1.4205,84.8237,9.9586,57.8413,106.86,1.6182,0.6829,93.708
10,426.8801,1.6715,91.0572,10.5703,57.8413,106.86,1.4678,0.796,93.708
10,455.5622,1.7843,86.0488,5.0909,6.8019,82.2,1.4038,0.8236,109.326
10,412.3047,1.6006,87.3569,11.1415,61.4555,106.86,1.4813,0.7915,118.368
10,411.9688,1.3003,87.0026,6.4018,16.2015,41.1,1.3647,0.5565,118.368
10,430.1681,1.3434,98.5843,11.7855,57.8413,106.86,1.4035,0.7124,102.75
10,363.8274,1.5554,80.5393,10.287,61.4555,106.86,1.4071,0.78,88.776
10,395.2097,1.5262,75.4617,9.7084,62.6262,131.52,1.6,0.8151,106.038
10,200.0882,1.4826,56.8909,6.0631,11.7294,106.86,1.5678,0.7626,83.022
10,449.5972,1.4576,93.2915,11.2262,57.8413,106.86,1.4323,0.7119,120.834
10,261.8692,1.569,67.3357,6.9016,26.1889,73.98,1.3868,0.6961,120.834
10,315.1534,1.8166,77.8226,9.6575,62.6262,131.52,1.5032,0.8226,115.902
10,449.1963,1.4457,93.0104,11.2777,62.6262,131.52,1.496,0.7653,105.216
10,255.0406,1.6958,56.6707,7.4262,35.3044,312.36,1.5225,0.6331,108.504
10,512.4606,1.6221,101.586,11.9656,61.4555,106.86,1.3855,0.6838,104.394
10,399.2321,1.549,69.1009,5.3052,6.8019,82.2,1.4356,0.6135,120.834
10,343.963,1.9178,73.1794,9.5735,35.3044,312.36,1.4999,0.9033,117.546
10,397.1474,1.6242,83.7508,7.4686,26.1889,73.98,1.6093,0.8614,120.012
10,555.2811,1.3702,109.8454,11.7411,60.5415,123.3,1.5459,0.6865,152.07
10,282.3624,1.8126,62.3396,7.9367,57.8413,106.86,1.5086,0.7577,90.42
10,472.6758,1.4693,92.7469,6.8016,26.1889,73.98,1.4274,0.7712,141.384
10,446.4567,1.6219,94.8772,11.1058,35.3044,312.36,1.3802,0.7746,124.122
10,405.4672,1.4479,76.9635,6.3021,11.7294,106.86,1.3134,0.7122,95.352
10,428.6572,1.6247,74.7305,6.1769,16.2015,41.1,1.3756,0.7616,123.3
10,349.506,1.628,66.3873,6.9585,60.5415,123.3,1.4326,0.696,120.834
10,273.6792,1.5024,62.4799,8.4683,60.5415,123.3,1.4651,0.6714,115.902
10,425.0704,1.6823,69.3808,8.9164,35.3044,312.36,1.5813,0.8116,91.242
10,390.3013,1.8676,72.0878,9.2793,60.5415,123.3,1.4806,0.802,115.902
10,355.4799,1.5411,68.0032,8.7701,60.5415,123.3,1.4856,0.8477,120.012
10,370.982,1.3013,76.1601,6.2546,16.2015,41.1,1.3948,0.5837,129.054
10,340.2579,1.4009,78.2562,9.3155,61.4555,106.86,1.5476,0.7754,135.63
10,366.395,1.6148,78.0852,9.9092,60.5415,123.3,1.5136,0.7911,129.054
10,317.0955,1.8037,71.3601,8.6411,57.8413,106.86,1.5538,0.7966,116.724
10,289.5256,1.4871,70.8388,9.1425,60.5415,123.3,1.5006,0.7161,111.792
10,332.5942,1.6115,73.2017,6.5853,26.1889,73.98,1.6336,0.6992,182.484
10,322.8141,1.8308,64.9861,4.6073,16.2015,41.1,1.5216,0.8865,165.222
10,383.8672,1.6956,85.4052,10.1293,35.3044,312.36,1.7072,0.8101,110.97
10,441.3396,1.4909,98.5601,11.2957,60.5415,123.3,1.3802,0.7442,90.42
10,413.8342,1.7776,85.0256,10.3046,60.5415,123.3,1.4891,0.8915,117.546
10,353.7775,1.6361,68.371,6.054,11.7294,106.86,1.4769,0.7469,115.08
10,351.4205,1.8217,73.0343,9.0677,35.3044,312.36,1.3226,0.7987,112.614
10,311.0722,1.4485,71.3115,5.9623,6.8019,82.2,1.4759,0.5641,99.462
10,391.6422,1.8573,86.9753,10.5645,60.5415,123.3,1.4043,0.8375,127.41
10,398.7735,1.658,80.4582,9.998,60.5415,123.3,1.4456,0.7415,131.52
10,468.9651,1.7903,96.1871,11.5511,62.6262,131.52,1.381,0.8291,107.682
10,359.5438,1.8598,70.7371,5.677,16.2015,41.1,1.4118,0.9834,98.64
10,447.4287,1.7197,96.8806,11.4385,35.3044,312.36,1.5118,0.6798,121.656
10,490.2492,1.6186,108.9054,11.8948,60.5415,123.3,1.4563,0.8849,169.332
10,414.0648,1.8186,71.2543,4.4318,16.2015,41.1,1.3886,0.9414,139.74
10,242.3496,1.6746,63.7964,7.7073,57.8413,106.86,1.4179,0.8322,160.29
10,350.42,1.4145,68.2261,5.7516,11.7294,106.86,1.4133,0.8164,119.19
10,407.6916,1.8339,75.9156,8.9082,57.8413,106.86,1.4864,0.8347,136.452
10,268.1605,1.9026,67.8452,8.341,57.8413,106.86,1.7942,0.8458,162.756
10,371.9564,1.8493,72.1765,8.9557,60.5415,123.3,1.4817,0.8916,105.216
10,420.1486,1.7774,86.5623,10.0727,60.5415,123.3,1.6426,0.7856,119.19
10,350.7462,1.6529,69.8964,9.1849,62.6262,131.52,1.5214,0.8233,110.148
10,392.5461,1.8242,77.1653,6.2352,11.7294,106.86,1.6,0.8505,108.504
10,488.3621,1.745,102.5055,11.7889,62.6262,131.52,1.5385,0.7862,145.494
10,384.7068,1.3451,66.3885,5.5111,11.7294,106.86,1.6267,0.6152,110.148
10,448.3283,1.4123,95.8913,7.1913,16.2015,41.1,1.321,0.65,94.53
10,485.975,1.3489,86.5466,5.5258,6.8019,82.2,1.5033,0.5916,178.374
10,263.5171,1.6239,55.444,7.1872,35.3044,312.36,1.5729,0.7634,132.342
10,400.4589,1.6379,78.6086,5.1155,26.1889,73.98,1.3853,0.7488,128.232
10,406.3767,1.4602,81.1042,5.8397,6.8019,82.2,1.4284,0.8495,122.478
10,457.0944,1.8601,103.5581,8.7978,26.1889,73.98,1.3649,0.644,105.216
10,496.581,1.8806,94.3469,6.5084,16.2015,41.1,1.5514,0.8392,100.284
10,342.3426,1.4723,84.5397,10.4201,35.3044,312.36,1.4622,0.6969,136.452
10,351.0169,1.5613,79.4793,9.5548,61.4555,106.86,1.456,0.8129,100.284
10,317.1326,1.5256,69.3445,8.2479,57.8413,106.86,1.5271,0.7936,93.708
10,442.6438,1.3063,100.9456,12.0453,60.5415,123.3,1.5469,0.5709,119.19
10,448.3283,1.4462,86.5183,5.3145,16.2015,41.1,1.3977,0.7392,94.53
10,351.2779,1.1453,70.6366,6.2635,26.1889,73.98,1.4121,0.4866,112.614
10,329.3565,1.3626,74.8738,9.313,61.4555,106.86,1.5381,0.7329,133.986
10,488.4947,1.4591,103.9132,7.2617,11.7294,106.86,1.4011,0.6318,106.86
10,439.6451,1.6855,88.3597,6.7321,16.2015,41.1,1.3696,0.7226,120.012
10,385.1665,1.4095,76.8259,5.698,6.8019,82.2,1.3825,0.7605,127.41
10,220.6459,1.559,66.8417,8.4731,62.6262,131.52,1.4203,0.811,84.666
10,315.0242,1.4741,77.4852,10.1331,61.4555,106.86,1.6527,0.7161,97.818
10,395.1682,1.9728,84.2372,6.299,16.2015,41.1,1.3696,0.8932,142.206
10,343.2005,2.1133,80.3983,6.0881,6.8019,82.2,1.6736,0.8828,129.876
10,439.3841,2.0303,97.0409,11.5543,60.5415,123.3,1.3155,0.8432,107.682
10,342.1624,1.7708,79.6756,5.9526,6.8019,82.2,1.5807,0.9203,88.776
10,505.8477,1.788,94.6562,6.6819,16.2015,41.1,1.4696,0.7757,105.216
10,400.9619,1.7039,92.4587,11.0761,57.8413,106.86,1.4056,0.6718,93.708
10,507.8559,1.7663,110.3685,5.6788,16.2015,41.1,1.4271,0.7783,149.604
10,260.8169,1.5068,73.3275,9.3189,62.6262,131.52,1.5645,0.673,130.698
10,305.9385,1.8902,71.5097,8.9477,62.6262,131.52,1.5656,0.892,138.918
10,190.8263,1.945,57.5708,7.8492,62.6262,131.52,1.5092,0.9364,74.802
10,336.0846,1.7546,83.6647,8.4518,57.8413,106.86,1.4425,0.7499,165.222
10,291.7529,1.4047,71.1706,6.4138,16.2015,41.1,1.5059,0.623,112.614
10,279.6387,1.7338,71.3451,5.7802,6.8019,82.2,1.514,0.9033,89.598
10,332.4787,1.8376,72.7948,6.014,16.2015,41.1,1.4592,0.881,120.834
10,283.8828,2.0781,63.9185,8.983,62.6262,131.52,1.5714,0.9883,115.902
10,372.9658,1.6362,74.612,6.6552,11.7294,106.86,1.5407,0.7053,109.326
10,436.7349,1.6909,69.6514,4.8288,16.2015,41.1,1.5395,0.7984,135.63
10,280.8515,1.6036,57.7001,7.7048,57.8413,106.86,1.3522,0.7066,110.97
10,361.7803,1.403,70.762,5.8608,16.2015,41.1,1.5268,0.7993,135.63
10,255.9125,1.3402,62.9068,6.1831,11.7294,106.86,1.6538,0.7365,87.954
10,359.952,1.6417,77.8476,8.9917,57.8413,106.86,1.5676,0.6828,113.436
10,365.459,1.3521,94.7868,10.85,62.6262,131.52,1.4908,0.6342,167.688
10,327.7118,1.5588,76.4378,10.2759,62.6262,131.52,1.5719,0.8513,102.75
10,555.9921,1.3774,102.5668,6.6495,26.1889,73.98,1.4154,0.5336,137.274
10,343.0764,1.6962,68.259,8.8914,35.3044,312.36,1.6312,0.747,87.132
10,358.1715,1.5001,78.8194,6.5982,11.7294,106.86,1.4823,0.6947,140.562
10,494.8277,1.7105,86.051,5.5141,16.2015,41.1,1.4439,0.826,128.232
10,460.566,1.8801,74.0129,6.5557,26.1889,73.98,1.6021,0.9987,105.216
10,469.4482,1.5007,97.8238,11.1681,60.5415,123.3,1.5438,0.6381,110.148
