Concurrent task count,Total task size (MB),New task start time (relative),Total latency (excluding new task),New task latency,New task size (MB),New task FLOPs (GFLOPs),CPU frequency (GHz),Task start times,Task operations (FLOPs)
3,25.3332,0.3572,3.6339,2.7927,61.4555,106.86,1.4114,"[0.1128, 0.1824, 0.3577]","[82.2, 106.86, 82.2]"
3,112.9193,0.4796,7.2545,2.0148,11.7294,106.86,1.5263,"[0.0605, 0.2118, 0.3786]","[123.3, 73.98, 73.98]"
3,109.66,0.3911,8.2362,3.5464,62.6262,131.52,1.4176,"[0.0501, 0.1557, 0.3239]","[312.36, 106.86, 131.52]"
3,58.3078,0.4153,5.2902,2.6032,35.3044,312.36,1.5834,"[0.0356, 0.1047, 0.1902]","[312.36, 82.2, 41.1]"
3,99.9476,0.5055,7.0633,1.6867,6.8019,82.2,1.635,"[0.1977, 0.3135, 0.4503]","[82.2, 312.36, 106.86]"
3,126.0987,0.4122,9.0727,1.9897,6.8019,82.2,1.7797,"[0.0867, 0.1622, 0.2535]","[106.86, 106.86, 82.2]"
3,128.7989,0.4916,7.8547,3.8076,62.6262,131.52,1.3676,"[0.0335, 0.139, 0.2823]","[123.3, 106.86, 82.2]"
3,83.5449,0.421,5.5182,2.8196,35.3044,312.36,1.5692,"[0.1172, 0.2685, 0.3738]","[123.3, 82.2, 41.1]"
3,112.9614,0.5878,8.1778,3.8224,61.4555,106.86,1.4211,"[0.077, 0.2742, 0.3785]","[41.1, 312.36, 106.86]"
3,128.7989,0.4424,9.9673,4.6278,57.8413,106.86,1.5178,"[0.0676, 0.2436, 0.3845]","[82.2, 123.3, 106.86]"
3,136.669,0.3987,10.6878,4.3397,60.5415,123.3,1.4515,"[0.0335, 0.1674, 0.2869]","[41.1, 106.86, 131.52]"
3,181.923,0.3919,11.7564,2.1417,26.1889,73.98,1.6154,"[0.1132, 0.221, 0.2938]","[131.52, 106.86, 106.86]"
3,109.3472,0.3567,10.1006,3.8445,57.8413,106.86,1.359,"[0.1027, 0.1725, 0.1922]","[106.86, 312.36, 41.1]"
3,48.9082,0.4482,7.9504,3.5556,61.4555,106.86,1.5354,"[0.1996, 0.3236, 0.3961]","[82.2, 312.36, 82.2]"
3,49.6477,0.421,5.6906,1.8394,16.2015,41.1,1.4824,"[0.1572, 0.2494, 0.3207]","[73.98, 106.86, 106.86]"
3,100.2317,0.3757,8.2102,2.0785,11.7294,106.86,1.4415,"[0.0868, 0.2787, 0.3506]","[41.1, 73.98, 106.86]"
3,181.009,0.4166,16.3536,5.6708,62.6262,131.52,1.4721,"[0.1932, 0.2624, 0.4892]","[106.86, 123.3, 131.52]"
3,83.5449,0.5213,5.6102,1.707,6.8019,82.2,1.5432,"[0.1223, 0.1945, 0.3726]","[123.3, 82.2, 41.1]"
3,83.5449,0.5756,6.3989,2.413,26.1889,73.98,1.4487,"[0.026, 0.2076, 0.324]","[41.1, 123.3, 82.2]"
3,64.1072,0.5255,5.711,1.6993,6.8019,82.2,1.7636,"[0.1021, 0.1738, 0.372]","[73.98, 73.98, 106.86]"
3,107.5753,0.5169,7.312,1.9515,11.7294,106.86,1.5303,"[0.0974, 0.2606, 0.3375]","[106.86, 123.3, 312.36]"
3,157.3014,0.5734,10.1772,1.6741,6.8019,82.2,1.4734,"[0.1364, 0.2956, 0.4128]","[106.86, 123.3, 312.36]"
3,107.5753,0.4131,8.3392,2.0412,11.7294,106.86,1.5448,"[0.0401, 0.1106, 0.2134]","[312.36, 106.86, 123.3]"
3,156.3874,0.381,12.1209,4.3576,57.8413,106.86,1.4701,"[0.1989, 0.2858, 0.4425]","[123.3, 123.3, 312.36]"
3,88.4724,0.4153,7.347,1.6988,6.8019,82.2,1.5266,"[0.1447, 0.2184, 0.2828]","[106.86, 41.1, 123.3]"
3,178.9243,0.6242,13.749,4.9241,62.6262,131.52,1.3021,"[0.0471, 0.3235, 0.4385]","[123.3, 123.3, 106.86]"
3,156.3874,0.4995,14.739,5.1796,62.6262,131.52,1.3499,"[0.1796, 0.3237, 0.3975]","[312.36, 123.3, 123.3]"
3,109.66,0.4731,7.2193,1.7191,11.7294,106.86,1.5282,"[0.1639, 0.2443, 0.359]","[106.86, 131.52, 312.36]"
3,158.4721,0.3218,11.4864,4.1258,35.3044,312.36,1.4156,"[0.0776, 0.1464, 0.2852]","[123.3, 131.52, 312.36]"
3,104.8751,0.2861,8.7459,1.967,6.8019,82.2,1.6492,"[0.017, 0.0871, 0.1017]","[312.36, 106.86, 106.86]"
3,39.2049,0.3109,4.9525,1.6519,6.8019,82.2,1.518,"[0.1711, 0.2419, 0.3393]","[82.2, 41.1, 41.1]"
3,125.1847,0.6259,8.8486,2.8098,26.1889,73.98,1.4895,"[0.1825, 0.3748, 0.5399]","[123.3, 82.2, 106.86]"
3,93.8585,0.4436,6.9374,2.0867,11.7294,106.86,1.6224,"[0.137, 0.2635, 0.3313]","[106.86, 41.1, 41.1]"
3,133.7264,0.5088,8.2537,1.3023,6.8019,82.2,1.7375,"[0.1175, 0.3045, 0.3774]","[106.86, 123.3, 106.86]"
3,130.8836,0.3878,10.2655,2.3594,16.2015,41.1,1.5014,"[0.0739, 0.1441, 0.1791]","[106.86, 82.2, 131.52]"
3,178.9243,0.4534,12.9338,4.3057,35.3044,312.36,1.5454,"[0.0806, 0.2492, 0.4146]","[106.86, 123.3, 123.3]"
3,135.8111,0.4101,9.5185,1.712,6.8019,82.2,1.6141,"[0.1043, 0.1734, 0.2706]","[131.52, 106.86, 106.86]"
3,54.1198,0.5699,3.5764,2.8497,57.8413,106.86,1.474,"[0.1658, 0.328, 0.4671]","[106.86, 73.98, 41.1]"
3,148.1859,0.6092,10.6282,4.3674,57.8413,106.86,1.4666,"[0.087, 0.1826, 0.4794]","[123.3, 106.86, 73.98]"
3,104.7325,0.4341,6.7921,2.9684,57.8413,106.86,1.3213,"[0.1832, 0.2529, 0.4374]","[82.2, 131.52, 312.36]"
3,129.9696,0.3562,8.7621,1.8933,6.8019,82.2,1.6727,"[0.1817, 0.2471, 0.2636]","[123.3, 82.2, 131.52]"
3,59.1797,0.4399,6.4283,3.5452,60.5415,123.3,1.3917,"[0.0147, 0.1847, 0.266]","[73.98, 73.98, 82.2]"
3,90.2443,0.3312,7.7493,1.8342,6.8019,82.2,1.6573,"[0.2005, 0.3158, 0.4073]","[41.1, 106.86, 41.1]"
3,115.004,0.4231,9.8719,4.5036,62.6262,131.52,1.45,"[0.1258, 0.325, 0.3969]","[73.98, 131.52, 73.98]"
3,185.7939,0.365,14.4145,2.9839,26.1889,73.98,1.4936,"[0.1867, 0.2882, 0.3642]","[123.3, 131.52, 131.52]"
3,90.5571,0.4964,5.9423,1.9373,26.1889,73.98,1.4542,"[0.1345, 0.2867, 0.4634]","[131.52, 106.86, 41.1]"
3,75.0593,0.3867,6.121,3.3771,62.6262,131.52,1.3554,"[0.0522, 0.2354, 0.3296]","[82.2, 106.86, 82.2]"
3,54.1198,0.5188,6.3488,1.9381,6.8019,82.2,1.5224,"[0.1273, 0.2623, 0.3624]","[73.98, 41.1, 106.86]"
3,181.009,0.2719,13.7909,2.0561,6.8019,82.2,1.5297,"[0.0174, 0.085, 0.1037]","[123.3, 106.86, 131.52]"
3,148.1859,0.3695,10.5964,2.4772,26.1889,73.98,1.5352,"[0.1657, 0.236, 0.3033]","[106.86, 73.98, 123.3]"
3,119.3346,0.5238,7.2199,1.5865,11.7294,106.86,1.6823,"[0.173, 0.2418, 0.4358]","[106.86, 312.36, 73.98]"
3,157.3014,0.5375,9.9684,3.9848,57.8413,106.86,1.406,"[0.0604, 0.255, 0.427]","[123.3, 312.36, 106.86]"
3,128.4501,0.4145,8.8367,3.0445,35.3044,312.36,1.5259,"[0.174, 0.3384, 0.4188]","[312.36, 106.86, 312.36]"
3,102.9319,0.386,8.1072,2.7923,26.1889,73.98,1.342,"[0.0752, 0.2004, 0.3024]","[123.3, 41.1, 73.98]"
3,77.6948,0.3615,7.2581,3.0969,57.8413,106.86,1.3885,"[0.049, 0.1732, 0.2438]","[73.98, 312.36, 41.1]"
3,127.412,0.3253,9.8646,4.1469,61.4555,106.86,1.4539,"[0.1336, 0.2037, 0.3424]","[106.86, 106.86, 106.86]"
3,183.0937,0.3729,12.5621,2.062,6.8019,82.2,1.6023,"[0.0843, 0.1537, 0.2594]","[106.86, 131.52, 131.52]"
3,76.23,0.5477,6.2749,2.1174,26.1889,73.98,1.4427,"[0.1327, 0.2431, 0.4355]","[131.52, 82.2, 82.2]"
3,44.7202,0.3383,6.8462,3.7621,62.6262,131.52,1.3615,"[0.1917, 0.3219, 0.3995]","[82.2, 73.98, 106.86]"
3,103.8459,0.4854,6.5623,1.9413,11.7294,106.86,1.4732,"[0.1158, 0.2754, 0.3754]","[41.1, 106.86, 73.98]"
3,35.1882,0.4373,6.2241,3.1899,60.5415,123.3,1.4135,"[0.1977, 0.3095, 0.3848]","[106.86, 106.86, 106.86]"
3,180.7523,0.494,13.1511,4.5803,61.4555,106.86,1.419,"[0.1762, 0.312, 0.4562]","[106.86, 106.86, 106.86]"
3,105.0166,0.3392,8.2861,2.1712,6.8019,82.2,1.5218,"[0.186, 0.2554, 0.3862]","[73.98, 131.52, 41.1]"
3,135.4983,0.5196,9.4533,4.374,61.4555,106.86,1.4955,"[0.0383, 0.1091, 0.2794]","[41.1, 106.86, 106.86]"
3,150.987,0.4286,12.4675,4.417,35.3044,312.36,1.4969,"[0.0652, 0.1362, 0.2058]","[106.86, 106.86, 312.36]"
3,134.6404,0.296,10.4087,2.544,16.2015,41.1,1.3539,"[0.1259, 0.1945, 0.3121]","[106.86, 106.86, 106.86]"
3,122.0348,0.4189,8.8783,1.4453,6.8019,82.2,1.7531,"[0.1373, 0.2092, 0.31]","[123.3, 312.36, 73.98]"
3,96.7977,0.4036,6.6143,1.4226,6.8019,82.2,1.8657,"[0.0953, 0.1641, 0.2269]","[73.98, 312.36, 312.36]"
3,130.1122,0.4966,7.1428,1.7546,16.2015,41.1,1.5472,"[0.151, 0.2509, 0.4025]","[106.86, 106.86, 123.3]"
3,119.3346,0.4062,10.2846,3.9097,57.8413,106.86,1.3563,"[0.1148, 0.2422, 0.3621]","[106.86, 312.36, 73.98]"
3,95.0292,0.3058,7.8229,3.9131,61.4555,106.86,1.4456,"[0.1545, 0.2481, 0.2621]","[41.1, 41.1, 131.52]"
3,20.4057,0.4932,2.2525,0.8546,6.8019,82.2,1.5295,"[0.1013, 0.2845, 0.3938]","[82.2, 82.2, 82.2]"
3,63.2353,0.5336,6.0564,2.701,57.8413,106.86,1.4469,"[0.1851, 0.2542, 0.4707]","[312.36, 106.86, 41.1]"
3,100.2317,0.3476,8.142,2.1912,16.2015,41.1,1.4692,"[0.0862, 0.2019, 0.3186]","[41.1, 106.86, 73.98]"
3,184.6232,0.4346,13.3831,4.2429,35.3044,312.36,1.6929,"[0.0317, 0.1009, 0.1709]","[131.52, 123.3, 106.86]"
3,153.6872,0.4343,11.7073,2.3141,16.2015,41.1,1.5494,"[0.0797, 0.1503, 0.2186]","[123.3, 106.86, 312.36]"
3,109.3472,0.4049,7.7867,1.6572,6.8019,82.2,1.3896,"[0.1082, 0.2144, 0.3045]","[106.86, 41.1, 312.36]"
3,155.7719,0.5331,11.401,4.0779,61.4555,106.86,1.4978,"[0.1373, 0.2412, 0.4013]","[106.86, 312.36, 131.52]"
3,114.1321,0.366,6.7298,1.6788,11.7294,106.86,1.4427,"[0.1835, 0.2634, 0.4059]","[41.1, 312.36, 131.52]"
3,100.2317,0.4846,8.8603,4.0159,60.5415,123.3,1.4587,"[0.1224, 0.2353, 0.346]","[73.98, 106.86, 41.1]"
3,131.1503,0.4696,11.32,3.7491,60.5415,123.3,1.5458,"[0.0148, 0.194, 0.2714]","[312.36, 123.3, 312.36]"
3,49.1923,0.4053,4.4465,2.9778,62.6262,131.52,1.4938,"[0.1704, 0.24, 0.4332]","[73.98, 82.2, 41.1]"
3,103.5618,0.388,9.6088,3.7569,61.4555,106.86,1.4648,"[0.135, 0.2098, 0.2908]","[106.86, 312.36, 82.2]"
3,83.5449,0.3464,6.9311,1.8371,6.8019,82.2,1.4988,"[0.1199, 0.205, 0.2884]","[82.2, 123.3, 41.1]"
3,39.2049,0.602,3.9307,1.6633,11.7294,106.86,1.4079,"[0.0881, 0.1582, 0.4427]","[41.1, 82.2, 41.1]"
3,90.5571,0.2746,7.6201,2.1663,11.7294,106.86,1.6608,"[0.0993, 0.1692, 0.2361]","[41.1, 106.86, 131.52]"
3,79.9868,0.3305,7.5936,3.9696,57.8413,106.86,1.4833,"[0.0389, 0.1108, 0.1786]","[106.86, 82.2, 106.86]"
3,146.6564,0.3791,10.508,2.205,16.2015,41.1,1.3028,"[0.1673, 0.238, 0.3049]","[131.52, 106.86, 73.98]"
3,58.5919,0.3535,6.4155,3.1244,35.3044,312.36,1.5167,"[0.1097, 0.1255, 0.2737]","[41.1, 41.1, 73.98]"
3,96.7977,0.3359,9.7226,3.3832,57.8413,106.86,1.5504,"[0.0221, 0.0924, 0.1708]","[73.98, 312.36, 312.36]"
3,84.4589,0.3394,7.1312,3.893,60.5415,123.3,1.5323,"[0.08, 0.213, 0.2238]","[82.2, 106.86, 41.1]"
3,135.4983,0.3832,10.6738,4.0715,35.3044,312.36,1.5835,"[0.1627, 0.3076, 0.4272]","[106.86, 106.86, 41.1]"
3,115.004,0.4683,9.1361,3.5615,60.5415,123.3,1.53,"[0.1325, 0.3069, 0.4907]","[131.52, 73.98, 73.98]"
3,127.2694,0.3133,10.6602,4.6991,60.5415,123.3,1.3135,"[0.0923, 0.1614, 0.2789]","[106.86, 82.2, 131.52]"
3,108.4893,0.4229,10.1039,3.799,62.6262,131.52,1.5194,"[0.0912, 0.1894, 0.3081]","[106.86, 312.36, 106.86]"
3,90.5571,0.4093,7.4741,3.6334,61.4555,106.86,1.4789,"[0.19, 0.2757, 0.4097]","[131.52, 41.1, 106.86]"
3,98.4598,0.4593,7.1824,1.6743,6.8019,82.2,1.6604,"[0.1236, 0.2781, 0.3511]","[106.86, 73.98, 123.3]"
3,133.7264,0.4882,9.3838,4.5752,62.6262,131.52,1.3747,"[0.0568, 0.1277, 0.2871]","[106.86, 123.3, 106.86]"
3,179.8383,0.4632,11.486,4.54,35.3044,312.36,1.4689,"[0.1154, 0.1839, 0.3639]","[123.3, 106.86, 106.86]"
3,85.7722,0.5714,5.0392,2.6589,35.3044,312.36,1.7031,"[0.1202, 0.2273, 0.4106]","[106.86, 41.1, 106.86]"
3,137.2845,0.3869,10.2662,4.6393,60.5415,123.3,1.4144,"[0.0412, 0.1474, 0.2322]","[123.3, 41.1, 123.3]"
3,99.9476,0.4306,9.5738,2.7642,26.1889,73.98,1.5095,"[0.1442, 0.2807, 0.3866]","[312.36, 106.86, 82.2]"
3,109.66,0.3861,8.0295,3.3998,61.4555,106.86,1.4549,"[0.1085, 0.1802, 0.1947]","[106.86, 312.36, 131.52]"
3,147.2719,0.4033,11.3051,2.9164,26.1889,73.98,1.4344,"[0.0614, 0.1828, 0.2972]","[73.98, 123.3, 123.3]"
3,150.2706,0.4119,11.0186,2.2118,16.2015,41.1,1.5234,"[0.1258, 0.1954, 0.2646]","[131.52, 106.86, 73.98]"
3,114.1321,0.2701,9.6483,4.0638,62.6262,131.52,1.3549,"[0.059, 0.1487, 0.2236]","[312.36, 41.1, 131.52]"
3,109.66,0.4124,9.3916,2.6116,26.1889,73.98,1.3739,"[0.1044, 0.204, 0.2729]","[131.52, 312.36, 106.86]"
3,129.7129,0.3165,9.3315,3.9176,61.4555,106.86,1.5561,"[0.1552, 0.2426, 0.3674]","[106.86, 82.2, 106.86]"
3,130.8836,0.2696,10.5739,4.4948,60.5415,123.3,1.5165,"[0.1546, 0.2266, 0.3169]","[82.2, 106.86, 131.52]"
3,139.1125,0.4536,8.2889,2.0483,26.1889,73.98,1.6077,"[0.0409, 0.1096, 0.3007]","[106.86, 41.1, 106.86]"
3,85.7722,0.5581,5.5966,3.4465,61.4555,106.86,1.3979,"[0.1609, 0.3346, 0.527]","[41.1, 106.86, 106.86]"
3,155.7719,0.4698,11.7923,4.2143,60.5415,123.3,1.5134,"[0.1947, 0.2666, 0.4449]","[106.86, 312.36, 131.52]"
3,136.669,0.4634,9.175,3.7088,35.3044,312.36,1.6221,"[0.1065, 0.2209, 0.32]","[106.86, 131.52, 41.1]"
3,156.3874,0.3997,11.6952,2.0948,16.2015,41.1,1.6627,"[0.0153, 0.0837, 0.179]","[312.36, 123.3, 123.3]"
3,112.0474,0.4118,9.688,3.7357,57.8413,106.86,1.4638,"[0.0129, 0.0923, 0.1635]","[312.36, 41.1, 123.3]"
3,77.6948,0.409,6.6179,3.4737,61.4555,106.86,1.3727,"[0.1034, 0.1743, 0.3516]","[41.1, 73.98, 312.36]"
3,76.23,0.4951,5.4443,3.1396,57.8413,106.86,1.5482,"[0.0411, 0.1651, 0.2544]","[82.2, 82.2, 131.52]"
3,136.9818,0.3602,11.0259,4.275,60.5415,123.3,1.306,"[0.0349, 0.1923, 0.2597]","[131.52, 131.52, 106.86]"
3,131.8841,0.3865,10.3003,4.2865,35.3044,312.36,1.4594,"[0.1202, 0.2702, 0.3419]","[106.86, 106.86, 41.1]"
3,112.0474,0.4417,9.6233,3.5826,60.5415,123.3,1.4392,"[0.0743, 0.2474, 0.3184]","[123.3, 312.36, 41.1]"
3,128.4501,0.4505,10.7922,3.5526,61.4555,106.86,1.4277,"[0.014, 0.1925, 0.292]","[312.36, 312.36, 106.86]"
3,109.66,0.4878,8.5059,2.3911,26.1889,73.98,1.5908,"[0.0211, 0.191, 0.3242]","[131.52, 106.86, 312.36]"
3,138.1985,0.4567,10.2703,4.1604,57.8413,106.86,1.3525,"[0.1719, 0.1865, 0.2707]","[106.86, 123.3, 41.1]"
3,149.3566,0.5549,9.3345,2.1687,11.7294,106.86,1.6289,"[0.0182, 0.1675, 0.306]","[73.98, 123.3, 131.52]"
3,128.4501,0.3089,9.4952,2.118,11.7294,106.86,1.4736,"[0.1188, 0.1884, 0.3225]","[312.36, 106.86, 312.36]"
3,103.5618,0.4806,8.7406,3.8717,57.8413,106.86,1.3045,"[0.0972, 0.2697, 0.41]","[82.2, 106.86, 312.36]"
3,144.5717,0.5756,8.83,3.9103,62.6262,131.52,1.4332,"[0.0233, 0.206, 0.3621]","[73.98, 106.86, 123.3]"
3,130.8836,0.4364,8.9228,2.5627,26.1889,73.98,1.6395,"[0.0197, 0.1273, 0.1986]","[106.86, 131.52, 82.2]"
3,186.7079,0.4729,11.0549,2.2238,11.7294,106.86,1.8372,"[0.1875, 0.3686, 0.4402]","[106.86, 131.52, 131.52]"
3,93.8585,0.3926,6.5372,3.0,35.3044,312.36,1.4732,"[0.0695, 0.2247, 0.3309]","[41.1, 41.1, 106.86]"
3,53.8357,0.4591,5.1405,1.9856,26.1889,73.98,1.5012,"[0.149, 0.2198, 0.417]","[106.86, 82.2, 312.36]"
3,180.7523,0.5213,11.4667,2.0019,6.8019,82.2,1.6287,"[0.1994, 0.37, 0.4494]","[106.86, 106.86, 106.86]"
3,44.7202,0.6019,4.1857,2.2835,35.3044,312.36,1.522,"[0.0616, 0.2567, 0.3873]","[106.86, 73.98, 82.2]"
3,85.6296,0.4587,6.0705,1.8018,6.8019,82.2,1.5318,"[0.015, 0.1489, 0.2935]","[41.1, 131.52, 82.2]"
3,79.9868,0.4956,5.7576,1.7517,11.7294,106.86,1.7472,"[0.1348, 0.306, 0.4489]","[106.86, 82.2, 106.86]"
3,99.3738,0.351,8.0673,4.1102,61.4555,106.86,1.5274,"[0.0421, 0.1332, 0.2347]","[106.86, 106.86, 73.98]"
3,81.3001,0.3657,8.571,4.0369,62.6262,131.52,1.4464,"[0.1173, 0.2171, 0.2913]","[106.86, 106.86, 106.86]"
3,109.66,0.4011,7.6444,1.7716,11.7294,106.86,1.6211,"[0.0365, 0.1058, 0.1846]","[106.86, 312.36, 131.52]"
3,135.8111,0.3814,10.6553,4.0649,61.4555,106.86,1.5708,"[0.0368, 0.1028, 0.2959]","[131.52, 106.86, 106.86]"
3,154.6012,0.439,13.0219,4.7886,60.5415,123.3,1.535,"[0.1458, 0.2816, 0.3541]","[312.36, 106.86, 106.86]"
3,130.1122,0.397,12.0691,4.8743,62.6262,131.52,1.6717,"[0.0326, 0.1251, 0.1988]","[123.3, 106.86, 106.86]"
3,87.6822,0.4457,7.2557,3.5317,57.8413,106.86,1.5082,"[0.0925, 0.1804, 0.3798]","[73.98, 312.36, 73.98]"
3,71.4451,0.3946,6.7102,2.4699,26.1889,73.98,1.4,"[0.0943, 0.2443, 0.3359]","[82.2, 82.2, 106.86]"
3,95.617,0.3925,8.9623,3.6863,61.4555,106.86,1.4646,"[0.0341, 0.1558, 0.2548]","[131.52, 82.2, 73.98]"
3,89.3864,0.3002,8.1857,3.9639,61.4555,106.86,1.5499,"[0.049, 0.1186, 0.2006]","[106.86, 106.86, 41.1]"
3,85.6296,0.5295,5.9945,3.6098,60.5415,123.3,1.4009,"[0.1521, 0.3476, 0.4984]","[41.1, 131.52, 82.2]"
3,100.5445,0.4346,6.9224,1.6881,16.2015,41.1,1.6624,"[0.1064, 0.1221, 0.2465]","[73.98, 131.52, 106.86]"
3,147.2719,0.4067,10.7942,4.3073,35.3044,312.36,1.3971,"[0.0914, 0.2921, 0.3629]","[123.3, 123.3, 73.98]"
3,138.1985,0.2888,10.1773,3.5874,35.3044,312.36,1.5128,"[0.0495, 0.1195, 0.222]","[123.3, 41.1, 106.86]"
3,134.5843,0.3481,10.6657,4.7089,61.4555,106.86,1.3278,"[0.055, 0.1257, 0.2817]","[41.1, 123.3, 106.86]"
3,99.9476,0.4278,9.0772,3.9938,57.8413,106.86,1.5123,"[0.149, 0.3481, 0.4233]","[106.86, 312.36, 82.2]"
3,53.8357,0.4779,5.1295,3.1651,62.6262,131.52,1.4281,"[0.1714, 0.3059, 0.4725]","[82.2, 106.86, 312.36]"
3,105.9132,0.4898,8.1685,1.7045,16.2015,41.1,1.5853,"[0.1528, 0.2707, 0.3596]","[312.36, 312.36, 312.36]"
3,76.3726,0.4037,6.429,1.9226,16.2015,41.1,1.4577,"[0.0534, 0.1245, 0.2545]","[106.86, 106.86, 82.2]"
3,49.6477,0.4439,4.9154,3.0979,62.6262,131.52,1.4883,"[0.108, 0.1787, 0.3229]","[106.86, 73.98, 106.86]"
3,122.9488,0.4501,8.353,2.1366,16.2015,41.1,1.5025,"[0.0185, 0.1129, 0.2972]","[73.98, 312.36, 106.86]"
3,100.5445,0.436,7.3119,4.1054,61.4555,106.86,1.4341,"[0.1646, 0.3546, 0.4492]","[106.86, 131.52, 73.98]"
3,159.3861,0.3579,11.6286,4.0447,57.8413,106.86,1.3952,"[0.0917, 0.163, 0.2422]","[312.36, 106.86, 131.52]"
3,39.2049,0.4993,4.0767,1.7326,16.2015,41.1,1.3856,"[0.0653, 0.2073, 0.2836]","[41.1, 82.2, 41.1]"
3,44.7202,0.4923,5.5057,3.0163,57.8413,106.86,1.5167,"[0.1491, 0.3477, 0.4199]","[73.98, 82.2, 106.86]"
3,82.3382,0.4541,8.4255,3.1013,62.6262,131.52,1.4946,"[0.0148, 0.083, 0.3108]","[312.36, 312.36, 106.86]"
3,109.3472,0.377,6.9054,1.5079,16.2015,41.1,1.5172,"[0.013, 0.1211, 0.2091]","[106.86, 41.1, 312.36]"
3,95.7596,0.5136,8.4785,4.1352,60.5415,123.3,1.3844,"[0.0629, 0.2151, 0.3383]","[106.86, 106.86, 73.98]"
3,141.8715,0.6303,8.6595,3.9474,62.6262,131.52,1.4547,"[0.0632, 0.2422, 0.402]","[106.86, 73.98, 106.86]"
3,126.0987,0.3942,9.9224,2.651,26.1889,73.98,1.4919,"[0.1218, 0.2905, 0.3725]","[106.86, 106.86, 82.2]"
3,109.66,0.4527,8.8975,2.5114,26.1889,73.98,1.6034,"[0.1589, 0.2835, 0.4096]","[106.86, 312.36, 131.52]"
3,103.5618,0.5192,7.6101,1.6889,6.8019,82.2,1.5161,"[0.0124, 0.171, 0.2473]","[82.2, 312.36, 106.86]"
3,179.8383,0.3598,17.9245,5.9891,62.6262,131.52,1.5052,"[0.0832, 0.1676, 0.2415]","[106.86, 123.3, 106.86]"
3,151.4413,0.4754,10.0451,4.1571,60.5415,123.3,1.4986,"[0.1588, 0.2523, 0.3664]","[131.52, 131.52, 73.98]"
3,178.3088,0.3291,12.6026,2.5057,16.2015,41.1,1.5575,"[0.1479, 0.2151, 0.3468]","[106.86, 106.86, 131.52]"
3,176.2241,0.5658,11.1085,2.1432,11.7294,106.86,1.499,"[0.1182, 0.1877, 0.4931]","[123.3, 106.86, 106.86]"
3,126.0987,0.5355,8.0003,1.6543,6.8019,82.2,1.4959,"[0.076, 0.184, 0.3822]","[106.86, 82.2, 106.86]"
3,100.2317,0.3968,7.5848,3.843,60.5415,123.3,1.5192,"[0.1656, 0.2725, 0.3774]","[73.98, 41.1, 106.86]"
3,139.3692,0.2779,11.145,4.1514,57.8413,106.86,1.4166,"[0.1444, 0.2149, 0.2816]","[131.52, 123.3, 41.1]"
3,90.8321,0.2631,8.3053,3.9202,57.8413,106.86,1.5136,"[0.0659, 0.1338, 0.2001]","[82.2, 106.86, 73.98]"
3,145.4857,0.4694,10.7233,4.4228,62.6262,131.52,1.4998,"[0.0313, 0.1984, 0.2696]","[106.86, 106.86, 73.98]"
3,150.987,0.458,12.1742,4.4064,62.6262,131.52,1.4177,"[0.0179, 0.0874, 0.2499]","[312.36, 106.86, 106.86]"
3,155.7719,0.4313,11.6307,3.0179,26.1889,73.98,1.6617,"[0.0897, 0.2492, 0.4166]","[312.36, 131.52, 106.86]"
3,110.2191,0.3267,8.2134,2.2767,11.7294,106.86,1.6177,"[0.119, 0.1874, 0.2549]","[73.98, 73.98, 106.86]"
3,48.6045,0.3476,5.08,2.0163,16.2015,41.1,1.5247,"[0.0288, 0.0968, 0.1654]","[41.1, 41.1, 41.1]"
3,150.2706,0.5884,11.6554,1.9534,6.8019,82.2,1.5723,"[0.1252, 0.288, 0.5189]","[131.52, 73.98, 106.86]"
3,153.6872,0.3953,12.3305,4.7516,62.6262,131.52,1.4699,"[0.0949, 0.1767, 0.2794]","[106.86, 123.3, 312.36]"
3,84.4589,0.5058,7.6811,3.9791,62.6262,131.52,1.4537,"[0.1686, 0.293, 0.4356]","[106.86, 41.1, 82.2]"
3,132.0643,0.5597,8.2301,1.4936,11.7294,106.86,1.5219,"[0.1266, 0.2838, 0.4242]","[312.36, 312.36, 106.86]"
3,87.6822,0.3045,7.8879,3.7614,62.6262,131.52,1.5585,"[0.1812, 0.2499, 0.3174]","[73.98, 312.36, 73.98]"
3,157.3014,0.2717,14.3695,4.7921,60.5415,123.3,1.3917,"[0.1031, 0.1751, 0.2413]","[312.36, 123.3, 106.86]"
3,155.7719,0.3403,13.658,4.4893,57.8413,106.86,1.4013,"[0.1803, 0.3033, 0.3836]","[312.36, 131.52, 106.86]"
3,103.8459,0.3214,7.7328,1.9041,6.8019,82.2,1.6167,"[0.0447, 0.1165, 0.2531]","[73.98, 106.86, 41.1]"
3,180.7523,0.5678,10.3935,1.6236,16.2015,41.1,1.6032,"[0.1625, 0.331, 0.491]","[106.86, 106.86, 106.86]"
3,119.3346,0.5267,9.0794,3.4532,61.4555,106.86,1.4178,"[0.1642, 0.3373, 0.5257]","[106.86, 73.98, 312.36]"
3,158.2154,0.4098,12.1797,4.5077,61.4555,106.86,1.3453,"[0.1343, 0.3022, 0.3236]","[106.86, 312.36, 106.86]"
3,94.4463,0.6291,5.1772,1.7283,11.7294,106.86,1.4914,"[0.068, 0.2128, 0.4121]","[82.2, 106.86, 73.98]"
