Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
WithNew-1,2,2.0771,1.7441,16.2015,41.1
WithNew-3,2,2.2236,1.6461,16.2015,41.1
WithNew-2,2,3.5816,1.5461,62.6262,131.52
Existing-2,2,2.8531,1.8185,60.5415,123.3
Existing-1,2,2.8621,1.8407,61.4555,106.86
WithNew-3,2,2.7154,1.5895,26.1889,73.98
WithNew-1,2,4.3237,1.5703,61.4555,106.86
WithNew-2,2,4.3353,1.5524,60.5415,123.3
Existing-2,2,0.9529,1.836,6.8019,82.2
Existing-1,2,1.3451,1.7627,26.1889,73.98
WithNew-2,2,1.3517,1.8054,6.8019,82.2
WithNew-1,2,2.3067,1.6313,26.1889,73.98
WithNew-3,2,3.1383,1.4747,62.6262,131.52
Existing-1,2,2.6575,1.6802,57.8413,106.86
Existing-2,2,2.9521,1.5794,62.6262,131.52
WithNew-1,2,4.1021,1.8134,57.8413,106.86
WithNew-3,2,4.3627,1.7324,57.8413,106.86
WithNew-2,2,4.7135,1.6903,62.6262,131.52
Existing-2,2,1.1983,1.7438,11.7294,106.86
Existing-1,2,2.5585,1.8226,60.5415,123.3
WithNew-3,2,1.7623,1.6709,16.2015,41.1
WithNew-2,2,2.1146,1.5882,11.7294,106.86
WithNew-1,2,3.5319,1.6743,60.5415,123.3
Existing-1,2,2.9636,1.6739,62.6262,131.52
Existing-2,2,3.1307,1.5844,61.4555,106.86
WithNew-3,2,2.2359,1.4736,16.2015,41.1
WithNew-2,2,3.6744,1.4571,61.4555,106.86
WithNew-1,2,3.9714,1.5647,62.6262,131.52
Existing-1,2,0.7829,2.0275,6.8019,82.2
Existing-2,2,2.7227,1.7009,62.6262,131.52
WithNew-1,2,1.3842,1.6424,6.8019,82.2
WithNew-3,2,3.3508,1.5769,61.4555,106.86
WithNew-2,2,3.5212,1.6247,62.6262,131.52
Existing-2,2,1.7015,1.8693,26.1889,73.98
Existing-1,2,2.5045,1.6961,57.8413,106.86
WithNew-2,2,2.8368,1.51,26.1889,73.98
WithNew-1,2,4.0129,1.4751,57.8413,106.86
WithNew-3,2,4.328,1.5177,60.5415,123.3
Existing-1,2,1.0844,1.8688,16.2015,41.1
Existing-2,2,1.5233,1.7097,26.1889,73.98
WithNew-1,2,1.9081,1.6433,16.2015,41.1
WithNew-3,2,2.0132,1.7234,11.7294,106.86
WithNew-2,2,2.2308,1.6095,26.1889,73.98
Existing-1,2,1.7252,1.7724,26.1889,73.98
Existing-2,2,2.536,1.6843,57.8413,106.86
WithNew-1,2,2.7085,1.5322,26.1889,73.98
WithNew-2,2,3.6055,1.5314,57.8413,106.86
WithNew-3,2,3.9339,1.5666,35.3044,312.36
Existing-1,2,1.2432,1.7594,6.8019,82.2
Existing-2,2,2.6029,1.6968,62.6262,131.52
WithNew-1,2,1.9121,1.7822,6.8019,82.2
WithNew-3,2,2.0475,1.652,26.1889,73.98
WithNew-2,2,3.2855,1.6089,62.6262,131.52
Existing-2,2,2.8746,1.7542,57.8413,106.86
Existing-1,2,2.8791,1.7543,60.5415,123.3
WithNew-3,2,3.6838,1.6038,61.4555,106.86
WithNew-2,2,4.0946,1.5257,57.8413,106.86
WithNew-1,2,4.1101,1.5308,60.5415,123.3
Existing-2,2,1.321,1.7934,16.2015,41.1
Existing-1,2,2.609,1.8404,62.6262,131.52
WithNew-2,2,1.8068,1.5291,16.2015,41.1
WithNew-3,2,3.6581,1.5254,61.4555,106.86
WithNew-1,2,3.7954,1.5429,62.6262,131.52
Existing-2,2,1.029,1.7737,16.2015,41.1
Existing-1,2,2.5194,1.7742,62.6262,131.52
WithNew-2,2,1.6453,1.6457,16.2015,41.1
WithNew-3,2,3.1071,1.6517,35.3044,312.36
WithNew-1,2,3.2156,1.6336,62.6262,131.52
Existing-2,2,0.8511,1.8429,6.8019,82.2
Existing-1,2,1.0161,1.8916,16.2015,41.1
WithNew-1,2,1.715,1.9627,16.2015,41.1
WithNew-2,2,1.7927,1.8877,6.8019,82.2
WithNew-3,2,3.0253,1.794,62.6262,131.52
Existing-1,2,0.8927,1.8062,16.2015,41.1
Existing-2,2,0.9569,1.7723,11.7294,106.86
WithNew-2,2,1.7185,1.6165,11.7294,106.86
WithNew-1,2,1.914,1.6944,16.2015,41.1
WithNew-3,2,3.0121,1.6923,57.8413,106.86
Existing-2,2,2.0016,1.6338,35.3044,312.36
Existing-1,2,2.444,1.6563,62.6262,131.52
WithNew-2,2,3.4742,1.4658,35.3044,312.36
WithNew-3,2,3.725,1.6045,61.4555,106.86
WithNew-1,2,3.7365,1.6147,62.6262,131.52
Existing-2,2,0.7776,1.9575,6.8019,82.2
Existing-1,2,0.9753,1.8713,11.7294,106.86
WithNew-2,2,1.7065,1.6198,6.8019,82.2
WithNew-1,2,1.7837,1.7537,11.7294,106.86
WithNew-3,2,3.1738,1.5852,60.5415,123.3
Existing-2,2,1.2578,1.7883,11.7294,106.86
Existing-1,2,2.2957,1.7688,57.8413,106.86
WithNew-3,2,2.1004,1.8287,11.7294,106.86
WithNew-2,2,2.1035,1.8537,11.7294,106.86
WithNew-1,2,3.0143,1.6313,57.8413,106.86
Existing-2,2,0.9869,1.8339,6.8019,82.2
Existing-1,2,2.572,1.6407,62.6262,131.52
WithNew-2,2,1.4375,1.7365,6.8019,82.2
WithNew-1,2,3.3161,1.5947,62.6262,131.52
WithNew-3,2,3.3197,1.5946,62.6262,131.52
Existing-2,2,0.8733,1.7885,6.8019,82.2
Existing-1,2,2.5121,1.6854,57.8413,106.86
WithNew-2,2,1.7672,1.7888,6.8019,82.2
WithNew-3,2,1.986,1.7678,11.7294,106.86
WithNew-1,2,2.8295,1.626,57.8413,106.86
Existing-2,2,1.382,1.8031,16.2015,41.1
Existing-1,2,2.522,1.6521,57.8413,106.86
WithNew-2,2,2.0945,1.7061,16.2015,41.1
WithNew-1,2,3.4594,1.6134,57.8413,106.86
WithNew-3,2,3.6414,1.5854,35.3044,312.36
Existing-1,2,1.0526,1.8469,16.2015,41.1
Existing-2,2,1.7203,1.6486,35.3044,312.36
WithNew-1,2,1.5602,1.5903,16.2015,41.1
WithNew-3,2,1.5587,1.5903,16.2015,41.1
WithNew-2,2,2.5686,1.6481,35.3044,312.36
Existing-2,2,1.2521,1.8979,11.7294,106.86
Existing-1,2,1.4622,1.698,26.1889,73.98
WithNew-2,2,2.0208,1.6344,11.7294,106.86
WithNew-1,2,2.2733,1.5154,26.1889,73.98
WithNew-3,2,3.2844,1.5781,61.4555,106.86
Existing-2,2,1.0573,1.7515,11.7294,106.86
Existing-1,2,1.4914,1.6104,26.1889,73.98
WithNew-2,2,1.6869,1.7627,11.7294,106.86
WithNew-1,2,1.8407,1.6032,26.1889,73.98
WithNew-3,2,2.9394,1.5802,61.4555,106.86
Existing-1,2,0.8427,1.8864,6.8019,82.2
Existing-2,2,1.6423,1.7439,35.3044,312.36
WithNew-1,2,1.1983,1.799,6.8019,82.2
WithNew-3,2,1.4333,1.6413,16.2015,41.1
WithNew-2,2,2.165,1.7265,35.3044,312.36
Existing-1,2,0.9278,1.8773,11.7294,106.86
Existing-2,2,2.5884,1.6794,60.5415,123.3
WithNew-3,2,1.8556,1.5396,16.2015,41.1
WithNew-1,2,2.0015,1.6386,11.7294,106.86
WithNew-2,2,3.2895,1.5104,60.5415,123.3
Existing-1,2,0.9998,1.9257,6.8019,82.2
Existing-2,2,1.761,1.7381,35.3044,312.36
WithNew-1,2,1.5525,1.5896,6.8019,82.2
WithNew-2,2,2.7024,1.5736,35.3044,312.36
WithNew-3,2,3.1405,1.5536,60.5415,123.3
Existing-1,2,0.8936,1.9645,11.7294,106.86
Existing-2,2,1.1106,1.8267,16.2015,41.1
WithNew-2,2,1.8596,1.6746,16.2015,41.1
WithNew-1,2,2.0032,1.6437,11.7294,106.86
WithNew-3,2,2.1866,1.6346,26.1889,73.98
Existing-2,2,0.9346,1.702,11.7294,106.86
Existing-1,2,1.6575,1.7011,35.3044,312.36
WithNew-3,2,1.4628,1.6587,6.8019,82.2
WithNew-2,2,1.6407,1.7615,11.7294,106.86
WithNew-1,2,2.3563,1.6553,35.3044,312.36
Existing-2,2,1.413,1.726,16.2015,41.1
Existing-1,2,2.7343,1.6284,57.8413,106.86
WithNew-3,2,1.916,1.7123,6.8019,82.2
WithNew-2,2,2.1724,1.4119,16.2015,41.1
WithNew-1,2,3.484,1.5007,57.8413,106.86
Existing-1,2,1.408,1.7939,26.1889,73.98
Existing-2,2,2.1025,1.6607,35.3044,312.36
WithNew-1,2,2.4075,1.4912,26.1889,73.98
WithNew-2,2,3.3468,1.5322,35.3044,312.36
WithNew-3,2,3.4275,1.5734,60.5415,123.3
Existing-1,2,1.0726,1.7136,11.7294,106.86
Existing-2,2,1.5268,1.6907,26.1889,73.98
WithNew-1,2,1.504,1.5368,11.7294,106.86
WithNew-2,2,1.7284,1.5094,26.1889,73.98
WithNew-3,2,2.2752,1.6093,35.3044,312.36
Existing-1,2,1.5506,1.627,26.1889,73.98
Existing-2,2,2.5641,1.6167,60.5415,123.3
WithNew-3,2,2.2346,1.7103,16.2015,41.1
WithNew-1,2,2.5699,1.6255,26.1889,73.98
WithNew-2,2,3.7121,1.7313,60.5415,123.3
Existing-1,2,1.2553,1.7867,16.2015,41.1
Existing-2,2,2.6216,1.6151,57.8413,106.86
WithNew-1,2,2.0787,1.6854,16.2015,41.1
WithNew-3,2,2.1009,1.6447,11.7294,106.86
WithNew-2,2,3.2752,1.6312,57.8413,106.86
Existing-1,2,3.068,1.7048,60.5415,123.3
Existing-2,2,3.0749,1.7111,61.4555,106.86
WithNew-1,2,3.9969,1.5457,60.5415,123.3
WithNew-3,2,4.0106,1.5497,62.6262,131.52
WithNew-2,2,4.1593,1.5376,61.4555,106.86
Existing-2,2,3.1557,1.7527,62.6262,131.52
Existing-1,2,3.1615,1.7443,60.5415,123.3
WithNew-3,2,3.2232,1.5662,35.3044,312.36
WithNew-1,2,3.4955,1.4813,60.5415,123.3
WithNew-2,2,3.7771,1.5945,62.6262,131.52
Existing-1,2,2.9462,1.7284,57.8413,106.86
Existing-2,2,3.1262,1.66,61.4555,106.86
WithNew-3,2,1.6823,1.7273,11.7294,106.86
WithNew-1,2,3.1405,1.6282,57.8413,106.86
WithNew-2,2,3.321,1.7417,61.4555,106.86
Existing-1,2,1.026,1.5417,6.8019,82.2
Existing-2,2,2.3603,1.727,57.8413,106.86
WithNew-1,2,1.3162,1.7917,6.8019,82.2
WithNew-3,2,3.0075,1.7813,35.3044,312.36
WithNew-2,2,3.2702,1.7857,57.8413,106.86
Existing-2,2,0.7636,1.8484,6.8019,82.2
Existing-1,2,2.4653,1.6959,60.5415,123.3
WithNew-2,2,1.6388,1.6938,6.8019,82.2
WithNew-3,2,2.7727,1.7138,35.3044,312.36
WithNew-1,2,3.2227,1.6043,60.5415,123.3
Existing-2,2,0.8169,2.0292,11.7294,106.86
Existing-1,2,1.773,1.8578,35.3044,312.36
WithNew-2,2,1.523,1.7767,11.7294,106.86
WithNew-1,2,2.5187,1.6781,35.3044,312.36
WithNew-3,2,3.0733,1.6596,60.5415,123.3
Existing-1,2,1.2253,1.888,16.2015,41.1
Existing-2,2,2.5174,1.6412,57.8413,106.86
WithNew-1,2,2.2056,1.6053,16.2015,41.1
WithNew-2,2,3.6711,1.6972,57.8413,106.86
WithNew-3,2,3.7834,1.6229,61.4555,106.86
Existing-2,2,0.9408,1.806,11.7294,106.86
Existing-1,2,1.377,1.7574,26.1889,73.98
WithNew-2,2,1.4375,1.6871,11.7294,106.86
WithNew-1,2,2.0084,1.7578,26.1889,73.98
WithNew-3,2,2.9393,1.7385,57.8413,106.86
Existing-1,2,0.8468,1.7001,6.8019,82.2
Existing-2,2,1.313,1.7136,26.1889,73.98
WithNew-3,2,1.8333,1.7255,16.2015,41.1
WithNew-1,2,1.9773,1.7216,6.8019,82.2
WithNew-2,2,2.3231,1.7386,26.1889,73.98
