Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-1,3,2.7202,1.5258,60.5415,123.3
Existing-2,3,2.7985,1.5714,35.3044,312.36
WithNew-3,3,2.1475,1.6443,6.8019,82.2
WithNew-2,3,3.8393,1.5474,35.3044,312.36
WithNew-1,3,3.9882,1.6386,60.5415,123.3
WithNew-4,3,4.1858,1.6758,61.4555,106.86
Existing-2,3,1.4669,1.5697,11.7294,106.86
Existing-3,3,1.689,1.5162,16.2015,41.1
Existing-1,3,2.9345,1.595,60.5415,123.3
WithNew-4,3,1.8876,1.6324,6.8019,82.2
WithNew-3,3,2.1234,1.5676,16.2015,41.1
WithNew-2,3,2.4338,1.4608,11.7294,106.86
WithNew-1,3,3.3055,1.533,60.5415,123.3
Existing-1,3,1.5843,1.6437,6.8019,82.2
Existing-2,3,1.8515,1.6528,11.7294,106.86
Existing-3,3,3.0189,1.6127,60.5415,123.3
WithNew-2,3,1.562,1.5069,11.7294,106.86
WithNew-1,3,1.7131,1.4917,6.8019,82.2
WithNew-4,3,3.6299,1.6157,57.8413,106.86
WithNew-3,3,3.7745,1.4707,60.5415,123.3
Existing-1,3,1.5049,1.6271,11.7294,106.86
Existing-2,3,1.7431,1.5258,16.2015,41.1
Existing-3,3,3.0047,1.6285,61.4555,106.86
WithNew-2,3,2.0822,1.4773,16.2015,41.1
WithNew-1,3,2.1071,1.4438,11.7294,106.86
WithNew-4,3,3.5311,1.4261,60.5415,123.3
WithNew-3,3,3.8284,1.393,61.4555,106.86
Existing-2,3,1.5881,1.7632,11.7294,106.86
Existing-3,3,2.027,1.6021,26.1889,73.98
Existing-1,3,3.1224,1.6679,62.6262,131.52
WithNew-4,3,2.5156,1.6866,11.7294,106.86
WithNew-2,3,2.6529,1.7543,11.7294,106.86
WithNew-3,3,2.919,1.704,26.1889,73.98
WithNew-1,3,3.8443,1.6238,62.6262,131.52
Existing-3,3,2.0308,1.6302,11.7294,106.86
Existing-1,3,3.4165,1.5971,62.6262,131.52
Existing-2,3,3.4297,1.6607,61.4555,106.86
WithNew-3,3,2.9699,1.5265,11.7294,106.86
WithNew-4,3,3.353,1.5091,26.1889,73.98
WithNew-2,3,4.584,1.4403,61.4555,106.86
WithNew-1,3,4.8377,1.6101,62.6262,131.52
Existing-1,3,1.3561,1.5282,6.8019,82.2
Existing-3,3,1.5594,1.5013,16.2015,41.1
Existing-2,3,2.7925,1.4408,61.4555,106.86
WithNew-1,3,2.0263,1.7504,6.8019,82.2
WithNew-3,3,2.4469,1.6325,16.2015,41.1
WithNew-2,3,4.0878,1.6537,61.4555,106.86
WithNew-4,3,4.0961,1.6889,61.4555,106.86
Existing-2,3,1.3469,1.7023,6.8019,82.2
Existing-3,3,3.213,1.5568,60.5415,123.3
Existing-1,3,3.2253,1.5734,61.4555,106.86
WithNew-2,3,1.5631,1.5781,6.8019,82.2
WithNew-4,3,1.9382,1.6191,6.8019,82.2
WithNew-3,3,3.6212,1.6088,60.5415,123.3
WithNew-1,3,3.7371,1.7092,61.4555,106.86
Existing-1,3,1.7916,1.5105,11.7294,106.86
Existing-2,3,1.9151,1.4723,16.2015,41.1
Existing-3,3,3.0926,1.6086,60.5415,123.3
WithNew-4,3,2.2635,1.6781,11.7294,106.86
WithNew-2,3,2.4729,1.6028,16.2015,41.1
WithNew-1,3,2.4708,1.6143,11.7294,106.86
WithNew-3,3,3.6447,1.5292,60.5415,123.3
Existing-1,3,1.2022,1.5094,6.8019,82.2
Existing-3,3,1.4228,1.6782,11.7294,106.86
Existing-2,3,2.9934,1.6177,61.4555,106.86
WithNew-1,3,2.2758,1.8228,6.8019,82.2
WithNew-3,3,2.7748,1.8406,11.7294,106.86
WithNew-4,3,3.001,1.7196,26.1889,73.98
WithNew-2,3,3.8767,1.6942,61.4555,106.86
Existing-2,3,3.2822,1.5795,35.3044,312.36
Existing-3,3,3.4268,1.5626,61.4555,106.86
Existing-1,3,3.4346,1.5621,57.8413,106.86
WithNew-1,3,4.4347,1.6089,57.8413,106.86
WithNew-4,3,4.6057,1.6416,61.4555,106.86
WithNew-2,3,4.6722,1.6524,35.3044,312.36
WithNew-3,3,5.2043,1.6554,61.4555,106.86
Existing-2,3,1.0721,1.7473,6.8019,82.2
Existing-1,3,2.8623,1.76,62.6262,131.52
Existing-3,3,2.9243,1.6531,35.3044,312.36
WithNew-2,3,2.2029,1.5818,6.8019,82.2
WithNew-4,3,2.7192,1.5959,11.7294,106.86
WithNew-3,3,3.6841,1.5144,35.3044,312.36
WithNew-1,3,3.9623,1.4572,62.6262,131.52
Existing-2,3,1.9778,1.8331,11.7294,106.86
Existing-3,3,2.1744,1.7292,26.1889,73.98
Existing-1,3,2.7506,1.7826,35.3044,312.36
WithNew-2,3,2.4835,1.7287,11.7294,106.86
WithNew-3,3,2.5762,1.6428,26.1889,73.98
WithNew-4,3,2.7871,1.6589,26.1889,73.98
WithNew-1,3,3.3036,1.6192,35.3044,312.36
Existing-2,3,1.6667,1.7409,11.7294,106.86
Existing-1,3,1.7963,1.7202,16.2015,41.1
Existing-3,3,2.1876,1.6811,26.1889,73.98
WithNew-4,3,2.4002,1.5834,6.8019,82.2
WithNew-1,3,2.5741,1.5972,16.2015,41.1
WithNew-2,3,2.7115,1.5206,11.7294,106.86
WithNew-3,3,2.906,1.5907,26.1889,73.98
Existing-3,3,2.0472,1.6225,6.8019,82.2
Existing-2,3,3.8905,1.6441,60.5415,123.3
Existing-1,3,4.1315,1.5138,61.4555,106.86
WithNew-3,3,2.5795,1.5878,6.8019,82.2
WithNew-2,3,4.5176,1.5875,60.5415,123.3
WithNew-1,3,4.5125,1.5925,61.4555,106.86
WithNew-4,3,4.6648,1.6579,35.3044,312.36
Existing-3,3,1.6046,1.6436,11.7294,106.86
Existing-2,3,2.0054,1.608,26.1889,73.98
Existing-1,3,3.014,1.6001,62.6262,131.52
WithNew-4,3,2.446,1.6979,6.8019,82.2
WithNew-2,3,2.6914,1.7529,26.1889,73.98
WithNew-3,3,2.8035,1.7296,11.7294,106.86
WithNew-1,3,4.0357,1.8125,62.6262,131.52
Existing-3,3,3.6518,1.6514,61.4555,106.86
Existing-2,3,3.6536,1.651,35.3044,312.36
Existing-1,3,3.6654,1.6333,57.8413,106.86
WithNew-4,3,2.4767,1.7414,16.2015,41.1
WithNew-2,3,4.0382,1.6762,35.3044,312.36
WithNew-3,3,4.2394,1.6218,61.4555,106.86
WithNew-1,3,4.251,1.6094,57.8413,106.86
Existing-2,3,3.0124,1.8943,35.3044,312.36
Existing-3,3,3.6055,1.6932,61.4555,106.86
Existing-1,3,3.6142,1.715,60.5415,123.3
WithNew-1,3,4.3452,1.5985,60.5415,123.3
WithNew-3,3,4.3529,1.5814,61.4555,106.86
WithNew-4,3,4.5813,1.517,62.6262,131.52
WithNew-2,3,4.9632,1.6418,35.3044,312.36
Existing-3,3,2.2124,1.7272,11.7294,106.86
Existing-2,3,2.6957,1.5542,26.1889,73.98
Existing-1,3,3.1974,1.6165,57.8413,106.86
WithNew-4,3,2.0537,1.6176,6.8019,82.2
WithNew-3,3,2.7189,1.6643,11.7294,106.86
WithNew-2,3,3.0291,1.5703,26.1889,73.98
WithNew-1,3,3.8217,1.5198,57.8413,106.86
Existing-3,3,1.5955,1.6688,6.8019,82.2
Existing-1,3,1.7063,1.7046,11.7294,106.86
Existing-2,3,2.3962,1.6571,35.3044,312.36
WithNew-3,3,2.0432,1.6678,6.8019,82.2
WithNew-1,3,2.1407,1.6841,11.7294,106.86
WithNew-4,3,2.1682,1.6599,11.7294,106.86
WithNew-2,3,2.8501,1.5453,35.3044,312.36
Existing-3,3,1.5626,1.6644,16.2015,41.1
Existing-1,3,3.0289,1.6191,35.3044,312.36
Existing-2,3,3.0395,1.6281,57.8413,106.86
WithNew-3,3,2.8627,1.5896,16.2015,41.1
WithNew-2,3,3.9798,1.81,57.8413,106.86
WithNew-1,3,4.3522,1.6979,35.3044,312.36
WithNew-4,3,4.3833,1.7026,35.3044,312.36
Existing-3,3,1.4835,1.6916,6.8019,82.2
Existing-2,3,3.1199,1.6198,57.8413,106.86
Existing-1,3,3.4054,1.6981,62.6262,131.52
WithNew-3,3,2.3311,1.5791,6.8019,82.2
WithNew-2,3,4.454,1.5631,57.8413,106.86
WithNew-4,3,4.4817,1.6037,60.5415,123.3
WithNew-1,3,4.7702,1.6725,62.6262,131.52
Existing-2,3,2.0213,1.5159,16.2015,41.1
Existing-3,3,2.3709,1.4531,26.1889,73.98
Existing-1,3,3.2182,1.4536,57.8413,106.86
WithNew-2,3,2.7977,1.6909,16.2015,41.1
WithNew-3,3,3.2004,1.6436,26.1889,73.98
WithNew-4,3,4.6319,1.5725,57.8413,106.86
WithNew-1,3,4.6432,1.5746,57.8413,106.86
Existing-3,3,1.7046,1.7311,16.2015,41.1
Existing-2,3,3.2616,1.6751,35.3044,312.36
Existing-1,3,3.504,1.6739,62.6262,131.52
WithNew-4,3,2.3262,1.5959,11.7294,106.86
WithNew-3,3,2.4971,1.6,16.2015,41.1
WithNew-2,3,3.5057,1.6354,35.3044,312.36
WithNew-1,3,3.7823,1.6084,62.6262,131.52
Existing-2,3,1.5108,1.6741,6.8019,82.2
Existing-1,3,3.1901,1.6419,57.8413,106.86
Existing-3,3,3.5085,1.8066,60.5415,123.3
WithNew-2,3,1.9681,1.7091,6.8019,82.2
WithNew-4,3,2.1997,1.6815,6.8019,82.2
WithNew-1,3,3.9401,1.7054,57.8413,106.86
WithNew-3,3,4.1064,1.6875,60.5415,123.3
Existing-1,3,2.5912,1.6174,26.1889,73.98
Existing-2,3,3.5775,1.6421,57.8413,106.86
Existing-3,3,3.8639,1.7453,62.6262,131.52
WithNew-1,3,3.2864,1.5914,26.1889,73.98
WithNew-4,3,3.286,1.6077,26.1889,73.98
WithNew-2,3,4.7864,1.5106,57.8413,106.86
WithNew-3,3,4.794,1.5146,62.6262,131.52
Existing-1,3,1.5311,1.7358,6.8019,82.2
Existing-2,3,3.1121,1.8531,60.5415,123.3
Existing-3,3,3.4471,1.6722,57.8413,106.86
WithNew-1,3,2.0027,1.6624,6.8019,82.2
WithNew-4,3,2.2248,1.69,11.7294,106.86
WithNew-2,3,4.0643,1.5479,60.5415,123.3
WithNew-3,3,4.0745,1.6033,57.8413,106.86
Existing-1,3,1.8484,1.5841,16.2015,41.1
Existing-2,3,2.229,1.6377,26.1889,73.98
Existing-3,3,3.2934,1.5249,62.6262,131.52
WithNew-1,3,2.0291,1.606,16.2015,41.1
WithNew-4,3,2.1522,1.7082,11.7294,106.86
WithNew-2,3,2.429,1.6082,26.1889,73.98
WithNew-3,3,3.451,1.5754,62.6262,131.52
Existing-2,3,2.0127,1.6007,16.2015,41.1
Existing-1,3,3.1259,1.5847,35.3044,312.36
Existing-3,3,3.215,1.5854,60.5415,123.3
WithNew-2,3,2.4794,1.6338,16.2015,41.1
WithNew-3,3,3.8593,1.6296,60.5415,123.3
WithNew-4,3,3.8559,1.6296,57.8413,106.86
WithNew-1,3,4.1417,1.6431,35.3044,312.36
Existing-1,3,1.9567,1.7075,16.2015,41.1
Existing-2,3,3.5095,1.6733,60.5415,123.3
Existing-3,3,3.6337,1.6729,62.6262,131.52
WithNew-1,3,2.4709,1.6306,16.2015,41.1
WithNew-4,3,2.5941,1.7904,11.7294,106.86
WithNew-3,3,3.9072,1.6682,62.6262,131.52
WithNew-2,3,4.0014,1.607,60.5415,123.3
Existing-3,3,1.767,1.6683,16.2015,41.1
Existing-2,3,2.0669,1.6875,26.1889,73.98
Existing-1,3,3.1807,1.7531,62.6262,131.52
WithNew-4,3,2.5727,1.6152,16.2015,41.1
WithNew-3,3,2.7879,1.5813,16.2015,41.1
WithNew-2,3,3.0206,1.6133,26.1889,73.98
WithNew-1,3,4.0369,1.6062,62.6262,131.52
Existing-3,3,2.058,1.6416,26.1889,73.98
Existing-2,3,2.9137,1.6542,35.3044,312.36
Existing-1,3,3.1329,1.6807,57.8413,106.86
WithNew-3,3,3.1513,1.5708,26.1889,73.98
WithNew-2,3,3.9559,1.555,35.3044,312.36
WithNew-1,3,4.5268,1.6402,57.8413,106.86
WithNew-4,3,4.5291,1.6311,61.4555,106.86
