Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
Existing-1,4,4.6931,1.3777,35.3044,312.36
Existing-3,4,5.0609,1.3386,57.8413,106.86
Existing-4,4,5.5081,1.3542,60.5415,123.3
Existing-2,4,5.5231,1.335,61.4555,106.86
WithNew-4,4,5.7453,1.3895,60.5415,123.3
WithNew-1,4,6.0529,1.4349,35.3044,312.36
WithNew-2,4,6.451,1.3996,61.4555,106.86
WithNew-5,4,6.8856,1.4525,61.4555,106.86
WithNew-3,4,6.9018,1.4458,57.8413,106.86
Existing-1,4,2.0061,1.4945,6.8019,82.2
Existing-2,4,2.2063,1.4893,16.2015,41.1
Existing-3,4,2.3778,1.4865,11.7294,106.86
Existing-4,4,2.4885,1.4656,26.1889,73.98
WithNew-1,4,2.7074,1.3552,6.8019,82.2
WithNew-4,4,3.0714,1.2938,26.1889,73.98
WithNew-2,4,3.0738,1.2938,16.2015,41.1
WithNew-5,4,3.0721,1.2938,16.2015,41.1
WithNew-3,4,3.2997,1.3344,11.7294,106.86
Existing-2,4,2.3766,1.3708,6.8019,82.2
Existing-1,4,2.4698,1.3927,11.7294,106.86
Existing-3,4,3.557,1.4173,57.8413,106.86
Existing-4,4,3.5875,1.4495,35.3044,312.36
WithNew-2,4,3.155,1.4948,6.8019,82.2
WithNew-1,4,3.2578,1.4732,11.7294,106.86
WithNew-5,4,5.1482,1.3789,61.4555,106.86
WithNew-3,4,5.1647,1.3712,57.8413,106.86
WithNew-4,4,5.3112,1.3875,35.3044,312.36
Existing-2,4,2.2015,1.4006,6.8019,82.2
Existing-3,4,2.6027,1.3656,11.7294,106.86
Existing-1,4,2.9271,1.3854,26.1889,73.98
Existing-4,4,3.8629,1.4053,57.8413,106.86
WithNew-2,4,2.9824,1.3828,6.8019,82.2
WithNew-3,4,3.0581,1.4323,11.7294,106.86
WithNew-5,4,3.2627,1.4027,11.7294,106.86
WithNew-1,4,3.566,1.3766,26.1889,73.98
WithNew-4,4,4.4244,1.3917,57.8413,106.86
Existing-4,4,2.3882,1.3521,6.8019,82.2
Existing-1,4,2.9323,1.3484,16.2015,41.1
Existing-2,4,4.2842,1.2938,61.4555,106.86
Existing-3,4,4.6202,1.3521,62.6262,131.52
WithNew-1,4,2.7154,1.3523,16.2015,41.1
WithNew-4,4,2.8613,1.4051,6.8019,82.2
WithNew-5,4,3.1311,1.4678,11.7294,106.86
WithNew-2,4,4.5407,1.4541,61.4555,106.86
WithNew-3,4,4.862,1.4713,62.6262,131.52
Existing-4,4,2.4502,1.326,26.1889,73.98
Existing-1,4,2.9943,1.3646,11.7294,106.86
Existing-3,4,4.4016,1.324,62.6262,131.52
Existing-2,4,4.4198,1.3735,61.4555,106.86
WithNew-1,4,3.4386,1.3427,11.7294,106.86
WithNew-4,4,4.1035,1.3417,26.1889,73.98
WithNew-2,4,5.371,1.3323,61.4555,106.86
WithNew-5,4,5.6337,1.35,60.5415,123.3
WithNew-3,4,5.9894,1.3584,62.6262,131.52
Existing-1,4,2.3639,1.4282,16.2015,41.1
Existing-4,4,2.8949,1.45,26.1889,73.98
Existing-2,4,3.4979,1.4667,35.3044,312.36
Existing-3,4,3.9197,1.4094,62.6262,131.52
WithNew-1,4,2.6883,1.2979,16.2015,41.1
WithNew-4,4,3.1297,1.3239,26.1889,73.98
WithNew-5,4,3.3121,1.3593,11.7294,106.86
WithNew-2,4,4.3707,1.3094,35.3044,312.36
WithNew-3,4,4.4712,1.3728,62.6262,131.52
Existing-4,4,2.3809,1.3797,6.8019,82.2
Existing-1,4,3.095,1.3192,26.1889,73.98
Existing-2,4,3.8024,1.3134,61.4555,106.86
Existing-3,4,4.1422,1.3636,57.8413,106.86
WithNew-4,4,2.8519,1.461,6.8019,82.2
WithNew-5,4,3.6463,1.459,26.1889,73.98
WithNew-1,4,3.9095,1.5007,26.1889,73.98
WithNew-2,4,5.035,1.4435,61.4555,106.86
WithNew-3,4,5.0477,1.4697,57.8413,106.86
Existing-4,4,2.3382,1.4037,6.8019,82.2
Existing-2,4,2.7595,1.3611,11.7294,106.86
Existing-3,4,4.245,1.3679,57.8413,106.86
Existing-1,4,4.3936,1.3604,61.4555,106.86
WithNew-4,4,2.8037,1.5366,6.8019,82.2
WithNew-5,4,3.388,1.516,16.2015,41.1
WithNew-2,4,3.4629,1.5287,11.7294,106.86
WithNew-3,4,4.7785,1.4553,57.8413,106.86
WithNew-1,4,5.0064,1.506,61.4555,106.86
Existing-1,4,2.8116,1.3531,16.2015,41.1
Existing-2,4,4.0464,1.3764,61.4555,106.86
Existing-4,4,4.7199,1.3924,35.3044,312.36
Existing-3,4,4.8765,1.4073,62.6262,131.52
WithNew-1,4,3.4821,1.356,16.2015,41.1
WithNew-5,4,4.3344,1.3198,26.1889,73.98
WithNew-4,4,5.5089,1.3976,35.3044,312.36
WithNew-2,4,5.7192,1.3417,61.4555,106.86
WithNew-3,4,5.7258,1.3396,62.6262,131.52
