Task ID,Task Number,Task Latency (s),CPU Freq (GHz),Total Data Size (MB),Total FLOPs (GFLOPs)
WithNew-3,4,2.5889,1.5069,6.8019,82.2
WithNew-2,4,4.3966,1.5365,60.5415,123.3
WithNew-1,4,4.4028,1.516,61.4555,106.86
WithNew-4,4,4.5085,1.4041,35.3044,312.36
Existing-2,4,2.7465,1.5239,11.7294,106.86
Existing-1,4,3.1238,1.5737,26.1889,73.98
Existing-3,4,4.4092,1.4892,60.5415,123.3
Existing-4,4,4.7491,1.5398,62.6262,131.52
WithNew-5,4,3.0331,1.6026,11.7294,106.86
WithNew-2,4,3.2362,1.5733,11.7294,106.86
WithNew-1,4,3.5355,1.43,26.1889,73.98
WithNew-3,4,4.5561,1.5864,60.5415,123.3
WithNew-4,4,4.8075,1.6048,62.6262,131.52
Existing-2,4,2.8722,1.5818,11.7294,106.86
Existing-4,4,3.4937,1.5681,26.1889,73.98
Existing-1,4,4.874,1.5844,61.4555,106.86
Existing-3,4,4.8673,1.5844,62.6262,131.52
WithNew-5,4,2.779,1.6774,6.8019,82.2
WithNew-2,4,3.485,1.6385,11.7294,106.86
WithNew-4,4,3.8282,1.6247,26.1889,73.98
WithNew-3,4,5.0841,1.7716,62.6262,131.52
WithNew-1,4,5.0815,1.7716,61.4555,106.86
Existing-4,4,5.7875,1.6838,60.5415,123.3
Existing-1,4,6.092,1.5395,62.6262,131.52
Existing-3,4,6.4054,1.6446,61.4555,106.86
Existing-2,4,6.4157,1.6372,57.8413,106.86
WithNew-4,4,7.0364,1.5451,60.5415,123.3
WithNew-2,4,7.0502,1.6501,57.8413,106.86
WithNew-1,4,7.2468,1.4728,62.6262,131.52
WithNew-3,4,7.5684,1.5513,61.4555,106.86
WithNew-5,4,7.5801,1.539,60.5415,123.3
Existing-2,4,2.623,1.5527,6.8019,82.2
Existing-3,4,2.778,1.5486,16.2015,41.1
Existing-4,4,3.897,1.6839,35.3044,312.36
Existing-1,4,4.1028,1.5337,57.8413,106.86
WithNew-2,4,2.6395,1.6567,6.8019,82.2
WithNew-3,4,3.1085,1.6138,16.2015,41.1
WithNew-1,4,4.4787,1.6082,57.8413,106.86
WithNew-4,4,4.6455,1.6591,35.3044,312.36
WithNew-5,4,4.8004,1.7126,57.8413,106.86
Existing-1,4,2.7995,1.623,11.7294,106.86
Existing-3,4,3.1399,1.6675,26.1889,73.98
Existing-4,4,4.132,1.6375,60.5415,123.3
Existing-2,4,4.3235,1.7032,35.3044,312.36
WithNew-1,4,2.9901,1.5814,11.7294,106.86
WithNew-5,4,3.0012,1.5651,11.7294,106.86
WithNew-3,4,3.4787,1.4657,26.1889,73.98
WithNew-2,4,4.4165,1.5887,35.3044,312.36
WithNew-4,4,4.561,1.6513,60.5415,123.3
Existing-4,4,3.0438,1.5726,16.2015,41.1
Existing-3,4,3.5388,1.5363,26.1889,73.98
Existing-2,4,4.529,1.4111,57.8413,106.86
Existing-1,4,4.8237,1.4256,62.6262,131.52
